INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01966,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",3.9284,12
I01966,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.0464,11
I01966,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.2892,19
I01966,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3.4182,19
I01966,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.4768,19
I01966,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.4687,13
I01966,RWJ,"STOCKPORT NHS FOUNDATION TRUST",4.0975,13
I01966,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.7747,19
I01966,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",5.2346,19
I01966,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",3.5745,19
I01966,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",3.9527,19
I01966,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.6279,12
I01966,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",3.8252,13
I01966,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.5789,13
I01966,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3.3085,13
I01966,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",4.3062,19
I01966,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.9939,13
I01966,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",4.3926,19
I01966,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",4.0147,19
I01966,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",4.2332,12
I01966,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3.2859,15
I01966,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.1089,19
I01966,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",5.0205,19
I01966,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",5.2168,19
I01966,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",5.6220,19
I01966,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.1975,12
I01966,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.3970,13
I01966,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.6312,15
I01966,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",4.3147,19
I01966,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3.5096,13
I01966,RBK,"WALSALL HEALTHCARE NHS TRUST",4.1936,14
I01966,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.3836,19
I01966,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.5260,12
I01966,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.8200,12
I01966,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",4.2188,19
I01966,RA3,"WESTON AREA HEALTH NHS TRUST",3.9997,19
I01966,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.2848,19
I01966,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",4.3649,19
I01966,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.1046,13
I01966,RLQ,"WYE VALLEY NHS TRUST",5.1287,19
I01966,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",3.8482,19
I01966,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.3414,12
