INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RK9,"PLYMOUTH HOSPITALS NHS TRUST",5.2769,19
I01965,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",2.9657,13
I01965,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3.5203,13
I01965,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2.3352,12
I01965,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",5.0048,12
I01965,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2.8973,13
I01965,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",3.5789,19
I01965,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",3.5326,19
I01965,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",3.2752,13
I01965,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",3.4843,13
I01965,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",4.4630,13
I01965,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.2716,19
I01965,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.0625,14
I01965,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3.5143,19
I01965,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",3.7764,13
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",3.9281,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",3.5967,13
I01965,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",4.2791,12
I01965,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",3.5784,11
I01965,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.3929,19
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",2.8495,19
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.1548,19
I01965,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.7626,13
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.4085,13
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",4.5626,19
I01965,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",4.3399,19
I01965,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",3.3383,19
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",3.9443,19
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.5177,12
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",3.9403,13
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.1050,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",2.8336,13
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",3.9100,15
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.2682,13
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",5.1630,19
I01965,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",4.3644,19
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",5.1790,12
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.5473,15
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.9805,19
I01965,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",5.1985,19
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",4.3040,19
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3.7104,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.2965,12
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.4076,13
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.7340,15
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",3.8138,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4.0282,15
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",3.4601,14
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",3.9790,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.4011,12
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",3.6720,12
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3.7637,19
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",3.0744,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",4.7182,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.7522,18
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",3.5844,13
I01965,RLQ,"WYE VALLEY NHS TRUST",3.3632,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",2.8809,19
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",2.9761,12
