INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.4091,0.4168,0.9634,1,0.3263
I00699,5,CHARLSON_INDEX_3,2.1811,0.3002,52.7949,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.1522,0.2407,0.4002,1,0.527
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-4.5005,0.2942,233.967,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,-17.2635,651.0601,0.0007,1,0.9788
I00699,5,YEAR_INDEX_3,-1.1552,0.2433,22.5416,1,0
I00699,6,ADMIMETH_1,-0.405,0.1912,4.4863,1,0.0342
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,AGE_GROUP_1,1.0702,0.4005,7.1423,1,0.0075
I00699,6,AGE_GROUP_10,2.8962,0.4225,46.9933,1,0
I00699,6,AGE_GROUP_11,3.4993,0.3596,94.679,1,0
I00699,6,AGE_GROUP_12,3.9527,0.3307,142.8188,1,0
I00699,6,AGE_GROUP_13,4.3415,0.3198,184.3104,1,0
I00699,6,AGE_GROUP_14,4.2036,0.3251,167.1926,1,0
I00699,6,AGE_GROUP_15,4.6119,0.313,217.0459,1,0
I00699,6,AGE_GROUP_16,4.9063,0.3111,248.7985,1,0
I00699,6,AGE_GROUP_17,5.1181,0.3074,277.2009,1,0
I00699,6,AGE_GROUP_18,5.2076,0.308,285.944,1,0
I00699,6,AGE_GROUP_19,5.685,0.3055,346.2486,1,0
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_20,6.244,0.3059,416.5811,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,AGE_GROUP_3,-0.8025,1.0378,0.598,1,0.4394
I00699,6,AGE_GROUP_4,0.97,0.7599,1.6295,1,0.2018
I00699,6,AGE_GROUP_5,1.277,0.6409,3.9694,1,0.0463
I00699,6,AGE_GROUP_6,1.6842,0.5723,8.6617,1,0.0032
I00699,6,AGE_GROUP_7,1.5625,0.641,5.9418,1,0.0148
I00699,6,AGE_GROUP_8,1.633,0.6412,6.4872,1,0.0109
I00699,6,AGE_GROUP_9,2.4721,0.4947,24.9757,1,0
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.222,0.1429,2.4154,1,0.1201
I00699,6,CHARLSON_INDEX_3,1.4445,0.1008,205.2962,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,-0.0488,0.0768,0.4048,1,0.5246
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-9.3844,0.2833,1097.3625,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,-0.0529,0.0912,0.3361,1,0.5621
I00699,6,YEAR_INDEX_3,-0.0187,0.0917,0.0417,1,0.8383
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.8456,0.0559,2591.3235,1,0
I00699,7,AGE_GROUP_1,-12.6268,1068.5292,0.0001,1,0.9906
I00699,7,AGE_GROUP_10,-0.5951,0.1953,9.282,1,0.0023
I00699,7,AGE_GROUP_11,-0.3861,0.1279,9.1159,1,0.0025
I00699,7,AGE_GROUP_12,-0.264,0.1057,6.2351,1,0.0125
I00699,7,AGE_GROUP_13,-0.1231,0.094,1.7172,1,0.19
I00699,7,AGE_GROUP_14,0,,,0,
I00699,7,AGE_GROUP_15,0.2279,0.0846,7.257,1,0.0071
I00699,7,AGE_GROUP_16,0.4749,0.0864,30.1936,1,0
I00699,7,AGE_GROUP_17,0.557,0.0947,34.565,1,0
I00699,7,AGE_GROUP_18,0.8782,0.1019,74.2186,1,0
I00699,7,AGE_GROUP_19,1.0508,0.1176,79.8468,1,0
I00699,7,AGE_GROUP_2,-12.3942,221.8659,0.0031,1,0.9555
I00699,7,AGE_GROUP_20,1.4566,0.1522,91.5582,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,AGE_GROUP_3,-1.2509,1.0299,1.4752,1,0.2245
I00699,7,AGE_GROUP_4,-11.7943,227.3,0.0027,1,0.9586
I00699,7,AGE_GROUP_5,-1.8595,1.0169,3.3438,1,0.0675
I00699,7,AGE_GROUP_6,-0.7,0.6018,1.3532,1,0.2447
I00699,7,AGE_GROUP_7,-0.4612,0.5278,0.7636,1,0.3822
I00699,7,AGE_GROUP_8,-0.7799,0.4669,2.7906,1,0.0948
I00699,7,AGE_GROUP_9,-0.4061,0.2406,2.8492,1,0.0914
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.2282,0.0762,8.9685,1,0.0027
I00699,7,CHARLSON_INDEX_3,0.8958,0.0525,291.4599,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,-0.032,0.0533,0.3597,1,0.5487
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-5.0149,0.0907,3054.7906,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.0491,0.0577,0.7245,1,0.3947
I00699,7,YEAR_INDEX_3,0.1079,0.0572,3.5512,1,0.0595
I00699,8,ADMIMETH_1,0,,,0,
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,2.1431,0.0451,2259.3779,1,0
I00699,8,AGE_GROUP_10,-0.6657,0.1937,11.8098,1,0.0006
I00699,8,AGE_GROUP_11,-0.3204,0.1359,5.5604,1,0.0184
I00699,8,AGE_GROUP_12,-0.2017,0.0897,5.0576,1,0.0245
I00699,8,AGE_GROUP_13,-0.0599,0.0742,0.6519,1,0.4194
I00699,8,AGE_GROUP_14,-0.0403,0.0641,0.3951,1,0.5296
I00699,8,AGE_GROUP_15,0,,,0,
I00699,8,AGE_GROUP_16,0.0034,0.0599,0.0031,1,0.9553
I00699,8,AGE_GROUP_17,0.2321,0.0605,14.7276,1,0.0001
I00699,8,AGE_GROUP_18,0.4732,0.0623,57.6357,1,0
I00699,8,AGE_GROUP_19,0.6686,0.0702,90.7881,1,0
I00699,8,AGE_GROUP_20,0.8688,0.0903,92.5695,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,AGE_GROUP_6,-9.0682,122.2932,0.0055,1,0.9409
I00699,8,AGE_GROUP_7,-0.9903,0.7633,1.6831,1,0.1945
I00699,8,AGE_GROUP_8,0.0801,0.5392,0.0221,1,0.8819
I00699,8,AGE_GROUP_9,-0.6724,0.3204,4.4027,1,0.0359
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.2192,0.059,13.787,1,0.0002
I00699,8,CHARLSON_INDEX_3,1.182,0.0399,879.7173,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,0.0042,0.037,0.013,1,0.9093
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-3.868,0.0678,3251.2538,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0592,0.0412,2.061,1,0.1511
I00699,8,YEAR_INDEX_3,0.0855,0.0412,4.3007,1,0.0381
I00699,9,ADMIMETH_1,0,,,0,
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,2.346,0.057,1693.1339,1,0
I00699,9,AGE_GROUP_10,-0.5065,0.1583,10.2391,1,0.0014
I00699,9,AGE_GROUP_11,-0.451,0.1278,12.4576,1,0.0004
I00699,9,AGE_GROUP_12,-0.6258,0.1107,31.9601,1,0
I00699,9,AGE_GROUP_13,-0.4875,0.0969,25.3054,1,0
I00699,9,AGE_GROUP_14,-0.3324,0.0851,15.254,1,0.0001
I00699,9,AGE_GROUP_15,-0.2806,0.0767,13.3973,1,0.0003
I00699,9,AGE_GROUP_16,-0.2788,0.0738,14.2734,1,0.0002
I00699,9,AGE_GROUP_17,0,,,0,
I00699,9,AGE_GROUP_18,0.1503,0.0726,4.2848,1,0.0385
I00699,9,AGE_GROUP_19,0.3086,0.0816,14.2883,1,0.0002
I00699,9,AGE_GROUP_20,0.5123,0.109,22.0786,1,0
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,AGE_GROUP_4,-7.829,153.5832,0.0026,1,0.9593
I00699,9,AGE_GROUP_5,0.15,0.9882,0.0231,1,0.8793
I00699,9,AGE_GROUP_6,-0.0011,0.694,0,1,0.9987
I00699,9,AGE_GROUP_7,-0.7707,0.336,5.2615,1,0.0218
I00699,9,AGE_GROUP_8,-0.748,0.2798,7.1445,1,0.0075
I00699,9,AGE_GROUP_9,-0.8779,0.2318,14.3442,1,0.0002
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.0592,0.0826,0.5136,1,0.4736
I00699,9,CHARLSON_INDEX_3,1.1034,0.0526,439.6746,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,0.0095,0.0446,0.0458,1,0.8305
I00699,9,GENDER_3,0,,,0,
I00699,9,Intercept,-3.666,0.0859,1820.3099,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,0.0272,0.0508,0.2858,1,0.5929
I00699,9,YEAR_INDEX_3,0.0185,0.0505,0.1343,1,0.714
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,0,,,0,
I00699,10,ADMIMETH_3,2.7172,0.0386,4947.4204,1,0
I00699,10,AGE_GROUP_10,-0.7853,0.1425,30.3906,1,0
I00699,10,AGE_GROUP_11,-0.5276,0.1075,24.0957,1,0
I00699,10,AGE_GROUP_12,-0.6023,0.0862,48.8374,1,0
I00699,10,AGE_GROUP_13,-0.4754,0.0742,41.0544,1,0
I00699,10,AGE_GROUP_14,-0.1877,0.0629,8.9024,1,0.0028
I00699,10,AGE_GROUP_15,-0.1264,0.0572,4.8773,1,0.0272
I00699,10,AGE_GROUP_16,0,,,0,
I00699,10,AGE_GROUP_17,0.238,0.0521,20.8511,1,0
I00699,10,AGE_GROUP_18,0.5053,0.0514,96.7329,1,0
I00699,10,AGE_GROUP_19,0.8645,0.0549,248.0702,1,0
I00699,10,AGE_GROUP_20,1.0713,0.0668,256.9642,1,0
I00699,10,AGE_GROUP_21,0,,,0,
I00699,10,AGE_GROUP_3,-10.0831,496.7862,0.0004,1,0.9838
I00699,10,AGE_GROUP_4,-9.959,121.6455,0.0067,1,0.9348
I00699,10,AGE_GROUP_5,-1.9982,1.0204,3.8348,1,0.0502
I00699,10,AGE_GROUP_6,-1.1995,0.5222,5.2757,1,0.0216
I00699,10,AGE_GROUP_7,-0.679,0.3007,5.0979,1,0.024
I00699,10,AGE_GROUP_8,-0.6873,0.1766,15.1402,1,0.0001
I00699,10,AGE_GROUP_9,-0.6412,0.1815,12.4848,1,0.0004
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.3002,0.0665,20.3591,1,0
I00699,10,CHARLSON_INDEX_3,1.3934,0.041,1156.0123,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,0.0062,0.0284,0.0483,1,0.826
I00699,10,GENDER_3,0,,,0,
I00699,10,Intercept,-5.0645,0.0651,6049.6824,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,0.014,0.0345,0.1646,1,0.685
I00699,10,YEAR_INDEX_3,0.0977,0.0346,7.9817,1,0.0047
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,0,,,0,
I00699,11,ADMIMETH_3,2.7966,0.0488,3290.78,1,0
I00699,11,AGE_GROUP_10,-0.4096,0.1684,5.9136,1,0.015
I00699,11,AGE_GROUP_11,-0.3967,0.1346,8.6799,1,0.0032
I00699,11,AGE_GROUP_12,-0.2648,0.1033,6.5667,1,0.0104
I00699,11,AGE_GROUP_13,-0.2883,0.0918,9.8548,1,0.0017
I00699,11,AGE_GROUP_14,-0.0583,0.0798,0.5339,1,0.465
I00699,11,AGE_GROUP_15,0,,,0,
I00699,11,AGE_GROUP_16,0.2447,0.0732,11.177,1,0.0008
I00699,11,AGE_GROUP_17,0.4104,0.0727,31.8461,1,0
I00699,11,AGE_GROUP_18,0.5429,0.0751,52.1989,1,0
I00699,11,AGE_GROUP_19,0.7548,0.0834,81.8461,1,0
I00699,11,AGE_GROUP_20,1.1714,0.1004,136.1988,1,0
I00699,11,AGE_GROUP_21,0,,,0,
I00699,11,AGE_GROUP_5,-9.2168,131.3133,0.0049,1,0.944
I00699,11,AGE_GROUP_6,0.3473,0.4791,0.5252,1,0.4686
I00699,11,AGE_GROUP_7,-0.3586,0.3927,0.834,1,0.3611
I00699,11,AGE_GROUP_8,-0.1866,0.2364,0.6233,1,0.4298
I00699,11,AGE_GROUP_9,-0.5108,0.2278,5.0259,1,0.025
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.2454,0.0915,7.1955,1,0.0073
I00699,11,CHARLSON_INDEX_3,1.4193,0.0543,683.3741,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.0326,0.0406,0.6442,1,0.4222
I00699,11,GENDER_3,0,,,0,
I00699,11,Intercept,-5.2054,0.0835,3884.3757,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,0.0142,0.0484,0.0855,1,0.77
I00699,11,YEAR_INDEX_3,0.1797,0.0478,14.1237,1,0.0002
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,0,,,0,
I00699,12,ADMIMETH_3,2.8492,0.0594,2301.2942,1,0
I00699,12,AGE_GROUP_1,-0.8252,0.6222,1.7591,1,0.1847
I00699,12,AGE_GROUP_10,-0.3287,0.1997,2.7098,1,0.0997
I00699,12,AGE_GROUP_11,-0.3277,0.1514,4.6885,1,0.0304
I00699,12,AGE_GROUP_12,-0.2361,0.1066,4.907,1,0.0267
I00699,12,AGE_GROUP_13,-0.1729,0.0906,3.6379,1,0.0565
I00699,12,AGE_GROUP_14,0.0573,0.0801,0.5123,1,0.4741
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.2208,0.0733,9.0667,1,0.0026
I00699,12,AGE_GROUP_17,0.4875,0.0732,44.3923,1,0
I00699,12,AGE_GROUP_18,0.6903,0.0775,79.3577,1,0
I00699,12,AGE_GROUP_19,0.9059,0.0931,94.7557,1,0
I00699,12,AGE_GROUP_2,-13.3109,137.2071,0.0094,1,0.9227
I00699,12,AGE_GROUP_20,1.0904,0.1312,69.0216,1,0
I00699,12,AGE_GROUP_21,0,,,0,
I00699,12,AGE_GROUP_3,-1.7868,1.05,2.8961,1,0.0888
I00699,12,AGE_GROUP_4,-1.3905,0.7422,3.5102,1,0.061
I00699,12,AGE_GROUP_5,-0.5534,0.8037,0.4742,1,0.4911
I00699,12,AGE_GROUP_6,-0.895,0.6234,2.0611,1,0.1511
I00699,12,AGE_GROUP_7,-1.7878,0.6034,8.78,1,0.003
I00699,12,AGE_GROUP_8,-1.0662,0.4453,5.7324,1,0.0167
I00699,12,AGE_GROUP_9,-0.4056,0.3011,1.8151,1,0.1779
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.1635,0.0749,4.7685,1,0.029
I00699,12,CHARLSON_INDEX_3,0.7585,0.0515,216.5258,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,-0.0459,0.0441,1.0799,1,0.2987
I00699,12,GENDER_3,0,,,0,
I00699,12,Intercept,-4.0724,0.0887,2109.1248,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.0928,0.0507,3.3499,1,0.0672
I00699,12,YEAR_INDEX_3,0.125,0.0516,5.8762,1,0.0153
I00699,13,ADMIMETH_1,-2.0241,0.0477,1802.7629,1,0
I00699,13,ADMIMETH_2,0,,,0,
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_10,-0.6226,0.1524,16.6924,1,0
I00699,13,AGE_GROUP_11,-0.2681,0.1056,6.4451,1,0.0111
I00699,13,AGE_GROUP_12,-0.2606,0.0807,10.4365,1,0.0012
I00699,13,AGE_GROUP_13,-0.1773,0.0702,6.3752,1,0.0116
I00699,13,AGE_GROUP_14,-0.0983,0.062,2.5129,1,0.1129
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.3108,0.0558,31.01,1,0
I00699,13,AGE_GROUP_17,0.3811,0.0562,45.9261,1,0
I00699,13,AGE_GROUP_18,0.7137,0.0598,142.2965,1,0
I00699,13,AGE_GROUP_19,0.821,0.0715,131.9469,1,0
I00699,13,AGE_GROUP_2,-8.9361,514.6276,0.0003,1,0.9861
I00699,13,AGE_GROUP_20,1.2651,0.0955,175.6389,1,0
I00699,13,AGE_GROUP_21,0,,,0,
I00699,13,AGE_GROUP_3,-10.5273,220.9435,0.0023,1,0.962
I00699,13,AGE_GROUP_4,-9.2059,223.1419,0.0017,1,0.9671
I00699,13,AGE_GROUP_5,-9.8817,142.9113,0.0048,1,0.9449
I00699,13,AGE_GROUP_6,-1.3334,0.76,3.0781,1,0.0794
I00699,13,AGE_GROUP_7,-1.1196,0.7575,2.1847,1,0.1394
I00699,13,AGE_GROUP_8,-0.4087,0.3661,1.2462,1,0.2643
I00699,13,AGE_GROUP_9,-0.5767,0.2543,5.1439,1,0.0233
I00699,13,CHARLSON_INDEX_1,0,,,0,
I00699,13,CHARLSON_INDEX_2,0.2526,0.0646,15.2991,1,0.0001
I00699,13,CHARLSON_INDEX_3,1.2907,0.044,861.4615,1,0
I00699,13,GENDER_1,0,,,0,
I00699,13,GENDER_2,-0.0687,0.0321,4.5802,1,0.0323
I00699,13,GENDER_3,0,,,0,
I00699,13,Intercept,-1.6144,0.0613,694.3925,1,0
I00699,13,YEAR_INDEX_1,0,,,0,
