INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",4.4333,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",3.8245,14
I01965,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",4.2334,12
I01965,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.1272,19
I01965,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.1829,19
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",2.4809,19
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.4104,19
I01965,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.6725,13
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.7173,13
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",4.9587,19
I01965,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",4.9466,19
I01965,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",4.5607,19
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.2833,19
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.5059,12
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.5043,13
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",2.9622,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",2.9139,13
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",4.3316,19
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.1805,13
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",5.4226,19
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",4.9510,12
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.7518,19
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",5.2543,19
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",4.4778,19
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3.7665,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.6277,12
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.4391,19
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4.0008,15
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",3.8957,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4.6551,19
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",4.4547,14
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.4204,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.7857,12
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.5130,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3.9272,19
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",3.4892,19
I01965,RKE,"WHITTINGTON HEALTH NHS TRUST",4.3666,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.2545,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.4017,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",4.1420,13
I01965,RLQ,"WYE VALLEY NHS TRUST",2.8959,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",2.8497,18
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",2.9339,12
