INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,4,AGE_GROUP_13,1.9374,0.4845,15.9931,1,0.0001
I00699,4,AGE_GROUP_14,2.5947,0.4528,32.8334,1,0
I00699,4,AGE_GROUP_15,2.7828,0.4452,39.07,1,0
I00699,4,AGE_GROUP_16,2.949,0.4439,44.1329,1,0
I00699,4,AGE_GROUP_17,2.9867,0.4421,45.6326,1,0
I00699,4,AGE_GROUP_18,3.0886,0.4447,48.2409,1,0
I00699,4,AGE_GROUP_19,3.1844,0.4497,50.1424,1,0
I00699,4,AGE_GROUP_2,-0.9955,1.0814,0.8475,1,0.3573
I00699,4,AGE_GROUP_20,3.4356,0.4587,56.0952,1,0
I00699,4,AGE_GROUP_21,0,,,0,
I00699,4,AGE_GROUP_3,-0.0801,1.0829,0.0055,1,0.941
I00699,4,AGE_GROUP_4,0.3838,1.0856,0.125,1,0.7237
I00699,4,AGE_GROUP_5,-12.4115,569.0227,0.0005,1,0.9826
I00699,4,AGE_GROUP_6,0.8509,0.8215,1.0728,1,0.3003
I00699,4,AGE_GROUP_7,-12.4427,537.7366,0.0005,1,0.9815
I00699,4,AGE_GROUP_8,1.1556,0.7131,2.6264,1,0.1051
I00699,4,AGE_GROUP_9,1.5835,0.6138,6.6566,1,0.0099
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.3124,0.1657,3.5534,1,0.0594
I00699,4,CHARLSON_INDEX_3,0.6978,0.1413,24.3938,1,0
I00699,4,GENDER_1,0.4594,0.1037,19.6236,1,0
I00699,4,GENDER_2,0,,,0,
I00699,4,GENDER_3,0,,,0,
I00699,4,Intercept,-5.7999,0.4203,190.4119,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,0.0092,0.1254,0.0054,1,0.9416
I00699,4,YEAR_INDEX_3,0.2048,0.1224,2.7994,1,0.0943
I00699,5,ADMIMETH_1,-1.4247,0.2484,32.8918,1,0
I00699,5,ADMIMETH_2,0,,,0,
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.7192,0.1853,15.0593,1,0.0001
I00699,5,CHARLSON_INDEX_3,1.774,0.1468,146.0912,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.0723,0.132,0.2995,1,0.5842
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-3.8448,0.1536,626.4961,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,-0.3185,0.1427,4.9775,1,0.0257
I00699,5,YEAR_INDEX_3,-0.3235,0.1426,5.1444,1,0.0233
I00699,6,ADMIMETH_1,-1.0399,0.2312,20.2352,1,0
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,AGE_GROUP_1,0.2732,0.3844,0.5052,1,0.4772
I00699,6,AGE_GROUP_10,2.177,0.401,29.4782,1,0
I00699,6,AGE_GROUP_11,3.0275,0.3068,97.3824,1,0
I00699,6,AGE_GROUP_12,3.136,0.2978,110.9205,1,0
I00699,6,AGE_GROUP_13,3.4534,0.285,146.8307,1,0
I00699,6,AGE_GROUP_14,3.7503,0.2739,187.4473,1,0
I00699,6,AGE_GROUP_15,4.1531,0.261,253.2155,1,0
I00699,6,AGE_GROUP_16,4.3147,0.2621,270.9848,1,0
I00699,6,AGE_GROUP_17,4.4753,0.2585,299.6287,1,0
I00699,6,AGE_GROUP_18,4.4814,0.2609,294.9663,1,0
I00699,6,AGE_GROUP_19,4.9522,0.2575,369.8993,1,0
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_20,5.4334,0.26,436.8066,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,AGE_GROUP_3,-0.6168,0.7401,0.6945,1,0.4046
I00699,6,AGE_GROUP_4,0.383,0.7404,0.2676,1,0.605
I00699,6,AGE_GROUP_5,-0.4087,1.0237,0.1594,1,0.6897
I00699,6,AGE_GROUP_6,-0.2765,1.0238,0.073,1,0.7871
I00699,6,AGE_GROUP_7,1.2911,0.5462,5.5883,1,0.0181
I00699,6,AGE_GROUP_8,-0.0044,1.0239,0,1,0.9966
I00699,6,AGE_GROUP_9,2.3665,0.3859,37.5991,1,0
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.3733,0.1475,6.405,1,0.0114
I00699,6,CHARLSON_INDEX_3,1.704,0.1078,249.8045,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,0.0531,0.08,0.4409,1,0.5067
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-8.9357,0.2283,1531.8314,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,-0.0174,0.0958,0.0332,1,0.8555
I00699,6,YEAR_INDEX_3,0.2294,0.0959,5.7228,1,0.0167
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.8415,0.0537,2798.9169,1,0
I00699,7,AGE_GROUP_1,-11.8542,655.6931,0.0003,1,0.9856
I00699,7,AGE_GROUP_10,-0.8067,0.1992,16.4058,1,0.0001
I00699,7,AGE_GROUP_11,-0.3595,0.1203,8.9298,1,0.0028
I00699,7,AGE_GROUP_12,-0.3202,0.101,10.0461,1,0.0015
I00699,7,AGE_GROUP_13,-0.0941,0.0874,1.1569,1,0.2821
I00699,7,AGE_GROUP_14,0,,,0,
I00699,7,AGE_GROUP_15,0.223,0.081,7.5709,1,0.0059
I00699,7,AGE_GROUP_16,0.338,0.0859,15.4678,1,0.0001
I00699,7,AGE_GROUP_17,0.5679,0.0907,39.2466,1,0
I00699,7,AGE_GROUP_18,0.795,0.0998,63.4956,1,0
I00699,7,AGE_GROUP_19,1.1153,0.1107,101.4387,1,0
I00699,7,AGE_GROUP_2,-12.3103,244.9696,0.0025,1,0.9599
I00699,7,AGE_GROUP_20,1.4609,0.1452,101.1704,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,AGE_GROUP_3,-12.3402,221.3263,0.0031,1,0.9555
I00699,7,AGE_GROUP_4,-11.8385,238.0603,0.0025,1,0.9603
I00699,7,AGE_GROUP_5,-1.6709,1.0194,2.6867,1,0.1012
I00699,7,AGE_GROUP_6,-0.3019,0.5316,0.3224,1,0.5702
I00699,7,AGE_GROUP_7,-0.0877,0.4417,0.0394,1,0.8426
I00699,7,AGE_GROUP_8,-0.6556,0.3997,2.6908,1,0.1009
I00699,7,AGE_GROUP_9,-0.5586,0.2499,4.9983,1,0.0254
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.2342,0.0748,9.7951,1,0.0017
I00699,7,CHARLSON_INDEX_3,0.8957,0.0507,311.6806,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,0.0601,0.0509,1.3975,1,0.2371
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-4.9028,0.0869,3186.2189,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.003,0.0564,0.0028,1,0.9579
I00699,7,YEAR_INDEX_3,0.0926,0.056,2.7366,1,0.0981
I00699,8,ADMIMETH_1,0,,,0,
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,2.2149,0.044,2530.9496,1,0
I00699,8,AGE_GROUP_10,-0.3196,0.1732,3.4052,1,0.065
I00699,8,AGE_GROUP_11,-0.2536,0.1194,4.5067,1,0.0338
I00699,8,AGE_GROUP_12,-0.1821,0.0841,4.6834,1,0.0305
I00699,8,AGE_GROUP_13,-0.0249,0.0728,0.1169,1,0.7324
I00699,8,AGE_GROUP_14,0.014,0.0623,0.0508,1,0.8217
I00699,8,AGE_GROUP_15,0,,,0,
I00699,8,AGE_GROUP_16,-0.0266,0.061,0.1903,1,0.6627
I00699,8,AGE_GROUP_17,0.1977,0.0606,10.662,1,0.0011
I00699,8,AGE_GROUP_18,0.4791,0.0614,60.8193,1,0
I00699,8,AGE_GROUP_19,0.6344,0.0707,80.5418,1,0
I00699,8,AGE_GROUP_20,0.881,0.0914,92.9332,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,AGE_GROUP_6,0.0548,1.2251,0.002,1,0.9643
I00699,8,AGE_GROUP_7,0.1073,0.5415,0.0393,1,0.8429
I00699,8,AGE_GROUP_8,-0.4331,0.504,0.7381,1,0.3903
I00699,8,AGE_GROUP_9,-0.1024,0.2736,0.1401,1,0.7082
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.12,0.0573,4.3956,1,0.036
I00699,8,CHARLSON_INDEX_3,1.0687,0.0377,803.5961,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0383,0.0364,1.1079,1,0.2925
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-3.7474,0.066,3219.3672,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0085,0.0408,0.0432,1,0.8353
I00699,8,YEAR_INDEX_3,-0.0128,0.0406,0.0991,1,0.7529
I00699,9,ADMIMETH_1,0,,,0,
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,2.2531,0.0523,1856.7398,1,0
I00699,9,AGE_GROUP_1,-11.4771,431.7449,0.0007,1,0.9788
I00699,9,AGE_GROUP_10,-0.501,0.1594,9.8785,1,0.0017
I00699,9,AGE_GROUP_11,-0.2821,0.1241,5.1671,1,0.023
I00699,9,AGE_GROUP_12,-0.3912,0.1073,13.3001,1,0.0003
I00699,9,AGE_GROUP_13,-0.3153,0.0972,10.5289,1,0.0012
I00699,9,AGE_GROUP_14,-0.2285,0.0839,7.4147,1,0.0065
I00699,9,AGE_GROUP_15,-0.0912,0.0743,1.5063,1,0.2197
I00699,9,AGE_GROUP_16,0,,,0,
I00699,9,AGE_GROUP_17,0.1809,0.0686,6.9644,1,0.0083
I00699,9,AGE_GROUP_18,0.3068,0.0702,19.0898,1,0
I00699,9,AGE_GROUP_19,0.534,0.0788,45.8744,1,0
I00699,9,AGE_GROUP_20,0.6993,0.104,45.2482,1,0
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,AGE_GROUP_4,-10.2465,164.3853,0.0039,1,0.9503
I00699,9,AGE_GROUP_5,0.6068,1.218,0.2482,1,0.6184
I00699,9,AGE_GROUP_6,-0.2694,0.6549,0.1692,1,0.6808
I00699,9,AGE_GROUP_7,-1.0692,0.3912,7.4718,1,0.0063
I00699,9,AGE_GROUP_8,-0.2149,0.2489,0.7457,1,0.3878
I00699,9,AGE_GROUP_9,-0.1317,0.2058,0.4096,1,0.5222
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.0145,0.0758,0.0364,1,0.8487
I00699,9,CHARLSON_INDEX_3,0.9579,0.0476,405.2975,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,0.0085,0.0422,0.0408,1,0.8399
I00699,9,GENDER_3,0,,,0,
I00699,9,Intercept,-3.6837,0.0805,2093.2716,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,0.0694,0.0492,1.993,1,0.158
I00699,9,YEAR_INDEX_3,0.0882,0.048,3.3828,1,0.0659
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,0,,,0,
I00699,10,ADMIMETH_3,2.4833,0.035,5027.5371,1,0
I00699,10,AGE_GROUP_10,-1.0174,0.1422,51.1856,1,0
I00699,10,AGE_GROUP_11,-0.8412,0.1076,61.1218,1,0
I00699,10,AGE_GROUP_12,-0.8571,0.0883,94.2105,1,0
I00699,10,AGE_GROUP_13,-0.6716,0.0712,88.8552,1,0
I00699,10,AGE_GROUP_14,-0.4714,0.0587,64.5454,1,0
I00699,10,AGE_GROUP_15,-0.3222,0.0523,38.0246,1,0
I00699,10,AGE_GROUP_16,-0.2363,0.0504,22.0013,1,0
I00699,10,AGE_GROUP_17,0,,,0,
I00699,10,AGE_GROUP_18,0.3646,0.0464,61.8239,1,0
I00699,10,AGE_GROUP_19,0.5682,0.0504,127.0267,1,0
I00699,10,AGE_GROUP_20,0.8295,0.0632,172.3527,1,0
I00699,10,AGE_GROUP_21,0,,,0,
I00699,10,AGE_GROUP_3,-9.3435,290.5146,0.001,1,0.9743
I00699,10,AGE_GROUP_4,-9.1865,79.5037,0.0134,1,0.908
I00699,10,AGE_GROUP_5,-2.0315,1.0237,3.9382,1,0.0472
I00699,10,AGE_GROUP_6,-1.6972,0.5982,8.0493,1,0.0046
I00699,10,AGE_GROUP_7,-0.7401,0.2348,9.9349,1,0.0016
I00699,10,AGE_GROUP_8,-0.9,0.1851,23.6493,1,0
I00699,10,AGE_GROUP_9,-1.173,0.2229,27.6965,1,0
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.3586,0.0617,33.7827,1,0
I00699,10,CHARLSON_INDEX_3,1.3461,0.0383,1236.9607,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,0.0074,0.0276,0.0714,1,0.7892
I00699,10,GENDER_3,0,,,0,
I00699,10,Intercept,-4.5276,0.0589,5914.9166,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,0.0445,0.0341,1.7013,1,0.1921
I00699,10,YEAR_INDEX_3,0.0371,0.0336,1.2187,1,0.2696
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,0,,,0,
I00699,11,ADMIMETH_3,2.6197,0.044,3547.7897,1,0
I00699,11,AGE_GROUP_10,-0.2965,0.1599,3.4414,1,0.0636
I00699,11,AGE_GROUP_11,-0.2798,0.1244,5.062,1,0.0245
I00699,11,AGE_GROUP_12,-0.2027,0.1013,4.0024,1,0.0454
I00699,11,AGE_GROUP_13,-0.3038,0.0887,11.7362,1,0.0006
I00699,11,AGE_GROUP_14,-0.1296,0.0789,2.6987,1,0.1004
I00699,11,AGE_GROUP_15,0,,,0,
I00699,11,AGE_GROUP_16,0.2161,0.0716,9.0949,1,0.0026
I00699,11,AGE_GROUP_17,0.4123,0.0708,33.9311,1,0
I00699,11,AGE_GROUP_18,0.7474,0.0724,106.5725,1,0
I00699,11,AGE_GROUP_19,0.9469,0.08,140.2502,1,0
I00699,11,AGE_GROUP_20,1.228,0.1002,150.2327,1,0
I00699,11,AGE_GROUP_21,0,,,0,
I00699,11,AGE_GROUP_5,-10.0114,138.6941,0.0052,1,0.9425
I00699,11,AGE_GROUP_6,-0.0905,0.5682,0.0254,1,0.8734
I00699,11,AGE_GROUP_7,-0.2043,0.3382,0.3648,1,0.5459
I00699,11,AGE_GROUP_8,-0.1775,0.2525,0.4944,1,0.482
I00699,11,AGE_GROUP_9,-0.6144,0.247,6.1872,1,0.0129
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.2842,0.0828,11.7645,1,0.0006
I00699,11,CHARLSON_INDEX_3,1.3752,0.0501,754.6348,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.0781,0.0392,3.9697,1,0.0463
I00699,11,GENDER_3,0,,,0,
I00699,11,Intercept,-4.9408,0.0792,3889.4215,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,0.1083,0.0466,5.3981,1,0.0202
I00699,11,YEAR_INDEX_3,0.0419,0.0468,0.8037,1,0.37
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,0,,,0,
I00699,12,ADMIMETH_3,2.739,0.058,2233.2427,1,0
I00699,12,AGE_GROUP_1,-1.2145,0.6139,3.9136,1,0.0479
I00699,12,AGE_GROUP_10,-0.2604,0.1926,1.829,1,0.1763
I00699,12,AGE_GROUP_11,-0.3144,0.1408,4.9823,1,0.0256
I00699,12,AGE_GROUP_12,-0.2844,0.1105,6.6243,1,0.0101
I00699,12,AGE_GROUP_13,-0.1572,0.0891,3.1154,1,0.0776
I00699,12,AGE_GROUP_14,-0.0941,0.0809,1.3532,1,0.2447
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.1393,0.0755,3.4089,1,0.0648
I00699,12,AGE_GROUP_17,0.4448,0.0745,35.6077,1,0
I00699,12,AGE_GROUP_18,0.5841,0.0794,54.0501,1,0
I00699,12,AGE_GROUP_19,0.925,0.0981,88.963,1,0
I00699,12,AGE_GROUP_2,-3.4855,0.7148,23.7755,1,0
I00699,12,AGE_GROUP_20,1.078,0.1369,62.0156,1,0
I00699,12,AGE_GROUP_21,0,,,0,
I00699,12,AGE_GROUP_3,-2.3816,1.0291,5.3554,1,0.0207
I00699,12,AGE_GROUP_4,-1.8036,1.0295,3.069,1,0.0798
I00699,12,AGE_GROUP_5,-2.0836,0.7367,7.9987,1,0.0047
I00699,12,AGE_GROUP_6,-1.5229,0.6137,6.1575,1,0.0131
I00699,12,AGE_GROUP_7,-0.7283,0.4994,2.1263,1,0.1448
I00699,12,AGE_GROUP_8,-0.5151,0.3205,2.5827,1,0.108
I00699,12,AGE_GROUP_9,-0.5532,0.2571,4.6274,1,0.0315
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.1634,0.0737,4.9146,1,0.0266
I00699,12,CHARLSON_INDEX_3,0.7099,0.0508,195.5289,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,-0.0336,0.0446,0.5673,1,0.4513
I00699,12,GENDER_3,0,,,0,
I00699,12,Intercept,-3.751,0.0878,1823.1517,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.0354,0.0517,0.47,1,0.493
I00699,12,YEAR_INDEX_3,0.0149,0.0517,0.0834,1,0.7727
I00699,13,ADMIMETH_1,-1.7871,0.0462,1496.8822,1,0
I00699,13,ADMIMETH_2,0,,,0,
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_10,-0.668,0.1502,19.7854,1,0
I00699,13,AGE_GROUP_11,-0.4986,0.1075,21.5247,1,0
I00699,13,AGE_GROUP_12,-0.2931,0.0821,12.7375,1,0.0004
I00699,13,AGE_GROUP_13,-0.2047,0.0716,8.1807,1,0.0042
I00699,13,AGE_GROUP_14,-0.0886,0.0622,2.031,1,0.1541
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.2555,0.0569,20.1949,1,0
I00699,13,AGE_GROUP_17,0.4298,0.0571,56.5744,1,0
I00699,13,AGE_GROUP_18,0.6634,0.0605,120.0457,1,0
I00699,13,AGE_GROUP_19,0.9063,0.0713,161.6863,1,0
I00699,13,AGE_GROUP_2,-10.7094,219.5122,0.0024,1,0.9611
I00699,13,AGE_GROUP_20,1.3037,0.0938,193.1824,1,0
I00699,13,AGE_GROUP_21,0,,,0,
I00699,13,AGE_GROUP_3,-10.8748,276.8743,0.0015,1,0.9687
I00699,13,AGE_GROUP_4,-10.8187,398.5985,0.0007,1,0.9783
I00699,13,AGE_GROUP_5,-11.0865,293.2483,0.0014,1,0.9698
I00699,13,AGE_GROUP_6,-2.0955,0.7352,8.1246,1,0.0044
I00699,13,AGE_GROUP_7,-1.8379,0.7415,6.1434,1,0.0132
I00699,13,AGE_GROUP_8,-0.9145,0.3722,6.0352,1,0.014
I00699,13,AGE_GROUP_9,-0.6185,0.2575,5.7679,1,0.0163
I00699,13,CHARLSON_INDEX_1,0,,,0,
I00699,13,CHARLSON_INDEX_2,0.1885,0.0625,9.0917,1,0.0026
I00699,13,CHARLSON_INDEX_3,1.2023,0.0419,821.9723,1,0
I00699,13,GENDER_1,0,,,0,
I00699,13,GENDER_2,-0.0626,0.0321,3.7879,1,0.0516
I00699,13,GENDER_3,0,,,0,
I00699,13,Intercept,-1.4897,0.0612,592.6852,1,0
