INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3.3083,13
I01965,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",0.9423,12
I01965,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",4.2097,13
I01965,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2.6345,13
I01965,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",2.4695,15
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.2021,19
I01965,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",3.6345,11
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3.4294,15
I01965,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",2.9950,12
I01965,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",3.6116,19
I01965,RJN,"EAST CHESHIRE NHS TRUST",2.2758,12
I01965,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",3.1416,12
I01965,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.0649,13
I01965,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",3.0190,13
I01965,RK9,"PLYMOUTH HOSPITALS NHS TRUST",4.9416,19
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.4852,13
I01965,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",3.6186,19
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",4.7670,19
I01965,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",3.1294,12
I01965,RLQ,"WYE VALLEY NHS TRUST",3.1116,12
I01965,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",2.9403,11
I01965,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.2332,13
I01965,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",4.6630,19
I01965,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",4.2107,13
I01965,RMC,"BOLTON NHS FOUNDATION TRUST",4.4042,19
I01965,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",3.9566,19
I01965,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",2.8584,13
I01965,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",2.9408,15
I01965,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1.9954,15
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.0345,19
I01965,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",3.4137,13
I01965,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",2.9509,13
I01965,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",3.7160,13
I01965,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.2339,19
I01965,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",3.5012,19
I01965,RPA,"MEDWAY NHS FOUNDATION TRUST",3.2051,19
I01965,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",4.0224,19
I01965,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",3.2243,13
I01965,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",3.6322,19
I01965,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",2.8576,19
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.2037,13
I01965,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2.6820,19
I01965,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",1.9053,12
I01965,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",3.0067,13
I01965,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3.4172,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",3.4619,13
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3.6994,13
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.6799,19
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.0273,13
I01965,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",2.8671,12
I01965,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3.8536,19
I01965,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",3.0911,9
I01965,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.4484,12
I01965,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",3.3030,11
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",4.0765,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",3.6239,13
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",3.8429,19
I01965,RVJ,"NORTH BRISTOL NHS TRUST",4.1405,19
I01965,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",3.3869,19
I01965,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",2.3351,13
I01965,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",4.2369,19
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",2.9552,19
I01965,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.1788,12
I01965,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3.5400,13
I01965,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",3.4984,19
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.5078,15
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.6628,15
I01965,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",3.1566,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.2089,12
I01965,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2.6693,19
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.3703,13
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.3660,13
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.0480,19
I01965,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",3.4667,15
I01965,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4.5920,19
I01965,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2.6504,12
I01965,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3.5979,13
I01965,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",3.5025,13
I01965,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.0080,13
I01965,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",4.8359,13
I01965,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",3.9663,12
I01965,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",2.7834,13
I01965,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",3.3460,19
I01965,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",4.1373,13
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",3.8441,19
I01965,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",3.6430,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3.3792,19
