INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1.1164,2,62685,2350,2105,0.934,1.0692,0.8797,1.1368
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.8146,3,114020,2625,3225,0.9465,1.0556,0.8819,1.1339
I00699,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,0.8047,3,50485,1260,1565,0.9237,1.0806,0.8775,1.1396
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1.0256,2,63570,2030,1975,0.9319,1.0715,0.8793,1.1373
I00699,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,0.9299,2,50490,1710,1840,0.9295,1.0742,0.8788,1.138
I00699,RNZ,SALISBURY NHS FOUNDATION TRUST,1.028,2,38100,1035,1010,0.9055,1.1012,0.8731,1.1454
I00699,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1.0752,2,70675,2130,1980,0.932,1.0714,0.8793,1.1373
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0065,2,116555,3625,3600,0.9493,1.0526,0.8823,1.1334
I00699,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,0.9685,2,60535,2075,2140,0.9345,1.0686,0.8798,1.1366
I00699,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1.024,2,75010,2790,2725,0.9418,1.0606,0.8811,1.1349
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1.119,2,86170,2715,2425,0.9384,1.0643,0.8805,1.1357
I00699,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1.0472,2,80425,3225,3080,0.9452,1.0569,0.8817,1.1342
I00699,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.9835,2,36650,1225,1245,0.9147,1.0907,0.8754,1.1423
I00699,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0745,2,58600,2270,2115,0.9341,1.0691,0.8797,1.1367
I00699,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,0.9923,2,39080,1340,1350,0.918,1.0869,0.8762,1.1412
I00699,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.8624,3,88990,2000,2320,0.9371,1.0658,0.8803,1.136
I00699,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,1.0881,2,79250,2440,2245,0.936,1.067,0.8801,1.1363
I00699,RWJ,STOCKPORT NHS FOUNDATION TRUST,0.9827,2,55405,1780,1815,0.929,1.0747,0.8787,1.1381
I00699,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,0.9681,2,54580,1950,2015,0.9326,1.0708,0.8794,1.1371
I00699,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1.1442,1,33855,1320,1150,0.9114,1.0944,0.8746,1.1433
I00699,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,0.9496,2,58710,1855,1950,0.9315,1.0719,0.8792,1.1374
I00699,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1.1422,1,63005,2410,2110,0.9341,1.0691,0.8797,1.1368
I00699,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,0.9785,2,41260,1060,1085,0.9088,1.0974,0.874,1.1442
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,0.97,2,113230,2640,2725,0.9418,1.0606,0.8811,1.1349
I00699,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1.0956,2,56600,1635,1490,0.9219,1.0826,0.8771,1.1401
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0021,2,50735,1650,1650,0.9256,1.0785,0.878,1.139
I00699,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1.1908,1,35725,1510,1265,0.9154,1.0899,0.8756,1.142
I00699,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,0.8612,3,52235,2065,2395,0.938,1.0648,0.8804,1.1358
I00699,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1.058,2,71310,2595,2450,0.9388,1.064,0.8806,1.1356
I00699,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,0.9893,2,46415,1765,1785,0.9284,1.0754,0.8786,1.1382
I00699,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1.0973,2,82985,3630,3305,0.9471,1.0549,0.882,1.1338
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,0.7021,3,106065,1305,1860,0.9299,1.0738,0.8789,1.1378
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,0.8768,3,97825,2700,3080,0.9452,1.0569,0.8817,1.1342
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,0.9837,2,267720,7375,7495,0.9647,1.0362,0.8843,1.1309
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1.0044,2,83780,1720,1715,0.927,1.0769,0.8783,1.1386
I00699,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0784,2,99360,2875,2670,0.9412,1.0613,0.881,1.1351
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,0.8931,2,136760,4515,5055,0.9571,1.0442,0.8834,1.132
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,0.952,2,160030,4470,4695,0.9555,1.0459,0.8832,1.1323
I00699,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1.0273,2,51875,1900,1850,0.9296,1.074,0.8788,1.1379
I00699,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,0.9879,2,148145,4455,4510,0.9546,1.0469,0.8831,1.1324
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1.0995,2,75285,2585,2350,0.9375,1.0654,0.8803,1.1359
I00699,RBK,WALSALL HEALTHCARE NHS TRUST,1.105,2,49610,1550,1405,0.9195,1.0853,0.8766,1.1408
I00699,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0542,2,48875,1370,1300,0.9164,1.0888,0.8759,1.1417
I00699,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,0.9974,2,64040,2140,2150,0.9346,1.0685,0.8798,1.1366
I00699,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,0.9204,2,37240,1510,1640,0.9254,1.0787,0.8779,1.1391
I00699,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,1.002,2,80545,3140,3130,0.9457,1.0565,0.8818,1.1341
I00699,RA3,WESTON AREA HEALTH NHS TRUST,1.0037,2,16345,875,875,0.8987,1.109,0.8712,1.1478
I00699,RKE,WHITTINGTON HEALTH NHS TRUST,0.8874,2,24945,615,690,0.8865,1.1232,0.8676,1.1526
I00699,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1.1254,2,65445,2265,2015,0.9326,1.0708,0.8794,1.1371
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1.0628,2,76045,2905,2735,0.9419,1.0605,0.8811,1.1349
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1999,1,46605,1820,1515,0.9225,1.0819,0.8773,1.1399
I00699,RLQ,WYE VALLEY NHS TRUST,1.0284,2,33065,1230,1195,0.913,1.0927,0.875,1.1428
I00699,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,0.8988,2,30785,1055,1175,0.9123,1.0935,0.8748,1.1431
I00699,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,0.9946,2,92320,3195,3210,0.9464,1.0557,0.8819,1.134
