INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00743,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",3295,1565,820,395,315,190,10,47,25,12,10,6,0
I00743,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1225,*,90,275,485,360,*,*,7,22,40,29,*
I00743,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1440,315,170,355,300,275,25,22,12,25,21,19,2
I00743,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1975,90,415,490,480,460,40,5,21,25,24,23,2
I00743,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",2445,1175,480,395,240,145,10,48,20,16,10,6,0
I00743,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1810,350,380,305,295,480,*,19,21,17,16,27,*
I00743,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1910,25,275,445,500,650,20,1,14,23,26,34,1
I00743,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1420,640,320,275,130,55,*,45,23,19,9,4,*
I00743,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2430,750,480,390,450,360,*,31,20,16,19,15,*
I00743,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1085,60,380,270,185,185,*,6,35,25,17,17,*
I00743,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2665,1050,410,395,325,420,65,39,15,15,12,16,2
I00743,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1630,25,370,470,365,385,15,2,23,29,22,24,1
I00743,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1675,305,600,610,115,40,*,18,36,36,7,2,*
I00743,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1490,615,335,205,270,60,*,41,22,14,18,4,*
I00743,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",2110,190,275,475,525,630,10,9,13,23,25,30,0
I00743,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2590,935,535,405,450,235,35,36,21,16,17,9,1
I00743,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1750,290,510,425,340,185,*,17,29,24,19,11,*
I00743,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3605,630,940,760,750,525,*,17,26,21,21,15,*
I00743,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1335,265,395,295,185,145,50,20,30,22,14,11,4
I00743,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2200,305,425,470,485,495,20,14,19,21,22,23,1
I00743,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",7445,3005,1440,1165,920,850,65,40,19,16,12,11,1
I00743,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",2545,540,515,435,620,380,55,21,20,17,24,15,2
I00743,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2920,515,625,710,590,455,25,18,21,24,20,16,1
I00743,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4655,790,740,1060,1050,995,20,17,16,23,23,21,0
I00743,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4505,695,835,860,1080,1000,30,15,19,19,24,22,1
I00743,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1890,390,265,390,565,270,10,21,14,21,30,14,1
I00743,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4390,1070,890,815,910,660,55,24,20,19,21,15,1
I00743,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",2570,430,795,585,495,255,10,17,31,23,19,10,0
I00743,RBK,"WALSALL HEALTHCARE NHS TRUST",1555,750,295,190,180,135,10,48,19,12,12,9,1
I00743,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",1400,435,200,150,310,300,*,31,14,11,22,21,*
I00743,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2170,30,280,515,475,850,20,1,13,24,22,39,1
I00743,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1560,35,305,590,440,175,15,2,20,38,28,11,1
I00743,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3225,190,560,1020,835,605,10,6,17,32,26,19,0
I00743,RKE,"WHITTINGTON HEALTH NHS TRUST",610,140,185,150,75,40,20,23,30,25,12,7,3
I00743,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2285,790,370,345,425,330,25,35,16,15,19,14,1
I00743,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2935,355,500,780,740,545,15,12,17,27,25,19,1
I00743,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1775,620,410,235,285,220,*,35,23,13,16,12,*
I00743,RLQ,"WYE VALLEY NHS TRUST",1260,85,200,455,305,75,145,7,16,36,24,6,12
I00743,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1045,70,160,370,310,125,15,7,15,35,30,12,1
I00743,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3245,400,485,690,690,895,85,12,15,21,21,28,3
