INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RGQ,"IPSWICH HOSPITAL NHS TRUST",0.9834,2,52895,2009,2042.8508,0.9330,1.0703,0.9048,1.1052
I00699,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",0.8962,3,34551,1401,1563.3456,0.9237,1.0806,0.9023,1.1083
I00699,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.8732,3,79159,2352,2693.6614,0.9415,1.0610,0.9069,1.1026
I00699,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",0.9613,2,62023,1921,1998.2689,0.9323,1.0711,0.9047,1.1054
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",0.9537,2,93087,2743,2876.0759,0.9434,1.0590,0.9073,1.1021
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",0.9293,2,111091,3574,3846.0387,0.9509,1.0508,0.9089,1.1002
I00699,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1.0732,2,84255,3104,2892.3787,0.9435,1.0588,0.9074,1.1021
I00699,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",0.9811,2,69920,2026,2065.0675,0.9334,1.0699,0.9049,1.1051
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",0.7368,3,87479,1446,1962.4763,0.9317,1.0717,0.9045,1.1056
I00699,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",1.0003,2,90624,2425,2424.2708,0.9384,1.0644,0.9062,1.1035
I00699,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",1.0464,2,44986,1310,1251.9390,0.9149,1.0905,0.8996,1.1116
I00699,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9090,2,80845,2146,2360.9203,0.9376,1.0652,0.9060,1.1038
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1.0652,2,30829,1161,1089.8868,0.9090,1.0972,0.8977,1.1139
I00699,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",1.0441,2,121418,4418,4231.2111,0.9532,1.0484,0.9094,1.0997
I00699,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",0.9542,2,40839,1383,1449.4382,0.9208,1.0839,0.9014,1.1093
I00699,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",1.0763,2,57410,2304,2140.6033,0.9345,1.0686,0.9052,1.1047
I00699,RJN,"EAST CHESHIRE NHS TRUST",1.0149,2,21012,924,910.4355,0.9007,1.1067,0.8949,1.1175
I00699,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1.0362,2,46669,1462,1410.9355,0.9197,1.0850,0.9011,1.1097
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",0.8509,3,114607,3028,3558.7128,0.9490,1.0529,0.9086,1.1007
I00699,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1.0190,2,51797,1976,1939.1281,0.9313,1.0722,0.9044,1.1057
I00699,RK9,"PLYMOUTH HOSPITALS NHS TRUST",1.0008,2,69751,2410,2408.1558,0.9382,1.0646,0.9061,1.1036
I00699,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1.0654,2,90451,2933,2753.0368,0.9421,1.0603,0.9071,1.1025
I00699,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",0.6516,3,34554,527,808.8258,0.8949,1.1135,0.8928,1.1201
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1.0044,2,67397,2424,2413.4961,0.9383,1.0645,0.9062,1.1036
I00699,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",0.9941,2,58710,2097,2109.4145,0.9341,1.0691,0.9051,1.1048
I00699,RLQ,"WYE VALLEY NHS TRUST",1.1593,1,28582,1155,996.2833,0.9049,1.1018,0.8963,1.1156
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1.1250,1,23462,1056,938.6932,0.9022,1.1050,0.8954,1.1168
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0518,2,91010,3533,3359.0877,0.9475,1.0545,0.9082,1.1010
I00699,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",0.9932,2,64733,1950,1963.2716,0.9317,1.0717,0.9045,1.1056
I00699,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",0.9349,2,48161,1775,1898.6518,0.9306,1.0730,0.9042,1.1059
I00699,RMC,"BOLTON NHS FOUNDATION TRUST",1.0400,2,62953,1797,1727.9654,0.9273,1.0766,0.9033,1.1070
I00699,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",1.1358,1,33721,1434,1262.5187,0.9153,1.0901,0.8997,1.1114
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",0.9341,2,53846,1769,1893.8599,0.9305,1.0731,0.9042,1.1060
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1.0942,2,57045,2017,1843.3703,0.9296,1.0741,0.9039,1.1063
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1.0599,2,58646,1548,1460.5491,0.9211,1.0835,0.9015,1.1092
I00699,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",1.0202,2,74972,2451,2402.5377,0.9381,1.0647,0.9061,1.1036
I00699,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1.0093,2,47273,1834,1817.0187,0.9291,1.0746,0.9038,1.1064
I00699,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1.0551,2,46863,1605,1521.2548,0.9226,1.0818,0.9020,1.1087
I00699,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1.0205,2,66551,1875,1837.3058,0.9295,1.0742,0.9039,1.1063
I00699,RNZ,"SALISBURY NHS FOUNDATION TRUST",1.0852,2,34641,1132,1043.1606,0.9070,1.0994,0.8971,1.1148
I00699,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",1.0573,2,72733,2804,2652.1159,0.9411,1.0615,0.9068,1.1028
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",1.1530,1,53442,1977,1714.6205,0.9270,1.0769,0.9032,1.1071
I00699,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1.0366,2,49271,1992,1921.6058,0.9310,1.0725,0.9043,1.1058
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1.0644,2,53686,1894,1779.3624,0.9283,1.0754,0.9036,1.1067
I00699,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",0.8343,3,81751,1501,1799.1570,0.9287,1.0750,0.9037,1.1066
I00699,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",1.0736,2,22586,838,780.5360,0.8930,1.1156,0.8921,1.1210
I00699,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1.0326,2,50595,1634,1582.4293,0.9241,1.0801,0.9024,1.1082
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0.9448,2,41420,594,628.6956,0.8813,1.1295,0.8876,1.1267
I00699,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",0.9701,2,175829,4497,4635.4536,0.9552,1.0462,0.9097,1.0992
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",0.9524,2,37279,1452,1524.5342,0.9227,1.0817,0.9020,1.1086
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1.0090,2,121812,4126,4089.0377,0.9524,1.0493,0.9092,1.0998
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1145,1,39970,1682,1509.2251,0.9223,1.0821,0.9019,1.1088
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1.0166,2,65061,2697,2652.9353,0.9411,1.0615,0.9068,1.1027
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",0.7489,3,73454,1137,1518.3239,0.9226,1.0819,0.9020,1.1087
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",0.9889,2,108105,2793,2824.3730,0.9429,1.0595,0.9072,1.1023
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",1.0969,2,83496,2924,2665.7044,0.9412,1.0613,0.9069,1.1027
I00699,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",1.0473,2,69129,3239,3092.6715,0.9454,1.0568,0.9078,1.1016
I00699,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0155,2,88028,3175,3126.4271,0.9456,1.0565,0.9078,1.1015
I00699,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9992,2,113267,3218,3220.7257,0.9464,1.0557,0.9080,1.1013
I00699,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",0.9507,2,41350,1699,1787.1666,0.9285,1.0753,0.9036,1.1066
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",0.9614,2,47932,1819,1892.0553,0.9305,1.0731,0.9042,1.1060
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1.0880,2,86840,2856,2624.9052,0.9408,1.0618,0.9068,1.1028
I00699,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1.0016,2,52856,1909,1905.9551,0.9307,1.0728,0.9042,1.1059
I00699,RVJ,"NORTH BRISTOL NHS TRUST",0.9020,3,76147,2066,2290.3738,0.9367,1.0663,0.9058,1.1040
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",0.9611,2,60312,2014,2095.5597,0.9339,1.0694,0.9051,1.1049
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",1.0188,2,107686,4116,4040.0716,0.9521,1.0496,0.9092,1.0999
I00699,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",1.1774,1,48655,2078,1764.9372,0.9281,1.0758,0.9035,1.1068
I00699,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1.0731,2,33842,1275,1188.1249,0.9127,1.0929,0.8989,1.1124
I00699,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9783,2,104242,1725,1763.2980,0.9280,1.0758,0.9035,1.1068
I00699,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1.0486,2,122951,4044,3856.5984,0.9510,1.0508,0.9089,1.1002
I00699,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",1.1022,1,82110,3510,3184.4972,0.9461,1.0560,0.9080,1.1014
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",1.1121,1,81650,3672,3301.9125,0.9471,1.0550,0.9082,1.1011
I00699,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",0.9601,2,148822,4511,4698.5883,0.9555,1.0459,0.9098,1.0991
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",1.0515,2,62489,2279,2167.3736,0.9349,1.0682,0.9053,1.1046
I00699,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0.9409,2,63942,2066,2195.7311,0.9353,1.0677,0.9054,1.1044
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",1.1125,1,69783,2450,2202.2894,0.9354,1.0676,0.9055,1.1044
I00699,RWJ,"STOCKPORT NHS FOUNDATION TRUST",0.9697,2,60865,1939,1999.5671,0.9323,1.0711,0.9047,1.1054
I00699,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1.1314,1,70797,2895,2558.8465,0.9400,1.0626,0.9066,1.1030
I00699,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1.1408,1,46334,1590,1393.7601,0.9193,1.0856,0.9010,1.1099
I00699,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",1.1388,1,76100,2403,2110.1205,0.9341,1.0691,0.9051,1.1048
I00699,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1.0342,2,130278,4613,4460.3133,0.9544,1.0471,0.9096,1.0994
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",1.1472,1,56382,2703,2356.1970,0.9375,1.0653,0.9060,1.1038
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",0.9392,2,106553,3067,3265.3781,0.9468,1.0553,0.9081,1.1012
I00699,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",0.9702,2,67833,2425,2499.4664,0.9393,1.0634,0.9064,1.1032
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",0.9845,2,72513,2234,2269.1928,0.9364,1.0666,0.9057,1.1041
I00699,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",1.1500,1,57428,2402,2088.7719,0.9337,1.0695,0.9050,1.1049
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0092,2,78862,2268,2247.2680,0.9361,1.0669,0.9056,1.1042
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",0.9959,2,83216,2957,2969.1216,0.9442,1.0580,0.9075,1.1019
I00699,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1.0240,2,56627,1630,1591.8629,0.9243,1.0799,0.9025,1.1081
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",1.0627,2,81617,2698,2538.8418,0.9398,1.0629,0.9065,1.1031
I00699,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",1.0068,2,66158,2551,2533.6851,0.9397,1.0629,0.9065,1.1031
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",0.7378,3,106931,2265,3069.7906,0.9452,1.0570,0.9077,1.1016
I00699,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",0.9983,2,71765,3030,3035.0532,0.9448,1.0574,0.9077,1.1017
