INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",23105,0,350,350,0.0,1.5,1.5
I00720,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",91525,0,1670,1670,0.0,1.8,1.8
I00720,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",63940,75,1045,1045,0.1,1.6,1.6
I00720,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",93215,15,1430,1440,0.0,1.5,1.5
I00720,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",63665,320,1255,1355,0.5,2.0,2.1
I00720,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",26840,0,410,410,0.0,1.5,1.5
I00720,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",45315,0,385,385,0.0,0.8,0.8
I00720,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",84090,360,1655,1880,0.4,2.0,2.2
I00720,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",107805,*,2645,2645,*,2.5,2.5
I00720,R1F,"ISLE OF WIGHT NHS TRUST",17275,*,465,465,*,2.7,2.7
I00720,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",32890,*,745,745,*,2.3,2.3
I00720,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",52055,0,765,765,0.0,1.5,1.5
I00720,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",111105,0,2725,2725,0.0,2.5,2.5
I00720,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",58565,0,710,710,0.0,1.2,1.2
I00720,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",78680,*,1775,1775,*,2.3,2.3
I00720,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",125725,0,2060,2060,0.0,1.6,1.6
I00720,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",90300,0,885,885,0.0,1.0,1.0
I00720,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",103430,*,1605,1610,*,1.6,1.6
I00720,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",79755,0,935,935,0.0,1.2,1.2
I00720,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",74575,0,1210,1210,0.0,1.6,1.6
I00720,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",177230,*,3450,3455,*,1.9,1.9
I00720,RPA,"MEDWAY NHS FOUNDATION TRUST",56445,0,835,835,0.0,1.5,1.5
I00720,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",50420,0,670,670,0.0,1.3,1.3
I00720,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",55805,0,705,705,0.0,1.3,1.3
I00720,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",93910,*,1630,1630,*,1.7,1.7
I00720,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",49275,0,960,960,0.0,1.9,1.9
I00720,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",90125,*,2520,2520,*,2.8,2.8
I00720,RVJ,"NORTH BRISTOL NHS TRUST",87715,0,1065,1065,0.0,1.2,1.2
I00720,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",47020,0,1080,1080,0.0,2.3,2.3
I00720,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",48250,0,610,610,0.0,1.3,1.3
I00720,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",60060,*,1105,1110,*,1.8,1.8
I00720,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",80655,*,1960,1965,*,2.4,2.4
I00720,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",71645,0,1060,1060,0.0,1.5,1.5
I00720,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",31720,0,470,470,0.0,1.5,1.5
I00720,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",58580,0,940,940,0.0,1.6,1.6
I00720,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",73125,915,1945,2015,1.3,2.7,2.8
I00720,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",136805,440,2470,2470,0.3,1.8,1.8
I00720,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",116485,380,2265,2270,0.3,1.9,1.9
I00720,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",128665,40,1550,1555,0.0,1.2,1.2
I00720,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",51580,330,690,730,0.6,1.3,1.4
I00720,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",82095,0,1305,1305,0.0,1.6,1.6
I00720,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",67845,*,1430,1430,*,2.1,2.1
I00720,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",72115,*,1145,1145,*,1.6,1.6
I00720,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",62410,0,1040,1040,0.0,1.7,1.7
I00720,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",103345,0,1835,1835,0.0,1.8,1.8
I00720,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",50080,400,1460,1510,0.8,2.9,3.0
I00720,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",48455,90,1160,1165,0.2,2.4,2.4
I00720,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",60145,0,895,895,0.0,1.5,1.5
I00720,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",49520,0,1455,1455,0.0,2.9,2.9
I00720,RNZ,"SALISBURY NHS FOUNDATION TRUST",37120,225,730,745,0.6,2.0,2.0
I00720,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",70030,0,705,705,0.0,1.0,1.0
I00720,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",114235,375,1875,1975,0.3,1.6,1.7
I00720,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",55270,0,510,510,0.0,0.9,0.9
I00720,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",70045,*,1335,1335,*,1.9,1.9
I00720,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",86990,*,1175,1175,*,1.4,1.4
I00720,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",79700,80,1305,1310,0.1,1.6,1.6
I00720,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",35850,0,350,350,0.0,1.0,1.0
I00720,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",57215,115,1295,1300,0.2,2.3,2.3
I00720,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",34915,0,620,620,0.0,1.8,1.8
I00720,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",89125,*,1625,1625,*,1.8,1.8
I00720,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",79740,0,1305,1305,0.0,1.6,1.6
I00720,RWJ,"STOCKPORT NHS FOUNDATION TRUST",57000,0,720,720,0.0,1.3,1.3
I00720,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",53255,0,1160,1160,0.0,2.2,2.2
I00720,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",34665,0,455,455,0.0,1.3,1.3
I00720,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",58415,0,845,845,0.0,1.4,1.4
I00720,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",61545,0,945,945,0.0,1.5,1.5
I00720,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",40145,0,845,845,0.0,2.1,2.1
I00720,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",101420,*,1610,1610,*,1.6,1.6
I00720,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",52575,*,605,605,*,1.2,1.2
I00720,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",47825,*,390,395,*,0.8,0.8
I00720,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",36530,0,680,680,0.0,1.9,1.9
I00720,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",49280,405,1305,1345,0.8,2.6,2.7
I00720,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",68515,0,990,990,0.0,1.4,1.4
I00720,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",46200,*,645,645,*,1.4,1.4
I00720,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",79955,0,1540,1540,0.0,1.9,1.9
I00720,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",70235,0,1045,1045,0.0,1.5,1.5
I00720,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",95490,610,3085,3095,0.6,3.2,3.2
I00720,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",275055,*,3060,3060,*,1.1,1.1
I00720,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",81725,35,1145,1160,0.0,1.4,1.4
I00720,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",98180,0,1430,1430,0.0,1.5,1.5
I00720,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",130335,570,2115,2180,0.4,1.6,1.7
I00720,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",156050,*,2380,2385,*,1.5,1.5
I00720,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",51405,0,1345,1345,0.0,2.6,2.6
I00720,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",140880,0,2795,2795,0.0,2.0,2.0
I00720,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",71500,0,825,825,0.0,1.2,1.2
I00720,RBK,"WALSALL HEALTHCARE NHS TRUST",44870,0,690,690,0.0,1.5,1.5
I00720,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",44160,0,670,670,0.0,1.5,1.5
I00720,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",60395,0,1035,1035,0.0,1.7,1.7
I00720,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",36785,*,910,915,*,2.5,2.5
I00720,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",78470,0,1725,1725,0.0,2.2,2.2
I00720,RA3,"WESTON AREA HEALTH NHS TRUST",16695,*,555,555,*,3.3,3.3
I00720,RKE,"WHITTINGTON HEALTH NHS TRUST",25600,0,425,425,0.0,1.7,1.7
I00720,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",67865,0,1500,1500,0.0,2.2,2.2
I00720,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",71870,*,1430,1430,*,2.0,2.0
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",47725,0,1085,1085,0.0,2.3,2.3
I00720,RLQ,"WYE VALLEY NHS TRUST",28830,0,510,510,0.0,1.8,1.8
I00720,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",28870,0,985,985,0.0,3.4,3.4
I00720,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",89120,0,1130,1130,0.0,1.3,1.3
