INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,2,ADMIMETH_1,-0.6613,0.0526,157.8323,1,0
I00699,2,ADMIMETH_2,0,,,0,
I00699,2,ADMIMETH_3,0,,,0,
I00699,2,AGE_GROUP_1,-3.8581,0.1909,408.3096,1,0
I00699,2,AGE_GROUP_10,-1.5841,0.0703,507.586,1,0
I00699,2,AGE_GROUP_11,-1.3817,0.0548,635.3082,1,0
I00699,2,AGE_GROUP_12,-1.1619,0.0453,657.4814,1,0
I00699,2,AGE_GROUP_13,-0.9678,0.0387,623.9369,1,0
I00699,2,AGE_GROUP_14,-0.7185,0.0326,485.721,1,0
I00699,2,AGE_GROUP_15,-0.5384,0.0283,360.9649,1,0
I00699,2,AGE_GROUP_16,-0.2568,0.0269,91.1213,1,0
I00699,2,AGE_GROUP_17,0,,,0,
I00699,2,AGE_GROUP_18,0.4769,0.0243,385.4639,1,0
I00699,2,AGE_GROUP_19,0.8107,0.0248,1067.7914,1,0
I00699,2,AGE_GROUP_2,-3.1037,0.1667,346.7984,1,0
I00699,2,AGE_GROUP_20,1.1765,0.0266,1957.7803,1,0
I00699,2,AGE_GROUP_21,0,,,0,
I00699,2,AGE_GROUP_3,-2.6326,0.1954,181.5277,1,0
I00699,2,AGE_GROUP_4,-2.9006,0.3045,90.7189,1,0
I00699,2,AGE_GROUP_5,-2.5058,0.1994,157.9916,1,0
I00699,2,AGE_GROUP_6,-2.341,0.1595,215.4716,1,0
I00699,2,AGE_GROUP_7,-2.1993,0.1422,239.2324,1,0
I00699,2,AGE_GROUP_8,-2.0389,0.1134,323.0423,1,0
I00699,2,AGE_GROUP_9,-1.88,0.0989,361.609,1,0
I00699,2,CHARLSON_INDEX_1,0,,,0,
I00699,2,CHARLSON_INDEX_2,0.0766,0.0288,7.0749,1,0.0078
I00699,2,CHARLSON_INDEX_3,0.4468,0.0199,505.5882,1,0
I00699,2,GENDER_1,-0.065,0.0139,21.746,1,0
I00699,2,GENDER_2,0,,,0,
I00699,2,GENDER_3,0,,,0,
I00699,2,Intercept,-1.4712,0.0274,2890.9935,1,0
I00699,2,YEAR_INDEX_1,0,,,0,
I00699,2,YEAR_INDEX_2,-0.0003,0.0165,0.0002,1,0.9877
I00699,2,YEAR_INDEX_3,0.1557,0.0169,84.9352,1,0
I00699,3,ADMIMETH_1,-0.4642,0.2656,3.056,1,0.0804
I00699,3,ADMIMETH_2,0,,,0,
I00699,3,ADMIMETH_3,0,,,0,
I00699,3,AGE_GROUP_1,13.685,255.6128,0.0029,1,0.9573
I00699,3,AGE_GROUP_10,15.7698,255.6123,0.0038,1,0.9508
I00699,3,AGE_GROUP_11,14.9163,255.6124,0.0034,1,0.9535
I00699,3,AGE_GROUP_12,15.582,255.6122,0.0037,1,0.9514
I00699,3,AGE_GROUP_13,15.7878,255.6122,0.0038,1,0.9508
I00699,3,AGE_GROUP_14,15.741,255.6122,0.0038,1,0.9509
I00699,3,AGE_GROUP_15,15.5918,255.6122,0.0037,1,0.9514
I00699,3,AGE_GROUP_16,15.9166,255.6122,0.0039,1,0.9503
I00699,3,AGE_GROUP_17,16.4339,255.6121,0.0041,1,0.9487
I00699,3,AGE_GROUP_18,16.699,255.6121,0.0043,1,0.9479
I00699,3,AGE_GROUP_19,16.8465,255.6121,0.0043,1,0.9475
I00699,3,AGE_GROUP_2,0,,,0,
I00699,3,AGE_GROUP_20,17.4328,255.6121,0.0047,1,0.9456
I00699,3,AGE_GROUP_21,0,,,0,
I00699,3,AGE_GROUP_3,11.7061,255.6141,0.0021,1,0.9635
I00699,3,AGE_GROUP_4,13.0402,255.6141,0.0026,1,0.9593
I00699,3,AGE_GROUP_5,13.6419,255.6141,0.0028,1,0.9574
I00699,3,AGE_GROUP_6,-0.0518,928.1252,0,1,1
I00699,3,AGE_GROUP_7,14.282,255.6131,0.0031,1,0.9554
I00699,3,AGE_GROUP_8,14.2574,255.6131,0.0031,1,0.9555
I00699,3,AGE_GROUP_9,14.4881,255.6128,0.0032,1,0.9548
I00699,3,CHARLSON_INDEX_1,0,,,0,
I00699,3,CHARLSON_INDEX_2,0.2397,0.1615,2.2049,1,0.1376
I00699,3,CHARLSON_INDEX_3,0.7803,0.1155,45.6047,1,0
I00699,3,GENDER_1,0,,,0,
I00699,3,GENDER_2,-0.0162,0.0867,0.0348,1,0.8521
I00699,3,GENDER_3,0,,,0,
I00699,3,Intercept,-18.78,255.6121,0.0054,1,0.9414
I00699,3,YEAR_INDEX_1,0,,,0,
I00699,3,YEAR_INDEX_2,-0.0172,0.1041,0.0272,1,0.8689
I00699,3,YEAR_INDEX_3,0.0598,0.1036,0.333,1,0.5639
I00699,4,ADMIMETH_1,-0.771,0.2269,11.5454,1,0.0007
I00699,4,ADMIMETH_2,0,,,0,
I00699,4,ADMIMETH_3,0,,,0,
I00699,4,AGE_GROUP_1,0,,,0,
I00699,4,AGE_GROUP_10,2.0783,0.9199,5.1038,1,0.0239
I00699,4,AGE_GROUP_11,3.3955,0.7551,20.2193,1,0
I00699,4,AGE_GROUP_12,2.6284,0.7833,11.2603,1,0.0008
I00699,4,AGE_GROUP_13,3.4328,0.7436,21.3107,1,0
I00699,4,AGE_GROUP_14,3.8189,0.7347,27.0179,1,0
I00699,4,AGE_GROUP_15,3.8007,0.7306,27.0659,1,0
I00699,4,AGE_GROUP_16,4.0152,0.7295,30.2924,1,0
I00699,4,AGE_GROUP_17,4.0776,0.7293,31.263,1,0
I00699,4,AGE_GROUP_18,4.0088,0.732,29.9927,1,0
I00699,4,AGE_GROUP_19,4.2832,0.733,34.143,1,0
I00699,4,AGE_GROUP_2,-12.3599,528.0457,0.0005,1,0.9813
I00699,4,AGE_GROUP_20,4.7265,0.736,41.2375,1,0
I00699,4,AGE_GROUP_21,0,,,0,
I00699,4,AGE_GROUP_3,-12.4103,831.3947,0.0002,1,0.9881
I00699,4,AGE_GROUP_4,-12.4138,1121.8959,0.0001,1,0.9912
I00699,4,AGE_GROUP_5,2.1272,1.0047,4.4831,1,0.0342
I00699,4,AGE_GROUP_6,1.3188,1.2279,1.1535,1,0.2828
I00699,4,AGE_GROUP_7,-12.3162,901.9107,0.0002,1,0.9891
I00699,4,AGE_GROUP_8,2.6448,0.8709,9.222,1,0.0024
I00699,4,AGE_GROUP_9,1.1801,1.2289,0.9222,1,0.3369
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.3647,0.1717,4.5121,1,0.0337
I00699,4,CHARLSON_INDEX_3,0.6836,0.1478,21.406,1,0
I00699,4,GENDER_1,0.4659,0.1061,19.2993,1,0
I00699,4,GENDER_2,0,,,0,
I00699,4,GENDER_3,0,,,0,
I00699,4,Intercept,-7.0633,0.7148,97.6499,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,0.1135,0.1274,0.7936,1,0.373
I00699,4,YEAR_INDEX_3,0.164,0.1268,1.6738,1,0.1957
I00699,5,ADMIMETH_1,-2.3643,0.4568,26.7922,1,0
I00699,5,ADMIMETH_2,0,,,0,
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.5308,0.2301,5.3231,1,0.021
I00699,5,CHARLSON_INDEX_3,1.8067,0.178,103.025,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.1805,0.1598,1.2757,1,0.2587
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-3.7145,0.1762,444.5964,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,-1.6032,0.2246,50.9551,1,0
I00699,5,YEAR_INDEX_3,-0.6917,0.1563,19.5976,1,0
I00699,6,ADMIMETH_1,-0.3961,0.1859,4.5414,1,0.0331
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,AGE_GROUP_1,0.4741,0.3908,1.4716,1,0.2251
I00699,6,AGE_GROUP_10,2.465,0.3928,39.3727,1,0
I00699,6,AGE_GROUP_11,2.8528,0.3431,69.1447,1,0
I00699,6,AGE_GROUP_12,3.4836,0.2951,139.3143,1,0
I00699,6,AGE_GROUP_13,3.8978,0.2813,191.9924,1,0
I00699,6,AGE_GROUP_14,3.8903,0.2828,189.1875,1,0
I00699,6,AGE_GROUP_15,4.2524,0.271,246.2721,1,0
I00699,6,AGE_GROUP_16,4.5613,0.2683,288.9207,1,0
I00699,6,AGE_GROUP_17,4.8401,0.2629,338.8892,1,0
I00699,6,AGE_GROUP_18,4.7646,0.2669,318.5662,1,0
I00699,6,AGE_GROUP_19,5.1819,0.2647,383.2373,1,0
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_20,5.8044,0.2644,481.9441,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,AGE_GROUP_3,-1.209,1.026,1.3885,1,0.2387
I00699,6,AGE_GROUP_4,0.5485,0.7437,0.5438,1,0.4608
I00699,6,AGE_GROUP_5,0.8862,0.6217,2.032,1,0.154
I00699,6,AGE_GROUP_6,1.29,0.5506,5.4884,1,0.0191
I00699,6,AGE_GROUP_7,1.457,0.5507,6.9995,1,0.0082
I00699,6,AGE_GROUP_8,0.144,1.0264,0.0197,1,0.8884
I00699,6,AGE_GROUP_9,2.2232,0.4434,25.1434,1,0
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.2132,0.1447,2.1699,1,0.1407
I00699,6,CHARLSON_INDEX_3,1.5071,0.1019,218.9604,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,-0.0533,0.0767,0.4825,1,0.4873
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-9.0393,0.2371,1453.6191,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,0.0602,0.0912,0.4361,1,0.509
I00699,6,YEAR_INDEX_3,0.0059,0.0923,0.0041,1,0.9492
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.859,0.0559,2614.416,1,0
I00699,7,AGE_GROUP_1,-12.6603,1080.5539,0.0001,1,0.9907
I00699,7,AGE_GROUP_10,-0.7422,0.2031,13.3475,1,0.0003
I00699,7,AGE_GROUP_11,-0.4444,0.13,11.6933,1,0.0006
I00699,7,AGE_GROUP_12,-0.2537,0.1049,5.8485,1,0.0156
I00699,7,AGE_GROUP_13,-0.103,0.0931,1.2232,1,0.2687
I00699,7,AGE_GROUP_14,0,,,0,
I00699,7,AGE_GROUP_15,0.2582,0.0841,9.4172,1,0.0021
I00699,7,AGE_GROUP_16,0.4648,0.0867,28.7088,1,0
I00699,7,AGE_GROUP_17,0.5159,0.096,28.9054,1,0
I00699,7,AGE_GROUP_18,0.8893,0.1023,75.5458,1,0
I00699,7,AGE_GROUP_19,1.0301,0.1169,77.6143,1,0
I00699,7,AGE_GROUP_2,-12.5053,232.5086,0.0029,1,0.9571
I00699,7,AGE_GROUP_20,1.3644,0.1528,79.7763,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,AGE_GROUP_3,-1.5535,1.0253,2.2957,1,0.1297
I00699,7,AGE_GROUP_4,-11.9264,250.8184,0.0023,1,0.9621
I00699,7,AGE_GROUP_5,-1.9215,1.0165,3.5733,1,0.0587
I00699,7,AGE_GROUP_6,-0.7716,0.6,1.6541,1,0.1984
I00699,7,AGE_GROUP_7,-0.3204,0.5295,0.3661,1,0.5451
I00699,7,AGE_GROUP_8,-0.6231,0.4285,2.1145,1,0.1459
I00699,7,AGE_GROUP_9,-0.4748,0.2572,3.4071,1,0.0649
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.2196,0.0756,8.4368,1,0.0037
I00699,7,CHARLSON_INDEX_3,0.8756,0.0523,280.0559,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,0.0049,0.0531,0.0085,1,0.9264
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-4.9976,0.0911,3011.9367,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.0847,0.0576,2.1629,1,0.1414
I00699,7,YEAR_INDEX_3,0.046,0.0575,0.6398,1,0.4238
I00699,8,ADMIMETH_1,0,,,0,
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,2.2065,0.0451,2390.7437,1,0
I00699,8,AGE_GROUP_10,-0.6327,0.1891,11.1915,1,0.0008
I00699,8,AGE_GROUP_11,-0.2893,0.1284,5.074,1,0.0243
I00699,8,AGE_GROUP_12,-0.1927,0.0882,4.7768,1,0.0288
I00699,8,AGE_GROUP_13,-0.0611,0.0744,0.6741,1,0.4116
I00699,8,AGE_GROUP_14,0.0125,0.0633,0.0391,1,0.8432
I00699,8,AGE_GROUP_15,0,,,0,
I00699,8,AGE_GROUP_16,-0.0428,0.0603,0.5051,1,0.4773
I00699,8,AGE_GROUP_17,0.2394,0.0603,15.7886,1,0.0001
I00699,8,AGE_GROUP_18,0.46,0.0621,54.9422,1,0
I00699,8,AGE_GROUP_19,0.6211,0.0705,77.5962,1,0
I00699,8,AGE_GROUP_20,0.8317,0.0904,84.713,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,AGE_GROUP_6,-8.7893,153.4773,0.0033,1,0.9543
I00699,8,AGE_GROUP_7,-0.2476,0.5764,0.1845,1,0.6675
I00699,8,AGE_GROUP_8,-0.2778,0.5175,0.2881,1,0.5914
I00699,8,AGE_GROUP_9,-0.3364,0.2952,1.2987,1,0.2545
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.2122,0.0583,13.2516,1,0.0003
I00699,8,CHARLSON_INDEX_3,1.1517,0.0392,862.7588,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,0.0125,0.0368,0.1157,1,0.7337
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-3.854,0.0673,3279.738,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0077,0.0414,0.0342,1,0.8534
I00699,8,YEAR_INDEX_3,0.0415,0.0408,1.0352,1,0.3089
I00699,9,ADMIMETH_1,0,,,0,
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,2.3257,0.0559,1728.3547,1,0
I00699,9,AGE_GROUP_1,-10.305,371.432,0.0008,1,0.9779
I00699,9,AGE_GROUP_10,-0.3397,0.1649,4.2425,1,0.0394
I00699,9,AGE_GROUP_11,-0.125,0.1295,0.931,1,0.3346
I00699,9,AGE_GROUP_12,-0.3907,0.1135,11.8554,1,0.0006
I00699,9,AGE_GROUP_13,-0.2536,0.1,6.43,1,0.0112
I00699,9,AGE_GROUP_14,-0.0817,0.0863,0.8969,1,0.3436
I00699,9,AGE_GROUP_15,-0.0478,0.0791,0.3648,1,0.5458
I00699,9,AGE_GROUP_16,0,,,0,
I00699,9,AGE_GROUP_17,0.2675,0.0724,13.6462,1,0.0002
I00699,9,AGE_GROUP_18,0.4053,0.0748,29.3472,1,0
I00699,9,AGE_GROUP_19,0.58,0.0839,47.833,1,0
I00699,9,AGE_GROUP_20,0.6707,0.1085,38.1837,1,0
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,AGE_GROUP_4,-9.3468,194.5161,0.0023,1,0.9617
I00699,9,AGE_GROUP_5,0.2495,0.9312,0.0718,1,0.7887
I00699,9,AGE_GROUP_6,-0.526,0.789,0.4444,1,0.505
I00699,9,AGE_GROUP_7,-0.4575,0.315,2.1089,1,0.1464
I00699,9,AGE_GROUP_8,-0.5358,0.2973,3.249,1,0.0715
I00699,9,AGE_GROUP_9,-0.6059,0.2216,7.4783,1,0.0062
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.0524,0.0815,0.4132,1,0.5204
I00699,9,CHARLSON_INDEX_3,1.0999,0.0514,457.4103,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,0.0264,0.0442,0.3573,1,0.55
I00699,9,GENDER_3,0,,,0,
I00699,9,Intercept,-3.865,0.0867,1985.7098,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,-0.0676,0.0505,1.7944,1,0.1804
I00699,9,YEAR_INDEX_3,0.0096,0.0503,0.0364,1,0.8486
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,0,,,0,
I00699,10,ADMIMETH_3,2.6412,0.0374,4979.7937,1,0
I00699,10,AGE_GROUP_10,-0.6654,0.1353,24.1919,1,0
I00699,10,AGE_GROUP_11,-0.5092,0.1078,22.3262,1,0
I00699,10,AGE_GROUP_12,-0.6343,0.0881,51.8574,1,0
I00699,10,AGE_GROUP_13,-0.4741,0.074,41.0441,1,0
I00699,10,AGE_GROUP_14,-0.25,0.0628,15.8292,1,0.0001
I00699,10,AGE_GROUP_15,-0.095,0.0562,2.8536,1,0.0912
I00699,10,AGE_GROUP_16,0,,,0,
I00699,10,AGE_GROUP_17,0.2324,0.0514,20.4185,1,0
I00699,10,AGE_GROUP_18,0.5374,0.0505,113.1886,1,0
I00699,10,AGE_GROUP_19,0.8568,0.0543,249.2798,1,0
I00699,10,AGE_GROUP_20,1.0587,0.0664,254.5433,1,0
I00699,10,AGE_GROUP_21,0,,,0,
I00699,10,AGE_GROUP_3,-10.1085,492.3998,0.0004,1,0.9836
I00699,10,AGE_GROUP_4,-10.1186,115.5582,0.0077,1,0.9302
I00699,10,AGE_GROUP_5,-1.7998,1.0231,3.0948,1,0.0785
I00699,10,AGE_GROUP_6,-0.8821,0.4741,3.4624,1,0.0628
I00699,10,AGE_GROUP_7,-0.6207,0.2731,5.1666,1,0.023
I00699,10,AGE_GROUP_8,-0.6604,0.1727,14.6165,1,0.0001
I00699,10,AGE_GROUP_9,-0.792,0.2085,14.423,1,0.0001
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.355,0.0647,30.125,1,0
I00699,10,CHARLSON_INDEX_3,1.3909,0.0402,1199.8773,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,0.0102,0.0281,0.1303,1,0.7181
I00699,10,GENDER_3,0,,,0,
I00699,10,Intercept,-4.9997,0.0635,6193.8954,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,0.0684,0.0342,3.9941,1,0.0457
I00699,10,YEAR_INDEX_3,0.0874,0.0341,6.5487,1,0.0105
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,0,,,0,
I00699,11,ADMIMETH_3,2.7518,0.0472,3403.5302,1,0
I00699,11,AGE_GROUP_10,-0.4863,0.1692,8.2554,1,0.0041
I00699,11,AGE_GROUP_11,-0.3309,0.1297,6.5129,1,0.0107
I00699,11,AGE_GROUP_12,-0.3043,0.1027,8.7793,1,0.003
I00699,11,AGE_GROUP_13,-0.298,0.0904,10.874,1,0.001
I00699,11,AGE_GROUP_14,-0.1246,0.0792,2.476,1,0.1156
I00699,11,AGE_GROUP_15,0,,,0,
I00699,11,AGE_GROUP_16,0.1972,0.0724,7.4274,1,0.0064
I00699,11,AGE_GROUP_17,0.4171,0.0713,34.2344,1,0
I00699,11,AGE_GROUP_18,0.5769,0.074,60.6898,1,0
I00699,11,AGE_GROUP_19,0.789,0.0816,93.5455,1,0
I00699,11,AGE_GROUP_20,1.1561,0.0982,138.4928,1,0
I00699,11,AGE_GROUP_21,0,,,0,
I00699,11,AGE_GROUP_5,-9.2195,116.8348,0.0062,1,0.9371
I00699,11,AGE_GROUP_6,-0.2388,0.5541,0.1857,1,0.6665
I00699,11,AGE_GROUP_7,-0.4031,0.3702,1.1857,1,0.2762
I00699,11,AGE_GROUP_8,-0.3879,0.2549,2.3163,1,0.128
I00699,11,AGE_GROUP_9,-0.5842,0.242,5.8254,1,0.0158
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.2257,0.089,6.4354,1,0.0112
I00699,11,CHARLSON_INDEX_3,1.4152,0.0529,714.5225,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.0085,0.0399,0.0456,1,0.8309
I00699,11,GENDER_3,0,,,0,
I00699,11,Intercept,-5.1738,0.0815,4030.0915,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,0.1001,0.048,4.344,1,0.0371
I00699,11,YEAR_INDEX_3,0.234,0.0469,24.9101,1,0
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,0,,,0,
I00699,12,ADMIMETH_3,2.8309,0.0593,2278.4115,1,0
I00699,12,AGE_GROUP_1,-0.9669,0.6207,2.4269,1,0.1193
I00699,12,AGE_GROUP_10,-0.3072,0.2014,2.3269,1,0.1272
I00699,12,AGE_GROUP_11,-0.2965,0.1482,4.0014,1,0.0455
I00699,12,AGE_GROUP_12,-0.3848,0.1118,11.8429,1,0.0006
I00699,12,AGE_GROUP_13,-0.2569,0.092,7.7959,1,0.0052
I00699,12,AGE_GROUP_14,0.0225,0.0799,0.0794,1,0.7781
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.127,0.0744,2.9154,1,0.0877
I00699,12,AGE_GROUP_17,0.5049,0.0736,47.1049,1,0
I00699,12,AGE_GROUP_18,0.615,0.0779,62.2588,1,0
I00699,12,AGE_GROUP_19,0.8854,0.094,88.6592,1,0
I00699,12,AGE_GROUP_2,-3.0044,0.7171,17.5517,1,0
I00699,12,AGE_GROUP_20,1.0707,0.1321,65.6799,1,0
I00699,12,AGE_GROUP_21,0,,,0,
I00699,12,AGE_GROUP_3,-1.694,1.0589,2.5594,1,0.1096
I00699,12,AGE_GROUP_4,-1.32,0.7456,3.1342,1,0.0767
I00699,12,AGE_GROUP_5,-1.5014,1.0604,2.0046,1,0.1568
I00699,12,AGE_GROUP_6,-2.2308,1.0247,4.7391,1,0.0295
I00699,12,AGE_GROUP_7,-1.064,0.5429,3.8406,1,0.05
I00699,12,AGE_GROUP_8,-0.8635,0.3933,4.8194,1,0.0281
I00699,12,AGE_GROUP_9,-0.2595,0.2576,1.0153,1,0.3136
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.1595,0.0753,4.4889,1,0.0341
I00699,12,CHARLSON_INDEX_3,0.7531,0.0514,214.8963,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,-0.0551,0.0444,1.5374,1,0.215
I00699,12,GENDER_3,0,,,0,
I00699,12,Intercept,-3.9979,0.0881,2059.0732,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.11,0.0513,4.599,1,0.032
I00699,12,YEAR_INDEX_3,0.1442,0.0515,7.8458,1,0.0051
I00699,13,ADMIMETH_1,-1.9881,0.0475,1752.2486,1,0
I00699,13,ADMIMETH_2,0,,,0,
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_10,-0.5709,0.1509,14.3116,1,0.0002
I00699,13,AGE_GROUP_11,-0.3197,0.1062,9.0616,1,0.0026
I00699,13,AGE_GROUP_12,-0.2255,0.0812,7.7212,1,0.0055
I00699,13,AGE_GROUP_13,-0.1936,0.0711,7.4069,1,0.0065
I00699,13,AGE_GROUP_14,-0.0843,0.0622,1.8362,1,0.1754
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.3304,0.0565,34.17,1,0
I00699,13,AGE_GROUP_17,0.3964,0.0564,49.3726,1,0
I00699,13,AGE_GROUP_18,0.7106,0.0604,138.6186,1,0
I00699,13,AGE_GROUP_19,0.8644,0.0717,145.3286,1,0
I00699,13,AGE_GROUP_2,-9.0653,294.2881,0.0009,1,0.9754
I00699,13,AGE_GROUP_20,1.2879,0.0947,185.1207,1,0
I00699,13,AGE_GROUP_21,0,,,0,
I00699,13,AGE_GROUP_3,-10.3821,199.0046,0.0027,1,0.9584
I00699,13,AGE_GROUP_4,-9.3049,247.27,0.0014,1,0.97
I00699,13,AGE_GROUP_5,-9.5688,214.2784,0.002,1,0.9644
I00699,13,AGE_GROUP_6,-1.5512,0.7512,4.2639,1,0.0389
I00699,13,AGE_GROUP_7,-1.1454,0.6282,3.3245,1,0.0683
I00699,13,AGE_GROUP_8,-0.2755,0.3286,0.7025,1,0.4019
I00699,13,AGE_GROUP_9,-0.6374,0.2467,6.6745,1,0.0098
I00699,13,CHARLSON_INDEX_1,0,,,0,
I00699,13,CHARLSON_INDEX_2,0.1924,0.064,9.0399,1,0.0026
I00699,13,CHARLSON_INDEX_3,1.232,0.0431,816.1408,1,0
I00699,13,GENDER_1,0,,,0,
I00699,13,GENDER_2,-0.0273,0.0323,0.7192,1,0.3964
I00699,13,GENDER_3,0,,,0,
