INDICATOR_CODE,PROVIDER,PROVIDER NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00721,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1382,0,269,269,0,19.5,19.5
I00721,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1464,0,583,583,0,39.8,39.8
I00721,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1670,0,461,461,0,27.6,27.6
I00721,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,851,0,179,179,0,21,21
I00721,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,1793,0,545,545,0,30.4,30.4
I00721,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1460,0,367,367,0,25.1,25.1
I00721,RGQ,IPSWICH HOSPITAL NHS TRUST,1750,0,316,316,0,18.1,18.1
I00721,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1316,0,324,324,0,24.6,24.6
I00721,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2113,0,500,500,0,23.7,23.7
I00721,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1876,0,349,349,0,18.6,18.6
I00721,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2776,427,991,1027,15.4,35.7,37
I00721,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3410,240,771,786,7,22.6,23
I00721,RHU,PORTSMOUTH HOSPITALS NHS TRUST,2897,0,818,818,0,28.2,28.2
I00721,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1987,0,782,782,0,39.4,39.4
I00721,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1383,1,607,607,0.1,43.9,43.9
I00721,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2247,0,683,683,0,30.4,30.4
I00721,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1262,0,292,292,0,23.1,23.1
I00721,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2014,0,581,581,0,28.8,28.8
I00721,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,1127,2,265,265,0.2,23.5,23.5
I00721,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,4064,0,1237,1237,0,30.4,30.4
I00721,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,1281,0,256,256,0,20,20
I00721,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,2185,0,355,355,0,16.2,16.2
I00721,RJN,EAST CHESHIRE NHS TRUST,866,0,151,151,0,17.4,17.4
I00721,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1421,0,461,461,0,32.4,32.4
I00721,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2954,0,1075,1075,0,36.4,36.4
I00721,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1805,0,282,282,0,15.6,15.6
I00721,RK9,PLYMOUTH HOSPITALS NHS TRUST,2221,1,381,381,0,17.2,17.2
I00721,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2852,0,332,332,0,11.6,11.6
I00721,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,474,0,0,0,0,0,0
I00721,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2210,0,656,656,0,29.7,29.7
I00721,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,2052,0,628,628,0,30.6,30.6
I00721,RLQ,WYE VALLEY NHS TRUST,1120,0,248,248,0,22.1,22.1
I00721,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,900,0,274,274,0,30.4,30.4
I00721,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3273,1,576,576,0,17.6,17.6
I00721,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,1846,0,143,143,0,7.7,7.7
I00721,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,1671,0,807,807,0,48.3,48.3
I00721,RMC,BOLTON NHS FOUNDATION TRUST,1757,0,454,454,0,25.8,25.8
I00721,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,1366,0,292,292,0,21.4,21.4
I00721,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,1647,59,467,470,3.6,28.4,28.5
I00721,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1903,90,414,421,4.7,21.8,22.1
I00721,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1495,0,566,566,0,37.9,37.9
I00721,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2273,0,634,634,0,27.9,27.9
I00721,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,1732,0,394,394,0,22.7,22.7
I00721,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1466,0,381,381,0,26,26
I00721,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1758,16,421,422,0.9,23.9,24
I00721,RNZ,SALISBURY NHS FOUNDATION TRUST,1032,136,349,358,13.2,33.8,34.7
I00721,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,2735,0,736,736,0,26.9,26.9
I00721,RPA,MEDWAY NHS FOUNDATION TRUST,1924,94,573,667,4.9,29.8,34.7
I00721,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,1856,0,691,691,0,37.2,37.2
I00721,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,1713,0,406,406,0,23.7,23.7
I00721,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,537,23,187,192,4.3,34.8,35.8
I00721,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,699,0,263,263,0,37.6,37.6
I00721,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1565,0,169,169,0,10.8,10.8
I00721,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,527,0,144,144,0,27.3,27.3
I00721,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,4272,0,1035,1035,0,24.2,24.2
I00721,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1437,163,207,218,11.3,14.4,15.2
I00721,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,3891,0,911,911,0,23.4,23.4
I00721,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1616,0,430,430,0,26.6,26.6
I00721,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2564,0,780,780,0,30.4,30.4
I00721,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1199,0,392,392,0,32.7,32.7
I00721,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2607,0,636,636,0,24.4,24.4
I00721,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2952,0,632,632,0,21.4,21.4
I00721,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,3066,538,1040,1063,17.5,33.9,34.7
I00721,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,3028,287,766,814,9.5,25.3,26.9
I00721,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,3173,278,996,1001,8.8,31.4,31.5
I00721,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1608,0,609,609,0,37.9,37.9
I00721,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1703,0,565,565,0,33.2,33.2
I00721,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,2677,0,526,526,0,19.6,19.6
I00721,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1884,1,567,567,0.1,30.1,30.1
I00721,RVJ,NORTH BRISTOL NHS TRUST,1959,73,546,561,3.7,27.9,28.6
I00721,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,2012,0,768,768,0,38.2,38.2
I00721,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,3923,0,699,699,0,17.8,17.8
I00721,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1863,0,342,342,0,18.4,18.4
I00721,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1265,0,229,229,0,18.1,18.1
I00721,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1695,0,477,477,0,28.1,28.1
I00721,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,3981,100,886,897,2.5,22.3,22.5
I00721,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,3370,129,783,797,3.8,23.2,23.6
I00721,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,3494,0,845,845,0,24.2,24.2
I00721,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4337,0,931,931,0,21.5,21.5
I00721,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2114,0,220,220,0,10.4,10.4
I00721,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,1922,0,602,602,0,31.3,31.3
I00721,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,2373,196,1100,1102,8.3,46.4,46.4
I00721,RWJ,STOCKPORT NHS FOUNDATION TRUST,1699,0,384,384,0,22.6,22.6
I00721,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2736,0,776,776,0,28.4,28.4
I00721,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,1561,1,527,528,0.1,33.8,33.8
I00721,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2181,0,456,456,0,20.9,20.9
I00721,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,4183,249,855,858,6,20.4,20.5
I00721,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,2511,0,542,542,0,21.6,21.6
I00721,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,2958,0,663,663,0,22.4,22.4
I00721,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2304,0,504,504,0,21.9,21.9
I00721,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,2112,0,535,535,0,25.3,25.3
I00721,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,2351,4,423,424,0.2,18,18
I00721,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,2311,0,681,681,0,29.5,29.5
I00721,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,2891,0,517,517,0,17.9,17.9
I00721,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1565,65,516,517,4.2,33,33
I00721,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2631,0,551,551,0,20.9,20.9
I00721,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,2318,0,633,633,0,27.3,27.3
I00721,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2115,0,907,907,0,42.9,42.9
I00721,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,2913,0,700,700,0,24,24
