INDICATOR_CODE,PROVIDER,PROVIDER NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,48948,0,949,949,0,1.9,1.9
I00720,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,36953,0,269,269,0,0.7,0.7
I00720,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,52194,0,991,991,0,1.9,1.9
I00720,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30637,1,712,712,0,2.3,2.3
I00720,RGQ,IPSWICH HOSPITAL NHS TRUST,50092,0,568,568,0,1.1,1.1
I00720,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,34773,0,484,484,0,1.4,1.4
I00720,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,73906,0,895,895,0,1.2,1.2
I00720,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,63653,0,586,586,0,0.9,0.9
I00720,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,92135,559,1735,1788,0.6,1.9,1.9
I00720,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,110333,361,1594,1622,0.3,1.4,1.5
I00720,RHU,PORTSMOUTH HOSPITALS NHS TRUST,84724,0,1123,1123,0,1.3,1.3
I00720,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,63142,0,1207,1207,0,1.9,1.9
I00720,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,84705,10,1173,1180,0,1.4,1.4
I00720,RJ2,LEWISHAM AND GREENWICH NHS TRUST,81487,0,1023,1023,0,1.3,1.3
I00720,RJ6,CROYDON HEALTH SERVICES NHS TRUST,44229,0,503,503,0,1.1,1.1
I00720,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,79681,0,941,941,0,1.2,1.2
I00720,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,31676,3,380,381,0,1.2,1.2
I00720,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,130128,0,1820,1820,0,1.4,1.4
I00720,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,41797,0,423,423,0,1,1
I00720,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,58088,0,675,675,0,1.2,1.2
I00720,RJN,EAST CHESHIRE NHS TRUST,21797,0,277,277,0,1.3,1.3
I00720,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,45723,0,675,675,0,1.5,1.5
I00720,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,116020,0,1801,1801,0,1.6,1.6
I00720,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,50651,0,481,481,0,0.9,0.9
I00720,RK9,PLYMOUTH HOSPITALS NHS TRUST,69934,1,659,659,0,0.9,0.9
I00720,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,90746,0,602,602,0,0.7,0.7
I00720,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,35125,0,0,0,0,0,0
I00720,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,65313,0,1055,1055,0,1.6,1.6
I00720,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,59846,0,1079,1079,0,1.8,1.8
I00720,RLQ,WYE VALLEY NHS TRUST,29003,1,383,384,0,1.3,1.3
I00720,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,23163,0,428,428,0,1.8,1.8
I00720,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,90396,2,1050,1051,0,1.2,1.2
I00720,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,63320,2,211,213,0,0.3,0.3
I00720,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,47421,0,1360,1360,0,2.9,2.9
I00720,RMC,BOLTON NHS FOUNDATION TRUST,64643,0,833,833,0,1.3,1.3
I00720,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,33425,0,516,516,0,1.5,1.5
I00720,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,57997,89,795,799,0.2,1.4,1.4
I00720,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,59807,158,653,675,0.3,1.1,1.1
I00720,RN7,DARTFORD AND GRAVESHAM NHS TRUST,59706,0,825,825,0,1.4,1.4
I00720,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,70286,1,906,907,0,1.3,1.3
I00720,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,48891,0,629,629,0,1.3,1.3
I00720,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,46891,0,579,579,0,1.2,1.2
I00720,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,63834,33,610,617,0.1,1,1
I00720,RNZ,SALISBURY NHS FOUNDATION TRUST,34406,205,559,577,0.6,1.6,1.7
I00720,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,73795,0,1095,1095,0,1.5,1.5
I00720,RPA,MEDWAY NHS FOUNDATION TRUST,51977,113,833,946,0.2,1.6,1.8
I00720,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,51120,0,1022,1022,0,2,2
I00720,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,54979,0,600,600,0,1.1,1.1
I00720,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,41955,55,334,346,0.1,0.8,0.8
I00720,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,21852,0,412,412,0,1.9,1.9
I00720,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,51453,0,221,221,0,0.4,0.4
I00720,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,40776,0,225,225,0,0.6,0.6
I00720,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,166566,0,1664,1664,0,1,1
I00720,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,35873,223,318,332,0.6,0.9,0.9
I00720,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,122960,0,1556,1556,0,1.3,1.3
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",41710,0,742,742,0,1.8,1.8
I00720,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,63305,0,1281,1281,0,2,2
I00720,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,79556,0,961,961,0,1.2,1.2
I00720,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,107622,0,1417,1417,0,1.3,1.3
I00720,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,83215,0,1120,1120,0,1.3,1.3
I00720,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,68168,834,1588,1643,1.2,2.3,2.4
I00720,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,86779,441,1213,1287,0.5,1.4,1.5
I00720,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,112220,410,1610,1624,0.4,1.4,1.4
I00720,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,43160,0,895,895,0,2.1,2.1
I00720,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,48199,0,867,867,0,1.8,1.8
I00720,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,91747,0,949,949,0,1,1
I00720,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,52717,2,963,964,0,1.8,1.8
I00720,RVJ,NORTH BRISTOL NHS TRUST,73157,107,891,922,0.1,1.2,1.3
I00720,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,61503,2,1241,1243,0,2,2
I00720,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,107333,0,1124,1124,0,1,1
I00720,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,45843,0,531,531,0,1.2,1.2
I00720,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,35149,0,459,459,0,1.3,1.3
I00720,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,104077,1,1096,1097,0,1.1,1.1
I00720,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,128908,200,1763,1801,0.2,1.4,1.4
I00720,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,87474,296,1520,1574,0.3,1.7,1.8
I00720,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,85573,0,1322,1322,0,1.5,1.5
I00720,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,144709,0,1703,1703,0,1.2,1.2
I00720,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,64089,0,309,309,0,0.5,0.5
I00720,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,65470,0,1026,1026,0,1.6,1.6
I00720,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,66983,308,1845,1852,0.5,2.8,2.8
I00720,RWJ,STOCKPORT NHS FOUNDATION TRUST,60815,0,565,565,0,0.9,0.9
I00720,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,73119,0,1244,1244,0,1.7,1.7
I00720,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,48827,1,792,793,0,1.6,1.6
I00720,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,73584,1,745,746,0,1,1
I00720,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,130718,350,1418,1423,0.3,1.1,1.1
I00720,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,58102,0,900,900,0,1.5,1.5
I00720,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,116493,6,1107,1113,0,1,1
I00720,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,69128,0,813,813,0,1.2,1.2
I00720,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,72567,0,771,771,0,1.1,1.1
I00720,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,57507,5,670,671,0,1.2,1.2
I00720,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,76689,1,1092,1093,0,1.4,1.4
I00720,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,84590,0,794,794,0,0.9,0.9
I00720,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,53564,133,752,753,0.2,1.4,1.4
I00720,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,81525,0,930,930,0,1.1,1.1
I00720,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,66312,0,1161,1161,0,1.8,1.8
I00720,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,105703,4,1831,1833,0,1.7,1.7
I00720,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,70261,0,1036,1036,0,1.5,1.5
