INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,2,AGE_GROUP_20,0.7043,0.0168,1757.0848,1,0
I00699,2,AGE_GROUP_21,0,,,0,
I00699,2,CHARLSON_INDEX_1,0,,,0,
I00699,2,CHARLSON_INDEX_2,0.0667,0.0206,10.4954,1,0.0012
I00699,2,CHARLSON_INDEX_3,0.6537,0.0145,2042.7711,1,0
I00699,2,GENDER_1,0,,,0,
I00699,2,GENDER_2,0.0353,0.0097,13.3241,1,0.0003
I00699,2,GENDER_3,0,,,0,
I00699,2,Intercept,-1.5773,0.0179,7732.0201,1,0
I00699,2,YEAR_INDEX_1,0,,,0,
I00699,2,YEAR_INDEX_2,0.16,0.0116,189.2361,1,0
I00699,2,YEAR_INDEX_3,0.2022,0.0124,267.0216,1,0
I00699,3,ADMIMETH_1,-0.448,0.2643,2.8725,1,0.0901
I00699,3,ADMIMETH_2,0,,,0,
I00699,3,ADMIMETH_3,0,,,0,
I00699,3,AGE_GROUP_1,-0.7438,1.0457,0.5059,1,0.4769
I00699,3,AGE_GROUP_2,0,,,0,
I00699,3,AGE_GROUP_3,-1.5339,1.0451,2.1541,1,0.1422
I00699,3,AGE_GROUP_4,-0.2571,1.0465,0.0604,1,0.8059
I00699,3,AGE_GROUP_5,0.2289,1.0478,0.0477,1,0.8271
I00699,3,AGE_GROUP_6,-11.2889,317.8856,0.0013,1,0.9717
I00699,3,AGE_GROUP_7,-0.0271,1.0478,0.0007,1,0.9794
I00699,3,AGE_GROUP_8,1.738,0.5147,11.4021,1,0.0007
I00699,3,AGE_GROUP_9,-11.3415,273.9399,0.0017,1,0.967
I00699,3,AGE_GROUP_10,1.842,0.4574,16.2185,1,0.0001
I00699,3,AGE_GROUP_11,1.6465,0.4458,13.6409,1,0.0002
I00699,3,AGE_GROUP_12,2.0468,0.3889,27.7032,1,0
I00699,3,AGE_GROUP_13,2.2732,0.3606,39.7495,1,0
I00699,3,AGE_GROUP_14,2.5084,0.3491,51.6367,1,0
I00699,3,AGE_GROUP_15,2.4494,0.3397,51.9984,1,0
I00699,3,AGE_GROUP_16,2.6735,0.3316,64.9934,1,0
I00699,3,AGE_GROUP_17,2.692,0.3311,66.0983,1,0
I00699,3,AGE_GROUP_18,3.0459,0.3259,87.3255,1,0
I00699,3,AGE_GROUP_19,3.3712,0.3248,107.7416,1,0
I00699,3,AGE_GROUP_20,3.9283,0.3256,145.5669,1,0
I00699,3,AGE_GROUP_21,0,,,0,
I00699,3,CHARLSON_INDEX_1,0,,,0,
I00699,3,CHARLSON_INDEX_2,0.239,0.1597,2.2377,1,0.1347
I00699,3,CHARLSON_INDEX_3,1.0144,0.112,82.0995,1,0
I00699,3,GENDER_1,0,,,0,
I00699,3,GENDER_2,-0.0215,0.0768,0.0784,1,0.7795
I00699,3,GENDER_3,0,,,0,
I00699,3,Intercept,-5.7612,0.3092,347.2102,1,0
I00699,3,YEAR_INDEX_1,0,,,0,
I00699,3,YEAR_INDEX_2,0.0781,0.0914,0.7294,1,0.3931
I00699,3,YEAR_INDEX_3,0.2964,0.0922,10.3284,1,0.0013
I00699,4,ADMIMETH_1,-1.3582,0.3107,19.1085,1,0
I00699,4,ADMIMETH_2,0,,,0,
I00699,4,ADMIMETH_3,0,,,0,
I00699,4,AGE_GROUP_1,0,,,0,
I00699,4,AGE_GROUP_2,-13.1414,321.5714,0.0017,1,0.9674
I00699,4,AGE_GROUP_3,-13.1937,480.7461,0.0008,1,0.9781
I00699,4,AGE_GROUP_4,-0.4357,1.0467,0.1733,1,0.6772
I00699,4,AGE_GROUP_5,0.334,0.7717,0.1873,1,0.6651
I00699,4,AGE_GROUP_6,-0.4441,1.0445,0.1808,1,0.6707
I00699,4,AGE_GROUP_7,0.1349,0.7685,0.0308,1,0.8606
I00699,4,AGE_GROUP_8,0.7189,0.5865,1.5024,1,0.2203
I00699,4,AGE_GROUP_9,0.9861,0.5119,3.7107,1,0.0541
I00699,4,AGE_GROUP_10,0.2131,0.5898,0.1306,1,0.7179
I00699,4,AGE_GROUP_11,0.7728,0.4569,2.8601,1,0.0908
I00699,4,AGE_GROUP_12,1.1267,0.393,8.2179,1,0.0041
I00699,4,AGE_GROUP_13,1.3799,0.3721,13.7516,1,0.0002
I00699,4,AGE_GROUP_14,1.7961,0.351,26.1864,1,0
I00699,4,AGE_GROUP_15,1.4237,0.3558,16.0131,1,0.0001
I00699,4,AGE_GROUP_16,1.7989,0.3457,27.0804,1,0
I00699,4,AGE_GROUP_17,2.0414,0.3432,35.3767,1,0
I00699,4,AGE_GROUP_18,2.0594,0.343,36.0482,1,0
I00699,4,AGE_GROUP_19,1.9164,0.3575,28.7337,1,0
I00699,4,AGE_GROUP_20,2.7198,0.3565,58.1989,1,0
I00699,4,AGE_GROUP_21,0,,,0,
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.5749,0.1946,8.7235,1,0.0031
I00699,4,CHARLSON_INDEX_3,1.1355,0.165,47.3603,1,0
I00699,4,GENDER_1,0.2951,0.1034,8.1425,1,0.0043
I00699,4,GENDER_2,0,,,0,
I00699,4,GENDER_3,0,,,0,
I00699,4,Intercept,-5.3983,0.3068,309.6471,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,0.1937,0.125,2.4014,1,0.1212
I00699,4,YEAR_INDEX_3,0.1247,0.1282,0.9464,1,0.3306
I00699,5,ADMIMETH_1,-1.2053,0.2413,24.9588,1,0
I00699,5,ADMIMETH_2,0,,,0,
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.3076,0.2063,2.2226,1,0.136
I00699,5,CHARLSON_INDEX_3,1.3503,0.1635,68.1739,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.2926,0.1493,3.8389,1,0.0501
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-3.6617,0.178,423.345,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,-0.0528,0.1672,0.0998,1,0.7521
I00699,5,YEAR_INDEX_3,-0.0183,0.1629,0.0126,1,0.9106
I00699,6,ADMIMETH_1,-0.1389,0.1974,0.4949,1,0.4818
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,AGE_GROUP_1,0.2543,0.3851,0.436,1,0.5091
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_3,-12.9417,293.4235,0.0019,1,0.9648
I00699,6,AGE_GROUP_4,-12.6076,439.0738,0.0008,1,0.9771
I00699,6,AGE_GROUP_5,0.5844,0.6091,0.9207,1,0.3373
I00699,6,AGE_GROUP_6,0.722,0.6092,1.4048,1,0.2359
I00699,6,AGE_GROUP_7,1.519,0.4523,11.2775,1,0.0008
I00699,6,AGE_GROUP_8,0.8816,0.6095,2.0926,1,0.148
I00699,6,AGE_GROUP_9,1.9463,0.4046,23.1383,1,0
I00699,6,AGE_GROUP_10,1.8427,0.4268,18.6436,1,0
I00699,6,AGE_GROUP_11,2.4719,0.3207,59.398,1,0
I00699,6,AGE_GROUP_12,3.1155,0.2654,137.7571,1,0
I00699,6,AGE_GROUP_13,3.3835,0.2537,177.8476,1,0
I00699,6,AGE_GROUP_14,3.4482,0.2521,187.0473,1,0
I00699,6,AGE_GROUP_15,3.6919,0.2425,231.7053,1,0
I00699,6,AGE_GROUP_16,3.9459,0.2383,274.2345,1,0
I00699,6,AGE_GROUP_17,4.0139,0.2379,284.6678,1,0
I00699,6,AGE_GROUP_18,4.4104,0.2321,361.1452,1,0
I00699,6,AGE_GROUP_19,4.7302,0.2312,418.4642,1,0
I00699,6,AGE_GROUP_20,5.3343,0.2288,543.5431,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.4258,0.1482,8.2537,1,0.0041
I00699,6,CHARLSON_INDEX_3,1.8299,0.108,286.9194,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,-0.1058,0.0723,2.1429,1,0.1432
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-8.9511,0.201,1983.4753,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,-0.0125,0.0868,0.0208,1,0.8854
I00699,6,YEAR_INDEX_3,0.1958,0.086,5.1842,1,0.0228
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.8984,0.0588,2433.7151,1,0
I00699,7,AGE_GROUP_1,-13.4352,1043.7344,0.0002,1,0.9897
I00699,7,AGE_GROUP_2,-13.6439,428.4391,0.001,1,0.9746
I00699,7,AGE_GROUP_3,-1.127,1.0474,1.1577,1,0.282
I00699,7,AGE_GROUP_4,-13.2491,320.5379,0.0017,1,0.967
I00699,7,AGE_GROUP_5,-13.3193,241.044,0.0031,1,0.9559
I00699,7,AGE_GROUP_6,-1.1406,0.7295,2.4449,1,0.1179
I00699,7,AGE_GROUP_7,-1.1962,0.6001,3.9726,1,0.0462
I00699,7,AGE_GROUP_8,-0.8656,0.375,5.3283,1,0.021
I00699,7,AGE_GROUP_9,-0.6092,0.2345,6.7459,1,0.0094
I00699,7,AGE_GROUP_10,-0.4181,0.1729,5.8466,1,0.0156
I00699,7,AGE_GROUP_11,-0.5673,0.1283,19.5606,1,0
I00699,7,AGE_GROUP_12,-0.4859,0.1001,23.5764,1,0
I00699,7,AGE_GROUP_13,-0.4516,0.0914,24.3998,1,0
I00699,7,AGE_GROUP_14,-0.2131,0.0834,6.5367,1,0.0106
I00699,7,AGE_GROUP_15,0,,,0,
I00699,7,AGE_GROUP_16,0.0317,0.0841,0.1425,1,0.7058
I00699,7,AGE_GROUP_17,0.2548,0.0889,8.224,1,0.0041
I00699,7,AGE_GROUP_18,0.623,0.0971,41.1632,1,0
I00699,7,AGE_GROUP_19,0.673,0.1185,32.2297,1,0
I00699,7,AGE_GROUP_20,1.2135,0.1563,60.2734,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.1807,0.0791,5.219,1,0.0223
I00699,7,CHARLSON_INDEX_3,0.9822,0.0542,328.3289,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,-0.0282,0.0533,0.2798,1,0.5968
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-4.822,0.0897,2893.017,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.022,0.0573,0.1467,1,0.7018
I00699,7,YEAR_INDEX_3,0.0137,0.0574,0.0571,1,0.8111
I00699,8,ADMIMETH_1,-2.0344,0.0479,1804.3746,1,0
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,0,,,0,
I00699,8,AGE_GROUP_4,-11.0319,602.089,0.0003,1,0.9854
I00699,8,AGE_GROUP_6,-10.6717,115.8661,0.0085,1,0.9266
I00699,8,AGE_GROUP_7,-0.5315,1.0868,0.2391,1,0.6248
I00699,8,AGE_GROUP_8,0.5002,0.4168,1.4404,1,0.2301
I00699,8,AGE_GROUP_9,-0.4419,0.3042,2.1102,1,0.1463
I00699,8,AGE_GROUP_10,-0.3412,0.214,2.5409,1,0.1109
I00699,8,AGE_GROUP_11,-0.1695,0.1241,1.8654,1,0.172
I00699,8,AGE_GROUP_12,-0.0752,0.0916,0.6735,1,0.4118
I00699,8,AGE_GROUP_13,-0.0004,0.0755,0,1,0.9956
I00699,8,AGE_GROUP_14,0.0182,0.067,0.0742,1,0.7853
I00699,8,AGE_GROUP_15,0,,,0,
I00699,8,AGE_GROUP_16,0.1145,0.0599,3.6483,1,0.0561
I00699,8,AGE_GROUP_17,0.2502,0.0609,16.8682,1,0
I00699,8,AGE_GROUP_18,0.5709,0.0635,80.8853,1,0
I00699,8,AGE_GROUP_19,0.7765,0.0712,119.0215,1,0
I00699,8,AGE_GROUP_20,0.8467,0.09,88.4414,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.1513,0.0632,5.7347,1,0.0166
I00699,8,CHARLSON_INDEX_3,1.1571,0.0414,782.1332,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0106,0.0374,0.0795,1,0.7779
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-1.769,0.0612,835.4663,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,-0.0244,0.0419,0.3394,1,0.5602
I00699,8,YEAR_INDEX_3,-0.0013,0.0414,0.001,1,0.9749
I00699,9,ADMIMETH_1,-2.2981,0.0614,1401.8065,1,0
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,0,,,0,
I00699,9,AGE_GROUP_5,-11.0729,150.3011,0.0054,1,0.9413
I00699,9,AGE_GROUP_6,0.0036,0.632,0,1,0.9955
I00699,9,AGE_GROUP_7,0.2512,0.3626,0.48,1,0.4884
I00699,9,AGE_GROUP_8,-0.8745,0.3111,7.9014,1,0.0049
I00699,9,AGE_GROUP_9,-0.6455,0.2298,7.892,1,0.005
I00699,9,AGE_GROUP_10,-0.3747,0.1748,4.5962,1,0.032
I00699,9,AGE_GROUP_11,-0.4316,0.135,10.2276,1,0.0014
I00699,9,AGE_GROUP_12,-0.3027,0.1049,8.3287,1,0.0039
I00699,9,AGE_GROUP_13,-0.2368,0.0936,6.3949,1,0.0114
I00699,9,AGE_GROUP_14,-0.1305,0.088,2.1986,1,0.1381
I00699,9,AGE_GROUP_15,-0.1433,0.079,3.293,1,0.0696
I00699,9,AGE_GROUP_16,-0.0357,0.0751,0.2265,1,0.6341
I00699,9,AGE_GROUP_17,0,,,0,
I00699,9,AGE_GROUP_18,0.2425,0.0731,11.0078,1,0.0009
I00699,9,AGE_GROUP_19,0.5305,0.0831,40.7897,1,0
I00699,9,AGE_GROUP_20,0.7773,0.1122,47.9757,1,0
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.2187,0.0853,6.5783,1,0.0103
I00699,9,CHARLSON_INDEX_3,1.0987,0.0566,377.3958,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,0.0588,0.045,1.7081,1,0.1912
I00699,9,GENDER_3,0,,,0,
I00699,9,Intercept,-1.5395,0.0779,390.1635,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,0.0734,0.0517,2.0166,1,0.1556
I00699,9,YEAR_INDEX_3,0.0324,0.0513,0.399,1,0.5276
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,0,,,0,
I00699,10,ADMIMETH_3,2.801,0.0413,4594.6135,1,0
I00699,10,AGE_GROUP_3,-10.0068,453.4241,0.0005,1,0.9824
I00699,10,AGE_GROUP_4,-10.55,160.9136,0.0043,1,0.9477
I00699,10,AGE_GROUP_5,-10.6614,103.8032,0.0105,1,0.9182
I00699,10,AGE_GROUP_6,-1.4407,0.5992,5.7803,1,0.0162
I00699,10,AGE_GROUP_7,-1.413,0.3945,12.8276,1,0.0003
I00699,10,AGE_GROUP_8,-0.8971,0.1818,24.3556,1,0
I00699,10,AGE_GROUP_9,-0.8816,0.1586,30.9171,1,0
I00699,10,AGE_GROUP_10,-0.6092,0.1473,17.111,1,0
I00699,10,AGE_GROUP_11,-0.5966,0.1072,30.9476,1,0
I00699,10,AGE_GROUP_12,-0.6123,0.0845,52.5176,1,0
I00699,10,AGE_GROUP_13,-0.4396,0.0719,37.3468,1,0
I00699,10,AGE_GROUP_14,-0.2812,0.064,19.2876,1,0
I00699,10,AGE_GROUP_15,-0.1355,0.0568,5.703,1,0.0169
I00699,10,AGE_GROUP_16,0,,,0,
I00699,10,AGE_GROUP_17,0.1561,0.0521,8.9889,1,0.0027
I00699,10,AGE_GROUP_18,0.3667,0.0516,50.5013,1,0
I00699,10,AGE_GROUP_19,0.7771,0.0539,207.4876,1,0
I00699,10,AGE_GROUP_20,1.0581,0.0654,261.5876,1,0
I00699,10,AGE_GROUP_21,0,,,0,
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.3716,0.0681,29.735,1,0
I00699,10,CHARLSON_INDEX_3,1.4179,0.0432,1076.4513,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,-0.0469,0.0287,2.6694,1,0.1023
I00699,10,GENDER_3,0,,,0,
I00699,10,Intercept,-5.0868,0.0667,5813.988,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,-0.0066,0.0351,0.035,1,0.8515
I00699,10,YEAR_INDEX_3,0.0138,0.0349,0.1556,1,0.6932
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,0,,,0,
I00699,11,ADMIMETH_3,2.9685,0.0525,3195.2247,1,0
I00699,11,AGE_GROUP_5,-10.9731,119.7663,0.0084,1,0.927
I00699,11,AGE_GROUP_6,0.289,0.4935,0.3429,1,0.5582
I00699,11,AGE_GROUP_7,-0.5331,0.3895,1.8726,1,0.1712
I00699,11,AGE_GROUP_8,-0.1872,0.2255,0.6897,1,0.4063
I00699,11,AGE_GROUP_9,-0.2899,0.1783,2.6451,1,0.1039
I00699,11,AGE_GROUP_10,-0.6122,0.1839,11.0849,1,0.0009
I00699,11,AGE_GROUP_11,-0.4294,0.1316,10.6422,1,0.0011
I00699,11,AGE_GROUP_12,-0.3757,0.1041,13.0234,1,0.0003
I00699,11,AGE_GROUP_13,-0.1902,0.0882,4.6523,1,0.031
I00699,11,AGE_GROUP_14,0.0394,0.0805,0.2396,1,0.6245
I00699,11,AGE_GROUP_15,0,,,0,
I00699,11,AGE_GROUP_16,0.2171,0.0743,8.5311,1,0.0035
I00699,11,AGE_GROUP_17,0.325,0.0735,19.5296,1,0
I00699,11,AGE_GROUP_18,0.5678,0.0752,56.9481,1,0
I00699,11,AGE_GROUP_19,0.7026,0.0836,70.6297,1,0
I00699,11,AGE_GROUP_20,0.9624,0.1053,83.5719,1,0
I00699,11,AGE_GROUP_21,0,,,0,
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.3243,0.094,11.8918,1,0.0006
I00699,11,CHARLSON_INDEX_3,1.5338,0.0574,713.4381,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.1054,0.0409,6.661,1,0.0099
I00699,11,GENDER_3,0,,,0,
I00699,11,Intercept,-5.3046,0.0878,3654.0026,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,0.0206,0.048,0.1845,1,0.6676
I00699,11,YEAR_INDEX_3,-0.0845,0.0483,3.0566,1,0.0804
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,0,,,0,
I00699,12,ADMIMETH_3,2.8985,0.0597,2355.0994,1,0
I00699,12,AGE_GROUP_1,-0.6018,0.624,0.9299,1,0.3349
I00699,12,AGE_GROUP_2,-2.2563,0.5907,14.5916,1,0.0001
I00699,12,AGE_GROUP_3,-1.2795,1.0557,1.4689,1,0.2255
I00699,12,AGE_GROUP_4,-11.0542,127.5301,0.0075,1,0.9309
I00699,12,AGE_GROUP_5,-0.1959,0.8059,0.0591,1,0.8079
I00699,12,AGE_GROUP_6,0.3145,0.5885,0.2855,1,0.5931
I00699,12,AGE_GROUP_7,-0.9129,0.4136,4.873,1,0.0273
I00699,12,AGE_GROUP_8,-0.8331,0.3698,5.0751,1,0.0243
I00699,12,AGE_GROUP_9,-0.0987,0.2694,0.1343,1,0.714
I00699,12,AGE_GROUP_10,0.0785,0.1964,0.1596,1,0.6895
I00699,12,AGE_GROUP_11,-0.2905,0.1569,3.429,1,0.0641
I00699,12,AGE_GROUP_12,-0.0093,0.1045,0.0079,1,0.9292
I00699,12,AGE_GROUP_13,-0.1117,0.0901,1.5385,1,0.2148
I00699,12,AGE_GROUP_14,0.1126,0.0788,2.0434,1,0.1529
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.421,0.0699,36.2297,1,0
I00699,12,AGE_GROUP_17,0.565,0.0701,64.9614,1,0
I00699,12,AGE_GROUP_18,0.808,0.0762,112.4395,1,0
I00699,12,AGE_GROUP_19,1.0449,0.0928,126.6858,1,0
I00699,12,AGE_GROUP_20,1.2428,0.1293,92.3846,1,0
I00699,12,AGE_GROUP_21,0,,,0,
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.233,0.0784,8.8349,1,0.003
I00699,12,CHARLSON_INDEX_3,0.9109,0.0547,277.2279,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,0.0283,0.0434,0.4242,1,0.5148
I00699,12,GENDER_3,0,,,0,
I00699,12,Intercept,-4.3937,0.0901,2380.278,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.0328,0.05,0.4297,1,0.5122
I00699,12,YEAR_INDEX_3,0.0362,0.0506,0.5111,1,0.4747
I00699,13,ADMIMETH_1,-1.9602,0.0476,1692.5457,1,0
I00699,13,ADMIMETH_2,0,,,0,
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_2,-11.1789,844.5921,0.0002,1,0.9894
I00699,13,AGE_GROUP_3,-11.8015,414.9279,0.0008,1,0.9773
I00699,13,AGE_GROUP_4,-10.7887,320.4505,0.0011,1,0.9731
I00699,13,AGE_GROUP_5,-11.6283,177.6737,0.0043,1,0.9478
I00699,13,AGE_GROUP_6,-11.6131,173.916,0.0045,1,0.9468
I00699,13,AGE_GROUP_7,-1.4517,0.7563,3.6848,1,0.0549
I00699,13,AGE_GROUP_8,-0.6413,0.4649,1.9029,1,0.1678
I00699,13,AGE_GROUP_9,-0.9472,0.2578,13.5045,1,0.0002
I00699,13,AGE_GROUP_10,-0.5042,0.1511,11.13,1,0.0008
I00699,13,AGE_GROUP_11,-0.2256,0.1041,4.6916,1,0.0303
I00699,13,AGE_GROUP_12,-0.26,0.0805,10.441,1,0.0012
I00699,13,AGE_GROUP_13,-0.1361,0.0694,3.8473,1,0.0498
I00699,13,AGE_GROUP_14,-0.0569,0.0611,0.8686,1,0.3513
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.1581,0.0542,8.503,1,0.0035
I00699,13,AGE_GROUP_17,0.331,0.0545,36.835,1,0
I00699,13,AGE_GROUP_18,0.6578,0.059,124.2166,1,0
I00699,13,AGE_GROUP_19,0.9735,0.0694,196.6566,1,0
I00699,13,AGE_GROUP_20,1.2952,0.0935,191.6892,1,0
I00699,13,AGE_GROUP_21,0,,,0,
I00699,13,CHARLSON_INDEX_1,0,,,0,
I00699,13,CHARLSON_INDEX_2,0.2501,0.0669,13.9927,1,0.0002
I00699,13,CHARLSON_INDEX_3,1.3884,0.0452,941.9371,1,0
I00699,13,GENDER_1,0,,,0,
I00699,13,GENDER_2,-0.0381,0.0316,1.4592,1,0.227
I00699,13,GENDER_3,0,,,0,
I00699,13,Intercept,-1.727,0.0615,788.534,1,0
I00699,13,YEAR_INDEX_1,0,,,0,
