INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01966,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",3.3914,19
I01966,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",3.4047,13
I01966,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.9359,12
I01966,RGQ,"IPSWICH HOSPITAL NHS TRUST",3.9845,13
I01966,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",5.0465,12
I01966,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.8003,19
I01966,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",3.6071,13
I01966,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",4.8966,19
I01966,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3.8993,13
I01966,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3.9040,13
I01966,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2.8411,12
I01966,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",4.2984,13
I01966,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2.6627,13
I01966,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",2.4210,15
I01966,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.8618,19
I01966,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",3.7517,11
I01966,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3.2685,13
I01966,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",3.3286,12
I01966,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",3.9861,19
I01966,RJN,"EAST CHESHIRE NHS TRUST",3.0771,12
I01966,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",3.1794,12
I01966,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.2354,13
I01966,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",3.7663,13
I01966,RK9,"PLYMOUTH HOSPITALS NHS TRUST",4.4880,19
I01966,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.4403,13
I01966,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",3.0793,19
I01966,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",4.3210,19
I01966,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",3.6893,13
I01966,RLQ,"WYE VALLEY NHS TRUST",4.2812,12
I01966,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",3.9674,11
I01966,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.3150,13
I01966,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",4.8527,19
I01966,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",5.5419,13
I01966,RMC,"BOLTON NHS FOUNDATION TRUST",3.9332,19
I01966,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",4.7520,19
I01966,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.5648,13
I01966,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",3.4699,19
I01966,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",2.6557,15
I01966,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.0919,19
I01966,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",3.9371,13
I01966,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",3.4748,13
I01966,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",3.5091,13
I01966,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.5980,19
I01966,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",3.7653,19
I01966,RPA,"MEDWAY NHS FOUNDATION TRUST",3.6036,19
I01966,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",5.0723,19
I01966,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",3.8346,13
I01966,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",3.6168,19
I01966,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",3.7438,19
I01966,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.4829,13
I01966,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.0833,19
I01966,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",3.1362,12
I01966,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",3.7081,13
I01966,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4.5241,19
I01966,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.0006,13
I01966,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",5.6501,13
I01966,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.0787,19
I01966,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",3.6727,13
I01966,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3.0928,12
I01966,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.1481,19
I01966,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",3.5416,9
I01966,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.6608,12
I01966,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",4.3955,11
I01966,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.3406,19
I01966,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",3.8205,13
I01966,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",3.8928,19
I01966,RVJ,"NORTH BRISTOL NHS TRUST",3.9772,19
I01966,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",3.9122,19
I01966,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",2.7924,13
I01966,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",3.6726,19
I01966,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3.5543,19
I01966,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.2439,12
I01966,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",4.4580,13
I01966,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",4.0796,19
I01966,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3.3402,15
I01966,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.5498,15
I01966,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",4.0218,19
I01966,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.0890,12
I01966,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",3.2107,19
I01966,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.8201,13
I01966,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",4.1431,13
I01966,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.2873,19
I01966,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",3.1305,15
I01966,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",5.1036,19
I01966,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",3.5022,12
I01966,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3.8277,13
I01966,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",3.7060,13
I01966,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",3.9511,13
I01966,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",4.5205,13
I01966,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",3.5312,12
I01966,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",3.2670,13
I01966,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",3.0323,19
I01966,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",4.0547,13
I01966,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",4.1590,19
I01966,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",3.9274,19
I01966,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3.7824,19
