INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.5169,13
I01965,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",3.3062,19
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",4.7241,19
I01965,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",3.0656,12
I01965,RLQ,"WYE VALLEY NHS TRUST",3.0288,12
I01965,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",2.8491,11
I01965,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.1271,13
I01965,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",4.6035,19
I01965,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",4.2036,13
I01965,RMC,"BOLTON NHS FOUNDATION TRUST",4.1726,19
I01965,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",3.8811,19
I01965,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",2.6950,13
I01965,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",2.8592,17
I01965,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",2.2522,15
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",3.9994,19
I01965,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",3.3866,13
I01965,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",2.9973,13
I01965,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",3.6445,13
I01965,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.3208,19
I01965,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",3.5184,19
I01965,RPA,"MEDWAY NHS FOUNDATION TRUST",3.3383,19
I01965,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",3.9652,19
I01965,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",3.1956,13
I01965,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",3.5350,19
I01965,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",2.8201,18
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.1274,13
I01965,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2.5999,19
I01965,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",2.0163,12
I01965,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",2.9099,13
I01965,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3.3723,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",3.4234,13
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3.7349,13
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.5376,19
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.0029,13
I01965,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",2.7840,12
I01965,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3.8125,19
I01965,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",2.9790,9
I01965,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.3648,12
I01965,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",3.3535,11
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",3.8683,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",3.5947,13
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",3.8293,19
I01965,RVJ,"NORTH BRISTOL NHS TRUST",4.0598,19
I01965,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",3.2445,19
I01965,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",2.2610,13
I01965,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",4.3665,17
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",2.9249,19
I01965,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.2636,12
I01965,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3.4638,13
I01965,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",3.4050,19
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.5076,15
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.6098,15
I01965,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",3.1602,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.0255,12
I01965,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2.6735,19
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.3589,13
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.2687,13
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",3.8859,19
I01965,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",3.3426,15
I01965,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4.4941,19
I01965,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2.4865,12
I01965,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3.3533,13
I01965,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",3.4278,13
I01965,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",3.9452,13
I01965,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",4.6196,13
I01965,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",3.8786,12
I01965,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",2.7435,13
I01965,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",3.2706,19
I01965,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",4.1396,13
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",3.7919,19
I01965,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",3.4714,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3.3493,19
