INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",59040,0,1205,1205,0.0000,2.0410,2.0410
I00720,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",75587,4,1816,1819,0.0053,2.4025,2.4065
I00720,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",70576,0,1020,1020,0.0000,1.4453,1.4453
I00720,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",28280,4,601,605,0.0141,2.1252,2.1393
I00720,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",54352,0,913,913,0.0000,1.6798,1.6798
I00720,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",67726,831,1894,1954,1.2270,2.7966,2.8852
I00720,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",133666,428,2169,2171,0.3202,1.6227,1.6242
I00720,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",118037,420,2043,2045,0.3558,1.7308,1.7325
I00720,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",115371,100,1392,1404,0.0867,1.2065,1.2169
I00720,RK9,"PLYMOUTH HOSPITALS NHS TRUST",72549,2,833,833,0.0028,1.1482,1.1482
I00720,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",50862,334,626,721,0.6567,1.2308,1.4176
I00720,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",81301,0,1004,1004,0.0000,1.2349,1.2349
I00720,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",66865,1,1426,1427,0.0015,2.1327,2.1342
I00720,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",69144,1,1024,1024,0.0014,1.4810,1.4810
I00720,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",61354,2,710,712,0.0033,1.1572,1.1605
I00720,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",99481,1,1547,1547,0.0010,1.5551,1.5551
I00720,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",45359,389,1296,1317,0.8576,2.8572,2.9035
I00720,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",47093,74,1017,1021,0.1571,2.1596,2.1681
I00720,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",56026,0,692,692,0.0000,1.2351,1.2351
I00720,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",47621,0,1161,1161,0.0000,2.4380,2.4380
I00720,RNZ,"SALISBURY NHS FOUNDATION TRUST",34721,271,578,611,0.7805,1.6647,1.7597
I00720,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",67263,0,589,589,0.0000,0.8757,0.8757
I00720,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",114667,407,1764,1851,0.3549,1.5384,1.6142
I00720,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",56657,0,526,526,0.0000,0.9284,0.9284
I00720,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",67833,0,1285,1285,0.0000,1.8944,1.8944
I00720,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",88624,1,1357,1357,0.0011,1.5312,1.5312
I00720,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",23374,270,466,476,1.1551,1.9937,2.0365
I00720,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",34326,2,383,385,0.0058,1.1158,1.1216
I00720,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",54013,77,1045,1056,0.1426,1.9347,1.9551
I00720,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",31744,0,454,454,0.0000,1.4302,1.4302
I00720,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",88056,0,1648,1648,0.0000,1.8715,1.8715
I00720,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",74132,0,1155,1155,0.0000,1.5580,1.5580
I00720,RWJ,"STOCKPORT NHS FOUNDATION TRUST",57875,0,671,671,0.0000,1.1594,1.1594
I00720,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",49622,0,1137,1137,0.0000,2.2913,2.2913
I00720,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",33777,0,566,566,0.0000,1.6757,1.6757
I00720,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",55338,0,589,589,0.0000,1.0644,1.0644
I00720,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",79461,0,1098,1098,0.0000,1.3818,1.3818
I00720,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",39675,0,390,390,0.0000,0.9830,0.9830
I00720,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",102639,0,1251,1251,0.0000,1.2188,1.2188
I00720,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",46981,0,396,396,0.0000,0.8429,0.8429
I00720,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",47118,0,289,289,0.0000,0.6134,0.6134
I00720,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",41680,0,554,554,0.0000,1.3292,1.3292
I00720,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",48877,444,1396,1461,0.9084,2.8561,2.9891
I00720,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",68784,0,934,934,0.0000,1.3579,1.3579
I00720,RKE,"THE WHITTINGTON HEALTH NHS TRUST",27732,0,238,238,0.0000,0.8582,0.8582
I00720,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",49473,0,722,722,0.0000,1.4594,1.4594
I00720,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",81899,0,1513,1513,0.0000,1.8474,1.8474
I00720,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",71922,0,1090,1090,0.0000,1.5155,1.5155
I00720,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",96398,578,2507,2511,0.5996,2.6007,2.6048
I00720,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",66310,0,1355,1355,0.0000,2.0434,2.0434
I00720,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",76205,33,887,904,0.0433,1.1640,1.1863
I00720,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",96879,2,1462,1464,0.0021,1.5091,1.5112
I00720,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",151899,3,1940,1943,0.0020,1.2772,1.2791
I00720,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",49857,0,1072,1072,0.0000,2.1501,2.1501
I00720,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",127908,0,2410,2410,0.0000,1.8842,1.8842
I00720,RBK,"WALSALL HEALTHCARE NHS TRUST",44675,0,811,811,0.0000,1.8153,1.8153
I00720,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",49963,0,865,865,0.0000,1.7313,1.7313
I00720,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",62428,0,920,920,0.0000,1.4737,1.4737
I00720,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",37061,0,799,799,0.0000,2.1559,2.1559
I00720,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",76378,0,1620,1620,0.0000,2.1210,2.1210
I00720,RA3,"WESTON AREA HEALTH NHS TRUST",16553,0,524,524,0.0000,3.1656,3.1656
I00720,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",67270,0,1104,1104,0.0000,1.6411,1.6411
I00720,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",70951,0,1218,1218,0.0000,1.7167,1.7167
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",40626,0,863,863,0.0000,2.1243,2.1243
I00720,RLQ,"WYE VALLEY NHS TRUST",28722,6,469,474,0.0209,1.6329,1.6503
I00720,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",27742,0,420,420,0.0000,1.5139,1.5139
I00720,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",87006,0,1170,1170,0.0000,1.3447,1.3447
