INDICATOR_CODE,DIAGNOSIS GROUP,PROVIDER,PROVIDER_NAME,DENOMINATOR,OBSERVED,EXPECTED
I00699,1,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,37,*,1.2441
I00699,1,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,*,0,0.1324
I00699,1,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,10,0,0.0645
I00699,1,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,*,0,0.0871
I00699,1,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,6,0,0.2843
I00699,1,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,25,0,0.5669
I00699,1,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,87,0,2.1581
I00699,1,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,*,0,0.5624
I00699,1,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,53,*,1.6282
I00699,1,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",*,*,0.0901
I00699,1,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,45,*,3.4027
I00699,1,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,45,*,1.9116
I00699,1,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,34,*,1.1728
I00699,1,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,*,*,0.2846
I00699,1,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,7,*,0.8742
I00699,1,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,13,0,0.9272
I00699,1,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,44,*,0.8082
I00699,1,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,13,0,0.7266
I00699,1,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16,*,0.4656
I00699,1,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10,*,0.5222
I00699,1,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9,0,0.5171
I00699,1,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,201,*,4.4482
I00699,1,RVJ,NORTH BRISTOL NHS TRUST,19,*,1.3066
I00699,1,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,18,*,0.9908
I00699,1,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,*,0,0.3537
I00699,1,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,18,0,0.4136
I00699,1,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,7,*,0.7182
I00699,1,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,*,0,0.0211
I00699,1,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,64,0,1.3652
I00699,1,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,73,*,2.1477
I00699,1,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,12,0,0.1511
I00699,1,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,*,0,0.0529
I00699,1,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,68,*,2.3487
I00699,1,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12,0,0.5556
I00699,1,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,14,0,0.3052
I00699,1,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,10,*,0.6211
I00699,1,RWJ,STOCKPORT NHS FOUNDATION TRUST,*,0,0.005
I00699,1,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10,*,0.5208
I00699,1,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,*,0,0.0855
I00699,1,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15,*,0.6004
I00699,1,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,49,*,1.5901
I00699,1,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,13,*,0.9776
I00699,1,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,29,*,1.6383
I00699,1,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,10,*,0.568
I00699,1,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,79,*,2.8673
I00699,1,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8,0,0.153
I00699,1,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,18,*,1.3203
I00699,1,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,*,0,0.3965
I00699,1,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6,0,0.1
I00699,1,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,19,*,0.827
I00699,1,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,7,0,0.4838
I00699,1,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,78,*,3.1522
I00699,1,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,*,0,0.1656
I00699,2,R1F,ISLE OF WIGHT NHS TRUST,122,36,32.4674
I00699,2,R1H,BARTS HEALTH NHS TRUST,513,79,90.2652
I00699,2,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,176,39,36.7701
I00699,2,RA3,WESTON AREA HEALTH NHS TRUST,145,29,34.368
I00699,2,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,145,46,34.2231
I00699,2,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,268,49,45.739
I00699,2,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,385,78,102.2042
I00699,2,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,189,27,31.2162
I00699,2,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,335,78,86.859
I00699,2,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,201,27,41.9152
I00699,2,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,160,23,27.3289
I00699,2,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,131,25,22.249
I00699,2,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,247,69,62.3803
I00699,2,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,394,73,90.583
I00699,2,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,192,39,43.5931
I00699,2,RBK,WALSALL HEALTHCARE NHS TRUST,238,59,59.2673
I00699,2,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,231,72,54.8521
I00699,2,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,344,66,70.0789
I00699,2,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,209,60,50.5698
I00699,2,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,138,38,37.4835
I00699,2,RC1,BEDFORD HOSPITAL NHS TRUST,307,61,70.1174
I00699,2,RC3,EALING HOSPITAL NHS TRUST,115,24,26.4577
I00699,2,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,344,80,77.7383
I00699,2,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,392,98,102.5199
I00699,2,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,102,27,24.1166
I00699,2,RCF,AIREDALE NHS FOUNDATION TRUST,171,37,42.108
I00699,2,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",377,95,105.6947
I00699,2,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,392,85,100.0265
I00699,2,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,237,30,51.5358
I00699,2,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,363,69,77.4229
I00699,2,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,288,78,63.32
I00699,2,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,326,66,71.4173
I00699,2,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,330,67,77.8425
I00699,2,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,286,46,55.42
I00699,2,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,185,35,48.5527
I00699,2,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,123,37,32.6141
I00699,2,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,195,56,44.9045
I00699,2,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,253,42,52.108
I00699,2,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",339,99,71.4297
I00699,2,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,176,48,40.3608
I00699,2,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,115,29,27.9083
I00699,2,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,134,31,31.3741
I00699,2,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,184,40,36.4615
I00699,2,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,475,105,114.6903
I00699,2,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,243,47,54.8405
I00699,2,RGQ,IPSWICH HOSPITAL NHS TRUST,293,62,67.9661
I00699,2,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,364,57,87.3396
I00699,2,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,332,53,67.6382
I00699,2,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,355,54,77.2804
I00699,2,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,278,63,55.2874
I00699,2,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,555,112,125.3584
I00699,2,RHU,PORTSMOUTH HOSPITALS NHS TRUST,471,95,110.8967
I00699,2,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,358,70,74.3825
I00699,2,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,193,36,32.0255
I00699,2,RJ2,LEWISHAM AND GREENWICH NHS TRUST,324,82,66.6955
I00699,2,RJ6,CROYDON HEALTH SERVICES NHS TRUST,236,51,49.7908
I00699,2,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,216,32,35.1293
I00699,2,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,156,40,34.1127
I00699,2,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,123,34,28.5443
I00699,2,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,322,53,60.2163
I00699,2,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,142,22,27.8915
I00699,2,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,397,132,103.7781
I00699,2,RJN,EAST CHESHIRE NHS TRUST,152,27,30.7767
I00699,2,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,286,75,70.0799
I00699,2,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,341,77,58.0893
I00699,2,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,300,90,75.2686
I00699,2,RK9,PLYMOUTH HOSPITALS NHS TRUST,444,79,106.5752
I00699,2,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,459,54,93.7563
I00699,2,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,86,13,16.2389
I00699,2,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,341,68,62.8553
I00699,2,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,297,50,56.5271
I00699,2,RLQ,WYE VALLEY NHS TRUST,119,33,26.2823
I00699,2,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,149,32,31.8268
I00699,2,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,400,85,91.9084
I00699,2,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,197,60,43.8325
I00699,2,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,203,45,46.8959
I00699,2,RMC,BOLTON NHS FOUNDATION TRUST,557,152,140.3255
I00699,2,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,60,14,11.4259
I00699,2,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,255,64,60.1212
I00699,2,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,290,55,59.3851
I00699,2,RN7,DARTFORD AND GRAVESHAM NHS TRUST,368,98,82.165
I00699,2,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,298,79,69.1344
I00699,2,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,200,42,41.9904
I00699,2,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,118,19,25.5718
I00699,2,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,352,65,65.5763
I00699,2,RNZ,SALISBURY NHS FOUNDATION TRUST,131,26,31.2594
I00699,2,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,364,79,75.3894
I00699,2,RPA,MEDWAY NHS FOUNDATION TRUST,255,71,60.5317
I00699,2,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,267,28,54.0627
I00699,2,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,215,44,53.8579
I00699,2,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,95,17,15.9765
I00699,2,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,174,47,43.8132
I00699,2,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,90,16,18.5251
I00699,2,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,87,18,16.2789
I00699,2,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,656,167,141.1176
I00699,2,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,293,70,74.8534
I00699,2,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,562,98,100.5556
I00699,2,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",307,101,78.434
I00699,2,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,408,81,74.9263
I00699,2,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,239,25,36.894
I00699,2,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,438,90,82.3342
I00699,2,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,250,92,63.9941
I00699,2,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,343,85,81.9395
I00699,2,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,701,142,161.5216
I00699,2,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,499,75,100.2207
I00699,2,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,318,79,74.8087
I00699,2,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,276,41,57.2156
I00699,2,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,598,113,118.1601
I00699,2,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,229,71,51.1476
I00699,2,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,379,81,76.3594
I00699,2,RVJ,NORTH BRISTOL NHS TRUST,184,61,51.3487
I00699,2,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,349,92,87.2425
I00699,2,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,314,85,79.172
I00699,2,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,603,150,143.8811
I00699,2,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,310,59,62.0236
I00699,2,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,261,72,60.4101
I00699,2,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248,46,41.7524
I00699,2,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,290,46,50.4129
I00699,2,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,298,91,67.5281
I00699,2,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,458,175,124.8026
I00699,2,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,601,144,129.0079
I00699,2,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,328,67,69.5292
I00699,2,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,260,70,56.1506
I00699,2,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,195,32,41.5651
I00699,2,RWJ,STOCKPORT NHS FOUNDATION TRUST,179,59,51.8793
I00699,2,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,379,92,80.2047
I00699,2,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,172,33,33.5871
I00699,2,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,203,55,46.5302
I00699,2,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,909,153,199.1297
I00699,2,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,268,81,64.2301
I00699,2,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,342,66,77.2492
I00699,2,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,324,54,64.3326
I00699,2,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,221,31,36.0628
I00699,2,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,421,121,96.6215
I00699,2,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,586,159,147.4866
I00699,2,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,434,111,94.5695
I00699,2,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,309,52,58.8049
I00699,2,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,247,60,44.2119
I00699,2,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,248,61,56.4606
I00699,2,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,464,79,90.3144
I00699,2,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,392,84,88.9839
