INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",1.0378,2,50001,1976,1904.0128,0.9307,1.0729,0.8947,1.1177
I00699,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",0.9831,2,56366,2028,2062.8798,0.9333,1.0699,0.8953,1.1169
I00699,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",1.0920,2,54776,2327,2130.8667,0.9344,1.0688,0.8955,1.1166
I00699,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1.0889,2,47365,1493,1371.1123,0.9186,1.0863,0.8916,1.1216
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",1.0464,2,81713,3010,2876.6474,0.9434,1.0590,0.8975,1.1143
I00699,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",0.8759,3,43699,1244,1420.2790,0.9200,1.0847,0.8920,1.1211
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1.1127,2,54601,1611,1447.8913,0.9208,1.0839,0.8922,1.1209
I00699,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",0.9815,2,87509,3240,3301.0172,0.9471,1.0550,0.8982,1.1134
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0202,2,75114,2772,2717.1366,0.9418,1.0607,0.8971,1.1147
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1.1278,1,31025,1124,996.5912,0.9050,1.1018,0.8876,1.1267
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",1.0291,2,67353,2409,2340.8985,0.9373,1.0655,0.8962,1.1158
I00699,RJN,"EAST CHESHIRE NHS TRUST",1.0388,2,20171,904,870.2711,0.8985,1.1092,0.8855,1.1293
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",1.0199,2,105937,4204,4122.0483,0.9526,1.0491,0.8991,1.1122
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",1.0689,2,78792,2718,2542.9058,0.9398,1.0628,0.8967,1.1152
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",1.0654,2,54186,2610,2449.7603,0.9387,1.0640,0.8965,1.1155
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",0.9552,2,63580,1936,2026.7398,0.9328,1.0706,0.8952,1.1171
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",0.9060,2,126536,3552,3920.5089,0.9514,1.0503,0.8989,1.1124
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1.0046,2,33428,1494,1487.1350,0.9218,1.0828,0.8924,1.1205
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1.0695,2,21625,969,906.0610,0.9005,1.1070,0.8862,1.1285
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",1.0872,2,88294,3089,2841.1469,0.9430,1.0593,0.8974,1.1143
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",0.9704,2,58236,1788,1842.6300,0.9296,1.0741,0.8944,1.1181
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",0.7342,3,87253,1445,1968.0235,0.9318,1.0716,0.8949,1.1174
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1.0100,2,61875,2025,2005.0365,0.9324,1.0710,0.8951,1.1172
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",0.9253,2,26609,917,991.0620,0.9047,1.1021,0.8875,1.1268
I00699,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",0.9630,2,185466,4598,4774.4268,0.9559,1.0455,0.8997,1.1115
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0.8743,3,43878,599,685.1313,0.8861,1.1238,0.8813,1.1347
I00699,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",1.0991,2,84725,3503,3187.1685,0.9462,1.0560,0.8980,1.1136
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",0.7439,3,108504,2247,3020.4386,0.9447,1.0575,0.8977,1.1139
I00699,RGQ,"IPSWICH HOSPITAL NHS TRUST",1.0437,2,52277,2019,1934.5208,0.9312,1.0723,0.8948,1.1176
I00699,R1F,"ISLE OF WIGHT NHS TRUST",1.1352,1,17198,988,870.2968,0.8985,1.1092,0.8855,1.1293
I00699,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.2083,1,31239,1652,1367.1781,0.9185,1.0864,0.8915,1.1216
I00699,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1.0899,2,51661,1732,1589.1520,0.9243,1.0800,0.8931,1.1197
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",0.9096,2,110502,3152,3465.4315,0.9483,1.0536,0.8984,1.1131
I00699,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",0.8233,3,56127,1199,1456.3216,0.9210,1.0837,0.8922,1.1208
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0562,2,73913,2345,2220.2019,0.9357,1.0673,0.8958,1.1163
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",0.9928,2,128491,4136,4165.8919,0.9528,1.0488,0.8992,1.1121
I00699,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",1.0076,2,91818,2453,2434.4588,0.9385,1.0642,0.8965,1.1155
I00699,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",0.8077,3,89391,2481,3071.7249,0.9452,1.0570,0.8978,1.1138
I00699,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.0727,2,76940,1848,1722.7153,0.9272,1.0767,0.8938,1.1188
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",1.0440,2,67409,2429,2326.6734,0.9372,1.0657,0.8962,1.1159
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0.9851,2,171920,3583,3637.2294,0.9495,1.0523,0.8986,1.1128
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",1.0336,2,55389,1867,1806.2813,0.9289,1.0749,0.8942,1.1183
I00699,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1.0371,2,48681,1553,1497.3800,0.9220,1.0825,0.8925,1.1205
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1.1005,2,57707,1990,1808.2549,0.9289,1.0748,0.8942,1.1183
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",0.9845,2,99470,3068,3116.4238,0.9456,1.0566,0.8979,1.1137
I00699,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0.9351,2,43436,1218,1302.4699,0.9166,1.0886,0.8910,1.1223
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0662,2,87044,3456,3241.3181,0.9466,1.0555,0.8981,1.1135
I00699,RVJ,"NORTH BRISTOL NHS TRUST",0.9873,2,81553,2335,2365.1390,0.9377,1.0652,0.8963,1.1157
I00699,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",0.9690,2,46798,1869,1928.8140,0.9311,1.0724,0.8948,1.1176
I00699,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",0.8363,3,45762,1206,1442.0306,0.9206,1.0841,0.8921,1.1209
I00699,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",1.0591,2,58858,2060,1944.9641,0.9314,1.0721,0.8948,1.1175
I00699,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",1.0892,2,75962,2790,2561.4700,0.9401,1.0626,0.8968,1.1151
I00699,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",0.9700,2,70820,1930,1989.6352,0.9322,1.0712,0.8950,1.1173
I00699,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1.0381,2,28627,1027,989.2862,0.9046,1.1022,0.8875,1.1268
I00699,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",1.1906,1,53658,2521,2117.3445,0.9342,1.0690,0.8955,1.1167
I00699,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",1.0188,2,68126,3163,3104.7147,0.9455,1.0567,0.8979,1.1138
I00699,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1.0000,2,134007,4363,4362.8958,0.9539,1.0477,0.8994,1.1119
I00699,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9228,2,116898,3165,3429.6050,0.9481,1.0539,0.8984,1.1131
I00699,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1.0110,2,117378,3779,3737.7291,0.9502,1.0516,0.8987,1.1127
I00699,RK9,"PLYMOUTH HOSPITALS NHS TRUST",1.0306,2,73199,2493,2418.8930,0.9383,1.0644,0.8964,1.1156
I00699,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",0.8460,3,50902,1609,1901.8893,0.9306,1.0729,0.8947,1.1177
I00699,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1.0719,2,80441,3125,2915.3344,0.9437,1.0586,0.8975,1.1142
I00699,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",1.0543,2,67015,2145,2034.6203,0.9329,1.0704,0.8952,1.1171
I00699,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",0.9558,2,68373,2391,2501.5298,0.9394,1.0633,0.8966,1.1153
I00699,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",1.1115,2,61893,2240,2015.2209,0.9326,1.0708,0.8951,1.1172
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",0.8679,3,100476,2705,3116.6033,0.9456,1.0566,0.8979,1.1137
I00699,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1.0412,2,45883,2054,1972.6465,0.9319,1.0715,0.8950,1.1174
I00699,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",0.8298,3,47385,1193,1437.7655,0.9205,1.0842,0.8921,1.1210
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1.0118,2,56363,2081,2056.8079,0.9332,1.0700,0.8953,1.1170
I00699,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",0.9107,2,47751,1869,2052.2970,0.9332,1.0701,0.8953,1.1170
I00699,RNZ,"SALISBURY NHS FOUNDATION TRUST",1.0931,2,35071,1112,1017.2800,0.9059,1.1007,0.8879,1.1263
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",1.0831,2,67301,2102,1940.6810,0.9313,1.0722,0.8948,1.1175
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",0.9636,2,115389,3633,3770.2895,0.9504,1.0514,0.8988,1.1126
I00699,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1.0162,2,56189,2060,2027.1579,0.9328,1.0706,0.8952,1.1171
I00699,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",1.0300,2,67425,2766,2685.5672,0.9414,1.0611,0.8971,1.1147
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1.0671,2,88184,2840,2661.5029,0.9412,1.0614,0.8970,1.1148
I00699,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",1.1720,1,23170,1108,945.3801,0.9025,1.1046,0.8868,1.1277
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1.0333,2,34693,1232,1192.3048,0.9129,1.0928,0.8900,1.1236
I00699,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.1279,1,54673,2368,2099.5463,0.9339,1.0693,0.8954,1.1168
I00699,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1.1773,1,31213,1356,1151.8351,0.9114,1.0944,0.8895,1.1242
I00699,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.8252,3,88498,1982,2401.9015,0.9381,1.0647,0.8964,1.1156
I00699,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",1.0300,2,74788,2354,2285.3561,0.9366,1.0663,0.8960,1.1160
I00699,RWJ,"STOCKPORT NHS FOUNDATION TRUST",0.9521,2,58134,1820,1911.4925,0.9308,1.0727,0.8947,1.1177
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",0.9545,2,49895,1971,2064.9896,0.9334,1.0699,0.8953,1.1169
I00699,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1.0777,2,33830,1421,1318.6019,0.9171,1.0881,0.8911,1.1222
I00699,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",0.9208,2,56168,1755,1905.8727,0.9307,1.0728,0.8947,1.1177
I00699,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",0.9975,2,78452,2435,2441.1707,0.9386,1.0641,0.8965,1.1155
I00699,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",0.9433,2,40752,1026,1087.6827,0.9089,1.0973,0.8888,1.1251
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",0.9287,2,102116,2590,2788.7297,0.9425,1.0599,0.8973,1.1145
I00699,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1.0896,2,47809,1572,1442.7581,0.9206,1.0841,0.8921,1.1209
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",0.9797,2,47301,1753,1789.3321,0.9285,1.0752,0.8942,1.1184
I00699,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1.0667,2,43051,1424,1334.9399,0.9176,1.0875,0.8913,1.1220
I00699,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",0.9551,2,49158,2059,2155.7896,0.9348,1.0684,0.8956,1.1165
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1.1846,1,68636,2599,2194.0414,0.9353,1.0677,0.8958,1.1164
I00699,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",0.8778,3,48702,1790,2039.1868,0.9330,1.0703,0.8952,1.1171
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",1.1490,1,81233,3706,3225.3777,0.9465,1.0556,0.8981,1.1135
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",0.7673,3,71193,1197,1560.0337,0.9236,1.0807,0.8929,1.1199
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",0.9465,2,97375,3012,3182.0828,0.9461,1.0560,0.8980,1.1136
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1.0415,2,66545,2685,2577.9943,0.9402,1.0624,0.8968,1.1151
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1.0040,2,76394,1693,1686.2059,0.9264,1.0776,0.8936,1.1190
I00699,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1.0928,2,97728,2897,2651.0665,0.9411,1.0615,0.8970,1.1148
I00699,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",0.9796,2,154407,4454,4546.8348,0.9548,1.0467,0.8995,1.1117
I00699,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1.0215,2,49256,1828,1789.4749,0.9285,1.0752,0.8942,1.1184
I00699,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",1.0449,2,127873,4389,4200.4921,0.9530,1.0486,0.8992,1.1121
I00699,RBK,"WALSALL HEALTHCARE NHS TRUST",1.0887,2,44938,1667,1531.1963,0.9229,1.0815,0.8927,1.1202
I00699,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1.0809,2,49532,1454,1345.1661,0.9179,1.0872,0.8914,1.1219
I00699,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0.9565,2,62291,2123,2219.5322,0.9357,1.0673,0.8958,1.1163
I00699,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",0.8850,3,37021,1448,1636.1797,0.9253,1.0788,0.8934,1.1194
I00699,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",0.9497,2,75906,3139,3305.3027,0.9471,1.0549,0.8982,1.1134
I00699,RA3,"WESTON AREA HEALTH NHS TRUST",1.0338,2,16182,947,916.0655,0.9010,1.1064,0.8863,1.1283
I00699,RKE,"WHITTINGTON HEALTH NHS TRUST",0.7270,3,27742,562,773.0043,0.8925,1.1162,0.8835,1.1318
I00699,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",0.9664,2,67402,2258,2336.4689,0.9373,1.0656,0.8962,1.1158
I00699,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1.0453,2,71016,2878,2753.1727,0.9421,1.0603,0.8972,1.1146
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.2028,1,41371,1888,1569.7225,0.9238,1.0805,0.8930,1.1199
I00699,RLQ,"WYE VALLEY NHS TRUST",1.2473,1,29100,1306,1047.0233,0.9072,1.0992,0.8883,1.1258
I00699,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",0.9624,2,27873,1043,1083.8003,0.9088,1.0975,0.8887,1.1252
I00699,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",0.9971,2,86730,3173,3182.3655,0.9461,1.0560,0.8980,1.1136
