INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,IN_HOSPITAL_NUMERATOR,OUT_HOSPITAL_NUMERATOR,IN_HOSPITAL_RATE,OUT_HOSPITAL_RATE
I00733,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2780,1965,810,71,29
I00733,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",4400,2880,1520,65,35
I00733,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2670,1715,950,64,36
I00733,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1810,1250,560,69,31
I00733,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3740,2545,1200,68,32
I00733,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1480,1080,400,73,27
I00733,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1160,790,370,68,32
I00733,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3105,1925,1175,62,38
I00733,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1875,1315,560,70,30
I00733,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1515,1030,485,68,32
I00733,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",2245,1600,645,71,29
I00733,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",980,655,325,67,33
I00733,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",530,390,140,74,26
I00733,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",3405,2295,1110,67,33
I00733,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",2205,1605,600,73,27
I00733,R1F,"ISLE OF WIGHT NHS TRUST",875,530,345,61,39
I00733,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1635,1140,500,70,31
I00733,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1685,1170,515,69,31
I00733,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3125,2225,900,71,29
I00733,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1200,765,435,64,36
I00733,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2470,1730,735,70,30
I00733,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4105,2920,1185,71,29
I00733,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2415,1765,650,73,27
I00733,REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4195,2460,1735,59,41
I00733,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",2595,1920,675,74,26
I00733,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2375,1470,905,62,38
I00733,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",3460,2680,775,77,22
I00733,RPA,"MEDWAY NHS FOUNDATION TRUST",1945,1350,600,69,31
I00733,RAJ,"MID AND SOUTH ESSEX NHS FOUNDATION TRUST",6510,4390,2120,67,33
I00733,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1555,1030,525,66,34
I00733,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3000,1995,1005,67,34
I00733,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1370,920,450,67,33
I00733,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3630,2380,1250,66,34
I00733,RVJ,"NORTH BRISTOL NHS TRUST",2280,1665,615,73,27
I00733,RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",1935,1360,575,70,30
I00733,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1310,980,330,75,25
I00733,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2040,1385,655,68,32
I00733,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",3030,2070,960,68,32
I00733,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",2130,1500,625,70,29
I00733,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1005,615,390,61,39
I00733,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2450,1510,940,62,38
I00733,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3280,2465,815,75,25
I00733,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4520,3460,1060,77,23
I00733,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3230,2270,965,70,30
I00733,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3985,2610,1380,65,35
I00733,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1550,1135,415,73,27
I00733,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3215,2160,1055,67,33
I00733,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2190,1570,620,72,28
I00733,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2305,1435,875,62,38
I00733,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2350,1620,730,69,31
I00733,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2670,1875,795,70,30
I00733,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1265,800,465,63,37
I00733,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",2080,1425,655,69,31
I00733,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1690,1260,430,75,25
I00733,RNZ,"SALISBURY NHS FOUNDATION TRUST",1030,750,280,73,27
I00733,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2160,1535,625,71,29
I00733,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3630,2620,1015,72,28
I00733,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",2105,1390,715,66,34
I00733,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2790,1670,1120,60,40
I00733,RH5,"SOMERSET NHS FOUNDATION TRUST",2050,1425,625,70,30
I00733,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2685,1875,810,70,30
I00733,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",3295,2460,835,75,25
I00733,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1225,770,455,63,37
I00733,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1440,895,550,62,38
I00733,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1975,1510,465,76,24
I00733,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",2445,1740,705,71,29
I00733,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1810,1285,525,71,29
I00733,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1910,1335,575,70,30
I00733,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1420,995,425,70,30
I00733,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2430,1715,715,71,29
I00733,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1085,800,285,74,26
I00733,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2665,1885,775,71,29
I00733,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1630,1200,430,74,26
I00733,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1675,1080,590,64,35
I00733,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1490,1000,495,67,33
I00733,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",2110,1565,545,74,26
I00733,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2590,1855,735,72,28
I00733,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1750,1210,540,69,31
I00733,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3605,2190,1415,61,39
I00733,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1335,945,390,71,29
I00733,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2200,1560,640,71,29
I00733,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",7445,4990,2450,67,33
I00733,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",2545,1880,670,74,26
I00733,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2920,1985,940,68,32
I00733,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4655,3370,1285,72,28
I00733,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4505,2825,1675,63,37
I00733,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1890,1205,685,64,36
I00733,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4390,3095,1295,71,29
I00733,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",2570,1665,905,65,35
I00733,RBK,"WALSALL HEALTHCARE NHS TRUST",1555,1035,520,67,33
I00733,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",1400,995,405,71,29
I00733,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2170,1505,660,69,30
I00733,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1560,990,570,63,37
I00733,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3225,2155,1070,67,33
I00733,RKE,"WHITTINGTON HEALTH NHS TRUST",610,435,175,71,29
I00733,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2285,1620,665,71,29
I00733,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2935,1830,1105,62,38
I00733,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1775,1215,560,68,32
I00733,RLQ,"WYE VALLEY NHS TRUST",1260,830,430,66,34
I00733,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1045,720,330,69,32
I00733,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3245,2125,1115,65,34
