INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RPA,"MEDWAY NHS FOUNDATION TRUST",4.4563,19
I01965,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",5.8128,12
I01965,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",4.1664,19
I01965,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",4.3463,19
I01965,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.3732,19
I01965,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.1050,19
I01965,RVJ,"NORTH BRISTOL NHS TRUST",4.5985,19
I01965,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",4.0562,13
I01965,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",4.3237,19
I01965,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",5.6941,19
I01965,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",3.0070,17
I01965,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",4.3647,19
I01965,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3.0507,19
I01965,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",4.1125,19
I01965,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.4023,19
I01965,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",6.1445,19
I01965,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.4978,19
I01965,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",4.8186,13
I01965,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",3.6805,19
I01965,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",4.5234,19
I01965,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2.3314,19
I01965,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",4.9281,12
I01965,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",3.9313,13
I01965,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",5.2760,19
I01965,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",4.3278,19
I01965,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",5.2918,19
I01965,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",4.4619,13
I01965,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",6.0602,13
I01965,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.9880,19
I01965,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.9269,19
I01965,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",5.4606,19
I01965,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",4.6228,13
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",5.0690,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",4.5032,13
I01965,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",3.9409,19
I01965,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.6315,19
I01965,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.6335,19
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3.6975,19
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.6758,19
I01965,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",5.3042,19
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.8678,13
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.3667,19
I01965,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",4.9695,19
I01965,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",4.6525,19
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",5.0510,19
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.8368,12
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.8771,19
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.5061,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3.2251,13
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",5.7622,18
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.4595,13
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",5.9018,19
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",4.9279,12
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3.0642,19
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",6.5365,19
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",5.1482,19
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3.0384,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",5.1256,13
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",4.0394,19
I01965,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4.3198,19
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4.2594,19
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",4.3723,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",5.7380,19
I01965,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",6.0982,19
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",4.8861,14
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",5.2551,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",5.2920,15
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.2575,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",4.6720,19
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",5.4927,19
I01965,RKE,"WHITTINGTON HEALTH NHS TRUST",3.6457,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",4.8953,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.6810,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",4.9372,13
I01965,RLQ,"WYE VALLEY NHS TRUST",3.6546,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",3.5458,19
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.8779,12
