INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",5.5569,19
I01965,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4.2216,19
I01965,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",3.7890,19
I01965,REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.0830,19
I01965,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",5.2616,19
I01965,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.4975,19
I01965,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",4.7829,19
I01965,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",5.4872,19
I01965,RPA,"MEDWAY NHS FOUNDATION TRUST",4.8681,19
I01965,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",5.8480,12
I01965,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",4.1580,19
I01965,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",4.5868,19
I01965,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.1811,19
I01965,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.1003,19
I01965,RVJ,"NORTH BRISTOL NHS TRUST",5.2180,19
I01965,RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",3.9688,13
I01965,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",4.2853,19
I01965,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",6.1875,19
I01965,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",3.1664,13
I01965,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",4.0424,19
I01965,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3.5469,19
I01965,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",4.2066,19
I01965,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.7375,19
I01965,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",6.6762,19
I01965,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.6781,19
I01965,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",4.8359,13
I01965,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",4.3896,19
I01965,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",4.8682,19
I01965,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2.7345,19
I01965,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",5.0373,12
I01965,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",3.8577,13
I01965,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",5.5906,19
I01965,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",5.7406,19
I01965,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",4.4522,13
I01965,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",6.4885,13
I01965,RNZ,"SALISBURY NHS FOUNDATION TRUST",4.1214,19
I01965,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",5.4619,19
I01965,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",5.5989,19
I01965,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",5.0372,19
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",5.0681,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",4.3621,13
I01965,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",4.1695,19
I01965,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.4556,19
I01965,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.6675,19
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",4.2095,19
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.7253,19
I01965,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",5.5550,19
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",4.0270,13
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.8809,19
I01965,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",5.6344,19
I01965,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",4.7630,19
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",5.2261,19
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.7161,19
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",5.1830,19
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",4.1280,19
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3.6325,13
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",5.9955,19
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.4148,13
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",7.0299,19
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",5.1950,12
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3.9612,19
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",5.7571,19
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",5.8897,19
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3.2780,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",5.3791,13
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.7468,19
I01965,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4.9133,19
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4.7697,19
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",5.4879,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",6.1962,19
I01965,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",5.9045,19
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",5.1893,14
I01965,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",6.3826,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",5.4567,15
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.7108,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",4.9941,19
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",6.1333,19
I01965,RKE,"WHITTINGTON HEALTH NHS TRUST",4.3006,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.2129,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",4.3216,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.8274,13
I01965,RLQ,"WYE VALLEY NHS TRUST",3.6741,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",3.9049,19
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.9711,19
