INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01966,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",5.2053,19
I01966,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",4.8030,19
I01966,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.5381,13
I01966,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",6.1300,19
I01966,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",4.5481,19
I01966,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",4.2121,12
I01966,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.9497,19
I01966,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",5.6885,19
I01966,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",6.5490,19
I01966,R1F,"ISLE OF WIGHT NHS TRUST",6.1308,13
I01966,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.3436,19
I01966,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",6.1770,19
I01966,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",5.9808,19
I01966,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",4.4225,19
I01966,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",5.1750,19
I01966,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4.8192,19
I01966,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",4.2631,19
I01966,REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.7013,19
I01966,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",4.8214,19
I01966,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.4986,19
I01966,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",5.0090,19
I01966,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",5.1155,19
I01966,RPA,"MEDWAY NHS FOUNDATION TRUST",4.9108,19
I01966,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",4.8678,12
I01966,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",4.9751,19
I01966,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",4.4755,19
I01966,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.1083,19
I01966,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.7519,19
I01966,RVJ,"NORTH BRISTOL NHS TRUST",5.1798,19
I01966,RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",4.7784,13
I01966,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",4.0478,19
I01966,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",6.3991,19
I01966,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",4.3068,13
I01966,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",4.6087,19
I01966,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",4.8092,19
I01966,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",5.0232,19
I01966,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.6604,19
I01966,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",6.3622,19
I01966,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.5335,19
I01966,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",5.4034,13
I01966,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",5.0131,19
I01966,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",5.5154,19
I01966,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",3.6277,19
I01966,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",5.0317,12
I01966,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",4.0949,13
I01966,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",5.4267,19
I01966,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",5.9092,19
I01966,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",4.7472,13
I01966,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",6.6388,13
I01966,RNZ,"SALISBURY NHS FOUNDATION TRUST",4.2143,19
I01966,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",5.1591,19
I01966,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",5.4197,19
I01966,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",5.5689,19
I01966,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",5.4655,19
I01966,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",4.6068,13
I01966,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",5.4930,19
I01966,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",5.2237,19
I01966,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",5.3633,19
I01966,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",4.9231,19
I01966,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.6941,19
I01966,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",4.7527,19
I01966,RWJ,"STOCKPORT NHS FOUNDATION TRUST",4.3778,13
I01966,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",6.3702,19
I01966,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",5.4690,19
I01966,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",5.2951,19
I01966,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",5.3952,19
I01966,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.8756,19
I01966,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.8349,19
I01966,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",4.2043,19
I01966,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",4.0097,13
I01966,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",6.0102,19
I01966,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",4.2220,13
I01966,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",5.7102,19
I01966,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",4.1116,12
I01966,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",4.9024,19
I01966,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",5.9396,19
I01966,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",7.0363,19
I01966,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",4.3212,19
I01966,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.7196,13
I01966,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.9483,19
I01966,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",5.1331,19
I01966,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4.5700,19
I01966,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",5.4109,19
I01966,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",5.2152,19
I01966,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",5.1012,19
I01966,RBK,"WALSALL HEALTHCARE NHS TRUST",5.2772,14
I01966,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",5.6452,19
I01966,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",5.4955,15
I01966,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",6.0070,19
I01966,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",5.5307,19
I01966,RA3,"WESTON AREA HEALTH NHS TRUST",6.6573,19
I01966,RKE,"WHITTINGTON HEALTH NHS TRUST",5.4094,19
I01966,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.9978,19
I01966,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",5.2768,19
I01966,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.9113,13
I01966,RLQ,"WYE VALLEY NHS TRUST",4.8794,19
I01966,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",4.8769,19
I01966,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",4.5313,19
