INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00721,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4285,0,1175,1175,0,27,27
I00721,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1775,0,585,585,0,33,33
I00721,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,4140,110,1865,1900,3,45,46
I00721,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2405,*,705,705,*,29,29
I00721,RBK,WALSALL HEALTHCARE NHS TRUST,1475,0,410,410,0,28,28
I00721,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1305,0,545,545,0,42,42
I00721,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,1955,0,750,750,0,38,38
I00721,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1460,0,665,665,0,46,46
I00721,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,3010,0,1175,1175,0,39,39
I00721,RKE,WHITTINGTON HEALTH NHS TRUST,535,0,270,270,0,50,50
I00721,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2085,60,1025,1025,3,49,49
I00721,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2725,0,955,955,0,35,35
I00721,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1630,0,725,725,0,44,44
I00721,RLQ,WYE VALLEY NHS TRUST,1170,0,365,365,0,31,31
I00721,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,995,0,535,535,0,54,54
I00721,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3045,0,855,855,0,28,28
