INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",0.7024,3,110080,2205,3135.0000,0.9457,1.0564,0.8882,1.1259
I00699,R1F,"ISLE OF WIGHT NHS TRUST",0.9939,2,18655,875,880.0000,0.8992,1.1085,0.8771,1.1401
I00699,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0894,2,32930,1635,1505.0000,0.9222,1.0823,0.8833,1.1321
I00699,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1.0128,2,49845,1685,1665.0000,0.9260,1.0781,0.8842,1.1310
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",0.9686,2,109190,3125,3230.0000,0.9465,1.0556,0.8883,1.1257
I00699,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",0.7754,3,62305,1200,1545.0000,0.9232,1.0811,0.8836,1.1318
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",0.9941,2,77575,2470,2485.0000,0.9391,1.0636,0.8870,1.1274
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1.0646,2,119635,4105,3855.0000,0.9510,1.0508,0.8890,1.1248
I00699,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",0.9516,2,91085,2415,2540.0000,0.9398,1.0628,0.8871,1.1273
I00699,REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0272,2,116195,4195,4085.0000,0.9523,1.0493,0.8892,1.1245
I00699,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",0.8487,3,103985,2595,3055.0000,0.9450,1.0572,0.8881,1.1261
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",0.9989,2,77880,2375,2375.0000,0.9378,1.0650,0.8867,1.1278
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0.9661,2,173410,3460,3580.0000,0.9491,1.0527,0.8887,1.1252
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",1.0875,2,56160,1945,1790.0000,0.9286,1.0752,0.8848,1.1302
I00699,RAJ,"MID AND SOUTH ESSEX NHS FOUNDATION TRUST",1.0803,2,190305,6510,6025.0000,0.9607,1.0405,0.8904,1.1231
I00699,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",0.9947,2,52235,1555,1560.0000,0.9236,1.0807,0.8837,1.1316
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",1.0630,2,91705,3000,2825.0000,0.9429,1.0595,0.8877,1.1265
I00699,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.1748,1,41185,1370,1165.0000,0.9120,1.0938,0.8807,1.1354
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.1277,1,88545,3630,3215.0000,0.9464,1.0557,0.8883,1.1258
I00699,RVJ,"NORTH BRISTOL NHS TRUST",0.8901,2,91680,2280,2565.0000,0.9401,1.0625,0.8872,1.1272
I00699,RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",1.0206,2,46180,1935,1895.0000,0.9305,1.0730,0.8852,1.1297
I00699,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",0.8972,2,45930,1310,1460.0000,0.9211,1.0835,0.8831,1.1324
I00699,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0.9734,2,58655,2040,2095.0000,0.9339,1.0693,0.8859,1.1288
I00699,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",1.1521,1,82390,3030,2630.0000,0.9408,1.0617,0.8873,1.1270
I00699,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1.0011,2,74195,2130,2125.0000,0.9343,1.0689,0.8860,1.1286
I00699,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1.0271,2,29295,1005,980.0000,0.9041,1.1028,0.8786,1.1382
I00699,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",1.1063,2,59075,2450,2215.0000,0.9356,1.0674,0.8863,1.1283
I00699,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",1.0071,2,84145,3280,3255.0000,0.9467,1.0553,0.8883,1.1257
I00699,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1.0311,2,139775,4520,4385.0000,0.9540,1.0476,0.8895,1.1242
I00699,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9137,2,119520,3230,3535.0000,0.9488,1.0531,0.8887,1.1252
I00699,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1.0628,2,126570,3985,3750.0000,0.9503,1.0515,0.8889,1.1249
I00699,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",0.8575,3,50340,1550,1810.0000,0.9289,1.0748,0.8849,1.1301
I00699,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1.0501,2,83595,3215,3065.0000,0.9451,1.0571,0.8881,1.1260
I00699,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",1.1129,2,67945,2190,1970.0000,0.9318,1.0716,0.8855,1.1293
I00699,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",0.9123,2,69135,2305,2530.0000,0.9397,1.0630,0.8871,1.1273
I00699,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",1.0852,2,62975,2350,2165.0000,0.9349,1.0682,0.8861,1.1285
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",0.8302,3,111895,2670,3215.0000,0.9464,1.0557,0.8883,1.1258
I00699,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",0.7872,3,49730,1265,1610.0000,0.9247,1.0795,0.8839,1.1313
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1.0507,2,63300,2080,1980.0000,0.9320,1.0714,0.8855,1.1293
I00699,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",0.9272,2,49630,1690,1825.0000,0.9292,1.0745,0.8849,1.1300
I00699,RNZ,"SALISBURY NHS FOUNDATION TRUST",1.0060,2,38355,1030,1025.0000,0.9062,1.1004,0.8791,1.1375
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",1.0903,2,68990,2160,1980.0000,0.9320,1.0714,0.8855,1.1293
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0015,2,115840,3630,3625.0000,0.9495,1.0524,0.8888,1.1251
I00699,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",0.9655,2,60040,2105,2180.0000,0.9351,1.0680,0.8862,1.1284
I00699,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",1.0304,2,73325,2790,2705.0000,0.9417,1.0608,0.8875,1.1268
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",0.9331,2,61140,2050,2195.0000,0.9354,1.0677,0.8862,1.1284
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1.1299,1,83915,2685,2380.0000,0.9378,1.0650,0.8867,1.1277
I00699,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1.0652,2,79450,3295,3095.0000,0.9454,1.0568,0.8881,1.1260
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",0.9746,2,35695,1225,1255.0000,0.9150,1.0903,0.8815,1.1344
I00699,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1.0377,2,39205,1440,1390.0000,0.9191,1.0857,0.8826,1.1331
I00699,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.8860,3,85805,1975,2230.0000,0.9358,1.0672,0.8863,1.1283
I00699,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",1.0754,2,78130,2445,2275.0000,0.9365,1.0665,0.8865,1.1281
I00699,RWJ,"STOCKPORT NHS FOUNDATION TRUST",0.9987,2,54615,1810,1810.0000,0.9290,1.0747,0.8849,1.1301
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",0.9522,2,53835,1910,2010.0000,0.9325,1.0709,0.8856,1.1291
I00699,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1.0566,2,36395,1420,1345.0000,0.9178,1.0872,0.8823,1.1335
I00699,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",1.1468,1,62685,2430,2120.0000,0.9342,1.0690,0.8860,1.1287
I00699,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",0.9754,2,40865,1085,1115.0000,0.9100,1.0961,0.8802,1.1361
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",0.9791,2,115585,2665,2720.0000,0.9418,1.0607,0.8875,1.1268
I00699,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1.0745,2,56335,1630,1515.0000,0.9225,1.0820,0.8834,1.1320
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0147,2,49615,1675,1650.0000,0.9256,1.0785,0.8841,1.1311
I00699,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1.1997,1,34435,1490,1245.0000,0.9147,1.0908,0.8814,1.1345
I00699,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",0.8556,3,51875,2110,2465.0000,0.9389,1.0638,0.8869,1.1275
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1.0310,2,70265,2590,2515.0000,0.9395,1.0632,0.8871,1.1273
I00699,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",0.9920,2,45880,1750,1760.0000,0.9280,1.0758,0.8847,1.1304
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",1.0756,2,82225,3605,3355.0000,0.9475,1.0545,0.8885,1.1255
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",0.6851,3,117990,1335,1945.0000,0.9314,1.0720,0.8854,1.1294
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",0.8538,3,81560,2200,2575.0000,0.9402,1.0624,0.8872,1.1272
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",0.9825,2,263360,7445,7575.0000,0.9649,1.0360,0.8909,1.1225
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",0.9619,2,98670,2545,2645.0000,0.9410,1.0615,0.8873,1.1270
I00699,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1.1086,2,97295,2920,2635.0000,0.9409,1.0617,0.8873,1.1270
I00699,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",0.8922,2,135780,4655,5220.0000,0.9578,1.0435,0.8900,1.1236
I00699,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",0.9577,2,157790,4505,4700.0000,0.9555,1.0459,0.8897,1.1240
I00699,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1.0126,2,51030,1890,1865.0000,0.9300,1.0736,0.8851,1.1298
I00699,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",0.9719,2,144835,4390,4520.0000,0.9547,1.0468,0.8896,1.1241
I00699,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",1.0761,2,74695,2570,2390.0000,0.9380,1.0649,0.8868,1.1277
I00699,RBK,"WALSALL HEALTHCARE NHS TRUST",1.0822,2,51590,1555,1440.0000,0.9205,1.0842,0.8829,1.1326
I00699,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0710,2,49635,1400,1305.0000,0.9166,1.0885,0.8820,1.1338
I00699,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",1.0056,2,65130,2170,2155.0000,0.9348,1.0683,0.8861,1.1285
I00699,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",0.9353,2,36505,1560,1665.0000,0.9260,1.0781,0.8842,1.1309
I00699,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",1.0166,2,80330,3225,3170.0000,0.9460,1.0561,0.8882,1.1258
I00699,RKE,"WHITTINGTON HEALTH NHS TRUST",0.9159,2,23940,610,665.0000,0.8843,1.1258,0.8724,1.1462
I00699,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",1.1470,1,64145,2285,1990.0000,0.9322,1.0712,0.8856,1.1292
I00699,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1.0428,2,75520,2935,2815.0000,0.9428,1.0596,0.8877,1.1266
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1814,1,45385,1775,1505.0000,0.9222,1.0823,0.8833,1.1321
I00699,RLQ,"WYE VALLEY NHS TRUST",1.0481,2,32880,1260,1200.0000,0.9132,1.0924,0.8811,1.1350
I00699,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",0.8733,3,30565,1045,1200.0000,0.9131,1.0925,0.8810,1.1350
I00699,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",0.9862,2,92945,3245,3290.0000,0.9470,1.0551,0.8884,1.1256
