INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00721,RNZ,"SALISBURY NHS FOUNDATION TRUST",1040,155,490,505,15,47,49
I00721,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2025,0,435,435,0,21,21
I00721,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3570,315,1310,1330,9,37,37
I00721,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1965,0,235,235,0,12,12
I00721,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2765,0,820,820,0,30,30
I00721,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2650,*,840,840,*,32,32
I00721,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",3170,95,725,805,3,23,25
I00721,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1220,0,280,280,0,23,23
I00721,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2250,90,655,670,4,29,30
I00721,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1325,0,500,500,0,38,38
I00721,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1975,0,970,970,0,49,49
I00721,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",2385,0,880,880,0,37,37
I00721,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1760,0,520,520,0,30,30
I00721,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1940,0,845,845,0,44,44
I00721,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1305,0,255,255,0,20,20
I00721,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1830,0,505,505,0,28,28
I00721,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2325,0,525,525,0,23,23
I00721,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1070,0,505,505,0,47,47
I00721,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2525,0,805,805,0,32,32
I00721,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1610,*,525,525,*,33,33
I00721,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1630,*,260,260,*,16,16
I00721,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1500,0,530,530,0,35,35
I00721,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",1985,280,1110,1135,14,56,57
I00721,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2645,0,595,595,0,22,22
I00721,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1735,*,445,445,*,26,26
I00721,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3540,0,1095,1095,0,31,31
I00721,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1255,15,445,455,1,35,36
I00721,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2755,210,1410,1410,8,51,51
I00721,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",7230,0,1905,1905,0,26,26
I00721,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1720,*,580,580,*,34,34
I00721,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2865,0,790,790,0,28,28
I00721,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4425,390,1125,1170,9,25,26
I00721,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4385,0,1390,1390,0,32,32
I00721,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1825,0,635,635,0,35,35
I00721,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4385,0,1965,1965,0,45,45
I00721,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",2565,0,710,710,0,28,28
I00721,RBK,"WALSALL HEALTHCARE NHS TRUST",1525,0,440,440,0,29,29
I00721,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",1325,0,530,530,0,40,40
I00721,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2080,0,865,865,0,42,42
I00721,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1460,*,650,650,*,45,45
I00721,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3115,0,950,950,0,30,30
I00721,RA3,"WESTON AREA HEALTH NHS TRUST",855,0,315,315,0,37,37
I00721,RKE,"WHITTINGTON HEALTH NHS TRUST",600,0,320,320,0,53,53
I00721,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2245,10,1080,1080,0,48,48
I00721,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2880,*,1005,1010,*,35,35
I00721,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1770,0,745,745,0,42,42
I00721,RLQ,"WYE VALLEY NHS TRUST",1240,0,480,480,0,39,39
I00721,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1030,0,595,595,0,58,58
I00721,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3140,0,880,880,0,28,28
