INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,4.423,19
I01965,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,2.8153,19
I01965,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,4.1294,19
I01965,RJN,EAST CHESHIRE NHS TRUST,4.9563,12
I01965,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,3.7315,19
I01965,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,6.0283,13
I01965,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,4.8188,19
I01965,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,3.0336,19
I01965,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,5.802,19
I01965,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3.2548,19
I01965,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,5.1367,13
I01965,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,4.2085,19
I01965,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,4.2684,19
I01965,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2.9932,13
I01965,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,5.8448,19
I01965,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,3.7576,19
I01965,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,3.7298,12
I01965,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.548,19
I01965,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,6.0447,19
I01965,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,6.5427,19
I01965,R1F,ISLE OF WIGHT NHS TRUST,5.5642,13
I01965,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4.0791,19
I01965,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,5.3168,19
I01965,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,4.9991,19
I01965,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,4.3993,19
I01965,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,5.3622,19
I01965,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,4.1138,19
I01965,RJ2,LEWISHAM AND GREENWICH NHS TRUST,3.7231,19
I01965,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,5.096,19
I01965,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.4355,19
I01965,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,4.7565,19
I01965,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,5.5502,19
I01965,RPA,MEDWAY NHS FOUNDATION TRUST,4.7713,19
I01965,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5.9189,12
I01965,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,4.1493,19
I01965,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,4.4945,19
I01965,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.2162,19
I01965,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.117,19
I01965,RVJ,NORTH BRISTOL NHS TRUST,5.0424,19
I01965,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,4.1024,13
I01965,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4.3269,19
I01965,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,5.9354,19
I01965,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,2.912,13
I01965,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,3.9894,19
I01965,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,3.333,19
I01965,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,4.1856,19
I01965,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,4.6545,19
I01965,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,6.5539,19
I01965,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.5612,19
I01965,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,4.7222,13
I01965,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,4.2909,19
I01965,RHU,PORTSMOUTH HOSPITALS NHS TRUST,4.7504,19
I01965,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2.4673,19
I01965,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,4.9752,12
I01965,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,3.8705,13
I01965,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,5.4887,19
I01965,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,4.5157,19
I01965,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5.6024,19
I01965,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,4.4725,13
I01965,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6.3769,13
I01965,RNZ,SALISBURY NHS FOUNDATION TRUST,4.0064,19
I01965,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,5.3741,19
I01965,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5.5624,19
I01965,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,5.037,19
I01965,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,5.0542,19
I01965,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,4.3904,13
I01965,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,4.1219,19
I01965,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,4.6478,19
I01965,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.6482,19
I01965,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,4.0258,19
I01965,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.4746,19
I01965,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,5.3989,19
I01965,RWJ,STOCKPORT NHS FOUNDATION TRUST,4.0122,13
I01965,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,5.8132,19
I01965,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,5.4022,19
I01965,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,4.7123,19
I01965,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,5.3201,19
I01965,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,3.785,19
I01965,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,5.0039,19
I01965,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,3.8801,19
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3.3908,13
I01965,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,5.9934,19
I01965,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,3.4269,13
I01965,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,6.6314,19
I01965,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5.0618,12
I01965,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,3.7398,19
I01965,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6.051,19
I01965,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,5.5609,19
I01965,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,3.1954,19
I01965,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,5.3714,13
I01965,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3.8535,19
I01965,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,4.6975,19
I01965,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4.5307,19
I01965,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,5.0789,19
I01965,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,6.0683,19
I01965,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,5.8876,19
I01965,RBK,WALSALL HEALTHCARE NHS TRUST,5.2595,14
I01965,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,5.9434,19
I01965,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,5.4646,15
I01965,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,4.5794,19
I01965,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,4.9622,19
I01965,RA3,WESTON AREA HEALTH NHS TRUST,5.7966,19
I01965,RKE,WHITTINGTON HEALTH NHS TRUST,3.9939,19
I01965,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5.1439,19
I01965,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,4.0569,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.58,13
I01965,RLQ,WYE VALLEY NHS TRUST,3.7032,19
I01965,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,3.8108,18
I01965,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3.9452,19
