INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,6,ADMISSION_MONTH_2,0.0456,0.1505,0.0918,1,0.7619
I00699,6,ADMISSION_MONTH_3,0.1456,0.148,0.9684,1,0.3251
I00699,6,ADMISSION_MONTH_4,-0.1134,0.1648,0.4733,1,0.4915
I00699,6,ADMISSION_MONTH_5,0.1102,0.1588,0.4815,1,0.4877
I00699,6,ADMISSION_MONTH_6,-0.1528,0.1721,0.7883,1,0.3746
I00699,6,ADMISSION_MONTH_7,0.1125,0.1589,0.5011,1,0.479
I00699,6,ADMISSION_MONTH_8,0.1242,0.16,0.602,1,0.4378
I00699,6,ADMISSION_MONTH_9,0.139,0.1556,0.7986,1,0.3715
I00699,6,ADMISSION_MONTH_10,0,,,0,
I00699,6,ADMISSION_MONTH_11,0.1072,0.1502,0.5093,1,0.4754
I00699,6,ADMISSION_MONTH_12,-0.0015,0.1475,0.0001,1,0.9916
I00699,6,AGE_GROUP_1,0.6646,0.3209,4.2898,1,0.0383
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_3,-12.6335,230.0394,0.003,1,0.9562
I00699,6,AGE_GROUP_4,0.0474,0.7295,0.0042,1,0.9482
I00699,6,AGE_GROUP_5,0.0242,0.7293,0.0011,1,0.9736
I00699,6,AGE_GROUP_6,0.8229,0.5312,2.4001,1,0.1213
I00699,6,AGE_GROUP_7,1.2992,0.4461,8.4802,1,0.0036
I00699,6,AGE_GROUP_8,1.8591,0.364,26.0796,1,0
I00699,6,AGE_GROUP_9,1.6828,0.3976,17.9123,1,0
I00699,6,AGE_GROUP_10,1.7577,0.3984,19.4628,1,0
I00699,6,AGE_GROUP_11,2.2107,0.3118,50.2608,1,0
I00699,6,AGE_GROUP_12,2.7351,0.2621,108.8981,1,0
I00699,6,AGE_GROUP_13,3.1592,0.238,176.2304,1,0
I00699,6,AGE_GROUP_14,3.2959,0.2351,196.6109,1,0
I00699,6,AGE_GROUP_15,3.4238,0.2285,224.5032,1,0
I00699,6,AGE_GROUP_16,3.6868,0.2205,279.4379,1,0
I00699,6,AGE_GROUP_17,3.997,0.216,342.5238,1,0
I00699,6,AGE_GROUP_18,4.2224,0.2136,390.6559,1,0
I00699,6,AGE_GROUP_19,4.6359,0.211,482.8362,1,0
I00699,6,AGE_GROUP_20,5.1488,0.2104,598.8853,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,BIRTHWEIGHT_6,0,,,0,
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.6448,0.1359,22.5252,1,0
I00699,6,CHARLSON_INDEX_3,1.9337,0.1051,338.6237,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,-0.0708,0.0638,1.2312,1,0.2672
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-8.7531,0.2095,1746.3743,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,-0.2696,0.0752,12.8617,1,0.0003
I00699,6,YEAR_INDEX_3,-0.116,0.0769,2.2731,1,0.1316
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.9498,0.0606,2370.5372,1,0
I00699,7,ADMISSION_MONTH_1,0.0091,0.1134,0.0065,1,0.9358
I00699,7,ADMISSION_MONTH_2,0.0003,0.1167,0,1,0.9979
I00699,7,ADMISSION_MONTH_3,0.0052,0.115,0.0021,1,0.9638
I00699,7,ADMISSION_MONTH_4,0.1016,0.115,0.7812,1,0.3768
I00699,7,ADMISSION_MONTH_5,-0.0221,0.1142,0.0376,1,0.8462
I00699,7,ADMISSION_MONTH_6,-0.0727,0.1153,0.3972,1,0.5286
I00699,7,ADMISSION_MONTH_7,0.0976,0.1119,0.7601,1,0.3833
I00699,7,ADMISSION_MONTH_8,0.0281,0.1125,0.0624,1,0.8028
I00699,7,ADMISSION_MONTH_9,0.0688,0.1122,0.3755,1,0.54
I00699,7,ADMISSION_MONTH_10,0,,,0,
I00699,7,ADMISSION_MONTH_11,0.0135,0.1138,0.0142,1,0.9052
I00699,7,ADMISSION_MONTH_12,-0.0271,0.1174,0.0532,1,0.8176
I00699,7,AGE_GROUP_1,-13.1584,1220.1382,0.0001,1,0.9914
I00699,7,AGE_GROUP_2,-0.3744,1.0592,0.1249,1,0.7238
I00699,7,AGE_GROUP_3,-12.9483,454.3304,0.0008,1,0.9773
I00699,7,AGE_GROUP_4,-13.2327,384.8199,0.0012,1,0.9726
I00699,7,AGE_GROUP_5,-13.0046,257.063,0.0026,1,0.9597
I00699,7,AGE_GROUP_6,-0.5441,0.6079,0.8009,1,0.3708
I00699,7,AGE_GROUP_7,-0.4632,0.4774,0.9415,1,0.3319
I00699,7,AGE_GROUP_8,-0.5261,0.4023,1.7099,1,0.191
I00699,7,AGE_GROUP_9,-0.1326,0.2335,0.3225,1,0.5701
I00699,7,AGE_GROUP_10,-0.0495,0.1723,0.0826,1,0.7738
I00699,7,AGE_GROUP_11,-0.3111,0.1364,5.2044,1,0.0225
I00699,7,AGE_GROUP_12,-0.0616,0.1019,0.3659,1,0.5453
I00699,7,AGE_GROUP_13,-0.2064,0.0955,4.6725,1,0.0306
I00699,7,AGE_GROUP_14,0,,,0,
I00699,7,AGE_GROUP_15,0.3593,0.0834,18.5659,1,0
I00699,7,AGE_GROUP_16,0.3239,0.0869,13.8983,1,0.0002
I00699,7,AGE_GROUP_17,0.5245,0.0915,32.8723,1,0
I00699,7,AGE_GROUP_18,0.9762,0.1002,94.8377,1,0
I00699,7,AGE_GROUP_19,0.9721,0.1224,63.0845,1,0
I00699,7,AGE_GROUP_20,1.4312,0.1605,79.5401,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,BIRTHWEIGHT_6,0,,,0,
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.2683,0.0806,11.0877,1,0.0009
I00699,7,CHARLSON_INDEX_3,1.0537,0.0557,358.0465,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,0.0091,0.0529,0.0293,1,0.8641
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-5.2562,0.1229,1828.7911,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.0015,0.0573,0.0007,1,0.9793
I00699,7,YEAR_INDEX_3,0.013,0.0577,0.051,1,0.8213
I00699,8,ADMIMETH_1,-1.9955,0.0498,1605.7122,1,0
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,0,,,0,
I00699,8,ADMISSION_MONTH_1,-0.0917,0.084,1.1925,1,0.2748
I00699,8,ADMISSION_MONTH_2,0.0871,0.0846,1.0593,1,0.3034
I00699,8,ADMISSION_MONTH_3,0.0012,0.0835,0.0002,1,0.9887
I00699,8,ADMISSION_MONTH_4,-0.0406,0.0842,0.2326,1,0.6296
I00699,8,ADMISSION_MONTH_5,0.0062,0.0829,0.0056,1,0.9403
I00699,8,ADMISSION_MONTH_6,-0.0776,0.0831,0.8726,1,0.3502
I00699,8,ADMISSION_MONTH_7,-0.0552,0.084,0.432,1,0.511
I00699,8,ADMISSION_MONTH_8,-0.0006,0.0823,0,1,0.9944
I00699,8,ADMISSION_MONTH_9,-0.1384,0.0853,2.6332,1,0.1047
I00699,8,ADMISSION_MONTH_10,0,,,0,
I00699,8,ADMISSION_MONTH_11,0.0061,0.0842,0.0053,1,0.9422
I00699,8,ADMISSION_MONTH_12,0.0602,0.0835,0.52,1,0.4709
I00699,8,AGE_GROUP_4,-12.1275,986.2524,0.0002,1,0.9902
I00699,8,AGE_GROUP_6,-12.2178,183.2295,0.0044,1,0.9468
I00699,8,AGE_GROUP_7,-11.8621,217.0266,0.003,1,0.9564
I00699,8,AGE_GROUP_8,-0.0606,0.3616,0.0281,1,0.867
I00699,8,AGE_GROUP_9,-0.3348,0.3085,1.1779,1,0.2778
I00699,8,AGE_GROUP_10,-0.5761,0.2181,6.9751,1,0.0083
I00699,8,AGE_GROUP_11,-0.1331,0.1195,1.241,1,0.2653
I00699,8,AGE_GROUP_12,-0.0398,0.0899,0.1966,1,0.6575
I00699,8,AGE_GROUP_13,-0.1299,0.0763,2.8976,1,0.0887
I00699,8,AGE_GROUP_14,-0.0751,0.0671,1.252,1,0.2632
I00699,8,AGE_GROUP_15,-0.0021,0.061,0.0012,1,0.9719
I00699,8,AGE_GROUP_16,0,,,0,
I00699,8,AGE_GROUP_17,0.1714,0.0608,7.9508,1,0.0048
I00699,8,AGE_GROUP_18,0.4383,0.0637,47.3604,1,0
I00699,8,AGE_GROUP_19,0.639,0.0711,80.7815,1,0
I00699,8,AGE_GROUP_20,0.8772,0.0904,94.2335,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,BIRTHWEIGHT_6,0,,,0,
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.1298,0.0663,3.8311,1,0.0503
I00699,8,CHARLSON_INDEX_3,1.214,0.0435,780.4972,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0296,0.0385,0.5903,1,0.4423
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-1.7693,0.0832,452.4363,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0487,0.0425,1.3149,1,0.2515
I00699,8,YEAR_INDEX_3,0.0324,0.0429,0.5695,1,0.4505
I00699,9,ADMIMETH_1,-2.3078,0.0641,1296.5349,1,0
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,0,,,0,
I00699,9,ADMISSION_MONTH_1,0.0871,0.1023,0.7252,1,0.3945
I00699,9,ADMISSION_MONTH_2,-0.0798,0.1052,0.576,1,0.4479
I00699,9,ADMISSION_MONTH_3,0.3002,0.1005,8.929,1,0.0028
I00699,9,ADMISSION_MONTH_4,-0.035,0.1031,0.1156,1,0.7339
I00699,9,ADMISSION_MONTH_5,0,,,0,
I00699,9,ADMISSION_MONTH_6,0.066,0.1025,0.4147,1,0.5196
I00699,9,ADMISSION_MONTH_7,-0.0422,0.1015,0.1731,1,0.6773
I00699,9,ADMISSION_MONTH_8,-0.0379,0.1007,0.1419,1,0.7064
I00699,9,ADMISSION_MONTH_9,0.0006,0.1036,0,1,0.9953
I00699,9,ADMISSION_MONTH_10,0.0735,0.103,0.5093,1,0.4754
I00699,9,ADMISSION_MONTH_11,0.0461,0.1019,0.2044,1,0.6512
I00699,9,ADMISSION_MONTH_12,0.0229,0.1042,0.0484,1,0.8258
I00699,9,AGE_GROUP_5,-1.5132,1.0778,1.9711,1,0.1603
I00699,9,AGE_GROUP_6,-0.5434,0.5911,0.8452,1,0.3579
I00699,9,AGE_GROUP_7,-0.6708,0.4336,2.3931,1,0.1219
I00699,9,AGE_GROUP_8,-0.9153,0.3549,6.6505,1,0.0099
I00699,9,AGE_GROUP_9,-0.8695,0.2341,13.7988,1,0.0002
I00699,9,AGE_GROUP_10,-0.3916,0.1947,4.0465,1,0.0443
I00699,9,AGE_GROUP_11,-0.3965,0.1398,8.0411,1,0.0046
I00699,9,AGE_GROUP_12,-0.2967,0.1069,7.7087,1,0.0055
I00699,9,AGE_GROUP_13,-0.2373,0.094,6.3751,1,0.0116
I00699,9,AGE_GROUP_14,-0.1163,0.0916,1.6133,1,0.204
I00699,9,AGE_GROUP_15,-0.1159,0.081,2.0478,1,0.1524
I00699,9,AGE_GROUP_16,0,,,0,
I00699,9,AGE_GROUP_17,0.0241,0.0751,0.1032,1,0.748
I00699,9,AGE_GROUP_18,0.2479,0.076,10.6315,1,0.0011
I00699,9,AGE_GROUP_19,0.5098,0.0857,35.4129,1,0
I00699,9,AGE_GROUP_20,0.9108,0.1183,59.3191,1,0
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,BIRTHWEIGHT_6,0,,,0,
I00699,9,CHARLSON_INDEX_1,0,,,0,
