INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,IN_HOSPITAL_NUMERATOR,OUT_HOSPITAL_NUMERATOR,IN_HOSPITAL_RATE,OUT_HOSPITAL_RATE
I00733,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1075,670,405,62,38
I00733,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2200,1475,725,67,33
I00733,RJN,"EAST CHESHIRE NHS TRUST",905,600,305,66,34
I00733,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",4015,2545,1470,63,37
I00733,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2680,1890,790,71,29
I00733,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",4440,2950,1485,66,33
I00733,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2475,1575,905,64,37
I00733,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1920,1410,510,73,27
I00733,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3525,2520,1000,71,28
I00733,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1400,1010,390,72,28
I00733,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1090,755,340,69,31
I00733,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",2900,1795,1105,62,38
I00733,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1680,1230,445,73,26
I00733,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1425,1020,400,72,28
I00733,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",2025,1540,485,76,24
I00733,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",895,640,255,72,28
I00733,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",525,385,140,73,27
I00733,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",3335,2295,1040,69,31
I00733,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",2090,1515,570,72,27
I00733,R1F,"ISLE OF WIGHT NHS TRUST",845,480,365,57,43
I00733,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1660,1150,515,69,31
I00733,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1735,1210,525,70,30
I00733,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3130,2295,835,73,27
I00733,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1140,785,350,69,31
I00733,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2180,1510,670,69,31
I00733,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4100,2945,1160,72,28
I00733,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2305,1695,605,74,26
I00733,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",2530,1910,625,75,25
I00733,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1695,1155,540,68,32
I00733,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2355,1480,870,63,37
I00733,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",3285,2540,750,77,23
I00733,RPA,"MEDWAY NHS FOUNDATION TRUST",1905,1295,610,68,32
I00733,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1425,950,475,67,33
I00733,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",2055,1425,630,69,31
I00733,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2910,1980,930,68,32
I00733,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1310,905,410,69,31
I00733,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3420,2325,1090,68,32
I00733,RVJ,"NORTH BRISTOL NHS TRUST",2250,1730,520,77,23
I00733,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1770,1140,630,64,36
I00733,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1270,940,330,74,26
I00733,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2015,1375,640,68,32
I00733,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2760,1900,860,69,31
I00733,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1900,1355,545,71,29
I00733,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",965,635,335,66,35
I00733,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2475,1575,905,64,37
I00733,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3085,2280,805,74,26
I00733,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4380,3390,990,77,23
I00733,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3095,2215,880,72,28
I00733,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3785,2545,1235,67,33
I00733,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1590,1170,425,74,27
I00733,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",2985,2025,955,68,32
I00733,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2010,1475,535,73,27
I00733,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2320,1470,850,63,37
I00733,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2165,1515,650,70,30
I00733,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2715,1945,770,72,28
I00733,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1945,1435,515,74,26
I00733,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1200,785,415,65,35
I00733,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1900,1300,605,68,32
I00733,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1745,1265,480,72,28
I00733,RNZ,"SALISBURY NHS FOUNDATION TRUST",1030,795,230,77,22
I00733,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2035,1460,575,72,28
I00733,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3530,2640,890,75,25
I00733,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1900,1315,585,69,31
I00733,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2675,1600,1075,60,40
I00733,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2640,1840,800,70,30
I00733,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",3070,2210,860,72,28
I00733,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1170,730,440,62,38
I00733,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2235,1560,675,70,30
I00733,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1340,870,465,65,35
I00733,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1930,1445,485,75,25
I00733,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",2305,1600,700,69,30
I00733,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1725,1300,425,75,25
I00733,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1905,1365,545,72,29
I00733,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1385,980,405,71,29
I00733,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1840,1245,595,68,32
I00733,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2365,1640,725,69,31
I00733,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1035,790,245,76,24
I00733,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2510,1775,735,71,29
I00733,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1600,1195,400,75,25
I00733,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1685,1085,600,64,36
I00733,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1515,1035,480,68,32
I00733,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",1990,1535,455,77,23
I00733,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2680,1985,695,74,26
I00733,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1680,1145,540,68,32
I00733,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3490,2100,1390,60,40
I00733,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1145,800,345,70,30
I00733,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2860,2195,665,77,23
I00733,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",7240,5030,2210,69,31
I00733,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1765,1350,415,76,24
I00733,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2860,1915,940,67,33
I00733,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4375,3205,1170,73,27
I00733,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4440,2880,1560,65,35
I00733,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1805,1175,625,65,35
I00733,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4395,3185,1215,72,28
I00733,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",2555,1755,800,69,31
I00733,RBK,"WALSALL HEALTHCARE NHS TRUST",1500,980,520,65,35
I00733,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1350,955,395,71,29
I00733,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2085,1485,595,71,29
I00733,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1420,900,520,63,37
I00733,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",2925,1960,965,67,33
I00733,RA3,"WESTON AREA HEALTH NHS TRUST",780,505,270,65,35
I00733,RKE,"WHITTINGTON HEALTH NHS TRUST",530,380,155,72,29
I00733,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2190,1595,590,73,27
I00733,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2840,1865,970,66,34
I00733,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1760,1195,570,68,32
I00733,RLQ,"WYE VALLEY NHS TRUST",1175,785,390,67,33
I00733,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1035,690,345,67,33
I00733,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3050,2085,965,68,32
