INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",90624,0,973,973,0.0000,1.0737,1.0737
I00720,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",44986,0,448,448,0.0000,0.9959,0.9959
I00720,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",80845,0,993,993,0.0000,1.2283,1.2283
I00720,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",30829,1,320,321,0.0032,1.0380,1.0412
I00720,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",121418,1,2121,2122,0.0008,1.7469,1.7477
I00720,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",40839,0,518,518,0.0000,1.2684,1.2684
I00720,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",57410,0,592,592,0.0000,1.0312,1.0312
I00720,RJN,"EAST CHESHIRE NHS TRUST",21012,0,310,310,0.0000,1.4753,1.4753
I00720,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",46669,0,710,710,0.0000,1.5214,1.5214
I00720,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",114607,1,2158,2159,0.0009,1.8830,1.8838
I00720,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",51797,0,508,508,0.0000,0.9808,0.9808
I00720,RK9,"PLYMOUTH HOSPITALS NHS TRUST",69751,1,752,753,0.0014,1.0781,1.0796
I00720,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",90451,0,885,885,0.0000,0.9784,0.9784
I00720,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",34554,0,1,1,0.0000,0.0029,0.0029
I00720,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",67397,0,939,939,0.0000,1.3932,1.3932
I00720,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",58710,0,992,992,0.0000,1.6897,1.6897
I00720,RLQ,"WYE VALLEY NHS TRUST",28582,17,344,361,0.0595,1.2036,1.2630
I00720,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",23462,0,590,590,0.0000,2.5147,2.5147
I00720,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",91010,3,1189,1190,0.0033,1.3064,1.3075
I00720,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",64733,5,597,602,0.0077,0.9222,0.9300
I00720,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",48161,0,1347,1347,0.0000,2.7969,2.7969
I00720,RMC,"BOLTON NHS FOUNDATION TRUST",62953,0,721,721,0.0000,1.1453,1.1453
I00720,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",33721,0,568,568,0.0000,1.6844,1.6844
I00720,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",53846,110,955,957,0.2043,1.7736,1.7773
I00720,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",57045,180,675,722,0.3155,1.1833,1.2657
I00720,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",58646,0,901,901,0.0000,1.5363,1.5363
I00720,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",74972,1,886,887,0.0013,1.1818,1.1831
I00720,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",47273,0,662,662,0.0000,1.4004,1.4004
I00720,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",46863,0,600,600,0.0000,1.2803,1.2803
I00720,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",66551,0,705,705,0.0000,1.0593,1.0593
I00720,RNZ,"SALISBURY NHS FOUNDATION TRUST",34641,233,640,655,0.6726,1.8475,1.8908
I00720,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",72733,0,1444,1444,0.0000,1.9853,1.9853
I00720,RPA,"MEDWAY NHS FOUNDATION TRUST",53442,0,975,975,0.0000,1.8244,1.8244
I00720,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",49271,0,1054,1054,0.0000,2.1392,2.1392
I00720,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",53686,0,567,567,0.0000,1.0561,1.0561
I00720,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",81751,50,814,823,0.0612,0.9957,1.0067
I00720,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",22586,5,436,441,0.0221,1.9304,1.9525
I00720,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",50595,0,320,320,0.0000,0.6325,0.6325
I00720,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",41420,1,196,197,0.0024,0.4732,0.4756
I00720,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",175829,0,1801,1801,0.0000,1.0243,1.0243
I00720,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",37279,187,417,424,0.5016,1.1186,1.1374
I00720,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",121812,0,1589,1589,0.0000,1.3045,1.3045
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",39970,0,804,804,0.0000,2.0115,2.0115
I00720,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",65061,0,1238,1238,0.0000,1.9028,1.9028
I00720,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",73454,0,985,985,0.0000,1.3410,1.3410
I00720,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",108105,0,1393,1393,0.0000,1.2886,1.2886
I00720,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",83496,0,1112,1112,0.0000,1.3318,1.3318
I00720,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",69129,958,1780,1849,1.3858,2.5749,2.6747
I00720,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",88028,462,1146,1202,0.5248,1.3019,1.3655
I00720,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",113267,359,1535,1548,0.3170,1.3552,1.3667
I00720,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",41350,0,1032,1032,0.0000,2.4958,2.4958
I00720,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",47932,0,864,864,0.0000,1.8026,1.8026
I00720,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",86840,0,1142,1142,0.0000,1.3151,1.3151
I00720,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",52856,0,997,997,0.0000,1.8863,1.8863
I00720,RVJ,"NORTH BRISTOL NHS TRUST",76147,0,850,850,0.0000,1.1163,1.1163
I00720,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",60312,1,1225,1226,0.0017,2.0311,2.0328
I00720,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",107686,0,1358,1358,0.0000,1.2611,1.2611
I00720,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",48655,0,854,854,0.0000,1.7552,1.7552
I00720,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",33842,0,403,403,0.0000,1.1908,1.1908
I00720,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",104242,0,765,765,0.0000,0.7339,0.7339
I00720,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",122951,197,1599,1628,0.1602,1.3005,1.3241
I00720,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",82110,204,1421,1486,0.2484,1.7306,1.8098
I00720,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",81650,0,1327,1327,0.0000,1.6252,1.6252
I00720,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",148822,2,1798,1800,0.0013,1.2082,1.2095
I00720,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",62489,0,700,700,0.0000,1.1202,1.1202
I00720,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",63942,0,1055,1055,0.0000,1.6499,1.6499
I00720,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",69783,276,1780,1784,0.3955,2.5508,2.5565
I00720,RWJ,"STOCKPORT NHS FOUNDATION TRUST",60865,0,626,626,0.0000,1.0285,1.0285
I00720,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",70797,1,1261,1262,0.0014,1.7811,1.7826
I00720,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",46334,1,697,698,0.0022,1.5043,1.5065
I00720,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",76100,0,722,722,0.0000,0.9488,0.9488
I00720,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",130278,417,1568,1574,0.3201,1.2036,1.2082
I00720,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",56382,0,753,753,0.0000,1.3355,1.3355
I00720,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",106553,1,1016,1017,0.0009,0.9535,0.9545
I00720,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",67833,0,832,832,0.0000,1.2265,1.2265
I00720,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",72513,1,609,610,0.0014,0.8398,0.8412
I00720,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",57428,7,689,692,0.0122,1.1998,1.2050
I00720,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",78862,1,1044,1045,0.0013,1.3238,1.3251
I00720,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",83216,0,849,849,0.0000,1.0202,1.0202
I00720,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",56627,241,986,1015,0.4256,1.7412,1.7924
I00720,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",81617,0,960,960,0.0000,1.1762,1.1762
I00720,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",66158,0,1083,1083,0.0000,1.6370,1.6370
I00720,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",106931,7,2500,2502,0.0065,2.3380,2.3398
I00720,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",71765,0,1384,1384,0.0000,1.9285,1.9285
