INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1.067,2,101790,4075,3820,0.9507,1.051,0.8899,1.1237
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,0.9631,2,59105,2465,2560,0.94,1.0626,0.888,1.1261
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,0.8978,2,54150,1630,1820,0.9291,1.0746,0.8857,1.129
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1.0077,2,107795,3440,3415,0.948,1.054,0.8894,1.1243
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1.0496,2,29975,1395,1330,0.9174,1.0877,0.883,1.1326
I00699,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1.131,2,22030,1045,925,0.9015,1.1058,0.8786,1.1382
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0538,2,85470,2800,2660,0.9411,1.0614,0.8882,1.1258
I00699,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,0.9998,2,55520,1735,1735,0.9275,1.0764,0.8854,1.1294
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,0.7395,3,83840,1350,1825,0.9293,1.0744,0.8858,1.1289
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0128,2,63260,2080,2055,0.9332,1.07,0.8866,1.1278
I00699,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,0.9433,2,25640,865,915,0.901,1.1063,0.8785,1.1384
I00699,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.7895,3,41580,510,645,0.8829,1.1275,0.8727,1.1459
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1.0842,2,75595,3230,2980,0.9444,1.0579,0.8888,1.1251
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,0.7123,3,97725,2015,2830,0.9429,1.0594,0.8886,1.1254
I00699,R1F,ISLE OF WIGHT NHS TRUST,0.9888,2,17850,855,865,0.8983,1.1095,0.8776,1.1395
I00699,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0944,2,29085,1505,1375,0.9187,1.0862,0.8833,1.1321
I00699,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1.0454,2,43975,1575,1510,0.9223,1.0822,0.8842,1.131
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,0.953,2,98470,2825,2965,0.9442,1.058,0.8888,1.1251
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,0.7543,3,58125,1075,1425,0.9201,1.0846,0.8836,1.1317
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9724,2,70685,2270,2335,0.9372,1.0656,0.8875,1.1268
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1.0534,2,107825,3760,3570,0.9491,1.0528,0.8896,1.1241
I00699,RJ2,LEWISHAM AND GREENWICH NHS TRUST,0.9624,2,85525,2270,2360,0.9376,1.0652,0.8875,1.1267
I00699,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0305,2,107090,3840,3725,0.9501,1.0517,0.8898,1.1239
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.8617,3,92325,2340,2715,0.9417,1.0607,0.8883,1.1257
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.9562,2,79110,2255,2355,0.9375,1.0653,0.8875,1.1267
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,0.9626,2,154955,3175,3295,0.947,1.055,0.8893,1.1245
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,1.0491,2,52980,1770,1685,0.9264,1.0776,0.8851,1.1298
I00699,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,1.0636,2,178335,5980,5620,0.9593,1.0419,0.8911,1.1222
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,0.9922,2,49685,1445,1455,0.9209,1.0837,0.8838,1.1314
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1.0732,2,83880,2785,2595,0.9405,1.0621,0.8881,1.126
I00699,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.1697,1,37415,1260,1075,0.9084,1.0979,0.8806,1.1356
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.1408,1,81935,3485,3055,0.945,1.0572,0.8889,1.1249
I00699,RVJ,NORTH BRISTOL NHS TRUST,0.8983,2,85765,2160,2400,0.9381,1.0647,0.8876,1.1266
I00699,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,1.0511,2,41785,1810,1720,0.9271,1.0768,0.8853,1.1295
I00699,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,0.9132,2,40705,1215,1330,0.9174,1.0877,0.883,1.1325
I00699,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,0.9887,2,53195,1880,1900,0.9306,1.0729,0.8861,1.1286
I00699,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1.1478,1,76935,2840,2475,0.939,1.0637,0.8878,1.1264
I00699,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1.0132,2,68320,1985,1960,0.9316,1.0718,0.8863,1.1283
I00699,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,1.0236,2,26785,920,900,0.9001,1.1074,0.8782,1.1387
I00699,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1.058,2,54835,2285,2160,0.9348,1.0683,0.887,1.1274
I00699,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,0.9915,2,77875,3060,3085,0.9453,1.0569,0.889,1.1249
I00699,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1.0218,2,129250,4210,4120,0.9525,1.0491,0.8902,1.1234
I00699,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.9068,2,109470,2995,3305,0.9471,1.0549,0.8893,1.1245
I00699,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1.0734,2,113065,3665,3415,0.948,1.054,0.8894,1.1243
I00699,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,0.8577,3,47175,1485,1730,0.9274,1.0765,0.8854,1.1295
I00699,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,1.0227,2,78745,2975,2910,0.9437,1.0586,0.8887,1.1253
I00699,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1.066,2,63075,1960,1840,0.9295,1.0742,0.8858,1.1289
I00699,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,0.9219,2,63670,2145,2325,0.9371,1.0658,0.8874,1.1268
I00699,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1.0514,2,60045,2190,2085,0.9337,1.0696,0.8867,1.1277
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.8424,3,100565,2465,2925,0.9438,1.0585,0.8887,1.1252
I00699,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,0.784,3,45640,1180,1505,0.9222,1.0823,0.8842,1.131
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1.046,2,58855,1895,1815,0.929,1.0747,0.8857,1.129
I00699,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,0.9281,2,44605,1585,1710,0.9269,1.077,0.8853,1.1296
I00699,RNZ,SALISBURY NHS FOUNDATION TRUST,1.0019,2,35955,970,970,0.9036,1.1034,0.8792,1.1374
I00699,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1.1132,2,61830,2020,1815,0.929,1.0747,0.8857,1.129
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0093,2,106400,3390,3360,0.9475,1.0545,0.8894,1.1244
I00699,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,0.9675,2,55905,1960,2030,0.9328,1.0705,0.8866,1.128
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,0.9584,2,55100,1955,2040,0.9329,1.0704,0.8866,1.1279
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1.1466,1,74960,2520,2200,0.9354,1.0677,0.8871,1.1273
I00699,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1.0793,2,73705,3080,2855,0.9432,1.0592,0.8886,1.1254
I00699,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.9721,2,32455,1130,1165,0.9119,1.0939,0.8815,1.1344
I00699,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1.0399,2,36250,1310,1260,0.9151,1.0902,0.8824,1.1333
I00699,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.8696,3,75735,1765,2025,0.9328,1.0706,0.8865,1.128
I00699,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,1.0846,2,72395,2310,2130,0.9344,1.0688,0.8869,1.1275
I00699,RWJ,STOCKPORT NHS FOUNDATION TRUST,0.9823,2,51130,1665,1695,0.9266,1.0774,0.8852,1.1297
I00699,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,0.9485,2,49470,1770,1865,0.93,1.0737,0.8859,1.1287
I00699,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1.0972,2,33030,1275,1160,0.9118,1.094,0.8815,1.1345
I00699,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1.1457,1,58295,2285,1995,0.9322,1.0711,0.8864,1.1281
I00699,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,0.9796,2,36085,985,1005,0.9053,1.1014,0.8797,1.1368
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,0.9948,2,105240,2500,2515,0.9395,1.0632,0.8879,1.1262
I00699,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1.0498,2,52120,1480,1410,0.9197,1.085,0.8835,1.1318
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0439,2,44820,1605,1540,0.923,1.0813,0.8844,1.1308
I00699,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1.2074,1,34505,1415,1170,0.9121,1.0937,0.8816,1.1343
I00699,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,0.8549,3,47515,1995,2330,0.9372,1.0657,0.8875,1.1268
I00699,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1.0326,2,63930,2425,2345,0.9374,1.0654,0.8875,1.1268
I00699,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1.049,2,66405,2625,2505,0.9394,1.0633,0.8879,1.1263
I00699,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1.0101,2,42195,1645,1630,0.9251,1.079,0.8849,1.1301
I00699,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1.0975,2,76105,3480,3175,0.946,1.0561,0.8891,1.1247
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,0.6764,3,103945,1180,1745,0.9276,1.0763,0.8854,1.1294
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,0.8218,3,88090,2415,2935,0.9439,1.0584,0.8887,1.1252
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,0.9701,2,233860,6795,7005,0.9635,1.0375,0.8916,1.1215
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,0.964,2,90395,2390,2480,0.9391,1.0636,0.8878,1.1263
I00699,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.1078,2,92075,2775,2505,0.9394,1.0633,0.8879,1.1263
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,0.8913,2,123090,4305,4830,0.9561,1.0453,0.8907,1.1227
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,0.9833,2,144125,4285,4355,0.9538,1.0477,0.8904,1.1231
I00699,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1.0087,2,47205,1775,1760,0.928,1.0759,0.8855,1.1293
I00699,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,0.996,2,131385,4140,4160,0.9528,1.0489,0.8902,1.1234
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1.0719,2,68885,2405,2245,0.936,1.067,0.8872,1.1271
I00699,RBK,WALSALL HEALTHCARE NHS TRUST,1.1166,2,48820,1475,1320,0.9171,1.088,0.8829,1.1327
I00699,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0871,2,45605,1305,1200,0.9131,1.0925,0.8819,1.134
I00699,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,0.9942,2,59925,1955,1965,0.9317,1.0717,0.8863,1.1282
I00699,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,0.9224,2,33670,1460,1585,0.9242,1.0801,0.8846,1.1304
I00699,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,1.0093,2,74660,3010,2980,0.9443,1.0579,0.8888,1.1251
I00699,RKE,WHITTINGTON HEALTH NHS TRUST,0.9027,2,21190,535,590,0.8776,1.1338,0.8709,1.1483
I00699,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1.1422,1,58810,2085,1825,0.9292,1.0745,0.8858,1.129
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1.0256,2,69120,2725,2655,0.9411,1.0614,0.8882,1.1259
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1465,1,42430,1630,1420,0.92,1.0848,0.8836,1.1317
I00699,RLQ,WYE VALLEY NHS TRUST,1.0426,2,29565,1170,1120,0.9102,1.0958,0.8811,1.135
I00699,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,0.8763,3,28275,995,1135,0.9107,1.0952,0.8812,1.1348
I00699,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,0.9924,2,85435,3045,3065,0.9451,1.0571,0.8889,1.1249
