INDICATOR_CODE,DIAGNOSIS_GROUP,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,1,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,*,0,0.1336
I00699,1,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6,0,0.0413
I00699,1,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6,0,0.242
I00699,1,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,*,*,0.396
I00699,1,RJ6,CROYDON HEALTH SERVICES NHS TRUST,22,0,1.0928
I00699,1,RN7,DARTFORD AND GRAVESHAM NHS TRUST,24,0,0.8985
I00699,1,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,15,*,1.1769
I00699,1,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,6,0,0.2289
I00699,1,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,*,0,0.0608
I00699,1,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,*,*,0.3232
I00699,1,RJN,EAST CHESHIRE NHS TRUST,*,0,0.0294
I00699,1,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12,0,0.5425
I00699,1,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,17,*,0.5757
I00699,1,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,*,0,0.3308
I00699,1,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,*,0,0.253
I00699,1,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,20,0,1.1383
I00699,1,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,*,0,0.2111
I00699,1,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,8,0,0.2985
I00699,1,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,10,0,0.1741
I00699,1,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,34,*,2.1155
I00699,1,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,*,*,0.2105
I00699,1,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,*,0,0.0243
I00699,1,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,56,*,1.6322
I00699,1,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,24,*,1.5373
I00699,1,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,9,*,0.682
I00699,1,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,66,*,2.8851
I00699,1,RGQ,IPSWICH HOSPITAL NHS TRUST,*,0,0.1712
I00699,1,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7,0,0.1711
I00699,1,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8,0,0.0719
I00699,1,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,33,*,1.2609
I00699,1,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,*,*,0.1638
I00699,1,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,9,0,0.1085
I00699,1,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,29,*,0.5972
I00699,1,RJ2,LEWISHAM AND GREENWICH NHS TRUST,47,*,2.2697
I00699,1,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,108,*,4.7937
I00699,1,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,22,0,0.4937
I00699,1,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,0,0.229
I00699,1,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,47,*,0.86
I00699,1,RPA,MEDWAY NHS FOUNDATION TRUST,7,0,0.6762
I00699,1,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,*,0,0.0142
I00699,1,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,*,0,0.0019
I00699,1,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,10,*,0.9232
I00699,1,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,9,*,0.4552
I00699,1,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,*,0,0.2467
I00699,1,RVJ,NORTH BRISTOL NHS TRUST,12,0,0.3368
I00699,1,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,*,0,0.24
I00699,1,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,15,0,0.6673
I00699,1,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,6,0,0.0341
I00699,1,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,9,0,0.3919
I00699,1,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,12,0,0.3249
I00699,1,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9,*,0.7614
I00699,1,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,34,*,1.5128
I00699,1,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,27,0,0.662
I00699,1,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,56,*,1.807
I00699,1,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,*,*,0.7308
I00699,1,RHU,PORTSMOUTH HOSPITALS NHS TRUST,8,*,0.9051
I00699,1,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,7,0,0.2154
I00699,1,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,*,0,0.181
I00699,1,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,*,*,0.3131
I00699,1,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,42,*,2.7308
I00699,1,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,27,*,1.5349
I00699,1,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,*,0,0.1915
I00699,1,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,*,0,0.2191
I00699,1,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6,0,0.0644
I00699,1,RNZ,SALISBURY NHS FOUNDATION TRUST,*,*,0.1901
I00699,1,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,47,*,1.2864
I00699,1,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,36,*,1.1734
I00699,1,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,*,0,0.0366
I00699,1,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,6,*,0.4424
I00699,1,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,*,0,0.1861
I00699,1,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,*,0,0.192
I00699,1,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,7,0,0.6114
I00699,1,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6,0,0.289
I00699,1,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,*,0,0.1199
I00699,1,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,67,*,1.5277
I00699,1,RWJ,STOCKPORT NHS FOUNDATION TRUST,*,0,0.1058
I00699,1,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10,0,0.5947
I00699,1,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7,0,0.2798
I00699,1,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,*,0,0.0202
I00699,1,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,7,0,0.4352
I00699,1,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,15,0,0.6583
I00699,1,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,24,0,0.7513
I00699,1,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7,*,0.3248
I00699,1,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",*,0,0.0362
I00699,1,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,*,0,0.0402
I00699,1,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6,0,0.4655
I00699,1,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,19,*,0.7285
I00699,1,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,*,0,0.1473
I00699,1,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9,0,0.5555
I00699,1,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,31,0,0.8313
I00699,1,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,22,0,1.1374
I00699,1,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,29,*,1.5101
I00699,1,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,23,*,0.7887
I00699,1,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,49,*,1.6033
I00699,1,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,56,*,1.4435
I00699,1,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,*,0,0.604
I00699,1,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,17,0,0.9707
I00699,1,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,6,*,0.2451
I00699,1,RBK,WALSALL HEALTHCARE NHS TRUST,13,*,0.4899
I00699,1,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,*,*,0.0815
I00699,1,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,15,0,0.6612
I00699,1,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,*,0,0.4061
I00699,1,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,*,0,0.0685
I00699,1,RA3,WESTON AREA HEALTH NHS TRUST,6,*,0.5537
I00699,1,RKE,WHITTINGTON HEALTH NHS TRUST,9,0,0.106
I00699,1,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,*,0,0.1548
I00699,1,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,6,*,0.2255
I00699,1,RLQ,WYE VALLEY NHS TRUST,*,0,0.0237
I00699,1,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,*,0,0.0564
I00699,1,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,7,0,0.1897
I00699,2,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1346,225,248.8592
I00699,2,RCF,AIREDALE NHS FOUNDATION TRUST,515,113,107.3715
I00699,2,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,953,203,206.8086
I00699,2,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1583,342,309.0475
I00699,2,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,691,148,137.6125
I00699,2,R1H,BARTS HEALTH NHS TRUST,2296,341,389.2292
I00699,2,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1795,360,344.3288
I00699,2,RC1,BEDFORD HOSPITAL NHS TRUST,808,189,163.7433
I00699,2,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1432,252,268.3018
I00699,2,RMC,BOLTON NHS FOUNDATION TRUST,1319,254,251.9816
I00699,2,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1111,157,185.8733
I00699,2,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,1187,175,221.4722
I00699,2,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1073,199,198.6914
I00699,2,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,492,106,98.2316
I00699,2,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,1686,335,326.1292
I00699,2,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1552,210,293.7293
I00699,2,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,1106,194,205.4016
I00699,2,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,967,194,202.7157
I00699,2,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,836,182,156.8781
I00699,2,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,1360,297,288.7869
I00699,2,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,767,129,135.3833
I00699,2,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1445,330,283.6095
I00699,2,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1142,213,209.7246
I00699,2,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1024,142,169.7803
I00699,2,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,2598,415,526.21
I00699,2,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1278,235,237.2698
I00699,2,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,371,85,72.3933
I00699,2,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,1038,248,190.9633
I00699,2,RJN,EAST CHESHIRE NHS TRUST,505,108,105.9557
I00699,2,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,3016,762,646.9871
I00699,2,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1940,465,369.0315
I00699,2,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,1837,385,392.388
I00699,2,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,1177,221,243.2059
I00699,2,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,2308,415,424.1948
I00699,2,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,982,186,195.7899
I00699,2,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,500,103,103.7567
I00699,2,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1285,254,250.772
I00699,2,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,1444,319,260.4937
I00699,2,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,538,70,79.0308
I00699,2,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1225,213,236.6363
I00699,2,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,407,72,78.1064
I00699,2,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,2893,466,551.0626
I00699,2,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,441,48,63.5098
I00699,2,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1098,245,207.2962
I00699,2,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1303,214,227.6832
I00699,2,RGQ,IPSWICH HOSPITAL NHS TRUST,872,181,173.1449
I00699,2,R1F,ISLE OF WIGHT NHS TRUST,649,127,128.9555
I00699,2,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,600,125,115.3261
I00699,2,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,565,114,110.7858
I00699,2,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1733,325,314.2836
I00699,2,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,565,171,128.9731
I00699,2,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1768,356,344.6871
I00699,2,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1591,276,249.0346
I00699,2,RJ2,LEWISHAM AND GREENWICH NHS TRUST,1687,310,307.7016
I00699,2,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,1714,318,340.8545
I00699,2,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1067,188,191.2479
I00699,2,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1416,225,259.3615
I00699,2,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,1876,288,313.7244
I00699,2,RPA,MEDWAY NHS FOUNDATION TRUST,1159,241,233.4586
I00699,2,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1077,216,208.2237
I00699,2,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,1322,283,286.0496
I00699,2,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1608,338,303.7784
I00699,2,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1063,189,199.5301
I00699,2,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2009,497,424.8866
I00699,2,RVJ,NORTH BRISTOL NHS TRUST,1299,214,252.8164
I00699,2,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,819,167,162.0867
I00699,2,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,827,136,142.5299
I00699,2,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1285,275,245.108
I00699,2,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1824,350,364.429
I00699,2,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1179,248,215.4428
I00699,2,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,358,73,68.9638
I00699,2,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1049,256,227.7416
I00699,2,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1429,290,296.7704
I00699,2,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,3106,567,596.3801
I00699,2,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1586,231,285.6601
I00699,2,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,2417,455,432.5863
I00699,2,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,622,94,127.5809
I00699,2,RHU,PORTSMOUTH HOSPITALS NHS TRUST,1853,369,384.4813
I00699,2,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1127,185,207.2907
I00699,2,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,1322,255,270.5657
I00699,2,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,910,163,169.0107
I00699,2,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,1413,257,282.2792
I00699,2,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,1752,437,319.221
I00699,2,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,740,119,148.0762
I00699,2,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1169,200,227.7157
I00699,2,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,1394,269,276.9068
I00699,2,RNZ,SALISBURY NHS FOUNDATION TRUST,445,77,82.2908
I00699,2,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,537,102,95.8415
I00699,2,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1529,299,307.2235
I00699,2,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1303,226,280.562
I00699,2,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1620,324,312.5434
I00699,2,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1546,315,277.6121
I00699,2,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,471,100,97.7137
I00699,2,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,958,158,183.4151
I00699,2,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,738,179,141.7101
I00699,2,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,815,143,155.8719
I00699,2,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1163,213,219.5208
I00699,2,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,1678,308,312.1878
I00699,2,RWJ,STOCKPORT NHS FOUNDATION TRUST,1015,215,206.2186
I00699,2,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1296,289,268.5405
I00699,2,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,774,198,166.9365
I00699,2,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,1284,184,248.5366
I00699,2,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,963,231,201.3711
I00699,2,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,702,107,119.5617
I00699,2,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1101,198,174.1828
I00699,2,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,716,176,148.1853
I00699,2,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1247,241,278.2476
I00699,2,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,510,117,103.5051
I00699,2,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,605,53,134.08
I00699,2,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1188,232,203.5444
I00699,2,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,994,212,206.4184
I00699,2,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1824,440,374.2219
I00699,2,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,530,62,86.3222
I00699,2,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,968,186,189.2824
I00699,2,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1205,302,229.4306
I00699,2,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,941,144,151.6846
I00699,2,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1048,302,210.0911
I00699,2,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,3823,691,722.2301
I00699,2,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1130,201,208.1992
I00699,2,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1558,356,280.5396
I00699,2,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1133,163,209.4636
I00699,2,RBK,WALSALL HEALTHCARE NHS TRUST,843,178,168.3419
I00699,2,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,996,170,186.2401
I00699,2,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,1246,258,263.6395
I00699,2,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1580,264,320.847
I00699,2,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,2207,417,478.5643
I00699,2,RA3,WESTON AREA HEALTH NHS TRUST,625,108,134.0456
I00699,2,RKE,WHITTINGTON HEALTH NHS TRUST,783,110,139.1829
I00699,2,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2193,412,434.6186
I00699,2,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1773,346,354.2585
I00699,2,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",782,180,156.3695
I00699,2,RLQ,WYE VALLEY NHS TRUST,523,146,106.9812
I00699,2,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,810,150,172.8953
I00699,2,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1801,407,379.6934
I00699,3,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,18,*,1.6759
I00699,3,RCF,AIREDALE NHS FOUNDATION TRUST,18,0,0.3834
I00699,3,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9,*,0.374
I00699,3,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",24,*,1.681
I00699,3,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,16,0,0.3802
I00699,3,R1H,BARTS HEALTH NHS TRUST,100,6,6.4132
I00699,3,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16,0,1.1781
I00699,3,RC1,BEDFORD HOSPITAL NHS TRUST,13,0,0.7002
I00699,3,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,32,*,1.7541
I00699,3,RMC,BOLTON NHS FOUNDATION TRUST,18,*,1.597
I00699,3,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,35,*,1.7974
