INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,1.1427,1,54957,2473,2164.2146,0.9349,1.0682,0.8922,1.1209
I00699,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1.067,2,47065,1462,1370.1525,0.9186,1.0863,0.8882,1.1259
I00699,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1.0448,2,82047,3005,2876.2521,0.9434,1.059,0.8939,1.1187
I00699,RJ6,CROYDON HEALTH SERVICES NHS TRUST,0.8837,3,43620,1261,1426.9851,0.9202,1.0845,0.8886,1.1253
I00699,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1.0808,2,54869,1570,1452.6077,0.9209,1.0838,0.8888,1.1251
I00699,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9394,2,87254,3162,3365.8095,0.9476,1.0544,0.8947,1.1177
I00699,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0462,2,73724,2831,2705.8679,0.9416,1.0608,0.8936,1.1191
I00699,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1.1382,1,30686,1132,994.5145,0.9049,1.1019,0.8843,1.1308
I00699,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,1.0736,2,66411,2510,2337.9577,0.9373,1.0656,0.8927,1.1202
I00699,RJN,EAST CHESHIRE NHS TRUST,1.071,2,19836,926,864.6433,0.8982,1.1096,0.8823,1.1334
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1.0156,2,106295,4164,4100.1769,0.9524,1.0492,0.8955,1.1167
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1.0675,2,79463,2711,2539.6351,0.9398,1.0629,0.8932,1.1196
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,1.0449,2,55639,2633,2519.8878,0.9396,1.0631,0.8931,1.1196
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,0.9527,2,63956,1944,2040.518,0.933,1.0703,0.8917,1.1214
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,0.918,2,124758,3525,3839.9586,0.9509,1.0509,0.8952,1.117
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1.017,2,33383,1516,1490.6382,0.9219,1.0827,0.8891,1.1248
I00699,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1.0863,2,21780,1004,924.2101,0.9014,1.1059,0.8833,1.1321
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0695,2,89556,3019,2822.9173,0.9428,1.0595,0.8938,1.1188
I00699,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,0.9518,2,59418,1818,1910.0216,0.9308,1.0727,0.8912,1.122
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,0.7204,3,89997,1459,2025.3209,0.9327,1.0706,0.8917,1.1215
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0289,2,61686,2116,2056.5397,0.9332,1.07,0.8918,1.1213
I00699,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,0.9044,2,26941,905,1000.6758,0.9052,1.1016,0.8844,1.1307
I00699,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,0.9624,2,185424,4624,4804.4722,0.956,1.0454,0.896,1.116
I00699,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.8147,3,43889,569,698.4248,0.8871,1.1225,0.8786,1.1382
I00699,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1.1034,2,85531,3509,3180.0772,0.9461,1.056,0.8944,1.1181
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,0.7512,3,108506,2237,2977.7842,0.9443,1.0579,0.8941,1.1185
I00699,RGQ,IPSWICH HOSPITAL NHS TRUST,1.0501,2,51980,2037,1939.7417,0.9313,1.0722,0.8914,1.1219
I00699,R1F,ISLE OF WIGHT NHS TRUST,1.1239,2,17335,971,863.9924,0.8982,1.1097,0.8823,1.1335
I00699,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.1768,1,31136,1636,1390.1939,0.9192,1.0857,0.8884,1.1257
I00699,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1.107,2,51344,1738,1570.05,0.9238,1.0805,0.8896,1.1241
I00699,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,0.9287,2,111258,3199,3444.6257,0.9482,1.0538,0.8948,1.1176
I00699,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,0.8574,3,56235,1267,1477.7647,0.9215,1.083,0.889,1.1249
I00699,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1.044,2,74819,2350,2250.8627,0.9361,1.0669,0.8924,1.1205
I00699,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1.015,2,127423,4116,4055.0443,0.9522,1.0495,0.8954,1.1168
I00699,RJ2,LEWISHAM AND GREENWICH NHS TRUST,0.9696,2,92322,2424,2500.0621,0.9393,1.0634,0.8931,1.1197
I00699,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.8263,3,90837,2550,3085.8696,0.9453,1.0569,0.8942,1.1183
I00699,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0702,2,77370,1845,1723.9997,0.9272,1.0767,0.8904,1.1231
I00699,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1.0219,2,68644,2400,2348.5076,0.9374,1.0654,0.8927,1.1202
I00699,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,0.9723,2,172679,3526,3626.6014,0.9495,1.0524,0.895,1.1173
I00699,RPA,MEDWAY NHS FOUNDATION TRUST,1.0271,2,56887,1897,1846.8858,0.9296,1.074,0.891,1.1224
I00699,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1.0412,2,49138,1561,1499.2827,0.9221,1.0824,0.8891,1.1247
I00699,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,1.0899,2,57674,2013,1846.9057,0.9296,1.074,0.891,1.1224
I00699,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,0.9862,2,98427,3048,3090.6913,0.9453,1.0568,0.8943,1.1182
I00699,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.9361,2,44137,1254,1339.5573,0.9177,1.0873,0.888,1.1262
I00699,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0647,2,87814,3520,3305.9438,0.9471,1.0549,0.8946,1.1178
I00699,RVJ,NORTH BRISTOL NHS TRUST,0.9552,2,82653,2302,2409.9551,0.9382,1.0646,0.8929,1.12
I00699,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,0.9831,2,46936,1903,1935.6802,0.9312,1.0722,0.8913,1.1219
I00699,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,0.8558,3,46280,1271,1485.0903,0.9217,1.0828,0.889,1.1248
I00699,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1.0499,2,58381,2068,1969.7077,0.9318,1.0716,0.8915,1.1217
I00699,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1.0785,2,77356,2806,2601.7948,0.9405,1.0621,0.8933,1.1194
I00699,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,0.979,2,70643,1950,1991.75,0.9322,1.0712,0.8916,1.1216
I00699,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,1.0771,2,29410,1110,1030.5208,0.9065,1.1001,0.8848,1.1302
I00699,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1.191,1,54601,2549,2140.1901,0.9345,1.0686,0.8921,1.121
I00699,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1.0142,2,69550,3199,3154.171,0.9459,1.0563,0.8944,1.1181
I00699,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1.0185,2,134174,4358,4279.0168,0.9534,1.0481,0.8956,1.1165
I00699,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.9309,2,115858,3180,3415.9247,0.948,1.054,0.8947,1.1177
I00699,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1.0077,2,119745,3836,3806.6358,0.9507,1.0511,0.8952,1.1171
I00699,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,0.8642,3,50812,1633,1889.5001,0.9304,1.0732,0.8911,1.1221
I00699,RHU,PORTSMOUTH HOSPITALS NHS TRUST,1.0571,2,79687,3081,2914.6936,0.9437,1.0586,0.894,1.1186
I00699,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1.0552,2,67417,2108,1997.7606,0.9323,1.0711,0.8916,1.1216
I00699,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,0.9696,2,68169,2452,2528.9776,0.9397,1.063,0.8932,1.1196
I00699,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1.1132,2,61513,2293,2059.9158,0.9333,1.07,0.8918,1.1213
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.8646,3,102279,2743,3172.5651,0.946,1.0561,0.8944,1.1181
I00699,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,1.0511,2,47327,2093,1991.3204,0.9322,1.0712,0.8916,1.1216
I00699,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,0.8102,3,47645,1170,1444.0436,0.9206,1.084,0.8888,1.1252
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,0.9888,2,56635,2027,2049.897,0.9331,1.0702,0.8918,1.1214
I00699,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,0.8902,3,48366,1851,2079.3547,0.9336,1.0696,0.8919,1.1212
I00699,RNZ,SALISBURY NHS FOUNDATION TRUST,1.0798,2,35717,1121,1038.1966,0.9068,1.0997,0.8849,1.1301
I00699,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1.1259,1,67697,2137,1898.0095,0.9306,1.073,0.8912,1.1221
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9536,2,115632,3610,3785.4841,0.9505,1.0513,0.8952,1.1171
I00699,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1.0201,2,55150,2026,1986.0686,0.9321,1.0713,0.8915,1.1217
I00699,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1.0287,2,66858,2800,2721.7781,0.9418,1.0607,0.8936,1.1191
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1.1056,2,87919,2919,2640.1476,0.9409,1.0616,0.8934,1.1193
I00699,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,1.201,1,22892,1124,935.861,0.902,1.1052,0.8835,1.1319
I00699,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,1.0103,2,35106,1238,1225.3439,0.914,1.0915,0.887,1.1274
I00699,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.1152,2,55404,2382,2135.9294,0.9345,1.0687,0.8921,1.121
I00699,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1.1419,1,30446,1291,1130.5835,0.9106,1.0954,0.886,1.1286
I00699,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.8173,3,88651,2019,2470.2922,0.939,1.0637,0.893,1.1198
I00699,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,1.0165,2,75513,2312,2274.478,0.9365,1.0665,0.8925,1.1205
I00699,RWJ,STOCKPORT NHS FOUNDATION TRUST,0.9609,2,58327,1850,1925.2895,0.931,1.0724,0.8913,1.122
I00699,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,0.9494,2,50578,1947,2050.6982,0.9331,1.0701,0.8918,1.1214
I00699,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1.0789,2,33916,1433,1328.1806,0.9173,1.0877,0.8879,1.1263
I00699,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,0.8907,3,57376,1738,1951.3507,0.9315,1.0719,0.8914,1.1218
I00699,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1.0435,2,74252,2433,2331.6769,0.9372,1.0657,0.8927,1.1203
I00699,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,0.9448,2,41575,1049,1110.2432,0.9098,1.0963,0.8858,1.1289
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,0.9282,2,101636,2579,2778.4383,0.9424,1.06,0.8937,1.1189
I00699,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1.1213,2,47352,1600,1426.8858,0.9202,1.0845,0.8886,1.1253
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",0.9822,2,47672,1769,1800.9861,0.9288,1.075,0.8908,1.1226
I00699,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1.0904,2,41546,1467,1345.4313,0.9179,1.0871,0.888,1.1261
I00699,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,0.972,2,49304,2132,2193.4824,0.9353,1.0678,0.8922,1.1208
I00699,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1.2181,1,68486,2654,2178.7675,0.9351,1.068,0.8922,1.1208
I00699,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,0.9159,2,47833,1820,1987.0317,0.9321,1.0713,0.8915,1.1217
I00699,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1.1487,1,80955,3704,3224.5453,0.9465,1.0556,0.8945,1.118
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,0.7515,3,70752,1165,1550.3267,0.9234,1.081,0.8894,1.1243
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,0.9452,2,96763,3046,3222.6664,0.9464,1.0556,0.8945,1.118
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1.0295,2,67686,2692,2614.8414,0.9407,1.0619,0.8934,1.1194
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1.0168,2,76634,1712,1683.682,0.9264,1.0776,0.8902,1.1234
I00699,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.1197,1,97897,2979,2660.466,0.9412,1.0614,0.8935,1.1193
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,0.9663,2,156604,4419,4572.8814,0.9549,1.0465,0.8959,1.1162
I00699,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1.0038,2,49209,1781,1774.2932,0.9282,1.0756,0.8906,1.1228
I00699,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1.046,2,127455,4313,4123.343,0.9526,1.0491,0.8955,1.1167
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1.0337,2,73393,2520,2437.7788,0.9386,1.0642,0.8929,1.1199
I00699,RBK,WALSALL HEALTHCARE NHS TRUST,1.0966,2,45221,1668,1521.0087,0.9226,1.0818,0.8893,1.1245
I00699,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,1.0673,2,48342,1422,1332.3108,0.9175,1.0876,0.8879,1.1262
I00699,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,0.9798,2,61983,2144,2188.2565,0.9352,1.0678,0.8922,1.1208
I00699,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,0.8853,3,36926,1476,1667.3148,0.926,1.078,0.8901,1.1235
I00699,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,0.959,2,75642,3137,3271.2553,0.9468,1.0552,0.8945,1.1179
I00699,RA3,WESTON AREA HEALTH NHS TRUST,1.0219,2,16221,931,911.0796,0.9007,1.1067,0.8831,1.1324
I00699,RKE,WHITTINGTON HEALTH NHS TRUST,0.7437,3,27696,597,802.722,0.8945,1.1139,0.8811,1.135
I00699,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,0.9556,2,67619,2206,2308.4651,0.9369,1.066,0.8926,1.1203
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1.0476,2,71357,2903,2771.1527,0.9423,1.0601,0.8937,1.119
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1729,1,43381,1905,1624.1372,0.9251,1.0791,0.8899,1.1238
I00699,RLQ,WYE VALLEY NHS TRUST,1.1668,1,29083,1259,1079.0348,0.9086,1.0977,0.8854,1.1294
I00699,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,0.9552,2,27974,1047,1096.0585,0.9093,1.0969,0.8856,1.1291
I00699,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,0.9889,2,86954,3124,3158.9877,0.9459,1.0562,0.8944,1.1181
