INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,IN_HOSPITAL_NUMERATOR,OUT_HOSPITAL_NUMERATOR,IN_HOSPITAL_RATE,OUT_HOSPITAL_RATE
I00733,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1155,800,350,69,30
I00733,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2340,1665,680,71,29
I00733,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4225,3025,1195,72,28
I00733,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2425,1790,640,74,26
I00733,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",2595,1955,640,75,25
I00733,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1770,1240,530,70,30
I00733,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2430,1550,875,64,36
I00733,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",3355,2590,770,77,23
I00733,RPA,"MEDWAY NHS FOUNDATION TRUST",1975,1350,625,68,32
I00733,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1525,1020,505,67,33
I00733,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",2110,1485,625,70,30
I00733,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2950,2030,925,69,31
I00733,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1310,920,390,70,30
I00733,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3460,2405,1060,70,31
I00733,RVJ,"NORTH BRISTOL NHS TRUST",2380,1825,555,77,23
I00733,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1815,1185,625,65,34
I00733,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1345,1030,315,77,23
I00733,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2095,1465,625,70,30
I00733,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2885,1985,900,69,31
I00733,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1970,1420,545,72,28
I00733,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1005,660,340,66,34
I00733,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2480,1575,900,64,36
I00733,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3140,2370,770,75,25
I00733,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4500,3495,1000,78,22
I00733,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3145,2280,865,72,28
I00733,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3805,2580,1220,68,32
I00733,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1625,1190,435,73,27
I00733,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3025,2075,955,69,32
I00733,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2025,1490,535,74,26
I00733,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2445,1575,875,64,36
I00733,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2215,1575,640,71,29
I00733,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2820,2040,780,72,28
I00733,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",2025,1500,525,74,26
I00733,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1180,755,425,64,36
I00733,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1950,1345,610,69,31
I00733,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1805,1310,490,73,27
I00733,RNZ,"SALISBURY NHS FOUNDATION TRUST",1025,800,225,78,22
I00733,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2100,1530,570,73,27
I00733,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3590,2700,890,75,25
I00733,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1950,1370,580,70,30
I00733,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2765,1680,1085,61,39
I00733,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2685,1880,805,70,30
I00733,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",3230,2340,890,72,28
I00733,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1225,815,415,67,34
I00733,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2380,1675,705,70,30
I00733,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1430,960,470,67,33
I00733,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2030,1550,480,76,24
I00733,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",2360,1655,705,70,30
I00733,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1845,1400,445,76,24
I00733,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1930,1420,510,74,26
I00733,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1565,1110,455,71,29
I00733,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1920,1295,625,67,33
I00733,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2490,1745,745,70,30
I00733,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1090,825,265,76,24
I00733,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2615,1880,735,72,28
I00733,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1625,1220,405,75,25
I00733,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1750,1160,590,66,34
I00733,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1480,1040,440,70,30
I00733,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",2060,1570,490,76,24
I00733,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2755,2085,670,76,24
I00733,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1690,1170,520,69,31
I00733,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3625,2220,1405,61,39
I00733,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1120,805,315,72,28
I00733,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2935,2275,660,78,22
I00733,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",7395,5205,2190,70,30
I00733,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1795,1370,430,76,24
I00733,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2870,1925,945,67,33
I00733,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4625,3355,1270,73,27
I00733,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4545,2965,1580,65,35
I00733,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1820,1205,610,66,34
I00733,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4565,3355,1215,73,27
I00733,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",2595,1765,830,68,32
I00733,RBK,"WALSALL HEALTHCARE NHS TRUST",1565,1060,500,68,32
I00733,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1415,990,425,70,30
I00733,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2075,1485,595,72,29
I00733,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1465,950,510,65,35
I00733,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3045,2090,955,69,31
I00733,RA3,"WESTON AREA HEALTH NHS TRUST",795,525,270,66,34
I00733,RKE,"WHITTINGTON HEALTH NHS TRUST",560,400,160,71,29
I00733,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2315,1685,630,73,27
I00733,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2915,1935,980,66,34
I00733,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1760,1215,540,69,31
I00733,RLQ,"WYE VALLEY NHS TRUST",1245,850,395,68,32
I00733,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1130,755,375,67,33
I00733,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3195,2160,1035,68,32
