INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",1.0409,2,80556,2578,2476.7801,0.9391,1.0637,0.8945,1.1180
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",1.1105,2,53716,2570,2314.1842,0.9370,1.0659,0.8941,1.1185
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",0.9445,2,60646,1925,2038.1389,0.9329,1.0704,0.8932,1.1196
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",0.9383,2,124036,3536,3768.3395,0.9504,1.0514,0.8966,1.1153
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",0.9700,2,36036,1440,1484.5255,0.9217,1.0828,0.8904,1.1231
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1.1669,1,22267,1056,904.9615,0.9004,1.1070,0.8843,1.1309
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",1.1235,1,86610,2977,2649.7396,0.9410,1.0615,0.8949,1.1175
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",0.9575,2,56713,1835,1916.3746,0.9309,1.0726,0.8927,1.1202
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",0.7601,3,87031,1532,2015.4941,0.9326,1.0708,0.8931,1.1197
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1.1055,2,58609,1934,1749.4853,0.9277,1.0761,0.8919,1.1212
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",0.9633,2,26173,935,970.5911,0.9037,1.1032,0.8853,1.1296
I00699,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",0.9658,2,186851,4514,4674.0813,0.9554,1.0460,0.8975,1.1143
I00699,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",1.0527,2,23902,814,773.2539,0.8925,1.1162,0.8817,1.1342
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0.8617,3,43594,555,644.1107,0.8826,1.1278,0.8783,1.1386
I00699,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",1.1136,2,83523,3391,3045.0345,0.9449,1.0573,0.8957,1.1165
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",0.7807,3,110276,2310,2958.7011,0.9441,1.0581,0.8955,1.1167
I00699,RGQ,"IPSWICH HOSPITAL NHS TRUST",0.9863,2,54430,1899,1925.4434,0.9311,1.0724,0.8927,1.1202
I00699,R1F,"ISLE OF WIGHT NHS TRUST",1.0145,2,17553,830,818.1605,0.8954,1.1128,0.8827,1.1329
I00699,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.1292,1,30253,1500,1328.3308,0.9174,1.0877,0.8893,1.1245
I00699,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1.0729,2,49299,1565,1458.6725,0.9210,1.0836,0.8902,1.1233
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",0.9108,2,111085,3061,3360.7380,0.9475,1.0545,0.8961,1.1159
I00699,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",0.9064,2,52811,1202,1326.1292,0.9173,1.0878,0.8892,1.1246
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0126,2,79702,2272,2243.8363,0.9360,1.0670,0.8938,1.1188
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1.0007,2,130899,4149,4146.2692,0.9527,1.0489,0.8970,1.1148
I00699,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",1.0034,2,87540,2302,2294.2221,0.9367,1.0662,0.8940,1.1186
I00699,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",0.8751,3,93548,2492,2847.8177,0.9431,1.0593,0.8953,1.1169
I00699,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.0729,2,71693,1646,1534.2179,0.9230,1.0814,0.8907,1.1227
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",1.1049,2,61558,2326,2105.2466,0.9340,1.0692,0.8934,1.1193
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",1.1014,2,56279,1924,1746.8491,0.9277,1.0762,0.8919,1.1212
I00699,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1.0061,2,50362,1502,1492.9323,0.9219,1.0826,0.8905,1.1230
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1.0408,2,54174,1810,1739.1228,0.9275,1.0763,0.8919,1.1212
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",0.9828,2,97705,2927,2978.1454,0.9443,1.0579,0.8955,1.1166
I00699,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.0322,2,41145,1187,1149.9266,0.9113,1.0945,0.8876,1.1267
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0752,2,91702,3518,3271.8708,0.9468,1.0552,0.8960,1.1161
I00699,RVJ,"NORTH BRISTOL NHS TRUST",0.9244,2,80394,2067,2236.0450,0.9359,1.0671,0.8938,1.1188
I00699,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1.0027,2,46308,1763,1758.2727,0.9279,1.0759,0.8920,1.1211
I00699,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",0.9015,2,47905,1294,1435.4646,0.9204,1.0843,0.8901,1.1235
I00699,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",1.1184,2,55871,2043,1826.7237,0.9293,1.0744,0.8923,1.1207
I00699,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",0.9482,2,69275,1756,1851.8823,0.9297,1.0739,0.8924,1.1206
I00699,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1.0309,2,28581,1186,1150.4476,0.9114,1.0945,0.8876,1.1267
I00699,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",1.1048,2,57655,2416,2186.8160,0.9352,1.0679,0.8937,1.1190
I00699,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",1.0479,2,64227,2973,2837.0150,0.9430,1.0594,0.8953,1.1170
I00699,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1.0354,2,128280,4361,4211.8505,0.9531,1.0485,0.8971,1.1147
I00699,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9647,2,116128,3126,3240.4549,0.9466,1.0555,0.8960,1.1161
I00699,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1.1226,1,113971,3985,3549.8641,0.9489,1.0530,0.8964,1.1156
I00699,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",1.0772,2,53221,1922,1784.2546,0.9284,1.0753,0.8921,1.1209
I00699,RK9,"PLYMOUTH HOSPITALS NHS TRUST",0.9998,2,70848,2367,2367.3768,0.9377,1.0652,0.8942,1.1183
I00699,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",0.8618,3,50579,1563,1813.6783,0.9290,1.0747,0.8922,1.1208
I00699,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1.1077,2,81989,3054,2757.1554,0.9422,1.0603,0.8951,1.1172
I00699,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",0.9918,2,51652,1462,1474.0879,0.9214,1.0831,0.8904,1.1232
I00699,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",1.0212,2,68563,2423,2372.8039,0.9378,1.0651,0.8942,1.1183
I00699,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",1.0182,2,62376,1967,1931.9191,0.9312,1.0723,0.8927,1.1201
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",0.9053,2,85500,2791,3082.7969,0.9453,1.0569,0.8957,1.1164
I00699,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1.0188,2,48393,1977,1940.5951,0.9313,1.0722,0.8928,1.1201
I00699,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",0.9004,2,44073,1266,1406.0637,0.9196,1.0852,0.8899,1.1238
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",0.9679,2,55696,1955,2019.7435,0.9326,1.0707,0.8931,1.1197
I00699,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",0.8545,3,49355,1704,1994.1677,0.9322,1.0712,0.8930,1.1198
I00699,RNZ,"SALISBURY NHS FOUNDATION TRUST",1.0569,2,35529,1050,993.4442,0.9048,1.1020,0.8856,1.1291
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",1.0322,2,71733,2196,2127.4445,0.9343,1.0688,0.8935,1.1192
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",0.9637,2,111935,3596,3731.2667,0.9502,1.0516,0.8966,1.1153
I00699,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",0.9497,2,54796,1884,1983.8508,0.9321,1.0713,0.8930,1.1199
I00699,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",1.0198,2,68733,2664,2612.2906,0.9406,1.0619,0.8948,1.1176
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1.0585,2,87611,2759,2606.4642,0.9406,1.0620,0.8948,1.1176
I00699,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",1.1712,1,24459,1180,1007.5119,0.9055,1.1012,0.8858,1.1289
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1.0644,2,31803,1178,1106.7482,0.9097,1.0964,0.8871,1.1273
I00699,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.1448,1,53734,2259,1973.3351,0.9319,1.0715,0.8929,1.1199
I00699,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1.0841,2,33247,1215,1120.7715,0.9102,1.0958,0.8873,1.1271
I00699,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.8820,3,84217,2070,2347.0687,0.9374,1.0654,0.8941,1.1184
I00699,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",1.0201,2,69416,2217,2173.2217,0.9350,1.0681,0.8936,1.1190
I00699,RWJ,"STOCKPORT NHS FOUNDATION TRUST",0.9593,2,57469,1817,1894.0429,0.9305,1.0731,0.8926,1.1203
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",0.9269,2,49454,1770,1909.6880,0.9308,1.0728,0.8927,1.1202
I00699,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1.0964,2,35091,1336,1218.5405,0.9138,1.0917,0.8883,1.1258
I00699,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",0.9966,2,54976,1739,1745.0193,0.9277,1.0762,0.8919,1.1212
I00699,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",0.9639,2,77894,2262,2346.7940,0.9374,1.0654,0.8941,1.1184
I00699,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",0.8961,2,40535,959,1070.2475,0.9082,1.0981,0.8867,1.1278
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",0.9789,2,106071,2714,2772.5418,0.9423,1.0601,0.8952,1.1171
I00699,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1.0096,2,47964,1495,1480.7308,0.9216,1.0829,0.8904,1.1231
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0024,2,44340,1628,1624.1240,0.9251,1.0791,0.8913,1.1220
I00699,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1.0226,2,42166,1478,1445.3103,0.9207,1.0840,0.8902,1.1234
I00699,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",0.9489,2,46269,2029,2138.2637,0.9345,1.0686,0.8935,1.1192
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1.0988,2,70626,2572,2340.6532,0.9373,1.0655,0.8941,1.1184
I00699,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",0.6939,3,30041,526,758.0292,0.8915,1.1174,0.8814,1.1346
I00699,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",0.8440,3,47927,1798,2130.3530,0.9344,1.0688,0.8935,1.1192
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",1.1007,2,84291,3455,3138.9156,0.9457,1.0564,0.8958,1.1163
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",0.7416,3,70826,1108,1494.1601,0.9220,1.0826,0.8905,1.1230
I00699,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",0.9712,2,63719,1835,1889.4014,0.9304,1.0732,0.8926,1.1204
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",0.9602,2,94415,2728,2841.0510,0.9430,1.0593,0.8953,1.1170
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1.0353,2,66001,2694,2602.0219,0.9405,1.0621,0.8948,1.1176
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1.0118,2,76425,1775,1754.3478,0.9278,1.0760,0.8920,1.1211
I00699,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1.0921,2,96809,2916,2670.0924,0.9413,1.0613,0.8949,1.1174
I00699,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",1.0051,2,151571,4506,4483.2839,0.9545,1.0470,0.8973,1.1144
I00699,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",0.9932,2,52636,1844,1856.6115,0.9298,1.0738,0.8924,1.1205
I00699,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",0.9899,2,128731,4274,4317.6229,0.9536,1.0479,0.8972,1.1146
I00699,RBK,"WALSALL HEALTHCARE NHS TRUST",1.0345,2,46180,1524,1473.1958,0.9214,1.0832,0.8903,1.1232
I00699,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1.0956,2,47365,1495,1364.5420,0.9184,1.0865,0.8896,1.1242
I00699,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0.8892,3,61406,1865,2097.4335,0.9339,1.0693,0.8934,1.1194
I00699,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",0.8722,3,36052,1337,1532.8197,0.9229,1.0815,0.8907,1.1227
I00699,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",0.9868,2,74719,3103,3144.4255,0.9458,1.0563,0.8958,1.1163
I00699,RA3,"WESTON AREA HEALTH NHS TRUST",1.1529,1,17514,1007,873.4258,0.8987,1.1090,0.8837,1.1316
I00699,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",0.9551,2,66671,2237,2342.0431,0.9374,1.0655,0.8941,1.1184
I00699,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1.1020,2,73009,2856,2591.5468,0.9404,1.0622,0.8948,1.1176
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1134,2,40205,1724,1548.3631,0.9233,1.0810,0.8908,1.1225
I00699,RLQ,"WYE VALLEY NHS TRUST",1.1550,1,28246,1173,1015.5712,0.9058,1.1008,0.8859,1.1287
I00699,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1.0080,2,25876,985,977.1904,0.9041,1.1029,0.8854,1.1294
I00699,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",0.9942,2,84841,3180,3198.5089,0.9462,1.0559,0.8959,1.1162
