INDICATOR_CODE,DIAGNOSIS_GROUP,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,1,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",13,0,0.5472
I00699,1,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",9,0,0.3556
I00699,1,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",6,0,0.2775
I00699,1,RVJ,"NORTH BRISTOL NHS TRUST",25,0,1.2002
I00699,1,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",34,*,0.9825
I00699,1,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",7,*,0.3593
I00699,1,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",9,*,0.1660
I00699,1,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",10,0,0.2533
I00699,1,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",*,*,0.2472
I00699,1,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",28,0,1.5862
I00699,1,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",19,0,0.6361
I00699,1,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",56,*,2.5882
I00699,1,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",9,*,0.4567
I00699,1,RK9,"PLYMOUTH HOSPITALS NHS TRUST",*,0,0.1038
I00699,1,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",*,0,0.0504
I00699,1,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",6,*,0.8666
I00699,1,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",*,*,0.2271
I00699,1,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",*,0,0.3079
I00699,1,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",6,0,0.0911
I00699,1,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",49,*,2.6697
I00699,1,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",19,0,0.6579
I00699,1,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",9,0,0.5135
I00699,1,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",*,0,0.1501
I00699,1,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",15,*,0.8455
I00699,1,RNZ,"SALISBURY NHS FOUNDATION TRUST",*,0,0.0152
I00699,1,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",41,*,2.5164
I00699,1,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",73,0,1.7366
I00699,1,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",*,*,0.7360
I00699,1,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",*,0,0.4722
I00699,1,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",*,0,0.0133
I00699,1,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",*,0,0.0485
I00699,1,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",*,*,0.2684
I00699,1,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",70,*,2.7032
I00699,1,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",*,0,0.0122
I00699,1,RWJ,"STOCKPORT NHS FOUNDATION TRUST",6,*,0.6175
I00699,1,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",10,0,0.8227
I00699,1,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",7,*,0.3026
I00699,1,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",*,0,0.0000
I00699,1,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",12,*,1.2797
I00699,1,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",19,*,0.6925
I00699,1,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",27,*,0.5792
I00699,1,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",*,0,0.3839
I00699,1,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7,0,0.2315
I00699,1,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",*,*,0.4726
I00699,1,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",*,0,0.0312
I00699,1,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",29,*,1.9915
I00699,1,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",20,*,0.9462
I00699,1,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",*,0,0.0000
I00699,1,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",17,*,1.3108
I00699,1,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",50,*,1.6292
I00699,1,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",8,0,0.4084
I00699,1,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",32,*,1.6497
I00699,1,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",29,*,1.5832
I00699,1,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",21,0,0.4460
I00699,1,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",53,*,2.5459
I00699,1,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",53,*,2.3632
I00699,1,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",21,*,0.7327
I00699,1,RBK,"WALSALL HEALTHCARE NHS TRUST",*,0,0.1843
I00699,1,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",*,0,0.0000
I00699,1,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",21,*,1.6478
I00699,1,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",*,0,0.0186
I00699,1,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",*,*,0.1052
I00699,1,RA3,"WESTON AREA HEALTH NHS TRUST",*,*,0.1638
I00699,1,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",*,0,0.9004
I00699,1,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",*,0,0.1844
I00699,1,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",*,0,0.0591
I00699,1,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",*,0,0.3899
I00699,2,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",441,130,90.8454
I00699,2,RCF,"AIREDALE NHS FOUNDATION TRUST",169,32,33.4650
I00699,2,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",414,101,90.3456
I00699,2,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",758,170,142.6994
I00699,2,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",298,71,59.5021
I00699,2,R1H,"BARTS HEALTH NHS TRUST",884,132,146.7982
I00699,2,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1270,248,292.7210
I00699,2,RC1,"BEDFORD HOSPITAL NHS TRUST",304,64,59.8432
I00699,2,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",482,132,98.6703
I00699,2,RMC,"BOLTON NHS FOUNDATION TRUST",609,143,128.1985
I00699,2,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",270,34,41.8056
I00699,2,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",552,66,102.4870
I00699,2,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1379,204,284.0463
I00699,2,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",198,47,40.7079
I00699,2,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",333,63,59.8658
I00699,2,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",421,62,78.9656
I00699,2,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",392,38,32.7220
I00699,2,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",418,75,74.4088
I00699,2,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",316,69,66.4891
I00699,2,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",490,92,90.0216
I00699,2,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",589,148,131.8410
I00699,2,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",449,104,94.0255
I00699,2,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",568,131,107.8894
I00699,2,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",399,87,73.0476
I00699,2,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",436,80,81.7196
I00699,2,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",1110,180,240.6408
I00699,2,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",472,116,90.4020
I00699,2,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",190,40,36.6946
I00699,2,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",386,82,76.7605
I00699,2,RJN,"EAST CHESHIRE NHS TRUST",291,83,65.1469
I00699,2,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",1706,474,395.8045
I00699,2,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",572,127,112.4109
I00699,2,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",503,122,111.4053
I00699,2,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",553,108,123.3741
I00699,2,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",1227,243,238.8046
I00699,2,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",448,80,99.3672
I00699,2,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",168,44,39.1060
I00699,2,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",481,94,87.1854
I00699,2,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",594,141,121.9948
I00699,2,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",140,23,18.5039
I00699,2,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",606,147,140.9598
I00699,2,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",142,36,31.9407
I00699,2,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",1098,220,218.7827
I00699,2,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",207,42,42.8238
I00699,2,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",95,11,13.9310
I00699,2,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",454,86,72.4443
I00699,2,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",571,108,102.3301
I00699,2,RGQ,"IPSWICH HOSPITAL NHS TRUST",566,104,116.9126
I00699,2,R1F,"ISLE OF WIGHT NHS TRUST",335,66,73.6229
I00699,2,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",281,41,56.0468
I00699,2,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",259,58,46.6353
I00699,2,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",640,100,98.8390
I00699,2,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",390,95,86.0766
I00699,2,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",776,163,171.9514
I00699,2,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",893,114,123.2610
I00699,2,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",709,120,118.9189
I00699,2,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",639,104,114.4090
I00699,2,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",466,103,87.0732
I00699,2,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",405,68,76.2802
I00699,2,RPA,"MEDWAY NHS FOUNDATION TRUST",443,74,88.5432
I00699,2,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",394,96,79.5599
I00699,2,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",448,88,100.9954
I00699,2,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",573,163,125.4069
I00699,2,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",387,74,75.0375
I00699,2,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1046,221,236.5393
I00699,2,RVJ,"NORTH BRISTOL NHS TRUST",381,65,85.6322
I00699,2,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",314,75,62.4742
I00699,2,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",268,42,40.5699
I00699,2,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",410,66,74.5599
I00699,2,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",433,77,77.4998
I00699,2,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",200,42,41.0749
I00699,2,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",469,149,105.7274
I00699,2,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",629,162,142.0912
I00699,2,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1432,254,297.3429
I00699,2,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",655,97,123.9288
I00699,2,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",557,85,92.2312
I00699,2,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",865,162,187.8271
I00699,2,RK9,"PLYMOUTH HOSPITALS NHS TRUST",649,132,130.6440
I00699,2,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",458,68,99.0185
I00699,2,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",678,167,152.1019
I00699,2,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",400,79,78.1066
I00699,2,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",396,81,76.9416
I00699,2,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",419,73,81.3829
I00699,2,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",571,109,114.8339
I00699,2,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",642,141,122.7554
I00699,2,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",249,42,50.0544
I00699,2,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",543,123,118.3253
I00699,2,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",590,112,126.7778
I00699,2,RNZ,"SALISBURY NHS FOUNDATION TRUST",219,42,44.2616
I00699,2,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",350,65,66.1925
I00699,2,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",720,149,148.0415
I00699,2,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",631,147,159.2879
I00699,2,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",610,128,122.6862
I00699,2,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1113,215,222.4696
I00699,2,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",187,47,40.3559
I00699,2,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",291,49,56.7743
I00699,2,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",444,137,105.2710
I00699,2,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",313,64,64.3426
I00699,2,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",397,93,74.7713
I00699,2,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",716,112,139.5931
I00699,2,RWJ,"STOCKPORT NHS FOUNDATION TRUST",342,77,77.8474
I00699,2,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",444,106,96.6433
I00699,2,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",180,59,40.1179
I00699,2,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",496,91,103.8452
I00699,2,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",529,167,125.3990
I00699,2,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",171,24,26.3626
I00699,2,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",529,85,84.7433
I00699,2,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",335,84,69.9322
I00699,2,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",627,131,154.8055
I00699,2,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",176,31,35.3785
I00699,2,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",259,44,62.6436
I00699,2,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",638,151,118.0705
I00699,2,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",357,66,67.2462
I00699,2,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",629,129,154.2376
I00699,2,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",770,217,179.1511
I00699,2,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",170,23,24.9407
I00699,2,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",285,41,56.0459
I00699,2,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",398,77,75.2293
I00699,2,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",576,111,100.7816
I00699,2,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",660,96,100.6438
I00699,2,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",430,57,72.3016
I00699,2,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",1124,148,181.0701
I00699,2,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",426,101,83.3043
I00699,2,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",600,64,109.4521
I00699,2,RBK,"WALSALL HEALTHCARE NHS TRUST",300,65,61.6963
I00699,2,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",305,52,49.8645
I00699,2,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",324,51,62.6164
I00699,2,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",416,70,94.3715
I00699,2,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",938,216,220.3594
I00699,2,RA3,"WESTON AREA HEALTH NHS TRUST",172,38,39.2966
I00699,2,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",919,203,217.6174
I00699,2,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",594,123,117.8003
I00699,2,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",305,79,63.9391
I00699,2,RLQ,"WYE VALLEY NHS TRUST",154,32,29.7020
I00699,2,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",304,61,73.4403
I00699,2,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",1199,292,278.1150
I00699,3,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",22,*,1.9577
I00699,3,RCF,"AIREDALE NHS FOUNDATION TRUST",14,0,0.5500
I00699,3,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",7,0,0.0677
I00699,3,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",18,*,0.8986
I00699,3,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",14,0,0.2630
I00699,3,R1H,"BARTS HEALTH NHS TRUST",72,*,4.2494
