INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01966,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",4.0377,13
I01966,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",4.1957,13
I01966,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",5.8889,13
I01966,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.5948,19
I01966,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.1830,19
I01966,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",4.2197,19
I01966,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",4.9279,13
I01966,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",4.6375,19
I01966,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",4.0250,13
I01966,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",4.0800,12
I01966,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.3800,19
I01966,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.8045,19
I01966,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3.5104,19
I01966,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.6102,19
I01966,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.3333,13
I01966,RWJ,"STOCKPORT NHS FOUNDATION TRUST",4.1317,13
I01966,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.9306,19
I01966,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",5.4813,19
I01966,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",4.5990,19
I01966,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.0498,19
I01966,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.5506,12
I01966,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.1072,13
I01966,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.4905,13
I01966,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3.4203,13
I01966,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",4.6184,19
I01966,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.8793,13
I01966,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",4.4006,19
I01966,RKE,"THE WHITTINGTON HEALTH NHS TRUST",4.4184,19
I01966,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",3.9841,12
I01966,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3.6928,19
I01966,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.4002,19
I01966,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",5.4356,19
I01966,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",5.6886,19
I01966,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.2753,12
I01966,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.5102,13
I01966,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.7228,15
I01966,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",4.4218,19
I01966,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3.8226,19
I01966,RBK,"WALSALL HEALTHCARE NHS TRUST",4.8620,14
I01966,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.6116,19
I01966,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.6930,12
I01966,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",5.7765,19
I01966,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",4.5064,19
I01966,RA3,"WESTON AREA HEALTH NHS TRUST",4.2437,19
I01966,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.6760,19
I01966,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",4.3879,19
I01966,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.2570,13
I01966,RLQ,"WYE VALLEY NHS TRUST",4.6587,19
I01966,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",4.2021,19
I01966,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.3386,12
