INDICATOR_CODE,PROVIDER,PROVIDER NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,61327,87,455,470,0.1,0.7,0.8
I00720,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,61296,178,567,601,0.3,0.9,1
I00720,RN7,DARTFORD AND GRAVESHAM NHS TRUST,52971,0,720,720,0,1.4,1.4
I00720,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,65947,0,969,969,0,1.5,1.5
I00720,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,44560,0,455,455,0,1,1
I00720,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,44090,0,396,396,0,0.9,0.9
I00720,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,57601,115,559,588,0.2,1,1
I00720,RNZ,SALISBURY NHS FOUNDATION TRUST,34606,231,488,507,0.7,1.4,1.5
I00720,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,74744,0,685,685,0,0.9,0.9
I00720,RPA,MEDWAY NHS FOUNDATION TRUST,52321,0,496,496,0,0.9,0.9
I00720,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,47043,0,976,976,0,2.1,2.1
I00720,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,50955,0,599,599,0,1.2,1.2
I00720,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,44922,55,172,189,0.1,0.4,0.4
I00720,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,19946,0,342,342,0,1.7,1.7
I00720,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,38359,0,168,168,0,0.4,0.4
I00720,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,41018,0,215,215,0,0.5,0.5
I00720,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,147312,0,710,710,0,0.5,0.5
I00720,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,34671,200,296,302,0.6,0.9,0.9
I00720,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,126278,0,1208,1208,0,1,1
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",45244,1,645,646,0,1.4,1.4
I00720,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,58337,1,918,919,0,1.6,1.6
I00720,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,68179,1,863,864,0,1.3,1.3
I00720,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,105262,0,1260,1260,0,1.2,1.2
I00720,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,82732,0,1000,1000,0,1.2,1.2
I00720,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,61691,813,1279,1292,1.3,2.1,2.1
I00720,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,80588,453,1485,1499,0.6,1.8,1.9
I00720,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,110281,437,1396,1403,0.4,1.3,1.3
I00720,RTK,ASHFORD AND ST. PETER'S HOSPITALS NHS FOUNDATION TRUST,45138,0,741,741,0,1.6,1.6
I00720,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,50601,0,636,636,0,1.3,1.3
I00720,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,90773,1,647,647,0,0.7,0.7
I00720,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,53935,0,616,616,0,1.1,1.1
I00720,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,68836,0,722,722,0,1,1
I00720,RVJ,NORTH BRISTOL NHS TRUST,71323,240,962,994,0.3,1.3,1.4
I00720,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,71482,0,646,646,0,0.9,0.9
I00720,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,55699,1,1007,1008,0,1.8,1.8
I00720,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,103374,0,892,892,0,0.9,0.9
I00720,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,49283,0,535,535,0,1.1,1.1
I00720,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,35685,0,579,579,0,1.6,1.6
I00720,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,100669,0,1126,1126,0,1.1,1.1
I00720,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,130010,80,1577,1590,0.1,1.2,1.2
I00720,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,89983,312,1472,1542,0.3,1.6,1.7
I00720,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,88452,0,804,804,0,0.9,0.9
I00720,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,140149,1,1168,1169,0,0.8,0.8
I00720,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,60261,0,149,149,0,0.2,0.2
I00720,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,57981,0,371,371,0,0.6,0.6
I00720,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,59442,303,1767,1772,0.5,3,3
I00720,RWJ,STOCKPORT NHS FOUNDATION TRUST,58509,0,341,341,0,0.6,0.6
I00720,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,74676,1,702,703,0,0.9,0.9
I00720,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,50826,1,542,542,0,1.1,1.1
I00720,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,75991,0,704,704,0,0.9,0.9
I00720,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,128221,404,1214,1225,0.3,0.9,1
I00720,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,56863,0,804,804,0,1.4,1.4
I00720,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,96675,0,1057,1057,0,1.1,1.1
I00720,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,68553,0,572,572,0,0.8,0.8
I00720,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,74304,0,747,747,0,1,1
I00720,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,54727,6,514,517,0,0.9,0.9
I00720,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,73014,1,693,693,0,0.9,0.9
I00720,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,85064,1,736,737,0,0.9,0.9
I00720,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,48585,355,900,913,0.7,1.9,1.9
I00720,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,81544,0,784,784,0,1,1
I00720,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,63013,0,1145,1145,0,1.8,1.8
I00720,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,101386,0,1309,1309,0,1.3,1.3
I00720,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,70616,0,853,853,0,1.2,1.2
