INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00721,R1F,"ISLE OF WIGHT NHS TRUST",845,0,345,345,0,41,41
I00721,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1660,0,425,425,0,26,26
I00721,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1735,0,490,490,0,28,28
I00721,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3130,0,1615,1615,0,52,52
I00721,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1140,0,515,515,0,45,45
I00721,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2180,0,1085,1085,0,50,50
I00721,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4100,0,1420,1420,0,35,35
I00721,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2305,0,495,495,0,21,21
I00721,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",2530,0,915,915,0,36,36
I00721,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1695,0,705,705,0,42,42
I00721,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2355,0,900,900,0,38,38
I00721,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",3285,*,1350,1350,*,41,41
I00721,RPA,"MEDWAY NHS FOUNDATION TRUST",1905,0,535,535,0,28,28
I00721,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1425,0,380,380,0,27,27
I00721,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",2055,0,605,605,0,29,29
I00721,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2910,*,860,860,*,30,30
I00721,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1310,0,590,590,0,45,45
I00721,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3420,*,1610,1610,*,47,47
I00721,RVJ,"NORTH BRISTOL NHS TRUST",2250,0,770,770,0,34,34
I00721,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1770,0,635,635,0,36,36
I00721,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1270,0,340,340,0,27,27
I00721,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2015,*,770,770,*,38,38
I00721,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2760,*,995,995,*,36,36
I00721,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1900,0,760,760,0,40,40
I00721,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",965,0,240,240,0,25,25
I00721,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2475,0,495,495,0,20,20
I00721,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",3085,590,1245,1290,19,40,42
I00721,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4380,350,1565,1570,8,36,36
I00721,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3095,290,1510,1515,9,49,49
I00721,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3785,20,1080,1080,1,29,29
I00721,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1590,250,450,465,16,28,29
I00721,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",2985,0,1000,1000,0,34,34
I00721,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2010,0,1060,1060,0,53,53
I00721,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2320,0,705,705,0,30,30
I00721,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2165,0,665,665,0,31,31
I00721,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2715,0,990,990,0,36,36
I00721,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1945,295,900,950,15,46,49
I00721,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1200,95,720,720,8,60,60
I00721,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1900,0,520,520,0,27,27
I00721,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1745,0,845,845,0,48,48
I00721,RNZ,"SALISBURY NHS FOUNDATION TRUST",1030,150,460,475,15,45,46
I00721,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2035,0,465,465,0,23,23
I00721,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3530,305,1150,1195,9,33,34
I00721,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1900,0,295,295,0,16,16
I00721,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2675,0,810,810,0,30,30
I00721,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2640,*,730,730,*,28,28
I00721,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",3070,0,735,735,0,24,24
I00721,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1170,0,270,270,0,23,23
I00721,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2235,75,705,710,3,32,32
I00721,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1340,0,465,465,0,35,35
I00721,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1930,0,985,985,0,51,51
I00721,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",2305,0,850,850,0,37,37
I00721,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1725,0,515,515,0,30,30
I00721,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1905,0,805,805,0,42,42
I00721,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1385,0,255,255,0,18,18
I00721,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1840,0,575,575,0,31,31
I00721,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2365,0,605,605,0,26,26
I00721,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1035,0,455,455,0,44,44
I00721,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2510,0,820,820,0,33,33
I00721,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1600,*,435,435,*,27,27
I00721,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1685,*,250,250,*,15,15
I00721,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1515,0,530,530,0,35,35
I00721,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",1990,310,980,1005,16,49,51
I00721,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2680,0,580,580,0,22,22
I00721,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1680,*,425,430,*,25,26
I00721,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3490,0,1055,1055,0,30,30
I00721,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1145,0,440,440,0,38,38
I00721,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2860,445,1565,1570,16,55,55
I00721,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",7240,0,1900,1900,0,26,26
I00721,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1765,20,580,590,1,33,33
I00721,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2860,0,950,950,0,33,33
I00721,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4375,405,1250,1290,9,29,29
I00721,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4440,0,1340,1340,0,30,30
I00721,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1805,0,700,700,0,39,39
I00721,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4395,0,1905,1905,0,43,43
I00721,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",2555,0,575,575,0,23,23
I00721,RBK,"WALSALL HEALTHCARE NHS TRUST",1500,0,465,465,0,31,31
I00721,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1350,0,505,505,0,37,37
I00721,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2085,0,855,855,0,41,41
I00721,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1420,*,625,625,*,44,44
I00721,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",2925,0,1005,1005,0,34,34
I00721,RA3,"WESTON AREA HEALTH NHS TRUST",780,0,315,315,0,40,40
I00721,RKE,"WHITTINGTON HEALTH NHS TRUST",530,0,225,225,0,42,42
I00721,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2190,0,995,995,0,45,45
I00721,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2840,*,955,955,*,34,34
I00721,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1760,0,725,725,0,41,41
I00721,RLQ,"WYE VALLEY NHS TRUST",1175,0,420,420,0,36,36
I00721,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1035,0,600,600,0,58,58
I00721,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3050,0,720,720,0,24,24
