INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",4.5007,19
I01965,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3.2937,16
I01965,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",3.4729,19
I01965,RJN,"EAST CHESHIRE NHS TRUST",4.6954,12
I01965,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",3.4381,19
I01965,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",5.6000,13
I01965,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",4.4360,19
I01965,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",4.7862,19
I01965,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",5.5737,19
I01965,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3.0384,19
I01965,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",4.8635,13
I01965,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",3.8327,11
I01965,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3.7134,19
I01965,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.5395,13
I01965,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",5.0950,19
I01965,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",3.9214,19
I01965,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3.6057,12
I01965,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.1050,19
I01965,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",5.1911,19
I01965,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",5.6534,19
I01965,R1F,"ISLE OF WIGHT NHS TRUST",5.1948,13
I01965,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.7455,19
I01965,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",4.4407,19
I01965,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.4997,19
I01965,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",3.7507,19
I01965,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",5.4750,19
I01965,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3.9229,19
I01965,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",3.3172,13
I01965,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",4.7877,19
I01965,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.2287,13
I01965,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",4.4619,19
I01965,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",5.3247,19
I01965,RPA,"MEDWAY NHS FOUNDATION TRUST",4.3781,19
I01965,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",5.5776,12
I01965,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",4.1438,19
I01965,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",4.3896,13
I01965,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.4007,15
I01965,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.0048,19
I01965,RVJ,"NORTH BRISTOL NHS TRUST",4.3363,19
I01965,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",3.9405,13
I01965,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",4.2977,19
I01965,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",5.5418,19
I01965,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2.9382,19
I01965,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",4.4808,19
I01965,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3.2796,19
I01965,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",3.9773,19
I01965,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.3456,19
I01965,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",5.9365,19
I01965,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",5.3608,19
I01965,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",4.8433,13
I01965,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",3.4818,19
I01965,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",4.3249,19
I01965,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2.4119,19
I01965,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",4.9524,12
I01965,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",3.8739,13
I01965,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",5.1297,19
I01965,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",4.3713,19
I01965,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",5.0448,19
I01965,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",4.3965,13
I01965,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",5.8844,13
I01965,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.8798,19
I01965,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.3843,13
I01965,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",5.3694,19
I01965,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",4.4863,13
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",5.0322,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",4.4867,13
I01965,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",4.9725,19
I01965,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.5335,19
I01965,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.5983,19
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3.5295,19
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.3740,19
I01965,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",5.1744,19
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.8329,13
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.2377,19
I01965,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",4.8716,19
I01965,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",4.4468,19
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",4.7767,19
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.8875,12
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",4.8062,13
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.4514,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3.1302,13
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",5.6346,18
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.4516,13
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",5.7941,19
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",4.8981,11
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.9412,19
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",6.3112,19
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",5.0578,19
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2.9141,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",5.0461,12
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",4.0337,19
I01965,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4.1272,19
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4.1613,19
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",4.1467,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",5.5123,19
I01965,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",6.1621,19
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",4.4585,14
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",5.0861,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",5.1758,15
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.1051,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",4.5290,19
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",5.3091,19
I01965,RKE,"WHITTINGTON HEALTH NHS TRUST",3.5617,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.1696,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.7437,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",4.6982,13
I01965,RLQ,"WYE VALLEY NHS TRUST",3.5118,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",3.4525,19
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.7594,12
