INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01966,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,5.3832,19
I01966,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4.7836,19
I01966,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,5.6442,19
I01966,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,5.3592,19
I01966,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,5.1293,19
I01966,RBK,WALSALL HEALTHCARE NHS TRUST,5.3002,14
I01966,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,5.6789,19
I01966,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,5.3271,15
I01966,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,6.0891,19
I01966,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,5.5718,19
I01966,RA3,WESTON AREA HEALTH NHS TRUST,6.8863,19
I01966,RKE,WHITTINGTON HEALTH NHS TRUST,5.6127,19
I01966,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5.9503,19
I01966,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,5.4147,19
I01966,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.9198,13
I01966,RLQ,WYE VALLEY NHS TRUST,4.8563,19
I01966,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4.9316,19
I01966,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,4.6152,19
