INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,5.4483,19
I01965,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.6619,19
I01965,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,4.8341,19
I01965,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,5.6369,19
I01965,RPA,MEDWAY NHS FOUNDATION TRUST,4.9595,19
I01965,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5.5774,12
I01965,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,4.1235,19
I01965,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,4.731,19
I01965,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.3065,19
I01965,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.074,19
I01965,RVJ,NORTH BRISTOL NHS TRUST,5.3528,19
I01965,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,3.9876,13
I01965,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4.4252,19
I01965,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,6.2214,19
I01965,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,3.208,13
I01965,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,4.0724,19
I01965,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,3.5654,19
I01965,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,4.4265,19
I01965,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,4.8456,19
I01965,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,6.7915,19
I01965,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.7821,19
I01965,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,4.925,13
I01965,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,4.4597,19
I01965,RHU,PORTSMOUTH HOSPITALS NHS TRUST,5.0452,19
I01965,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2.9947,19
I01965,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,5.0622,12
I01965,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,3.9316,13
I01965,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,5.8159,19
I01965,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5.9744,19
I01965,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,4.411,13
I01965,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6.451,13
I01965,RNZ,SALISBURY NHS FOUNDATION TRUST,4.2144,19
I01965,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,5.2775,19
I01965,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5.6884,19
I01965,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,5.0799,19
I01965,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,5.1553,19
I01965,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,4.3846,13
I01965,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,4.1743,19
I01965,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,4.4385,19
I01965,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,4.6938,19
I01965,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,4.3944,19
I01965,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5.8472,19
I01965,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,5.7929,19
I01965,RWJ,STOCKPORT NHS FOUNDATION TRUST,4.0568,13
I01965,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,5.8337,19
I01965,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,5.9197,19
I01965,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,4.6892,19
I01965,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,5.071,19
I01965,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,3.745,19
I01965,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,5.3404,19
I01965,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,4.3485,19
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3.8742,13
I01965,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,6.0316,19
I01965,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,3.3901,13
I01965,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,7.5204,19
I01965,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5.312,12
I01965,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,4.2102,19
I01965,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,5.5912,19
I01965,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,6.1299,19
I01965,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,3.4102,19
I01965,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,5.4451,13
I01965,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3.7511,19
I01965,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,5.1758,19
I01965,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,5.0961,19
I01965,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,5.7105,19
I01965,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,6.3249,19
I01965,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,5.9484,19
I01965,RBK,WALSALL HEALTHCARE NHS TRUST,4.7664,14
I01965,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6.7542,19
I01965,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,5.4549,15
I01965,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,4.8151,19
I01965,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,5.0146,19
I01965,RA3,WESTON AREA HEALTH NHS TRUST,6.41,19
I01965,RKE,WHITTINGTON HEALTH NHS TRUST,4.4184,19
I01965,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5.1992,19
I01965,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,4.4734,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6.0791,13
I01965,RLQ,WYE VALLEY NHS TRUST,3.7058,19
I01965,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,3.998,19
I01965,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3.9686,19
