INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,28840,0,316,316,0,1.0957,1.0957
I00720,RC1,BEDFORD HOSPITAL NHS TRUST,30801,0,464,464,0,1.5064,1.5064
I00720,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,66268,0,384,384,0,0.5795,0.5795
I00720,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,80660,0,1142,1142,0,1.4158,1.4158
I00720,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,25764,0,258,258,0,1.0014,1.0014
I00720,RCF,AIREDALE NHS FOUNDATION TRUST,34377,0,487,487,0,1.4166,1.4166
I00720,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",42024,60,304,320,0.1428,0.7234,0.7615
I00720,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,53807,0,676,676,0,1.2563,1.2563
I00720,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,47293,305,753,785,0.6449,1.5922,1.6599
I00720,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,38495,0,716,716,0,1.86,1.86
I00720,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,54189,643,877,1031,1.1866,1.6184,1.9026
I00720,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,52999,0,857,857,0,1.617,1.617
I00720,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,117601,43,2096,2103,0.0366,1.7823,1.7883
I00720,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,43566,468,1435,1473,1.0742,3.2939,3.3811
I00720,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,22249,280,423,423,1.2585,1.9012,1.9012
I00720,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,65471,4,888,889,0.0061,1.3563,1.3579
I00720,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,47913,0,1478,1478,0,3.0848,3.0848
I00720,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",75451,2,1132,1134,0.0027,1.5003,1.503
I00720,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,42167,0,391,391,0,0.9273,0.9273
I00720,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,42010,1,727,727,0.0024,1.7305,1.7305
I00720,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,48423,0,972,972,0,2.0073,2.0073
I00720,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,52581,0,1109,1109,0,2.1091,2.1091
I00720,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,29702,0,689,689,0,2.3197,2.3197
I00720,RGQ,IPSWICH HOSPITAL NHS TRUST,52019,0,465,465,0,0.8939,0.8939
I00720,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,34390,0,455,455,0,1.3231,1.3231
I00720,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,76754,1,1052,1053,0.0013,1.3706,1.3719
I00720,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,62643,0,583,583,0,0.9307,0.9307
I00720,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,93040,588,2088,2118,0.632,2.2442,2.2764
I00720,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,111165,391,1720,1761,0.3517,1.5472,1.5841
I00720,RHU,PORTSMOUTH HOSPITALS NHS TRUST,84273,0,1119,1119,0,1.3278,1.3278
I00720,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,67029,1,1300,1301,0.0015,1.9395,1.941
I00720,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,84592,1,1245,1246,0.0012,1.4718,1.473
I00720,RJ2,LEWISHAM AND GREENWICH NHS TRUST,88495,0,989,989,0,1.1176,1.1176
I00720,RJ6,CROYDON HEALTH SERVICES NHS TRUST,44537,0,323,323,0,0.7252,0.7252
I00720,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,80167,0,977,977,0,1.2187,1.2187
I00720,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,31003,1,330,331,0.0032,1.0644,1.0676
I00720,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,122444,1,2005,2006,0.0008,1.6375,1.6383
I00720,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,41097,0,477,477,0,1.1607,1.1607
I00720,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,56990,0,595,595,0,1.044,1.044
I00720,RJN,EAST CHESHIRE NHS TRUST,21102,0,302,302,0,1.4311,1.4311
I00720,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,46204,0,667,667,0,1.4436,1.4436
I00720,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,113533,1,1980,1981,0.0009,1.744,1.7449
I00720,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,51475,0,517,517,0,1.0044,1.0044
I00720,RK9,PLYMOUTH HOSPITALS NHS TRUST,69829,1,700,701,0.0014,1.0024,1.0039
I00720,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,88544,0,744,744,0,0.8403,0.8403
I00720,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,34484,0,0,0,0,0,0
I00720,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,67133,0,975,975,0,1.4523,1.4523
I00720,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,59239,0,1094,1094,0,1.8468,1.8468
I00720,RLQ,WYE VALLEY NHS TRUST,28667,17,369,386,0.0593,1.2872,1.3465
I00720,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,23233,0,530,530,0,2.2812,2.2812
I00720,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,90317,2,1145,1145,0.0022,1.2678,1.2678
I00720,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,64302,5,465,470,0.0078,0.7232,0.7309
I00720,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,47720,0,1365,1365,0,2.8604,2.8604
I00720,RMC,BOLTON NHS FOUNDATION TRUST,63074,0,751,751,0,1.1907,1.1907
I00720,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,33485,0,582,582,0,1.7381,1.7381
I00720,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,53865,102,917,919,0.1894,1.7024,1.7061
I00720,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,57943,160,684,712,0.2761,1.1805,1.2288
I00720,RN7,DARTFORD AND GRAVESHAM NHS TRUST,59318,0,881,881,0,1.4852,1.4852
I00720,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,73833,1,888,889,0.0014,1.2027,1.2041
I00720,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,47349,0,651,651,0,1.3749,1.3749
I00720,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,46666,0,588,588,0,1.26,1.26
I00720,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,65226,0,603,603,0,0.9245,0.9245
I00720,RNZ,SALISBURY NHS FOUNDATION TRUST,34820,237,639,656,0.6806,1.8352,1.884
I00720,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,73098,0,1326,1326,0,1.814,1.814
I00720,RPA,MEDWAY NHS FOUNDATION TRUST,52489,0,943,943,0,1.7966,1.7966
I00720,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,50055,0,1067,1067,0,2.1317,2.1317
I00720,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,53826,0,600,600,0,1.1147,1.1147
I00720,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,80557,55,722,734,0.0683,0.8963,0.9112
I00720,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,22158,3,426,429,0.0135,1.9226,1.9361
I00720,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,51169,0,297,297,0,0.5804,0.5804
I00720,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,41133,0,216,216,0,0.5251,0.5251
I00720,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,175146,0,1697,1697,0,0.9689,0.9689
I00720,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,36962,207,365,375,0.56,0.9875,1.0146
I00720,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,121855,0,1594,1594,0,1.3081,1.3081
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",40460,0,790,790,0,1.9525,1.9525
I00720,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,64194,0,1265,1265,0,1.9706,1.9706
I00720,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,76048,0,1018,1018,0,1.3386,1.3386
I00720,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,107832,0,1426,1426,0,1.3224,1.3224
I00720,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,82683,0,1112,1112,0,1.3449,1.3449
I00720,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,70484,919,1690,1762,1.3038,2.3977,2.4999
I00720,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,87911,464,1254,1305,0.5278,1.4264,1.4845
I00720,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,112551,390,1572,1585,0.3465,1.3967,1.4083
I00720,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,41883,0,985,985,0,2.3518,2.3518
I00720,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,47399,0,863,863,0,1.8207,1.8207
I00720,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,88055,0,1055,1055,0,1.1981,1.1981
I00720,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,52745,1,978,978,0.0019,1.8542,1.8542
I00720,RVJ,NORTH BRISTOL NHS TRUST,74471,1,841,842,0.0013,1.1293,1.1306
I00720,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,61157,0,1236,1236,0,2.021,2.021
I00720,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,107256,0,1229,1229,0,1.1459,1.1459
I00720,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,47005,0,732,732,0,1.5573,1.5573
I00720,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,34203,0,405,405,0,1.1841,1.1841
I00720,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,104170,0,842,842,0,0.8083,0.8083
I00720,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,126343,194,1638,1670,0.1536,1.2965,1.3218
I00720,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,83253,263,1400,1471,0.3159,1.6816,1.7669
I00720,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,81229,0,1284,1284,0,1.5807,1.5807
I00720,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,147708,0,1754,1754,0,1.1875,1.1875
I00720,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,63189,0,546,546,0,0.8641,0.8641
I00720,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,64376,0,1090,1090,0,1.6932,1.6932
I00720,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,69924,303,1811,1816,0.4333,2.59,2.5971
I00720,RWJ,STOCKPORT NHS FOUNDATION TRUST,61587,0,634,634,0,1.0294,1.0294
I00720,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,71109,1,1282,1283,0.0014,1.8029,1.8043
I00720,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,47180,1,738,739,0.0021,1.5642,1.5663
I00720,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,75645,0,711,711,0,0.9399,0.9399
I00720,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,130655,398,1521,1529,0.3046,1.1641,1.1703
I00720,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,56915,0,762,762,0,1.3388,1.3388
I00720,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,111461,1,1047,1048,0.0009,0.9393,0.9402
I00720,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,67695,0,859,859,0,1.2689,1.2689
I00720,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,72515,1,679,680,0.0014,0.9364,0.9377
I00720,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,57606,5,698,700,0.0087,1.2117,1.2152
I00720,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,78449,1,1032,1033,0.0013,1.3155,1.3168
I00720,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,84138,0,778,778,0,0.9247,0.9247
I00720,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,55805,167,971,979,0.2993,1.74,1.7543
I00720,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,81463,0,920,920,0,1.1293,1.1293
I00720,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,65618,0,1056,1056,0,1.6093,1.6093
I00720,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,104562,7,2472,2474,0.0067,2.3641,2.3661
I00720,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,71623,0,1295,1295,0,1.8081,1.8081
