INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,RPA,MEDWAY NHS FOUNDATION TRUST,7215,55520,13
I01964,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6040,52430,11.5
I01964,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,6795,55800,12.2
I01964,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,9980,93450,10.7
I01964,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6845,43445,15.8
I01964,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8400,90635,9.3
I01964,RVJ,NORTH BRISTOL NHS TRUST,14220,92215,15.4
I01964,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,4005,47125,8.5
I01964,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,6515,48540,13.4
I01964,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,7435,60030,12.4
I01964,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11840,83265,14.2
I01964,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10125,75925,13.3
I01964,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,3585,29315,12.2
I01964,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,6755,59575,11.3
I01964,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,13980,83040,16.8
I01964,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16795,140285,12
I01964,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15450,121005,12.8
I01964,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,16755,130775,12.8
I01964,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,7185,50875,14.1
I01964,RHU,PORTSMOUTH HOSPITALS NHS TRUST,11230,83795,13.4
I01964,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10755,69090,15.6
I01964,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,8185,70670,11.6
I01964,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,5650,62685,9
I01964,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,26515,114020,23.3
I01964,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6680,50485,13.2
I01964,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,11910,63570,18.7
I01964,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6395,50490,12.7
I01964,RNZ,SALISBURY NHS FOUNDATION TRUST,5160,38100,13.5
I01964,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,9750,70675,13.8
I01964,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,10570,116555,9.1
I01964,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9010,60535,14.9
I01964,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10900,75010,14.5
I01964,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9400,86170,10.9
I01964,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,8260,80425,10.3
I01964,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,4335,36650,11.8
I01964,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8435,58600,14.4
I01964,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,6130,39080,15.7
I01964,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11445,88990,12.9
I01964,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10680,79250,13.5
I01964,RWJ,STOCKPORT NHS FOUNDATION TRUST,5025,55405,9.1
I01964,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,7365,54580,13.5
I01964,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,3635,33855,10.7
I01964,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,9210,58710,15.7
I01964,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,7575,63005,12
I01964,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5445,41260,13.2
I01964,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13525,113230,11.9
I01964,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7415,56600,13.1
I01964,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",8225,50735,16.2
I01964,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,4565,35725,12.8
I01964,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,8395,52235,16.1
I01964,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,7555,71310,10.6
I01964,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,10530,46415,22.7
I01964,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9455,82985,11.4
I01964,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12560,106065,11.8
I01964,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12715,97825,13
I01964,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,44080,267720,16.5
I01964,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,10540,83780,12.6
I01964,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,13400,99360,13.5
I01964,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19350,136760,14.1
I01964,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18710,160030,11.7
I01964,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,5720,51875,11
I01964,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,20835,148145,14.1
I01964,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,11510,75285,15.3
I01964,RBK,WALSALL HEALTHCARE NHS TRUST,6935,49610,14
I01964,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6650,48875,13.6
I01964,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,9110,64040,14.2
I01964,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,5120,37240,13.7
I01964,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,14125,80545,17.5
I01964,RA3,WESTON AREA HEALTH NHS TRUST,2610,16345,16
I01964,RKE,WHITTINGTON HEALTH NHS TRUST,4055,24945,16.3
I01964,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7840,65445,12
I01964,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10040,76045,13.2
I01964,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7055,46605,15.1
I01964,RLQ,WYE VALLEY NHS TRUST,4850,33065,14.7
I01964,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5265,30785,17.1
I01964,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,11955,92320,12.9
