INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RN7,DARTFORD AND GRAVESHAM NHS TRUST,57100,0,1115,1115,0,2,2
I00720,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,73655,0,1885,1885,0,2.6,2.6
I00720,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,29345,0,560,560,0,1.9,1.9
I00720,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,67400,100,1210,1215,0.1,1.8,1.8
I00720,RJN,EAST CHESHIRE NHS TRUST,19600,0,385,385,0,2,2
I00720,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,109435,0,1410,1410,0,1.3,1.3
I00720,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,85580,*,1485,1485,*,1.7,1.7
I00720,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,110495,0,2450,2450,0,2.2,2.2
I00720,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,63275,0,815,815,0,1.3,1.3
I00720,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,64220,*,1295,1295,*,2,2
I00720,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,130080,*,2370,2370,*,1.8,1.8
I00720,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,32855,210,700,715,0.6,2.1,2.2
I00720,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,24250,0,380,380,0,1.6,1.6
I00720,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,91265,*,1890,1890,*,2.1,2.1
I00720,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,63280,60,1195,1200,0.1,1.9,1.9
I00720,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,95290,10,1550,1555,0,1.6,1.6
I00720,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,65995,270,1280,1355,0.4,1.9,2.1
I00720,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,27515,0,450,450,0,1.6,1.6
I00720,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,45620,0,395,395,0,0.9,0.9
I00720,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,85195,375,1855,2085,0.4,2.2,2.4
I00720,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,109555,*,2515,2515,*,2.3,2.3
I00720,R1F,ISLE OF WIGHT NHS TRUST,17810,*,580,580,*,3.3,3.3
I00720,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,33740,*,795,800,*,2.4,2.4
I00720,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,52575,0,770,770,0,1.5,1.5
I00720,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,114220,0,2635,2635,0,2.3,2.3
I00720,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,59705,0,745,745,0,1.2,1.2
I00720,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,79655,*,1860,1860,*,2.3,2.3
I00720,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,123365,0,2065,2065,0,1.7,1.7
I00720,RJ2,LEWISHAM AND GREENWICH NHS TRUST,91820,0,905,905,0,1,1
I00720,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,105870,*,1610,1610,*,1.5,1.5
I00720,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,82380,0,975,975,0,1.2,1.2
I00720,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,76835,0,1410,1410,0,1.8,1.8
I00720,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,177745,*,3735,3740,*,2.1,2.1
I00720,RPA,MEDWAY NHS FOUNDATION TRUST,55545,0,975,975,0,1.8,1.8
I00720,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,51555,*,740,740,*,1.4,1.4
I00720,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,55560,0,830,830,0,1.5,1.5
I00720,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,93905,*,1520,1525,*,1.6,1.6
I00720,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,48755,0,945,945,0,1.9,1.9
I00720,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,90290,*,2715,2720,*,3,3
I00720,RVJ,NORTH BRISTOL NHS TRUST,90795,0,1300,1300,0,1.4,1.4
I00720,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,46440,0,1090,1090,0,2.3,2.3
I00720,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,49300,0,695,695,0,1.4,1.4
I00720,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,60325,0,1205,1205,0,2,2
I00720,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,82890,*,2000,2000,*,2.4,2.4
I00720,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,75670,0,1055,1055,0,1.4,1.4
I00720,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,30780,0,355,355,0,1.2,1.2
I00720,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,59265,0,940,940,0,1.6,1.6
I00720,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,77800,880,1905,1980,1.1,2.4,2.5
I00720,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,138010,480,2625,2630,0.3,1.9,1.9
I00720,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,119000,420,2390,2405,0.4,2,2
I00720,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,130495,30,1885,1890,0,1.4,1.4
I00720,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,51320,325,655,680,0.6,1.3,1.3
I00720,RHU,PORTSMOUTH HOSPITALS NHS TRUST,83440,0,1475,1475,0,1.8,1.8
I00720,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,68840,*,1515,1520,*,2.2,2.2
I00720,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,72160,0,1265,1265,0,1.8,1.8
I00720,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,62685,0,1180,1180,0,1.9,1.9
I00720,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,108935,0,1665,1665,0,1.5,1.5
I00720,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,50880,410,1385,1465,0.8,2.7,2.9
I00720,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,49320,120,1120,1120,0.2,2.3,2.3
I00720,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,62230,0,875,875,0,1.4,1.4
I00720,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,49925,0,1585,1585,0,3.2,3.2
I00720,RNZ,SALISBURY NHS FOUNDATION TRUST,37395,220,710,730,0.6,1.9,2
I00720,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,71015,0,725,725,0,1,1
I00720,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,115055,410,2155,2195,0.4,1.9,1.9
I00720,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,58075,0,450,450,0,0.8,0.8
I00720,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,72490,0,1300,1300,0,1.8,1.8
I00720,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,86695,*,1165,1165,*,1.3,1.3
I00720,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,80275,75,1325,1400,0.1,1.7,1.7
I00720,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,36725,0,405,405,0,1.1,1.1
I00720,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,58475,130,1240,1255,0.2,2.1,2.1
I00720,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,38455,0,795,795,0,2.1,2.1
I00720,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,88950,0,1640,1640,0,1.8,1.8
I00720,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,79785,0,1280,1280,0,1.6,1.6
I00720,RWJ,STOCKPORT NHS FOUNDATION TRUST,55950,0,735,735,0,1.3,1.3
I00720,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,54025,0,1215,1215,0,2.2,2.2
I00720,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,33550,0,375,375,0,1.1,1.1
I00720,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,58985,0,840,840,0,1.4,1.4
I00720,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,62515,0,900,900,0,1.4,1.4
I00720,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,41220,0,935,935,0,2.3,2.3
I00720,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,106190,0,1605,1605,0,1.5,1.5
I00720,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,55765,*,685,685,*,1.2,1.2
I00720,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",49810,*,395,395,*,0.8,0.8
I00720,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,36620,0,700,700,0,1.9,1.9
I00720,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,50505,385,1355,1415,0.8,2.7,2.8
I00720,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,70500,0,950,950,0,1.3,1.3
I00720,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,46085,*,630,630,*,1.4,1.4
I00720,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,80920,0,1680,1680,0,2.1,2.1
I00720,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,80755,25,975,980,0,1.2,1.2
I00720,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,97090,435,2960,2965,0.4,3,3.1
I00720,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,272470,*,3190,3190,*,1.2,1.2
I00720,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,83575,20,1150,1160,0,1.4,1.4
I00720,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,99395,0,1250,1250,0,1.3,1.3
I00720,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,129275,590,1920,1995,0.5,1.5,1.5
I00720,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,157500,*,2475,2475,*,1.6,1.6
I00720,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,51830,0,1195,1195,0,2.3,2.3
I00720,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,147850,0,2765,2765,0,1.9,1.9
I00720,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,73420,0,1030,1030,0,1.4,1.4
I00720,RBK,WALSALL HEALTHCARE NHS TRUST,46595,0,650,650,0,1.4,1.4
I00720,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,45325,0,735,735,0,1.6,1.6
I00720,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,61015,0,1110,1110,0,1.8,1.8
I00720,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,37365,*,990,995,*,2.6,2.7
I00720,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,79480,0,1455,1455,0,1.8,1.8
I00720,RA3,WESTON AREA HEALTH NHS TRUST,16575,*,565,565,*,3.4,3.4
I00720,RKE,WHITTINGTON HEALTH NHS TRUST,25825,0,580,580,0,2.2,2.2
I00720,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,65895,0,1525,1525,0,2.3,2.3
I00720,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,74325,*,1455,1455,*,2,2
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",46000,0,1155,1155,0,2.5,2.5
I00720,RLQ,WYE VALLEY NHS TRUST,30935,0,675,675,0,2.2,2.2
I00720,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,29715,0,985,985,0,3.3,3.3
I00720,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,89950,0,1250,1250,0,1.4,1.4
