INDICATOR_CODE,DIAGNOSIS_GROUP,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,1,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",25,*,1.2807
I00699,1,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",46,*,1.1242
I00699,1,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",25,*,0.5946
I00699,1,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",*,0,0.2641
I00699,1,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",*,0,0.0817
I00699,1,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",10,*,0.6081
I00699,1,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",18,0,0.6430
I00699,1,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",*,*,0.3336
I00699,1,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",13,0,1.0332
I00699,1,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",*,0,0.4678
I00699,1,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",*,0,0.0000
I00699,1,RVJ,"NORTH BRISTOL NHS TRUST",31,0,1.2932
I00699,1,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",13,*,0.8400
I00699,1,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",24,*,1.1214
I00699,1,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",*,*,0.6619
I00699,1,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",51,*,0.6322
I00699,1,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",60,*,3.2943
I00699,1,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",15,*,0.7940
I00699,1,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",14,*,0.9855
I00699,1,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",53,*,2.5113
I00699,1,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",6,*,0.7441
I00699,1,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",18,*,1.4610
I00699,1,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",*,0,0.0856
I00699,1,RWJ,"STOCKPORT NHS FOUNDATION TRUST",6,*,0.6096
I00699,1,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",*,0,0.3856
I00699,1,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",*,0,0.0000
I00699,1,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",15,*,1.3721
I00699,1,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",24,0,0.7427
I00699,1,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",*,0,0.2712
I00699,1,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",15,0,0.5759
I00699,1,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",12,*,0.3565
I00699,1,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",41,*,2.0822
I00699,1,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",*,0,0.1524
I00699,1,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",14,*,0.9717
I00699,1,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",*,0,0.0063
I00699,1,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",*,0,0.4985
I00699,1,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",15,*,1.6141
I00699,1,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",7,*,0.4400
I00699,1,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",84,*,3.5833
I00699,1,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",*,*,0.1046
I00699,2,R1F,"ISLE OF WIGHT NHS TRUST",335,71,76.4586
I00699,2,R1H,"BARTS HEALTH NHS TRUST",844,137,138.8835
I00699,2,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",687,104,116.3725
I00699,2,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",230,43,47.5223
I00699,2,RA3,"WESTON AREA HEALTH NHS TRUST",170,45,38.1236
I00699,2,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",289,63,66.3991
I00699,2,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",616,83,96.4763
I00699,2,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",610,114,146.2487
I00699,2,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",267,42,45.8138
I00699,2,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",373,121,87.3615
I00699,2,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",541,99,106.8157
I00699,2,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",218,42,36.6555
I00699,2,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",179,28,28.7939
I00699,2,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",359,94,80.6078
I00699,2,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",499,96,105.5745
I00699,2,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",207,46,41.6605
I00699,2,RBK,"WALSALL HEALTHCARE NHS TRUST",323,71,66.8128
I00699,2,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",866,197,209.5097
I00699,2,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",687,112,134.1713
I00699,2,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",379,96,77.7135
I00699,2,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",199,46,42.0945
I00699,2,RC1,"BEDFORD HOSPITAL NHS TRUST",297,61,61.5473
I00699,2,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",437,101,82.9639
I00699,2,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",923,240,223.3188
I00699,2,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",152,34,33.2975
I00699,2,RCF,"AIREDALE NHS FOUNDATION TRUST",177,28,36.1456
I00699,2,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",629,132,155.4092
I00699,2,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",496,116,111.3113
I00699,2,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",453,62,96.9471
I00699,2,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",392,67,76.1423
I00699,2,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1363,296,323.6401
I00699,2,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",592,140,128.5745
I00699,2,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",1143,227,214.0782
I00699,2,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",272,40,63.8420
I00699,2,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",182,40,38.3479
I00699,2,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",358,76,70.6077
I00699,2,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",432,111,86.5820
I00699,2,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",699,158,132.7590
I00699,2,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",305,73,61.7725
I00699,2,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",151,30,30.0112
I00699,2,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",285,69,63.4921
I00699,2,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",760,140,164.3867
I00699,2,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",308,50,62.1455
I00699,2,RGQ,"IPSWICH HOSPITAL NHS TRUST",547,97,116.5074
I00699,2,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",407,70,95.6107
I00699,2,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",390,62,72.0400
I00699,2,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",394,67,76.8735
I00699,2,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",380,73,70.3749
I00699,2,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",707,146,146.4239
I00699,2,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",645,143,139.4481
I00699,2,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",280,51,53.2296
I00699,2,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",151,26,20.8030
I00699,2,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",689,116,109.8059
I00699,2,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",389,88,76.5188
I00699,2,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",369,72,67.7400
I00699,2,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",271,47,50.0000
I00699,2,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",595,59,107.0013
I00699,2,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",185,44,39.5243
I00699,2,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",450,125,100.5879
I00699,2,RJN,"EAST CHESHIRE NHS TRUST",268,74,56.1099
I00699,2,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",406,91,87.6714
I00699,2,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",638,100,98.8347
I00699,2,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",610,144,152.0105
I00699,2,RK9,"PLYMOUTH HOSPITALS NHS TRUST",618,114,127.3972
I00699,2,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",455,63,78.6992
I00699,2,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",349,69,67.0604
I00699,2,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",611,142,111.7592
I00699,2,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",467,86,85.8458
I00699,2,RLQ,"WYE VALLEY NHS TRUST",168,34,32.7504
I00699,2,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",149,38,32.9305
I00699,2,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",930,197,205.8528
I00699,2,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",259,36,51.3999
I00699,2,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",607,109,136.4906
I00699,2,RMC,"BOLTON NHS FOUNDATION TRUST",635,163,141.3721
I00699,2,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",167,59,36.9056
I00699,2,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",547,121,111.8222
I00699,2,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",569,134,129.0444
I00699,2,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",450,89,87.6724
I00699,2,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",552,176,130.0205
I00699,2,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",321,77,66.5846
I00699,2,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",251,49,44.4482
I00699,2,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",438,74,79.2542
I00699,2,RNZ,"SALISBURY NHS FOUNDATION TRUST",229,42,47.4624
I00699,2,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",467,113,88.4987
I00699,2,RPA,"MEDWAY NHS FOUNDATION TRUST",414,80,86.3569
I00699,2,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",591,113,112.2995
I00699,2,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",458,97,106.4541
I00699,2,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",399,74,70.4505
I00699,2,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",214,47,44.9365
I00699,2,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",334,68,70.7799
I00699,2,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",111,16,16.8372
I00699,2,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",1057,213,213.9355
I00699,2,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",472,97,107.9582
I00699,2,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",911,109,127.7429
I00699,2,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",290,82,60.4079
I00699,2,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",601,103,105.0226
I00699,2,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",183,24,27.8466
I00699,2,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",546,90,86.1686
I00699,2,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",439,95,80.2674
I00699,2,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",647,156,142.9938
I00699,2,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",1071,179,231.9080
I00699,2,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",652,93,124.5898
I00699,2,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",418,98,88.3763
I00699,2,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",379,92,80.7849
I00699,2,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",832,146,163.3920
I00699,2,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",394,103,76.9649
I00699,2,RVJ,"NORTH BRISTOL NHS TRUST",371,72,84.3860
I00699,2,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",507,105,111.3088
I00699,2,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",1608,435,364.3478
I00699,2,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",364,58,67.3375
I00699,2,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",284,58,56.8658
I00699,2,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",368,41,34.2548
I00699,2,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",528,82,89.7955
I00699,2,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",434,97,73.0391
I00699,2,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",751,234,182.2521
I00699,2,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",1043,160,172.0528
I00699,2,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",430,81,84.4734
I00699,2,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",303,56,61.9406
I00699,2,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",369,83,72.1433
I00699,2,RWJ,"STOCKPORT NHS FOUNDATION TRUST",362,75,84.3390
I00699,2,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",571,114,113.9097
I00699,2,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",267,55,44.3409
I00699,2,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",324,73,61.8390
I00699,2,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1366,232,282.0578
I00699,2,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",477,115,104.9099
I00699,2,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",536,156,115.4231
I00699,2,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",516,61,91.5956
I00699,2,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",338,62,61.8317
I00699,2,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",440,117,91.1143
I00699,2,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",770,163,174.4463
I00699,2,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",520,125,102.9707
I00699,2,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1362,199,285.0274
I00699,2,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",509,112,99.8733
I00699,2,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",540,120,112.4864
I00699,2,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",566,101,97.1873
I00699,2,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",799,190,186.2115
I00699,3,R1F,"ISLE OF WIGHT NHS TRUST",8,0,0.2275
I00699,3,R1H,"BARTS HEALTH NHS TRUST",74,*,5.0719
I00699,3,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",56,*,4.5192
I00699,3,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",14,*,1.4959
