INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00721,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",2847,0,1163,1163,0.0000,40.8500,40.8500
I00721,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1164,0,416,416,0.0000,35.7388,35.7388
I00721,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",2365,172,1045,1045,7.2727,44.1860,44.1860
I00721,RJN,"EAST CHESHIRE NHS TRUST",961,1,150,150,0.1041,15.6087,15.6087
I00721,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",4037,0,1010,1010,0.0000,25.0186,25.0186
I00721,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",2599,0,690,690,0.0000,26.5487,26.5487
I00721,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",2536,0,476,476,0.0000,18.7697,18.7697
I00721,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1971,0,833,833,0.0000,42.2628,42.2628
I00721,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3503,2,1737,1737,0.0571,49.5861,49.5861
I00721,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1458,135,208,218,9.2593,14.2661,14.9520
I00721,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1029,0,579,579,0.0000,56.2682,56.2682
I00721,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3094,0,519,519,0.0000,16.7744,16.7744
I00721,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",1819,79,564,566,4.3430,31.0060,31.1160
I00721,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1506,1,757,757,0.0664,50.2656,50.2656
I00721,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1965,120,488,519,6.1069,24.8346,26.4122
I00721,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",893,0,205,205,0.0000,22.9563,22.9563
I00721,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",4471,0,1164,1164,0.0000,26.0344,26.0344
I00721,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",813,1,346,346,0.1230,42.5584,42.5584
I00721,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",538,0,132,132,0.0000,24.5353,24.5353
I00721,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",3309,71,836,851,2.1457,25.2644,25.7177
I00721,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",2266,0,1244,1244,0.0000,54.8985,54.8985
I00721,RGQ,"IPSWICH HOSPITAL NHS TRUST",1891,0,277,277,0.0000,14.6483,14.6483
I00721,R1F,"ISLE OF WIGHT NHS TRUST",864,0,323,323,0.0000,37.3843,37.3843
I00721,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1508,1,340,340,0.0663,22.5464,22.5464
I00721,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1584,0,340,340,0.0000,21.4646,21.4646
I00721,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3077,0,1419,1419,0.0000,46.1163,46.1163
I00721,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1150,0,437,437,0.0000,38.0000,38.0000
I00721,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2266,0,826,826,0.0000,36.4519,36.4519
I00721,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4130,0,1163,1163,0.0000,28.1598,28.1598
I00721,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2260,0,554,554,0.0000,24.5133,24.5133
I00721,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",2482,0,718,718,0.0000,28.9283,28.9283
I00721,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1655,0,433,433,0.0000,26.1631,26.1631
I00721,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2277,0,660,660,0.0000,28.9855,28.9855
I00721,RPA,"MEDWAY NHS FOUNDATION TRUST",1892,0,678,678,0.0000,35.8351,35.8351
I00721,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1529,0,228,228,0.0000,14.9117,14.9117
I00721,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1845,0,341,341,0.0000,18.4824,18.4824
I00721,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2952,0,650,650,0.0000,22.0190,22.0190
I00721,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1218,0,529,529,0.0000,43.4319,43.4319
I00721,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3554,1,739,739,0.0281,20.7935,20.7935
I00721,RVJ,"NORTH BRISTOL NHS TRUST",2116,0,604,604,0.0000,28.5444,28.5444
I00721,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1785,0,532,532,0.0000,29.8039,29.8039
I00721,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1244,0,367,367,0.0000,29.5016,29.5016
I00721,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2073,0,755,755,0.0000,36.4206,36.4206
I00721,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1761,0,645,645,0.0000,36.6269,36.6269
I00721,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1164,0,498,498,0.0000,42.7835,42.7835
I00721,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2457,0,396,396,0.0000,16.1172,16.1172
I00721,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",2984,512,1102,1135,17.1582,36.9303,38.0362
I00721,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4387,296,1172,1173,6.7472,26.7153,26.7381
I00721,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3119,287,1108,1110,9.2017,35.5242,35.5883
I00721,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3985,46,788,790,1.1543,19.7742,19.8243
I00721,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",1983,0,666,666,0.0000,33.5855,33.5855
I00721,RK9,"PLYMOUTH HOSPITALS NHS TRUST",2341,2,484,484,0.0854,20.6749,20.6749
I00721,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1589,236,444,469,14.8521,27.9421,29.5154
I00721,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3076,0,656,656,0.0000,21.3264,21.3264
I00721,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2068,0,962,962,0.0000,46.5184,46.5184
I00721,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2441,1,613,613,0.0410,25.1127,25.1127
I00721,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",1985,0,380,380,0.0000,19.1436,19.1436
I00721,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2774,1,756,756,0.0360,27.2531,27.2531
I00721,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1978,173,809,819,8.7462,40.8999,41.4055
I00721,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1278,68,673,675,5.3208,52.6604,52.8169
I00721,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1963,0,436,436,0.0000,22.2109,22.2109
I00721,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1748,0,798,798,0.0000,45.6522,45.6522
I00721,RNZ,"SALISBURY NHS FOUNDATION TRUST",1054,144,330,336,13.6622,31.3093,31.8786
I00721,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2131,0,532,532,0.0000,24.9648,24.9648
I00721,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3659,228,1003,1036,6.2312,27.4119,28.3137
I00721,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1916,0,299,299,0.0000,15.6054,15.6054
I00721,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2640,0,753,753,0.0000,28.5227,28.5227
I00721,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2764,1,863,863,0.0362,31.2229,31.2229
I00721,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",1191,186,300,300,15.6171,25.1889,25.1889
I00721,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1190,0,262,262,0.0000,22.0168,22.0168
I00721,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2242,51,495,507,2.2748,22.0785,22.6137
I00721,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1223,0,297,297,0.0000,24.2845,24.2845
I00721,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2039,0,998,998,0.0000,48.9456,48.9456
I00721,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",2287,0,756,756,0.0000,33.0564,33.0564
I00721,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1770,0,477,477,0.0000,26.9492,26.9492
I00721,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1805,0,698,698,0.0000,38.6704,38.6704
I00721,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1357,0,381,381,0.0000,28.0766,28.0766
I00721,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1749,0,326,326,0.0000,18.6392,18.6392
I00721,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2325,0,733,733,0.0000,31.5269,31.5269
I00721,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",928,0,263,263,0.0000,28.3405,28.3405
I00721,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2678,0,606,606,0.0000,22.6288,22.6288
I00721,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1469,0,268,268,0.0000,18.2437,18.2437
I00721,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1634,1,192,192,0.0612,11.7503,11.7503
I00721,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1530,0,474,474,0.0000,30.9804,30.9804
I00721,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",1981,368,887,928,18.5765,44.7754,46.8450
I00721,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2558,0,584,584,0.0000,22.8303,22.8303
I00721,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",512,0,2,2,0.0000,0.3906,0.3906
I00721,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1842,0,420,420,0.0000,22.8013,22.8013
I00721,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3513,0,751,751,0.0000,21.3777,21.3777
I00721,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1103,0,359,359,0.0000,32.5476,32.5476
I00721,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",1860,0,626,626,0.0000,33.6559,33.6559
I00721,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2754,438,1154,1190,15.9041,41.9027,43.2099
I00721,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2727,0,793,793,0.0000,29.0796,29.0796
I00721,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1741,43,455,480,2.4698,26.1344,27.5704
I00721,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2916,0,1104,1104,0.0000,37.8601,37.8601
I00721,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4520,0,975,975,0.0000,21.5708,21.5708
I00721,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1842,1,616,616,0.0543,33.4419,33.4419
I00721,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4302,0,1634,1634,0.0000,37.9823,37.9823
I00721,RBK,"WALSALL HEALTHCARE NHS TRUST",1560,0,606,606,0.0000,38.8462,38.8462
I00721,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1497,0,470,470,0.0000,31.3961,31.3961
I00721,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",1883,0,526,526,0.0000,27.9341,27.9341
I00721,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1370,0,438,438,0.0000,31.9708,31.9708
I00721,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3119,0,1047,1047,0.0000,33.5685,33.5685
I00721,RA3,"WESTON AREA HEALTH NHS TRUST",1007,0,320,320,0.0000,31.7776,31.7776
I00721,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2257,0,639,639,0.0000,28.3119,28.3119
I00721,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2833,1,804,805,0.0353,28.3798,28.4151
I00721,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1761,0,546,546,0.0000,31.0051,31.0051
I00721,RLQ,"WYE VALLEY NHS TRUST",1194,1,300,301,0.0838,25.1256,25.2094
I00721,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1008,0,289,289,0.0000,28.6706,28.6706
I00721,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3196,0,734,734,0.0000,22.9662,22.9662
