INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00732,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,2505,96120,2.6
I00732,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1690,74860,2.3
I00732,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2310,70065,3.3
I00732,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,3065,146440,2.1
I00732,RPA,MEDWAY NHS FOUNDATION TRUST,1900,50030,3.8
I00732,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1460,48555,3
I00732,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,2025,48840,4.1
I00732,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,2945,85875,3.4
I00732,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1325,44865,3
I00732,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3345,76775,4.4
I00732,RVJ,NORTH BRISTOL NHS TRUST,2180,79285,2.7
I00732,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,1730,42155,4.1
I00732,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,1250,47220,2.6
I00732,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1975,54185,3.6
I00732,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,2760,69875,3.9
I00732,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1855,66980,2.8
I00732,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,980,25475,3.8
I00732,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,2495,52025,4.8
I00732,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,3070,71345,4.3
I00732,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,4230,117440,3.6
I00732,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3075,99020,3.1
I00732,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,3810,119670,3.2
I00732,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,1525,47880,3.2
I00732,RHU,PORTSMOUTH HOSPITALS NHS TRUST,2975,72445,4.1
I00732,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2030,61920,3.3
I00732,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2245,62195,3.6
I00732,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,2065,50865,4.1
I00732,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,2535,95960,2.6
I00732,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,1885,43195,4.4
I00732,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1125,41885,2.7
I00732,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1935,56940,3.4
I00732,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,1655,41540,4
I00732,RNZ,SALISBURY NHS FOUNDATION TRUST,1015,31920,3.2
I00732,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,2015,64720,3.1
I00732,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3370,91640,3.7
I00732,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1855,52350,3.5
I00732,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,2645,67045,3.9
I00732,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,2515,69625,3.6
I00732,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,3000,67830,4.4
I00732,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,1140,32775,3.5
I00732,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2190,51360,4.3
I00732,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1325,36130,3.7
I00732,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1875,73940,2.5
I00732,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,2305,72975,3.2
I00732,RWJ,STOCKPORT NHS FOUNDATION TRUST,1735,49560,3.5
I00732,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1925,49060,3.9
I00732,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1300,31165,4.2
I00732,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,1785,51000,3.5
I00732,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2340,56900,4.1
I00732,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1050,37855,2.8
I00732,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2360,78975,3
I00732,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1595,51975,3.1
I00732,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1615,44555,3.6
I00732,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1475,31150,4.7
I00732,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,1905,40355,4.7
I00732,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2630,63085,4.2
I00732,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1635,42400,3.9
I00732,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,3440,72450,4.7
I00732,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1035,45200,2.3
I00732,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2715,77585,3.5
I00732,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,7040,216315,3.3
I00732,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1505,69210,2.2
I00732,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2755,85995,3.2
I00732,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,4315,112530,3.8
I00732,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4265,136530,3.1
I00732,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1750,46355,3.8
I00732,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,4240,133160,3.2
I00732,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2475,61410,4
I00732,RBK,WALSALL HEALTHCARE NHS TRUST,1445,42845,3.4
I00732,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,1290,40780,3.2
I00732,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2065,53725,3.8
I00732,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1440,33780,4.3
I00732,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,3000,72875,4.1
I00732,RA3,WESTON AREA HEALTH NHS TRUST,800,15215,5.3
I00732,RKE,WHITTINGTON HEALTH NHS TRUST,555,23530,2.4
I00732,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2175,58595,3.7
I00732,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2820,65985,4.3
I00732,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1730,38285,4.5
I00732,RLQ,WYE VALLEY NHS TRUST,1195,26650,4.5
I00732,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,1055,26555,4
I00732,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,2980,81975,3.6
