INDICATOR_CODE,PROVIDER,PROVIDER NAME,NUMERATOR,DENOMINATOR,RATE
I00731,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,18,7423,0.2
I00731,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30,4952,0.6
I00731,RGQ,IPSWICH HOSPITAL NHS TRUST,53,7425,0.7
I00731,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,15,4470,0.3
I00731,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,99,18104,0.5
I00731,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,111,13892,0.8
I00731,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,76,19850,0.4
I00731,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,154,24377,0.6
I00731,RHU,PORTSMOUTH HOSPITALS NHS TRUST,80,14711,0.5
I00731,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,51,13970,0.4
I00731,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,191,26515,0.7
I00731,RJ2,LEWISHAM AND GREENWICH NHS TRUST,25,5813,0.4
I00731,RJ6,CROYDON HEALTH SERVICES NHS TRUST,9,2846,0.3
I00731,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,112,21789,0.5
I00731,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,12,1612,0.7
I00731,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,125,16288,0.8
I00731,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,15,4619,0.3
I00731,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,59,8539,0.7
I00731,RJN,EAST CHESHIRE NHS TRUST,17,2088,0.8
I00731,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,32,5478,0.6
I00731,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,115,20020,0.6
I00731,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,28,4601,0.6
I00731,RK9,PLYMOUTH HOSPITALS NHS TRUST,112,14323,0.8
I00731,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,87,15459,0.6
I00731,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,*,*,0.2
I00731,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,55,8957,0.6
I00731,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,89,17279,0.5
I00731,RLQ,WYE VALLEY NHS TRUST,34,6154,0.6
I00731,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,10,2847,0.4
I00731,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,77,16160,0.5
I00731,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,92,14452,0.6
I00731,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,64,10641,0.6
I00731,RMC,BOLTON NHS FOUNDATION TRUST,34,6465,0.5
I00731,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,17,3518,0.5
I00731,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,35,6950,0.5
I00731,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,45,11335,0.4
I00731,RN7,DARTFORD AND GRAVESHAM NHS TRUST,43,14794,0.3
I00731,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,35,7106,0.5
I00731,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,33,7278,0.5
I00731,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,18,5387,0.3
I00731,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,55,7236,0.8
I00731,RNZ,SALISBURY NHS FOUNDATION TRUST,31,6310,0.5
I00731,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,42,10700,0.4
I00731,RPA,MEDWAY NHS FOUNDATION TRUST,35,8148,0.4
I00731,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,93,9721,1
I00731,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,28,10718,0.3
I00731,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,35,6140,0.6
I00731,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,11,3873,0.3
I00731,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,20,5161,0.4
I00731,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,12,2993,0.4
I00731,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,89,17402,0.5
I00731,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,87,5518,1.6
I00731,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,188,30235,0.6
I00731,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",22,8138,0.3
I00731,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,97,18157,0.5
I00731,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,188,25545,0.7
I00731,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,176,30104,0.6
I00731,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,92,13329,0.7
I00731,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,150,8044,1.9
I00731,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,90,14576,0.6
I00731,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,92,23741,0.4
I00731,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,43,6270,0.7
I00731,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16,5157,0.3
I00731,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,170,19691,0.9
I00731,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,32,7179,0.4
I00731,RVJ,NORTH BRISTOL NHS TRUST,38,13893,0.3
I00731,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,27,8231,0.3
I00731,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,68,16587,0.4
I00731,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,40,5737,0.7
I00731,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,14,3419,0.4
I00731,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,101,19752,0.5
I00731,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,109,16630,0.7
I00731,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,168,18877,0.9
I00731,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,65,11999,0.5
I00731,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,107,22286,0.5
I00731,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,55,9198,0.6
I00731,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,22,7094,0.3
I00731,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,48,11126,0.4
I00731,RWJ,STOCKPORT NHS FOUNDATION TRUST,32,7765,0.4
I00731,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,70,10307,0.7
I00731,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,20,6008,0.3
I00731,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,53,9322,0.6
I00731,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,97,22968,0.4
I00731,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,77,9711,0.8
I00731,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,100,24244,0.4
I00731,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,55,11285,0.5
I00731,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,48,8431,0.6
I00731,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,71,8039,0.9
I00731,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,76,13669,0.6
I00731,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,41,9194,0.4
I00731,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,31,6521,0.5
I00731,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,60,10185,0.6
I00731,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,52,7645,0.7
I00731,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,124,22248,0.6
I00731,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,42,9925,0.4
