INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00743,RJN,EAST CHESHIRE NHS TRUST,940,40,165,140,230,360,*,4,18,15,24,38,*
I00743,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,4075,795,905,990,985,380,20,20,22,24,24,9,0
I00743,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2770,1190,670,315,400,195,*,43,24,11,14,7,*
I00743,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,4445,735,835,1200,855,745,80,17,19,27,19,17,2
I00743,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,2675,435,585,755,630,255,10,16,22,28,24,10,0
I00743,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,1820,45,210,225,475,860,*,2,12,12,26,47,*
I00743,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3635,70,445,555,755,1720,95,2,12,15,21,47,3
I00743,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1415,490,380,205,230,100,*,35,27,14,16,7,*
I00743,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1135,175,340,280,220,120,*,15,30,25,19,11,*
I00743,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,3015,255,385,680,785,900,10,8,13,23,26,30,0
I00743,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,1795,185,230,340,580,460,*,10,13,19,32,26,*
I00743,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1480,320,580,260,150,115,50,22,39,18,10,8,3
I00743,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2195,15,270,310,635,955,10,1,12,14,29,44,0
I00743,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,975,30,30,180,315,415,*,3,3,18,32,43,*
I00743,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,530,245,245,30,*,*,*,46,46,6,*,*,*
I00743,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,3400,1100,715,500,555,525,10,32,21,15,16,15,0
I00743,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2140,460,690,460,320,165,45,21,32,21,15,8,2
I00743,R1F,ISLE OF WIGHT NHS TRUST,895,105,350,240,165,30,*,12,39,27,18,3,*
I00743,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1685,405,445,560,195,75,*,24,26,33,12,4,*
I00743,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1695,250,370,415,345,270,40,15,22,24,20,16,2
I00743,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,3080,450,640,530,695,665,100,15,21,17,23,22,3
I00743,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1195,20,95,205,310,555,10,2,8,17,26,46,1
I00743,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,2370,450,470,350,560,535,*,19,20,15,24,23,*
I00743,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,4170,1555,555,685,805,545,30,37,13,16,19,13,1
I00743,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2395,425,780,555,365,260,15,18,33,23,15,11,1
I00743,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4105,2510,565,395,475,130,30,61,14,10,12,3,1
I00743,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,2535,340,690,785,470,230,20,13,27,31,19,9,1
I00743,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1790,285,430,355,290,410,20,16,24,20,16,23,1
I00743,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2370,105,265,570,560,865,*,4,11,24,24,36,*
I00743,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,3405,1205,650,435,590,485,40,35,19,13,17,14,1
I00743,RPA,MEDWAY NHS FOUNDATION TRUST,1960,500,550,390,320,190,*,26,28,20,16,10,*
I00743,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1520,235,290,255,365,365,10,15,19,17,24,24,1
I00743,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,2020,20,310,550,600,535,*,1,15,27,30,26,*
I00743,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,3020,1055,710,500,540,190,20,35,24,17,18,6,1
I00743,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1390,160,215,250,475,280,10,12,15,18,34,20,1
I00743,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3655,385,640,1165,840,600,20,11,18,32,23,16,1
I00743,RVJ,NORTH BRISTOL NHS TRUST,2205,280,395,370,485,655,15,13,18,17,22,30,1
I00743,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,1935,350,510,435,350,260,35,18,26,22,18,13,2
I00743,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,1275,450,350,170,180,60,65,35,27,13,14,5,5
I00743,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,2085,935,365,275,290,220,*,45,18,13,14,11,*
I00743,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,2945,380,435,785,760,550,35,13,15,27,26,19,1
I00743,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2110,265,435,340,630,430,10,13,21,16,30,20,0
I00743,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,1005,105,390,280,180,45,*,10,39,28,18,4,*
I00743,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,2540,675,560,470,540,290,*,27,22,19,21,11,*
I00743,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,3295,845,765,575,535,570,*,26,23,17,16,17,*
I00743,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,4525,1165,805,735,740,1050,25,26,18,16,16,23,1
I00743,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3245,165,215,545,925,1365,25,5,7,17,29,42,1
I00743,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,4065,1950,870,520,480,225,20,48,21,13,12,6,0
I00743,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,1600,75,240,400,475,405,*,5,15,25,30,25,*
I00743,RHU,PORTSMOUTH HOSPITALS NHS TRUST,3150,455,500,635,635,885,45,14,16,20,20,28,1
I00743,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2180,75,270,275,395,1050,120,3,12,13,18,48,6
I00743,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2270,350,950,620,300,45,*,15,42,27,13,2,*
I00743,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,2350,85,370,750,620,515,*,4,16,32,26,22,*
I00743,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,2625,210,525,775,655,415,50,8,20,30,25,16,2
I00743,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1260,10,55,165,330,690,*,1,4,13,26,55,*
I00743,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,2030,95,240,550,495,635,10,5,12,27,24,31,0
I00743,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,1710,730,355,240,225,150,10,43,21,14,13,9,1
I00743,RNZ,SALISBURY NHS FOUNDATION TRUST,1035,45,130,315,250,290,10,4,13,30,24,28,1
I00743,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,2130,1360,395,245,50,10,70,64,19,12,2,0,3
I00743,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3625,1380,495,670,585,475,15,38,14,18,16,13,0
I00743,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2075,640,580,410,280,150,*,31,28,20,13,7,*
I00743,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,2790,315,615,700,605,265,295,11,22,25,22,9,11
I00743,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,2715,1000,415,395,560,345,*,37,15,15,21,13,*
I00743,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,3225,1545,820,390,285,180,10,48,25,12,9,6,0
I00743,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,1225,*,90,265,490,365,*,*,7,22,40,30,*
I00743,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2270,385,330,495,500,555,10,17,15,22,22,24,0
I00743,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1340,290,150,360,270,250,25,22,11,27,20,19,2
I00743,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2000,95,435,490,490,455,40,5,22,25,25,23,2
I00743,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,2440,1150,480,400,250,155,10,47,20,16,10,6,0
I00743,RWJ,STOCKPORT NHS FOUNDATION TRUST,1780,350,365,300,285,480,*,20,21,17,16,27,*
I00743,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1950,20,280,440,525,665,15,1,14,23,27,34,1
I00743,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1320,610,285,265,105,50,*,46,22,20,8,4,*
I00743,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,1855,245,475,600,350,175,*,13,26,32,19,9,*
I00743,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2410,745,465,380,465,355,*,31,19,16,19,15,*
I00743,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1060,50,360,275,190,185,*,5,34,26,18,17,*
I00743,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2640,1040,415,390,325,415,65,39,16,15,12,16,2
I00743,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1635,25,380,465,370,385,10,2,23,28,23,24,1
I00743,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1650,295,585,615,105,45,*,18,35,37,6,3,*
I00743,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1510,595,355,215,285,55,*,39,24,14,19,4,*
I00743,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,2065,165,285,495,510,600,15,8,14,24,25,29,1
I00743,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2595,920,535,400,460,255,25,35,21,15,18,10,1
I00743,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1765,275,515,445,355,170,*,16,29,25,20,10,*
I00743,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,3630,665,915,750,770,510,25,18,25,21,21,14,1
I00743,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1305,245,385,295,170,150,60,19,30,23,13,11,5
I00743,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2700,380,515,580,590,615,20,14,19,21,22,23,1
I00743,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,7375,2955,1420,1185,885,865,65,40,19,16,12,12,1
I00743,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1720,395,340,285,380,275,40,23,20,17,22,16,2
I00743,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2875,510,595,705,575,470,20,18,21,25,20,16,1
I00743,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,4515,770,720,1015,1050,935,30,17,16,22,23,21,1
I00743,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4470,690,820,885,1040,1005,30,15,18,20,23,22,1
I00743,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1900,385,260,400,570,275,10,20,14,21,30,14,1
I00743,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,4455,1130,890,805,910,680,45,25,20,18,20,15,1
I00743,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2585,445,805,565,465,270,30,17,31,22,18,10,1
I00743,RBK,WALSALL HEALTHCARE NHS TRUST,1550,745,295,190,165,145,10,48,19,12,11,9,1
I00743,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1370,410,190,145,315,300,*,30,14,11,23,22,*
I00743,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2140,30,280,495,475,835,30,1,13,23,22,39,1
I00743,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1510,40,300,545,430,185,10,3,20,36,28,12,1
I00743,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,3140,185,565,980,815,580,10,6,18,31,26,18,0
I00743,RA3,WESTON AREA HEALTH NHS TRUST,875,170,170,150,255,120,10,19,19,17,29,14,1
I00743,RKE,WHITTINGTON HEALTH NHS TRUST,615,130,175,135,75,35,70,21,28,22,12,6,11
I00743,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2265,790,355,360,420,320,20,35,16,16,19,14,1
I00743,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2905,365,485,750,740,550,10,13,17,26,25,19,0
I00743,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1820,635,425,245,280,230,*,35,23,13,15,13,*
I00743,RLQ,WYE VALLEY NHS TRUST,1230,80,210,435,290,75,145,7,17,35,24,6,12
I00743,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,1055,70,160,380,315,115,15,7,15,36,30,11,1
I00743,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3195,395,465,670,700,905,60,12,15,21,22,28,2
