INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,3,AGE_GROUP_4,0.3793,0.7662,0.245,1,0.6206
I00699,3,AGE_GROUP_5,0.2006,1.0441,0.0369,1,0.8476
I00699,3,AGE_GROUP_6,-12.3311,529.6937,0.0005,1,0.9814
I00699,3,AGE_GROUP_7,-0.1044,1.044,0.01,1,0.9204
I00699,3,AGE_GROUP_8,1.8028,0.483,13.9298,1,0.0002
I00699,3,AGE_GROUP_9,-12.3961,443.2694,0.0008,1,0.9777
I00699,3,AGE_GROUP_10,0.6895,0.6507,1.123,1,0.2893
I00699,3,AGE_GROUP_11,1.6077,0.437,13.5366,1,0.0002
I00699,3,AGE_GROUP_12,1.9966,0.3785,27.8295,1,0
I00699,3,AGE_GROUP_13,2.1265,0.3524,36.4235,1,0
I00699,3,AGE_GROUP_14,2.4577,0.3369,53.217,1,0
I00699,3,AGE_GROUP_15,2.4407,0.3271,55.6905,1,0
I00699,3,AGE_GROUP_16,2.6528,0.319,69.1546,1,0
I00699,3,AGE_GROUP_17,2.7365,0.3172,74.4309,1,0
I00699,3,AGE_GROUP_18,3.0287,0.313,93.635,1,0
I00699,3,AGE_GROUP_19,3.3649,0.312,116.3222,1,0
I00699,3,AGE_GROUP_20,3.8741,0.3127,153.5135,1,0
I00699,3,AGE_GROUP_21,0,,,0,
I00699,3,CHARLSON_INDEX_1,0,,,0,
I00699,3,CHARLSON_INDEX_2,0.196,0.1572,1.5549,1,0.2124
I00699,3,CHARLSON_INDEX_3,0.9908,0.1098,81.3736,1,0
I00699,3,GENDER_1,0,,,0,
I00699,3,GENDER_2,-0.0211,0.0752,0.079,1,0.7786
I00699,3,GENDER_3,0,,,0,
I00699,3,Intercept,-5.6881,0.2956,370.2621,1,0
I00699,3,YEAR_INDEX_1,0,,,0,
I00699,3,YEAR_INDEX_2,0.0415,0.0893,0.2164,1,0.6418
I00699,3,YEAR_INDEX_3,0.2069,0.0906,5.2159,1,0.0224
I00699,4,ADMIMETH_1,-1.2443,0.2985,17.3792,1,0
I00699,4,ADMIMETH_2,0,,,0,
I00699,4,ADMIMETH_3,0,,,0,
I00699,4,AGE_GROUP_1,0,,,0,
I00699,4,AGE_GROUP_2,-13.1899,316.778,0.0017,1,0.9668
I00699,4,AGE_GROUP_3,-13.2607,484.8386,0.0007,1,0.9782
I00699,4,AGE_GROUP_4,-0.6517,1.0443,0.3894,1,0.5326
I00699,4,AGE_GROUP_5,-0.4615,1.0443,0.1953,1,0.6586
I00699,4,AGE_GROUP_6,0.1753,0.7648,0.0525,1,0.8187
I00699,4,AGE_GROUP_7,0.0302,0.765,0.0016,1,0.9685
I00699,4,AGE_GROUP_8,0.5583,0.5819,0.9205,1,0.3373
I00699,4,AGE_GROUP_9,0.8309,0.5068,2.6882,1,0.1011
I00699,4,AGE_GROUP_10,0.0249,0.5856,0.0018,1,0.9661
I00699,4,AGE_GROUP_11,0.5713,0.4509,1.6052,1,0.2052
I00699,4,AGE_GROUP_12,0.8588,0.3946,4.7364,1,0.0295
I00699,4,AGE_GROUP_13,0.9026,0.3768,5.7371,1,0.0166
I00699,4,AGE_GROUP_14,1.461,0.3461,17.82,1,0
I00699,4,AGE_GROUP_15,1.2956,0.3442,14.1698,1,0.0002
I00699,4,AGE_GROUP_16,1.5241,0.3383,20.2967,1,0
I00699,4,AGE_GROUP_17,1.8153,0.3341,29.5293,1,0
I00699,4,AGE_GROUP_18,1.9725,0.3315,35.4083,1,0
I00699,4,AGE_GROUP_19,1.8046,0.346,27.1989,1,0
I00699,4,AGE_GROUP_20,2.3245,0.3547,42.9479,1,0
I00699,4,AGE_GROUP_21,0,,,0,
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.808,0.204,15.6871,1,0.0001
I00699,4,CHARLSON_INDEX_3,1.364,0.1769,59.4441,1,0
I00699,4,GENDER_1,0.3207,0.1037,9.5644,1,0.002
I00699,4,GENDER_2,0,,,0,
I00699,4,GENDER_3,0,,,0,
I00699,4,Intercept,-5.33,0.2965,323.238,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,0.1467,0.1234,1.4134,1,0.2345
I00699,4,YEAR_INDEX_3,-0.0418,0.1284,0.1059,1,0.7449
I00699,5,ADMIMETH_1,-1.1303,0.2423,21.7609,1,0
I00699,5,ADMIMETH_2,0,,,0,
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.2738,0.2117,1.6736,1,0.1958
I00699,5,CHARLSON_INDEX_3,1.2852,0.166,59.9147,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.4068,0.1565,6.7593,1,0.0093
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-3.6142,0.1788,408.3872,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,0.0517,0.1679,0.0947,1,0.7583
I00699,5,YEAR_INDEX_3,-0.1531,0.1713,0.7988,1,0.3714
I00699,6,ADMIMETH_1,-0.2169,0.2119,1.0474,1,0.3061
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,AGE_GROUP_1,0.4164,0.3724,1.2508,1,0.2634
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_3,-11.9113,176.7875,0.0045,1,0.9463
I00699,6,AGE_GROUP_4,-0.4289,1.0194,0.177,1,0.674
I00699,6,AGE_GROUP_5,0.2096,0.7342,0.0815,1,0.7753
I00699,6,AGE_GROUP_6,1.016,0.5378,3.5696,1,0.0588
I00699,6,AGE_GROUP_7,1.5175,0.4539,11.1749,1,0.0008
I00699,6,AGE_GROUP_8,1.3937,0.4895,8.1066,1,0.0044
I00699,6,AGE_GROUP_9,1.8173,0.4278,18.0436,1,0
I00699,6,AGE_GROUP_10,1.9929,0.4072,23.9574,1,0
I00699,6,AGE_GROUP_11,2.6306,0.3075,73.1986,1,0
I00699,6,AGE_GROUP_12,3.1436,0.2667,138.9153,1,0
I00699,6,AGE_GROUP_13,3.3076,0.2598,162.0859,1,0
I00699,6,AGE_GROUP_14,3.3639,0.2586,169.218,1,0
I00699,6,AGE_GROUP_15,3.5854,0.2487,207.7823,1,0
I00699,6,AGE_GROUP_16,3.8813,0.2419,257.4025,1,0
I00699,6,AGE_GROUP_17,4.0349,0.2395,283.7325,1,0
I00699,6,AGE_GROUP_18,4.3522,0.2356,341.3205,1,0
I00699,6,AGE_GROUP_19,4.754,0.2331,415.9584,1,0
I00699,6,AGE_GROUP_20,5.2771,0.2322,516.4616,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.461,0.1482,9.6737,1,0.0019
I00699,6,CHARLSON_INDEX_3,1.8701,0.1092,293.3623,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,-0.0581,0.072,0.6506,1,0.4199
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-9.0804,0.2049,1962.9746,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,0.1738,0.0843,4.2463,1,0.0393
I00699,6,YEAR_INDEX_3,0.1739,0.0877,3.9292,1,0.0475
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,2.8508,0.0582,2395.3879,1,0
I00699,7,AGE_GROUP_1,-13.3521,1158.0452,0.0001,1,0.9908
I00699,7,AGE_GROUP_2,-13.4129,457.6886,0.0009,1,0.9766
I00699,7,AGE_GROUP_3,-1.0136,1.0502,0.9316,1,0.3344
I00699,7,AGE_GROUP_4,-13.3185,323.4314,0.0017,1,0.9672
I00699,7,AGE_GROUP_5,-13.331,244.405,0.003,1,0.9565
I00699,7,AGE_GROUP_6,-1.1313,0.7305,2.3984,1,0.1215
I00699,7,AGE_GROUP_7,-1.228,0.5995,4.1958,1,0.0405
I00699,7,AGE_GROUP_8,-0.8758,0.3746,5.467,1,0.0194
I00699,7,AGE_GROUP_9,-0.6659,0.2386,7.7887,1,0.0053
I00699,7,AGE_GROUP_10,-0.4253,0.1727,6.0669,1,0.0138
I00699,7,AGE_GROUP_11,-0.5426,0.1288,17.7524,1,0
I00699,7,AGE_GROUP_12,-0.4579,0.0999,21.0135,1,0
I00699,7,AGE_GROUP_13,-0.4909,0.0927,28.0238,1,0
I00699,7,AGE_GROUP_14,-0.2028,0.083,5.9667,1,0.0146
I00699,7,AGE_GROUP_15,0,,,0,
I00699,7,AGE_GROUP_16,-0.0169,0.0843,0.0401,1,0.8412
I00699,7,AGE_GROUP_17,0.3041,0.0877,12.0257,1,0.0005
I00699,7,AGE_GROUP_18,0.6655,0.0959,48.1414,1,0
I00699,7,AGE_GROUP_19,0.7366,0.1172,39.4988,1,0
I00699,7,AGE_GROUP_20,1.168,0.1595,53.6018,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.1938,0.0798,5.8975,1,0.0152
I00699,7,CHARLSON_INDEX_3,0.9979,0.0545,335.6183,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,-0.0069,0.0531,0.0169,1,0.8967
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-4.8218,0.0893,2917.0679,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.0177,0.0573,0.0959,1,0.7568
I00699,7,YEAR_INDEX_3,0.0316,0.0575,0.3018,1,0.5827
I00699,8,ADMIMETH_1,-2.0326,0.0483,1771.678,1,0
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,0,,,0,
I00699,8,AGE_GROUP_4,-11.0886,600.3022,0.0003,1,0.9853
I00699,8,AGE_GROUP_6,-10.8945,105.716,0.0106,1,0.9179
I00699,8,AGE_GROUP_7,-0.4389,1.0805,0.165,1,0.6846
I00699,8,AGE_GROUP_8,0.2436,0.3938,0.3825,1,0.5363
I00699,8,AGE_GROUP_9,-0.625,0.3023,4.2725,1,0.0387
I00699,8,AGE_GROUP_10,-0.4733,0.2166,4.7767,1,0.0288
I00699,8,AGE_GROUP_11,-0.2401,0.123,3.811,1,0.0509
I00699,8,AGE_GROUP_12,-0.144,0.0904,2.5377,1,0.1112
I00699,8,AGE_GROUP_13,-0.152,0.0753,4.0771,1,0.0435
I00699,8,AGE_GROUP_14,-0.105,0.0665,2.4947,1,0.1142
I00699,8,AGE_GROUP_15,-0.0385,0.0599,0.4123,1,0.5208
I00699,8,AGE_GROUP_16,0,,,0,
I00699,8,AGE_GROUP_17,0.1542,0.0597,6.6707,1,0.0098
I00699,8,AGE_GROUP_18,0.4718,0.0626,56.811,1,0
I00699,8,AGE_GROUP_19,0.6881,0.0705,95.26,1,0
I00699,8,AGE_GROUP_20,0.7807,0.0895,76.0654,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.1312,0.0639,4.2117,1,0.0401
I00699,8,CHARLSON_INDEX_3,1.1728,0.0417,789.9278,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0068,0.0376,0.0326,1,0.8567
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-1.7062,0.0597,816.7607,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,-0.0088,0.0421,0.0439,1,0.8341
I00699,8,YEAR_INDEX_3,0.0377,0.0413,0.8333,1,0.3613
I00699,9,ADMIMETH_1,-2.3104,0.062,1388.0696,1,0
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,0,,,0,
I00699,9,AGE_GROUP_5,-11.0815,149.3077,0.0055,1,0.9408
I00699,9,AGE_GROUP_6,0.0034,0.633,0,1,0.9958
I00699,9,AGE_GROUP_7,0.2831,0.3783,0.5599,1,0.4543
I00699,9,AGE_GROUP_8,-0.6942,0.2957,5.5096,1,0.0189
I00699,9,AGE_GROUP_9,-0.8013,0.2399,11.1556,1,0.0008
I00699,9,AGE_GROUP_10,-0.4055,0.1832,4.8991,1,0.0269
I00699,9,AGE_GROUP_11,-0.3646,0.133,7.5129,1,0.0061
I00699,9,AGE_GROUP_12,-0.2808,0.1053,7.1028,1,0.0077
I00699,9,AGE_GROUP_13,-0.2212,0.0934,5.606,1,0.0179
I00699,9,AGE_GROUP_14,-0.1213,0.0891,1.8563,1,0.1731
I00699,9,AGE_GROUP_15,-0.1179,0.079,2.226,1,0.1357
I00699,9,AGE_GROUP_16,0.0051,0.0751,0.0046,1,0.9461
I00699,9,AGE_GROUP_17,0,,,0,
I00699,9,AGE_GROUP_18,0.242,0.0735,10.8449,1,0.001
I00699,9,AGE_GROUP_19,0.5245,0.083,39.9393,1,0
I00699,9,AGE_GROUP_20,0.7725,0.1148,45.2666,1,0
I00699,9,AGE_GROUP_21,0,,,0,
I00699,9,CHARLSON_INDEX_1,0,,,0,
I00699,9,CHARLSON_INDEX_2,0.2073,0.087,5.6775,1,0.0172
I00699,9,CHARLSON_INDEX_3,1.1223,0.0571,385.6877,1,0
I00699,9,GENDER_1,0,,,0,
I00699,9,GENDER_2,0.0737,0.0451,2.6711,1,0.1022
I00699,9,GENDER_3,0,,,0,
I00699,9,Intercept,-1.5522,0.0791,385.3717,1,0
I00699,9,YEAR_INDEX_1,0,,,0,
I00699,9,YEAR_INDEX_2,0.0596,0.0516,1.3368,1,0.2476
I00699,9,YEAR_INDEX_3,0.0152,0.0517,0.0865,1,0.7687
I00699,10,ADMIMETH_1,0,,,0,
I00699,10,ADMIMETH_2,0,,,0,
I00699,10,ADMIMETH_3,2.8034,0.0416,4540.6266,1,0
I00699,10,AGE_GROUP_3,-9.9565,453.3368,0.0005,1,0.9825
I00699,10,AGE_GROUP_4,-10.4917,164.1515,0.0041,1,0.949
I00699,10,AGE_GROUP_5,-10.679,104.56,0.0104,1,0.9187
I00699,10,AGE_GROUP_6,-1.7975,0.7259,6.132,1,0.0133
I00699,10,AGE_GROUP_7,-1.5548,0.4236,13.4701,1,0.0002
I00699,10,AGE_GROUP_8,-0.8859,0.1844,23.0878,1,0
I00699,10,AGE_GROUP_9,-0.8949,0.1527,34.3273,1,0
I00699,10,AGE_GROUP_10,-0.6007,0.1509,15.8445,1,0.0001
I00699,10,AGE_GROUP_11,-0.5948,0.1077,30.4813,1,0
I00699,10,AGE_GROUP_12,-0.5406,0.0835,41.9466,1,0
I00699,10,AGE_GROUP_13,-0.4054,0.0717,31.9713,1,0
I00699,10,AGE_GROUP_14,-0.2556,0.0641,15.9102,1,0.0001
I00699,10,AGE_GROUP_15,-0.1157,0.057,4.1268,1,0.0422
I00699,10,AGE_GROUP_16,0,,,0,
I00699,10,AGE_GROUP_17,0.1703,0.0523,10.6037,1,0.0011
I00699,10,AGE_GROUP_18,0.3939,0.0516,58.1693,1,0
I00699,10,AGE_GROUP_19,0.7669,0.0544,198.7127,1,0
I00699,10,AGE_GROUP_20,1.0374,0.0656,249.7654,1,0
I00699,10,AGE_GROUP_21,0,,,0,
I00699,10,CHARLSON_INDEX_1,0,,,0,
I00699,10,CHARLSON_INDEX_2,0.3814,0.0685,31.0023,1,0
I00699,10,CHARLSON_INDEX_3,1.4376,0.0437,1082.0871,1,0
I00699,10,GENDER_1,0,,,0,
I00699,10,GENDER_2,-0.0429,0.0287,2.2289,1,0.1355
I00699,10,GENDER_3,0,,,0,
I00699,10,Intercept,-5.1,0.0673,5734.1518,1,0
I00699,10,YEAR_INDEX_1,0,,,0,
I00699,10,YEAR_INDEX_2,-0.039,0.0351,1.2311,1,0.2672
I00699,10,YEAR_INDEX_3,-0.0204,0.0348,0.3434,1,0.5579
I00699,11,ADMIMETH_1,0,,,0,
I00699,11,ADMIMETH_2,0,,,0,
I00699,11,ADMIMETH_3,2.9561,0.0528,3129.4965,1,0
I00699,11,AGE_GROUP_5,-11.1309,120.6332,0.0085,1,0.9265
I00699,11,AGE_GROUP_6,0.2104,0.5045,0.1739,1,0.6766
I00699,11,AGE_GROUP_7,-1.0512,0.4073,6.6618,1,0.0099
I00699,11,AGE_GROUP_8,-0.3707,0.2214,2.8031,1,0.0941
I00699,11,AGE_GROUP_9,-0.5929,0.1838,10.407,1,0.0013
I00699,11,AGE_GROUP_10,-0.7694,0.1834,17.6046,1,0
I00699,11,AGE_GROUP_11,-0.4911,0.1253,15.373,1,0.0001
I00699,11,AGE_GROUP_12,-0.5594,0.1044,28.7295,1,0
I00699,11,AGE_GROUP_13,-0.3969,0.0876,20.549,1,0
I00699,11,AGE_GROUP_14,-0.1224,0.0789,2.4039,1,0.121
I00699,11,AGE_GROUP_15,-0.1409,0.0745,3.5747,1,0.0587
I00699,11,AGE_GROUP_16,0,,,0,
I00699,11,AGE_GROUP_17,0.1614,0.0725,4.9621,1,0.0259
I00699,11,AGE_GROUP_18,0.422,0.0741,32.3912,1,0
I00699,11,AGE_GROUP_19,0.4846,0.0832,33.923,1,0
I00699,11,AGE_GROUP_20,0.7473,0.1056,50.0977,1,0
I00699,11,AGE_GROUP_21,0,,,0,
I00699,11,CHARLSON_INDEX_1,0,,,0,
I00699,11,CHARLSON_INDEX_2,0.3197,0.0953,11.2554,1,0.0008
I00699,11,CHARLSON_INDEX_3,1.5574,0.0584,712.0908,1,0
I00699,11,GENDER_1,0,,,0,
I00699,11,GENDER_2,-0.12,0.0412,8.4932,1,0.0036
I00699,11,GENDER_3,0,,,0,
I00699,11,Intercept,-5.1544,0.0862,3572.1655,1,0
I00699,11,YEAR_INDEX_1,0,,,0,
I00699,11,YEAR_INDEX_2,0.0296,0.0481,0.3773,1,0.539
I00699,11,YEAR_INDEX_3,-0.0492,0.0486,1.0242,1,0.3115
I00699,12,ADMIMETH_1,0,,,0,
I00699,12,ADMIMETH_2,0,,,0,
I00699,12,ADMIMETH_3,2.8987,0.06,2333.5963,1,0
I00699,12,AGE_GROUP_1,-0.4156,0.5498,0.5715,1,0.4497
I00699,12,AGE_GROUP_2,-2.199,0.591,13.8445,1,0.0002
I00699,12,AGE_GROUP_3,-1.5258,1.0424,2.1424,1,0.1433
I00699,12,AGE_GROUP_4,-10.9734,143.5088,0.0058,1,0.939
I00699,12,AGE_GROUP_5,-0.4352,0.7902,0.3034,1,0.5818
I00699,12,AGE_GROUP_6,-0.0047,0.5817,0.0001,1,0.9936
I00699,12,AGE_GROUP_7,-0.8,0.4156,3.7059,1,0.0542
I00699,12,AGE_GROUP_8,-0.7434,0.3713,4.009,1,0.0453
I00699,12,AGE_GROUP_9,-0.0636,0.2683,0.0561,1,0.8127
I00699,12,AGE_GROUP_10,0.2251,0.1908,1.392,1,0.2381
I00699,12,AGE_GROUP_11,-0.265,0.1546,2.9405,1,0.0864
I00699,12,AGE_GROUP_12,0.0988,0.104,0.9024,1,0.3421
I00699,12,AGE_GROUP_13,-0.0979,0.0894,1.1982,1,0.2737
I00699,12,AGE_GROUP_14,0.1147,0.0787,2.1247,1,0.1449
I00699,12,AGE_GROUP_15,0,,,0,
I00699,12,AGE_GROUP_16,0.4703,0.0691,46.2633,1,0
I00699,12,AGE_GROUP_17,0.5745,0.0698,67.7312,1,0
I00699,12,AGE_GROUP_18,0.8295,0.0757,120.041,1,0
I00699,12,AGE_GROUP_19,1.004,0.091,121.6322,1,0
I00699,12,AGE_GROUP_20,1.2633,0.1296,94.976,1,0
I00699,12,AGE_GROUP_21,0,,,0,
I00699,12,CHARLSON_INDEX_1,0,,,0,
I00699,12,CHARLSON_INDEX_2,0.2398,0.0784,9.3473,1,0.0022
I00699,12,CHARLSON_INDEX_3,0.9159,0.0548,279.0123,1,0
I00699,12,GENDER_1,0,,,0,
I00699,12,GENDER_2,0.0581,0.0431,1.8174,1,0.1776
I00699,12,GENDER_3,0,,,0,
I00699,12,Intercept,-4.4761,0.0898,2486.4191,1,0
I00699,12,YEAR_INDEX_1,0,,,0,
I00699,12,YEAR_INDEX_2,0.055,0.05,1.2091,1,0.2715
I00699,12,YEAR_INDEX_3,0.1165,0.0503,5.3697,1,0.0205
I00699,13,ADMIMETH_1,-1.9141,0.0475,1626.5997,1,0
I00699,13,ADMIMETH_2,0,,,0,
I00699,13,ADMIMETH_3,0,,,0,
I00699,13,AGE_GROUP_2,-11.3058,843.9386,0.0002,1,0.9893
I00699,13,AGE_GROUP_3,-11.8164,415.1131,0.0008,1,0.9773
I00699,13,AGE_GROUP_4,-10.7783,321.4417,0.0011,1,0.9733
I00699,13,AGE_GROUP_5,-11.6642,179.4152,0.0042,1,0.9482
I00699,13,AGE_GROUP_6,-11.6825,164.2231,0.0051,1,0.9433
I00699,13,AGE_GROUP_7,-2.1502,1.0355,4.3122,1,0.0378
I00699,13,AGE_GROUP_8,-0.8137,0.458,3.1567,1,0.0756
I00699,13,AGE_GROUP_9,-0.7897,0.2492,10.0397,1,0.0015
I00699,13,AGE_GROUP_10,-0.5272,0.152,12.0341,1,0.0005
I00699,13,AGE_GROUP_11,-0.2799,0.1038,7.2687,1,0.007
I00699,13,AGE_GROUP_12,-0.304,0.0811,14.0495,1,0.0002
I00699,13,AGE_GROUP_13,-0.1651,0.0692,5.6966,1,0.017
I00699,13,AGE_GROUP_14,-0.0873,0.0615,2.0121,1,0.156
I00699,13,AGE_GROUP_15,0,,,0,
I00699,13,AGE_GROUP_16,0.1297,0.0541,5.7517,1,0.0165
I00699,13,AGE_GROUP_17,0.3351,0.0546,37.6377,1,0
I00699,13,AGE_GROUP_18,0.6579,0.0587,125.565,1,0
I00699,13,AGE_GROUP_19,0.9627,0.0694,192.6548,1,0
I00699,13,AGE_GROUP_20,1.3223,0.0938,198.769,1,0
I00699,13,AGE_GROUP_21,0,,,0,
I00699,13,CHARLSON_INDEX_1,0,,,0,
I00699,13,CHARLSON_INDEX_2,0.2403,0.067,12.8611,1,0.0003
I00699,13,CHARLSON_INDEX_3,1.4017,0.0454,951.9394,1,0
I00699,13,GENDER_1,0,,,0,
I00699,13,GENDER_2,-0.0518,0.0316,2.694,1,0.1007
I00699,13,GENDER_3,0,,,0,
I00699,13,Intercept,-1.7411,0.0616,799.9138,1,0
I00699,13,YEAR_INDEX_1,0,,,0,
