INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",87051,0,787,787,0.0000,0.9041,0.9041
I00720,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",57248,92,938,943,0.1607,1.6385,1.6472
I00720,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",88426,1,1403,1403,0.0011,1.5866,1.5866
I00720,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",61681,227,763,847,0.3680,1.2370,1.3732
I00720,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",26225,0,314,314,0.0000,1.1973,1.1973
I00720,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",188050,0,1899,1899,0.0000,1.0098,1.0098
I00720,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",43863,0,255,255,0.0000,0.5814,0.5814
I00720,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",84013,266,1580,1674,0.3166,1.8807,1.9925
I00720,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",109163,0,2547,2547,0.0000,2.3332,2.3332
I00720,RGQ,"IPSWICH HOSPITAL NHS TRUST",54425,0,508,508,0.0000,0.9334,0.9334
I00720,R1F,"ISLE OF WIGHT NHS TRUST",17697,0,466,466,0.0000,2.6332,2.6332
I00720,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",31206,0,595,595,0.0000,1.9067,1.9067
I00720,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",51495,0,515,515,0.0000,1.0001,1.0001
I00720,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",109603,1,2376,2377,0.0009,2.1678,2.1687
I00720,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",53610,0,606,606,0.0000,1.1304,1.1304
I00720,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",78064,0,1349,1349,0.0000,1.7281,1.7281
I00720,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",133672,0,1892,1892,0.0000,1.4154,1.4154
I00720,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",87970,0,850,850,0.0000,0.9662,0.9662
I00720,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",96547,0,1241,1241,0.0000,1.2854,1.2854
I00720,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",74527,0,719,719,0.0000,0.9648,0.9648
I00720,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",64239,0,1080,1080,0.0000,1.6812,1.6812
I00720,RPA,"MEDWAY NHS FOUNDATION TRUST",55866,0,1068,1068,0.0000,1.9117,1.9117
I00720,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",49949,0,466,466,0.0000,0.9330,0.9330
I00720,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",55127,0,476,476,0.0000,0.8635,0.8635
I00720,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",98143,0,1224,1224,0.0000,1.2472,1.2472
I00720,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",41458,0,863,863,0.0000,2.0816,2.0816
I00720,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",89909,1,1324,1324,0.0011,1.4726,1.4726
I00720,RVJ,"NORTH BRISTOL NHS TRUST",81136,3,1004,1006,0.0037,1.2374,1.2399
I00720,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",46427,0,929,929,0.0000,2.0010,2.0010
I00720,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",46241,0,573,573,0.0000,1.2392,1.2392
I00720,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",58767,0,1183,1183,0.0000,2.0130,2.0130
I00720,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",75192,5,1913,1917,0.0066,2.5442,2.5495
I00720,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",70738,0,922,922,0.0000,1.3034,1.3034
I00720,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",28380,0,686,686,0.0000,2.4172,2.4172
I00720,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",56134,0,859,859,0.0000,1.5303,1.5303
I00720,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",65867,775,1849,1903,1.1766,2.8072,2.8892
I00720,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",128780,441,2001,2005,0.3424,1.5538,1.5569
I00720,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",118428,431,1873,1878,0.3639,1.5816,1.5858
I00720,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",114177,83,1361,1381,0.0727,1.1920,1.2095
I00720,RK9,"PLYMOUTH HOSPITALS NHS TRUST",71442,2,843,843,0.0028,1.1800,1.1800
I00720,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",51091,330,759,819,0.6459,1.4856,1.6030
I00720,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",81739,0,935,935,0.0000,1.1439,1.1439
I00720,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",66543,0,1440,1440,0.0000,2.1640,2.1640
I00720,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",70386,1,1036,1036,0.0014,1.4719,1.4719
I00720,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",61701,0,650,650,0.0000,1.0535,1.0535
I00720,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",82391,2,1381,1381,0.0024,1.6762,1.6762
I00720,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",46602,337,1169,1189,0.7231,2.5085,2.5514
I00720,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",44835,82,954,959,0.1829,2.1278,2.1390
I00720,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",56441,0,662,662,0.0000,1.1729,1.1729
I00720,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",49435,0,1367,1367,0.0000,2.7652,2.7652
I00720,RNZ,"SALISBURY NHS FOUNDATION TRUST",35203,244,523,551,0.6931,1.4857,1.5652
I00720,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",69614,0,774,774,0.0000,1.1118,1.1118
I00720,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",112196,338,1680,1749,0.3013,1.4974,1.5589
I00720,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",56288,0,545,545,0.0000,0.9682,0.9682
I00720,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",68392,0,1254,1254,0.0000,1.8335,1.8335
I00720,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",89212,2,1417,1417,0.0022,1.5884,1.5884
I00720,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",24612,281,485,487,1.1417,1.9706,1.9787
I00720,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",33135,0,375,375,0.0000,1.1317,1.1317
I00720,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",54198,80,862,883,0.1476,1.5905,1.6292
I00720,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",32712,0,527,527,0.0000,1.6110,1.6110
I00720,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",86400,0,1634,1634,0.0000,1.8912,1.8912
I00720,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",71668,0,1156,1156,0.0000,1.6130,1.6130
I00720,RWJ,"STOCKPORT NHS FOUNDATION TRUST",56910,0,657,657,0.0000,1.1545,1.1545
I00720,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",49350,0,1077,1077,0.0000,2.1824,2.1824
I00720,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",34243,0,578,578,0.0000,1.6879,1.6879
I00720,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",55079,0,602,602,0.0000,1.0930,1.0930
I00720,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",79094,0,1033,1033,0.0000,1.3060,1.3060
I00720,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",38809,0,436,436,0.0000,1.1235,1.1235
I00720,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",104058,0,1198,1198,0.0000,1.1513,1.1513
I00720,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",46710,0,393,393,0.0000,0.8414,0.8414
I00720,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",45876,1,241,241,0.0022,0.5253,0.5253
I00720,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",40876,0,612,612,0.0000,1.4972,1.4972
I00720,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",48255,448,1406,1479,0.9284,2.9137,3.0650
I00720,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",70350,0,891,891,0.0000,1.2665,1.2665
I00720,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",27741,0,55,55,0.0000,0.1983,0.1983
I00720,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",49207,0,679,679,0.0000,1.3799,1.3799
I00720,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",83823,0,1332,1332,0.0000,1.5891,1.5891
I00720,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",72194,0,970,970,0.0000,1.3436,1.3436
I00720,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",64905,3,981,984,0.0046,1.5114,1.5161
I00720,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",94698,582,2275,2324,0.6146,2.4024,2.4541
I00720,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",65597,0,1347,1347,0.0000,2.0534,2.0534
I00720,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",76358,42,848,872,0.0550,1.1106,1.1420
I00720,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",96436,2,1472,1474,0.0021,1.5264,1.5285
I00720,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",151264,1,1829,1830,0.0007,1.2091,1.2098
I00720,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",51795,1,1060,1060,0.0019,2.0465,2.0465
I00720,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",129649,0,2388,2388,0.0000,1.8419,1.8419
I00720,RBK,"WALSALL HEALTHCARE NHS TRUST",45319,0,780,780,0.0000,1.7211,1.7211
I00720,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",49727,0,768,768,0.0000,1.5444,1.5444
I00720,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",62232,0,867,867,0.0000,1.3932,1.3932
I00720,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",36653,0,695,695,0.0000,1.8962,1.8962
I00720,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",76683,0,1550,1550,0.0000,2.0213,2.0213
I00720,RA3,"WESTON AREA HEALTH NHS TRUST",17080,0,542,542,0.0000,3.1733,3.1733
I00720,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",66585,0,960,960,0.0000,1.4418,1.4418
I00720,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",71404,1,1258,1259,0.0014,1.7618,1.7632
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",40338,0,838,838,0.0000,2.0774,2.0774
I00720,RLQ,"WYE VALLEY NHS TRUST",28244,8,481,489,0.0283,1.7030,1.7313
I00720,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",26735,0,446,446,0.0000,1.6682,1.6682
I00720,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",86547,0,1192,1192,0.0000,1.3773,1.3773
