INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",0.9613,2,41097,1380,1435.5658,0.9204,1.0843,0.8993,1.1120
I00699,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",1.0971,2,56990,2319,2113.6662,0.9341,1.0691,0.9030,1.1074
I00699,RJN,"EAST CHESHIRE NHS TRUST",0.9873,2,21102,916,927.8245,0.9016,1.1057,0.8933,1.1194
I00699,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",1.0604,2,46204,1490,1405.1031,0.9196,1.0852,0.8991,1.1123
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",0.8907,3,113533,3067,3443.4424,0.9482,1.0538,0.9062,1.1035
I00699,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1.0213,2,51475,1954,1913.2292,0.9308,1.0727,0.9022,1.1084
I00699,RK9,"PLYMOUTH HOSPITALS NHS TRUST",0.9667,2,69829,2344,2424.7430,0.9384,1.0644,0.9041,1.1061
I00699,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1.0543,2,88544,2935,2783.9365,0.9425,1.0600,0.9050,1.1050
I00699,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",0.6605,3,34484,526,796.3426,0.8941,1.1144,0.8906,1.1228
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",0.9969,2,67133,2418,2425.4763,0.9384,1.0643,0.9041,1.1061
I00699,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",1.0060,2,59239,2079,2066.5437,0.9334,1.0699,0.9028,1.1076
I00699,RLQ,"WYE VALLEY NHS TRUST",1.1980,1,28667,1203,1004.1346,0.9053,1.1014,0.8946,1.1179
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1.0894,2,23233,1034,949.1247,0.9027,1.1044,0.8937,1.1190
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0461,2,90317,3531,3375.3177,0.9477,1.0543,0.9061,1.1036
I00699,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",1.0202,2,64302,1998,1958.4908,0.9316,1.0718,0.9024,1.1082
I00699,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",0.9655,2,47720,1804,1868.4002,0.9300,1.0736,0.9020,1.1087
I00699,RMC,"BOLTON NHS FOUNDATION TRUST",1.0586,2,63074,1806,1705.9651,0.9268,1.0771,0.9011,1.1097
I00699,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",1.1626,1,33485,1465,1260.0846,0.9152,1.0901,0.8977,1.1139
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",0.9218,2,53865,1731,1877.8194,0.9302,1.0734,0.9020,1.1086
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1.0728,2,57943,2039,1900.6301,0.9306,1.0729,0.9021,1.1085
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1.0508,2,59318,1557,1481.7735,0.9216,1.0829,0.8997,1.1115
I00699,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",1.0285,2,73833,2477,2408.2469,0.9382,1.0646,0.9040,1.1062
I00699,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1.0029,2,47349,1825,1819.7290,0.9291,1.0746,0.9017,1.1090
I00699,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1.0214,2,46666,1594,1560.5411,0.9236,1.0807,0.9002,1.1108
I00699,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1.0194,2,65226,1850,1814.8331,0.9290,1.0747,0.9017,1.1090
I00699,RNZ,"SALISBURY NHS FOUNDATION TRUST",1.0863,2,34820,1161,1068.7268,0.9081,1.0982,0.8955,1.1167
I00699,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",1.0918,2,73098,2839,2600.2404,0.9405,1.0621,0.9045,1.1055
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",1.1836,1,52489,1978,1671.1734,0.9261,1.0779,0.9009,1.1100
I00699,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1.0503,2,50055,2009,1912.8732,0.9308,1.0727,0.9022,1.1084
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1.0880,2,53826,1917,1761.9020,0.9280,1.0758,0.9014,1.1093
I00699,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",0.8146,3,80557,1473,1808.1866,0.9289,1.0748,0.9017,1.1090
I00699,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",1.0220,2,22158,797,779.8496,0.8930,1.1157,0.8903,1.1233
I00699,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1.0504,2,51169,1635,1556.5917,0.9235,1.0808,0.9002,1.1109
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0.9312,2,41133,593,636.8431,0.8820,1.1286,0.8861,1.1285
I00699,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",0.9535,2,175146,4450,4667.2507,0.9554,1.0461,0.9076,1.1019
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",0.9822,2,36962,1492,1519.0034,0.9226,1.0819,0.8999,1.1112
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1.0057,2,121855,4070,4047.1236,0.9521,1.0495,0.9070,1.1026
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1160,1,40460,1690,1514.3500,0.9225,1.0820,0.8999,1.1112
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1.0311,2,64194,2714,2632.1415,0.9408,1.0617,0.9046,1.1054
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",0.7774,3,76048,1197,1539.8264,0.9231,1.0813,0.9001,1.1110
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",0.9856,2,107832,2769,2809.5748,0.9427,1.0597,0.9050,1.1049
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",1.0994,2,82683,2975,2706.0916,0.9416,1.0608,0.9048,1.1052
I00699,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",1.0419,2,70484,3302,3169.1393,0.9460,1.0561,0.9058,1.1041
I00699,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0196,2,87911,3209,3147.2712,0.9458,1.0563,0.9057,1.1041
I00699,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9850,2,112551,3200,3248.8406,0.9467,1.0554,0.9059,1.1039
I00699,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",0.9419,2,41883,1700,1804.8775,0.9288,1.0749,0.9017,1.1091
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",0.9551,2,47399,1802,1886.7108,0.9304,1.0732,0.9021,1.1086
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1.0775,2,88055,2865,2658.8623,0.9411,1.0614,0.9047,1.1053
I00699,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1.0047,2,52745,1921,1912.0792,0.9308,1.0727,0.9022,1.1084
I00699,RVJ,"NORTH BRISTOL NHS TRUST",0.9087,2,74471,2056,2262.5317,0.9363,1.0667,0.9036,1.1067
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",0.9780,2,61157,2090,2136.9945,0.9345,1.0687,0.9031,1.1073
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",1.0264,2,107256,4112,4006.2029,0.9519,1.0498,0.9069,1.1026
I00699,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",1.2089,1,47005,2092,1730.5449,0.9274,1.0765,0.9013,1.1096
I00699,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1.0555,2,34203,1280,1212.7296,0.9136,1.0920,0.8973,1.1145
I00699,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9738,2,104170,1732,1778.6051,0.9283,1.0755,0.9015,1.1092
I00699,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1.0219,2,126343,4010,3924.1990,0.9514,1.0503,0.9068,1.1027
I00699,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",1.0797,2,83253,3516,3256.5934,0.9467,1.0553,0.9059,1.1039
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",1.1186,1,81229,3700,3307.7878,0.9471,1.0549,0.9060,1.1038
I00699,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",0.9512,2,147708,4446,4674.2657,0.9554,1.0460,0.9076,1.1019
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",1.0258,2,63189,2232,2175.9069,0.9351,1.0680,0.9033,1.1071
I00699,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0.9550,2,64376,2128,2228.1573,0.9358,1.0672,0.9034,1.1069
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",1.1033,2,69924,2453,2223.2602,0.9357,1.0673,0.9034,1.1069
I00699,RWJ,"STOCKPORT NHS FOUNDATION TRUST",0.9426,2,61587,1873,1987.1475,0.9321,1.0713,0.9025,1.1080
I00699,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1.1153,1,71109,2861,2565.2936,0.9401,1.0625,0.9045,1.1056
I00699,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1.1436,1,47180,1608,1406.0570,0.9196,1.0852,0.8991,1.1123
I00699,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",1.1100,1,75645,2347,2114.3403,0.9341,1.0690,0.9030,1.1074
I00699,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1.0257,2,130655,4672,4555.0608,0.9548,1.0466,0.9075,1.1020
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",1.1362,1,56915,2682,2360.5714,0.9376,1.0652,0.9039,1.1063
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",0.9053,3,111461,3056,3375.8393,0.9477,1.0543,0.9061,1.1036
I00699,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",0.9717,2,67695,2411,2481.1233,0.9391,1.0636,0.9042,1.1059
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",0.9717,2,72515,2229,2293.8127,0.9367,1.0662,0.9037,1.1066
I00699,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",1.1511,1,57606,2409,2092.7629,0.9338,1.0694,0.9029,1.1075
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0113,2,78449,2276,2250.6053,0.9361,1.0669,0.9035,1.1068
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",1.0068,2,84138,2990,2969.9298,0.9443,1.0580,0.9054,1.1045
I00699,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1.0735,2,55805,1705,1588.1890,0.9242,1.0800,0.9004,1.1106
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",1.0736,2,81463,2732,2544.6253,0.9399,1.0628,0.9044,1.1057
I00699,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",0.9936,2,65618,2472,2487.9410,0.9392,1.0635,0.9042,1.1059
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",0.7677,3,104562,2304,3001.0616,0.9445,1.0577,0.9054,1.1044
I00699,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",1.0253,2,71623,3084,3008.0143,0.9446,1.0576,0.9055,1.1044
