INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,15,49320,0
I01963,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,2015,62230,3.2
I01963,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,185,49925,0.4
I01963,RNZ,SALISBURY NHS FOUNDATION TRUST,25,37395,0.1
I01963,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,*,71015,*
I01963,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,155,115055,0.1
I01963,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,15,58075,0
I01963,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,0,72490,0
I01963,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,35,86695,0
I01963,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,95,80275,0.1
I01963,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,30,36725,0.1
I01963,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,*,58475,*
I01963,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,*,38455,*
I01963,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,395,88950,0.4
I01963,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,120,79785,0.2
I01963,RWJ,STOCKPORT NHS FOUNDATION TRUST,0,55950,0
I01963,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,220,54025,0.4
I01963,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,*,33550,*
I01963,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,95,58985,0.2
I01963,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,15,62515,0
I01963,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,15,41220,0
I01963,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,170,106190,0.2
I01963,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,55,55765,0.1
I01963,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",0,49810,0
I01963,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,750,36620,2
I01963,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,20,50505,0
I01963,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,0,70500,0
I01963,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4475,46085,9.7
I01963,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,40,80920,0
I01963,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1475,80755,1.8
I01963,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,155,97090,0.2
I01963,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,95,272470,0
I01963,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,45,83575,0.1
I01963,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,40,99395,0
I01963,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,1955,129275,1.5
I01963,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,45,157500,0
I01963,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,270,51830,0.5
I01963,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,145,147850,0.1
I01963,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,100,73420,0.1
I01963,RBK,WALSALL HEALTHCARE NHS TRUST,15,46595,0
I01963,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,15,45325,0
I01963,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,45,61015,0.1
I01963,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,310,37365,0.8
I01963,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,*,79480,*
I01963,RA3,WESTON AREA HEALTH NHS TRUST,30,16575,0.2
I01963,RKE,WHITTINGTON HEALTH NHS TRUST,100,25825,0.4
I01963,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,175,65895,0.3
I01963,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,80,74325,0.1
I01963,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",10,46000,0
I01963,RLQ,WYE VALLEY NHS TRUST,10,30935,0
I01963,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,*,29715,*
I01963,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,55,89950,0.1
