INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",78701,0,1297,1297,0.0000,1.6480,1.6480
I00720,RWJ,"STOCKPORT NHS FOUNDATION TRUST",57722,0,747,747,0.0000,1.2941,1.2941
I00720,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",53206,0,1167,1167,0.0000,2.1934,2.1934
I00720,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",34407,0,495,495,0.0000,1.4387,1.4387
I00720,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",58724,0,852,852,0.0000,1.4509,1.4509
I00720,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",61076,0,943,943,0.0000,1.5440,1.5440
I00720,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",40318,1,816,816,0.0025,2.0239,2.0239
I00720,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",100857,1,1490,1491,0.0010,1.4773,1.4783
I00720,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",49683,4,615,617,0.0081,1.2378,1.2419
I00720,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",47645,5,377,382,0.0105,0.7913,0.8018
I00720,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",37217,0,683,683,0.0000,1.8352,1.8352
I00720,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",48959,429,1326,1369,0.8762,2.7084,2.7962
I00720,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",67694,0,1040,1040,0.0000,1.5363,1.5363
I00720,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",46621,3,655,656,0.0064,1.4049,1.4071
I00720,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",80117,0,1466,1466,0.0000,1.8298,1.8298
I00720,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",69959,0,1005,1005,0.0000,1.4366,1.4366
I00720,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",94562,631,3061,3068,0.6673,3.2370,3.2444
I00720,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",270010,1,3151,3151,0.0004,1.1670,1.1670
I00720,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",79838,47,1042,1058,0.0589,1.3051,1.3252
I00720,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",97620,0,1394,1394,0.0000,1.4280,1.4280
I00720,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",129841,560,2158,2191,0.4313,1.6620,1.6874
I00720,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",156556,2,2287,2289,0.0013,1.4608,1.4621
I00720,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",50736,1,1382,1382,0.0020,2.7239,2.7239
I00720,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",134636,0,2805,2805,0.0000,2.0834,2.0834
I00720,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",71417,0,783,783,0.0000,1.0964,1.0964
I00720,RBK,"WALSALL HEALTHCARE NHS TRUST",44499,0,732,732,0.0000,1.6450,1.6450
I00720,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",44928,0,715,715,0.0000,1.5914,1.5914
I00720,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",60766,0,972,972,0.0000,1.5996,1.5996
I00720,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",36496,2,904,906,0.0055,2.4770,2.4825
I00720,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",77451,0,1766,1766,0.0000,2.2802,2.2802
I00720,RA3,"WESTON AREA HEALTH NHS TRUST",16643,0,565,565,0.0000,3.3948,3.3948
I00720,RKE,"WHITTINGTON HEALTH NHS TRUST",25873,0,392,392,0.0000,1.5151,1.5151
I00720,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",68066,0,1495,1495,0.0000,2.1964,2.1964
I00720,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",71515,2,1411,1412,0.0028,1.9730,1.9744
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",47871,0,1080,1080,0.0000,2.2561,2.2561
I00720,RLQ,"WYE VALLEY NHS TRUST",28696,0,462,462,0.0000,1.6100,1.6100
I00720,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",28707,0,952,952,0.0000,3.3163,3.3163
I00720,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",88165,0,1167,1167,0.0000,1.3237,1.3237
