INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,TREATMENT_NUMERATOR,DIAGNOSIS_NUMERATOR,COMBINED_NUMERATOR,TREATMENT_RATE,DIAGNOSIS_RATE,COMBINED_RATE
I00720,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",44955,497,1247,1329,1.1055,2.7739,2.9563
I00720,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",23833,307,479,479,1.2881,2.0098,2.0098
I00720,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",66959,3,944,944,0.0045,1.4098,1.4098
I00720,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",47985,0,1556,1556,0.0000,3.2427,3.2427
I00720,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",85941,0,1393,1393,0.0000,1.6209,1.6209
I00720,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",43129,0,430,430,0.0000,0.9970,0.9970
I00720,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",42623,1,658,658,0.0023,1.5438,1.5438
I00720,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",48577,0,908,908,0.0000,1.8692,1.8692
I00720,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",53599,0,1287,1287,0.0000,2.4012,2.4012
I00720,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",29872,1,584,584,0.0033,1.9550,1.9550
I00720,RGQ,"IPSWICH HOSPITAL NHS TRUST",53911,1,373,374,0.0019,0.6919,0.6937
I00720,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",35513,0,567,567,0.0000,1.5966,1.5966
I00720,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",80920,0,1237,1237,0.0000,1.5287,1.5287
I00720,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",62436,0,604,604,0.0000,0.9674,0.9674
I00720,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",94487,580,2001,2033,0.6138,2.1178,2.1516
I00720,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",111681,358,1714,1762,0.3206,1.5347,1.5777
I00720,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",82792,1,1030,1031,0.0012,1.2441,1.2453
I00720,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",41546,0,647,647,0.0000,1.5573,1.5573
I00720,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",86977,0,1318,1318,0.0000,1.5153,1.5153
I00720,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",89968,0,872,872,0.0000,0.9692,0.9692
I00720,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",45515,0,711,711,0.0000,1.5621,1.5621
I00720,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",82856,0,1269,1269,0.0000,1.5316,1.5316
I00720,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",31077,0,353,353,0.0000,1.1359,1.1359
I00720,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",125378,0,2210,2210,0.0000,1.7627,1.7627
I00720,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",41645,0,578,578,0.0000,1.3879,1.3879
I00720,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",57688,0,659,659,0.0000,1.1424,1.1424
I00720,RJN,"EAST CHESHIRE NHS TRUST",20720,0,268,268,0.0000,1.2934,1.2934
I00720,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",47755,0,818,818,0.0000,1.7129,1.7129
I00720,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",111029,2,2121,2123,0.0018,1.9103,1.9121
I00720,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",54043,0,510,510,0.0000,0.9437,0.9437
I00720,RK9,"PLYMOUTH HOSPITALS NHS TRUST",70469,0,806,806,0.0000,1.1438,1.1438
I00720,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",94939,0,1233,1233,0.0000,1.2987,1.2987
I00720,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",31503,0,4,4,0.0000,0.0127,0.0127
I00720,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",69540,0,905,905,0.0000,1.3014,1.3014
I00720,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",57204,0,874,874,0.0000,1.5279,1.5279
I00720,RLQ,"WYE VALLEY NHS TRUST",28496,5,425,430,0.0175,1.4914,1.5090
I00720,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",22667,0,743,743,0.0000,3.2779,3.2779
I00720,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",90842,2,1188,1190,0.0022,1.3078,1.3100
I00720,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",63958,2,834,836,0.0031,1.3040,1.3071
I00720,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",49231,0,1386,1386,0.0000,2.8153,2.8153
I00720,RMC,"BOLTON NHS FOUNDATION TRUST",64115,1,768,769,0.0016,1.1978,1.1994
I00720,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",34709,0,573,573,0.0000,1.6509,1.6509
I00720,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",55894,115,947,952,0.2057,1.6943,1.7032
I00720,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",56663,179,719,766,0.3159,1.2689,1.3519
I00720,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",59112,0,959,959,0.0000,1.6223,1.6223
I00720,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",77421,0,944,944,0.0000,1.2193,1.2193
I00720,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",46481,0,753,753,0.0000,1.6200,1.6200
I00720,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",48079,0,492,492,0.0000,1.0233,1.0233
I00720,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",67815,0,742,742,0.0000,1.0942,1.0942
I00720,RNZ,"SALISBURY NHS FOUNDATION TRUST",35243,220,593,607,0.6242,1.6826,1.7223
I00720,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",75155,0,1618,1618,0.0000,2.1529,2.1529
I00720,RPA,"MEDWAY NHS FOUNDATION TRUST",56420,0,1073,1073,0.0000,1.9018,1.9018
I00720,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",48763,65,1117,1120,0.1333,2.2907,2.2968
I00720,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",54112,0,473,473,0.0000,0.8741,0.8741
I00720,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",86432,42,839,850,0.0486,0.9707,0.9834
I00720,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",23694,2,452,454,0.0084,1.9077,1.9161
I00720,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",49379,0,329,329,0.0000,0.6663,0.6663
I00720,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",42976,1,201,202,0.0023,0.4677,0.4700
I00720,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",183899,0,1838,1838,0.0000,0.9995,0.9995
I00720,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",36618,183,407,416,0.4998,1.1115,1.1361
I00720,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",127523,0,1642,1642,0.0000,1.2876,1.2876
I00720,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",40131,0,820,820,0.0000,2.0433,2.0433
I00720,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",65668,0,1252,1252,0.0000,1.9066,1.9066
I00720,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",70678,0,840,840,0.0000,1.1885,1.1885
I00720,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",107376,0,1342,1342,0.0000,1.2498,1.2498
I00720,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",85591,0,999,999,0.0000,1.1672,1.1672
I00720,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",64828,865,1852,1905,1.3343,2.8568,2.9385
I00720,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",87655,444,1072,1145,0.5065,1.2230,1.3063
I00720,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",115273,384,1677,1682,0.3331,1.4548,1.4591
I00720,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",40778,0,1067,1067,0.0000,2.6166,2.6166
I00720,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",49366,0,934,934,0.0000,1.8920,1.8920
I00720,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",86581,2,1274,1274,0.0023,1.4715,1.4715
I00720,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",52510,1,1015,1015,0.0019,1.9330,1.9330
I00720,RVJ,"NORTH BRISTOL NHS TRUST",79237,0,846,846,0.0000,1.0677,1.0677
I00720,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",60430,2,1310,1311,0.0033,2.1678,2.1695
I00720,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",109689,0,1522,1522,0.0000,1.3876,1.3876
I00720,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",54080,0,1005,1005,0.0000,1.8584,1.8584
I00720,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",33281,0,460,460,0.0000,1.3822,1.3822
I00720,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",103832,0,975,975,0.0000,0.9390,0.9390
I00720,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",116465,144,1507,1527,0.1236,1.2940,1.3111
I00720,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",82465,150,1510,1573,0.1819,1.8311,1.9075
I00720,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",84653,0,1243,1243,0.0000,1.4683,1.4683
I00720,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",150587,2,1840,1842,0.0013,1.2219,1.2232
I00720,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",60828,0,914,914,0.0000,1.5026,1.5026
I00720,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",61723,0,873,873,0.0000,1.4144,1.4144
I00720,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",69314,260,1658,1659,0.3751,2.3920,2.3935
I00720,RWJ,"STOCKPORT NHS FOUNDATION TRUST",58911,0,609,609,0.0000,1.0338,1.0338
I00720,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",72984,1,1209,1210,0.0014,1.6565,1.6579
I00720,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",46201,1,594,595,0.0022,1.2857,1.2879
I00720,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",71940,0,881,881,0.0000,1.2246,1.2246
I00720,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",128849,438,1743,1749,0.3399,1.3527,1.3574
I00720,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",54345,0,735,735,0.0000,1.3525,1.3525
I00720,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",97121,0,1057,1057,0.0000,1.0883,1.0883
I00720,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",69169,0,915,915,0.0000,1.3228,1.3228
I00720,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",71897,1,1000,1001,0.0014,1.3909,1.3923
I00720,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",56965,7,754,756,0.0123,1.3236,1.3271
I00720,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",80447,0,1204,1204,0.0000,1.4966,1.4966
I00720,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",82112,0,1151,1151,0.0000,1.4017,1.4017
I00720,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",57687,314,980,1007,0.5443,1.6988,1.7456
I00720,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",81280,1,1085,1086,0.0012,1.3349,1.3361
I00720,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",68462,0,1112,1112,0.0000,1.6243,1.6243
I00720,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",110101,4,2465,2468,0.0036,2.2389,2.2416
I00720,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",73853,0,1550,1550,0.0000,2.0988,2.0988
