INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL
I00699,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",0.9380,2,36650,1290,1375.0000,0.9187,1.0862,0.8800,1.1364
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1.0596,2,56655,1485,1400.0000,0.9195,1.0853,0.8802,1.1361
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0973,2,73990,2770,2525.0000,0.9396,1.0631,0.8845,1.1306
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",1.1877,1,29250,1110,935.0000,0.9020,1.1052,0.8756,1.1421
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",0.9006,2,68020,2180,2420.0000,0.9384,1.0644,0.8842,1.1309
I00699,RJN,"EAST CHESHIRE NHS TRUST",1.1262,2,20015,910,810.0000,0.8949,1.1135,0.8735,1.1449
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",1.0857,2,109695,4045,3725.0000,0.9501,1.0517,0.8863,1.1283
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",1.0235,2,88030,2630,2570.0000,0.9401,1.0625,0.8846,1.1305
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",1.0892,2,110730,4390,4030.0000,0.9520,1.0496,0.8865,1.1280
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",0.9428,2,64095,2530,2685.0000,0.9414,1.0611,0.8848,1.1302
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",0.9566,2,64370,1865,1950.0000,0.9315,1.0720,0.8829,1.1327
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",0.9731,2,128090,3600,3695.0000,0.9499,1.0519,0.8862,1.1284
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",1.0546,2,32895,1395,1320.0000,0.9171,1.0880,0.8796,1.1369
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",1.1247,2,24325,1120,1000.0000,0.9050,1.1018,0.8764,1.1410
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",1.0718,2,92730,3000,2800.0000,0.9426,1.0598,0.8850,1.1299
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",0.9386,2,63265,1770,1885.0000,0.9303,1.0732,0.8826,1.1330
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",0.7353,3,96565,1460,1985.0000,0.9320,1.0714,0.8830,1.1325
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1.0150,2,67315,2120,2090.0000,0.9337,1.0695,0.8833,1.1321
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",0.9575,2,28125,950,990.0000,0.9048,1.1020,0.8763,1.1411
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",0.7988,3,45575,540,675.0000,0.8851,1.1249,0.8704,1.1488
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",1.0359,2,85540,3340,3225.0000,0.9465,1.0556,0.8857,1.1291
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",0.6979,3,111190,2125,3045.0000,0.9449,1.0573,0.8854,1.1294
I00699,R1F,"ISLE OF WIGHT NHS TRUST",1.0327,2,18065,870,845.0000,0.8970,1.1110,0.8741,1.1440
I00699,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0959,2,34260,1695,1545.0000,0.9232,1.0811,0.8811,1.1350
I00699,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",1.0081,2,52465,1680,1665.0000,0.9260,1.0780,0.8817,1.1342
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",0.9494,2,114610,3135,3300.0000,0.9471,1.0550,0.8858,1.1290
I00699,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",0.7597,3,60610,1135,1495.0000,0.9219,1.0826,0.8808,1.1354
I00699,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",0.9798,2,79830,2315,2365.0000,0.9376,1.0652,0.8841,1.1311
I00699,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1.0974,2,121605,4190,3815.0000,0.9507,1.0510,0.8863,1.1282
I00699,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",0.9393,2,92510,2310,2460.0000,0.9388,1.0639,0.8843,1.1308
I00699,REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.0225,2,116285,4050,3960.0000,0.9516,1.0501,0.8865,1.1281
I00699,R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",0.8409,3,106520,2555,3040.0000,0.9449,1.0573,0.8854,1.1294
I00699,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.0264,2,83305,1760,1715.0000,0.9270,1.0769,0.8819,1.1339
I00699,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",1.0132,2,77325,2320,2290.0000,0.9367,1.0663,0.8839,1.1313
I00699,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0.9157,2,180625,3305,3610.0000,0.9494,1.0525,0.8861,1.1285
I00699,RPA,"MEDWAY NHS FOUNDATION TRUST",1.1026,2,55580,1900,1725.0000,0.9272,1.0767,0.8820,1.1338
I00699,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1.0131,2,52000,1475,1455.0000,0.9209,1.0837,0.8805,1.1357
I00699,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1.1311,2,55445,2050,1810.0000,0.9289,1.0748,0.8823,1.1334
I00699,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",1.0674,2,94020,3005,2815.0000,0.9428,1.0596,0.8850,1.1299
I00699,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.0914,2,46660,1345,1230.0000,0.9142,1.0913,0.8789,1.1378
I00699,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1.1096,2,90465,3520,3170.0000,0.9460,1.0561,0.8856,1.1292
I00699,RVJ,"NORTH BRISTOL NHS TRUST",0.9120,2,91685,2265,2485.0000,0.9392,1.0636,0.8844,1.1307
I00699,RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",0.9590,2,48145,1875,1955.0000,0.9316,1.0719,0.8829,1.1327
I00699,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",0.8731,3,49105,1270,1450.0000,0.9209,1.0838,0.8805,1.1357
I00699,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0.9872,2,59770,2070,2095.0000,0.9339,1.0694,0.8834,1.1321
I00699,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",1.1211,2,82635,2885,2575.0000,0.9402,1.0624,0.8846,1.1305
I00699,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",0.9702,2,76385,1970,2035.0000,0.9329,1.0705,0.8832,1.1323
I00699,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1.0150,2,30030,1015,1000.0000,0.9051,1.1017,0.8764,1.1410
I00699,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",1.1700,1,59430,2480,2120.0000,0.9342,1.0689,0.8834,1.1320
I00699,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",1.0261,2,80515,3170,3090.0000,0.9453,1.0568,0.8855,1.1293
I00699,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1.0632,2,139345,4430,4165.0000,0.9528,1.0488,0.8867,1.1278
I00699,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.9282,2,120805,3220,3470.0000,0.9484,1.0536,0.8860,1.1287
I00699,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1.0706,2,128710,3990,3725.0000,0.9501,1.0517,0.8863,1.1283
I00699,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",0.8763,3,51240,1550,1770.0000,0.9282,1.0757,0.8822,1.1336
I00699,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1.0444,2,83545,3035,2910.0000,0.9437,1.0586,0.8852,1.1297
I00699,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",1.1345,1,69065,2120,1870.0000,0.9300,1.0736,0.8826,1.1331
I00699,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",0.9139,2,71230,2265,2475.0000,0.9390,1.0637,0.8844,1.1308
I00699,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",1.1017,2,62535,2280,2070.0000,0.9335,1.0698,0.8833,1.1322
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",0.8207,3,111975,2645,3225.0000,0.9464,1.0556,0.8857,1.1291
I00699,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",0.7965,3,49775,1210,1515.0000,0.9225,1.0819,0.8809,1.1352
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1.0205,2,62490,1990,1950.0000,0.9315,1.0720,0.8829,1.1327
I00699,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",0.9487,2,49725,1705,1795.0000,0.9287,1.0751,0.8823,1.1334
I00699,RNZ,"SALISBURY NHS FOUNDATION TRUST",1.0299,2,37625,1040,1010.0000,0.9055,1.1012,0.8765,1.1408
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",1.0338,2,71010,2025,1960.0000,0.9316,1.0718,0.8829,1.1326
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",0.9972,2,115350,3570,3580.0000,0.9491,1.0527,0.8861,1.1285
I00699,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",0.9480,2,59375,1965,2075.0000,0.9335,1.0697,0.8833,1.1321
I00699,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",1.0286,2,73815,2765,2685.0000,0.9414,1.0611,0.8848,1.1302
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1.1005,2,86330,2650,2410.0000,0.9382,1.0646,0.8842,1.1310
I00699,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1.0456,2,80680,3170,3030.0000,0.9448,1.0574,0.8854,1.1295
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1.0034,2,36745,1220,1215.0000,0.9137,1.0918,0.8787,1.1380
I00699,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1.0673,2,58370,2250,2110.0000,0.9341,1.0691,0.8834,1.1320
I00699,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",0.9724,2,39175,1325,1365.0000,0.9184,1.0865,0.8799,1.1365
I00699,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0.8452,3,89180,1975,2335.0000,0.9373,1.0656,0.8840,1.1312
I00699,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",1.0755,2,79855,2385,2220.0000,0.9357,1.0674,0.8837,1.1316
I00699,RWJ,"STOCKPORT NHS FOUNDATION TRUST",0.9785,2,55195,1760,1800.0000,0.9287,1.0750,0.8823,1.1334
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",0.9914,2,54290,1940,1960.0000,0.9316,1.0718,0.8829,1.1326
I00699,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1.1554,1,33745,1305,1130.0000,0.9105,1.0954,0.8779,1.1391
I00699,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",0.9484,2,58710,1830,1930.0000,0.9312,1.0723,0.8828,1.1328
I00699,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",1.1114,2,63060,2325,2090.0000,0.9338,1.0694,0.8833,1.1321
I00699,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",1.0086,2,41235,1070,1060.0000,0.9077,1.0987,0.8772,1.1400
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",0.9556,2,109235,2525,2640.0000,0.9410,1.0616,0.8847,1.1303
I00699,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1.1095,2,56525,1610,1450.0000,0.9208,1.0838,0.8805,1.1357
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0029,2,50345,1630,1625.0000,0.9251,1.0791,0.8815,1.1345
I00699,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1.1629,1,36360,1500,1290.0000,0.9162,1.0890,0.8794,1.1372
I00699,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",0.8733,3,51300,1985,2275.0000,0.9365,1.0665,0.8839,1.1314
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1.0970,2,70980,2645,2415.0000,0.9383,1.0645,0.8842,1.1309
I00699,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",0.9793,2,45835,1735,1770.0000,0.9281,1.0757,0.8822,1.1336
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",1.0942,2,82385,3540,3235.0000,0.9466,1.0555,0.8857,1.1291
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",0.7244,3,93455,1255,1730.0000,0.9273,1.0766,0.8820,1.1338
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",0.9111,2,97695,2755,3020.0000,0.9447,1.0575,0.8854,1.1295
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",0.9820,2,269955,7230,7365.0000,0.9644,1.0365,0.8881,1.1259
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1.0297,2,83635,1720,1670.0000,0.9260,1.0780,0.8817,1.1342
I00699,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1.0912,2,99850,2865,2625.0000,0.9408,1.0618,0.8847,1.1304
I00699,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",0.9384,2,133990,4425,4715.0000,0.9556,1.0458,0.8870,1.1273
I00699,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",0.9629,2,159230,4385,4555.0000,0.9548,1.0466,0.8869,1.1275
I00699,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",0.9990,2,51890,1825,1825.0000,0.9292,1.0745,0.8824,1.1333
I00699,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",0.9896,2,148750,4385,4430.0000,0.9542,1.0473,0.8869,1.1276
I00699,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",1.1260,2,74845,2565,2280.0000,0.9365,1.0664,0.8839,1.1314
I00699,RBK,"WALSALL HEALTHCARE NHS TRUST",1.0926,2,47740,1525,1395.0000,0.9193,1.0855,0.8801,1.1362
I00699,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",1.0593,2,47095,1325,1255.0000,0.9150,1.0904,0.8791,1.1376
I00699,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0.9882,2,62085,2080,2105.0000,0.9340,1.0692,0.8834,1.1320
I00699,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",0.9141,2,37495,1460,1595.0000,0.9244,1.0798,0.8813,1.1347
I00699,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",1.0061,2,79900,3115,3095.0000,0.9454,1.0568,0.8855,1.1293
I00699,RA3,"WESTON AREA HEALTH NHS TRUST",0.9816,2,16325,855,875.0000,0.8987,1.1091,0.8746,1.1434
I00699,RKE,"WHITTINGTON HEALTH NHS TRUST",0.8670,3,25405,600,695.0000,0.8868,1.1229,0.8710,1.1481
I00699,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",1.1099,2,65735,2245,2025.0000,0.9327,1.0706,0.8831,1.1323
I00699,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1.1094,2,74820,2880,2600.0000,0.9405,1.0621,0.8846,1.1304
I00699,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1649,1,46470,1770,1520.0000,0.9226,1.0819,0.8809,1.1352
I00699,RLQ,"WYE VALLEY NHS TRUST",1.0528,2,32015,1240,1180.0000,0.9124,1.0933,0.8784,1.1384
I00699,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",0.9153,2,30265,1030,1125.0000,0.9104,1.0955,0.8779,1.1391
I00699,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",0.9962,2,91135,3140,3155.0000,0.9459,1.0563,0.8856,1.1292
