INDICATOR_CODE,DIAGNOSIS_GROUP,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,1,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",7,0,0.4146
I00699,1,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",*,0,0.4122
I00699,1,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",6,*,0.2091
I00699,1,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",8,0,0.2295
I00699,1,RJN,"EAST CHESHIRE NHS TRUST",*,*,0.4611
I00699,1,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",16,0,0.8008
I00699,1,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",18,*,1.8439
I00699,1,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",*,0,0.0901
I00699,1,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",10,*,0.3115
I00699,1,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",23,0,1.0629
I00699,1,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",*,0,0.0101
I00699,1,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",*,0,0.5065
I00699,1,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",10,*,0.2360
I00699,1,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",14,0,0.3560
I00699,1,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",41,*,1.3255
I00699,1,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",*,0,0.2198
I00699,1,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",*,0,0.1229
I00699,1,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",52,*,1.2093
I00699,1,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",*,0,0.0361
I00699,1,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",13,0,0.5484
I00699,1,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",11,0,0.4820
I00699,1,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",77,*,1.9998
I00699,1,RGQ,"IPSWICH HOSPITAL NHS TRUST",*,0,0.0449
I00699,1,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",6,0,0.0491
I00699,1,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",*,0,0.1187
I00699,1,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",37,0,0.5763
I00699,1,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",*,0,0.0173
I00699,1,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",14,0,0.7354
I00699,1,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",52,*,2.6129
I00699,1,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",38,0,1.0358
I00699,1,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",127,*,5.3184
I00699,1,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",23,*,0.8025
I00699,1,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",*,*,0.6392
I00699,1,RPA,"MEDWAY NHS FOUNDATION TRUST",6,0,0.1470
I00699,1,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",*,0,0.1088
I00699,1,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",14,0,0.5198
I00699,1,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",9,0,0.2385
I00699,1,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",*,0,0.2338
I00699,1,RVJ,"NORTH BRISTOL NHS TRUST",22,0,0.9680
I00699,1,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",*,0,0.0361
I00699,1,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",40,*,1.0322
I00699,1,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",9,*,0.4785
I00699,1,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",9,*,0.1741
I00699,1,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",12,0,0.2408
I00699,1,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",*,*,0.2215
I00699,1,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",39,*,1.7436
I00699,1,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",28,0,0.6662
I00699,1,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",56,*,1.7779
I00699,1,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",8,*,0.4178
I00699,1,RK9,"PLYMOUTH HOSPITALS NHS TRUST",7,0,0.0914
I00699,1,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",*,0,0.0198
I00699,1,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",8,*,0.4216
I00699,1,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",*,*,0.1984
I00699,1,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",*,0,0.2466
I00699,1,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",*,0,0.0478
I00699,1,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",42,*,2.0989
I00699,1,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",21,*,0.6355
I00699,1,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",*,0,0.3640
I00699,1,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",*,0,0.1248
I00699,1,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",17,*,0.8270
I00699,1,RNZ,"SALISBURY NHS FOUNDATION TRUST",*,0,0.0126
I00699,1,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",50,*,2.6071
I00699,1,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",66,0,1.7417
I00699,1,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",*,*,0.6444
I00699,1,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",*,0,0.1169
I00699,1,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",*,0,0.1175
I00699,1,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",*,*,0.1860
I00699,1,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",*,0,0.0491
I00699,1,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",9,*,0.2859
I00699,1,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",66,*,2.4078
I00699,1,RWJ,"STOCKPORT NHS FOUNDATION TRUST",*,*,0.1411
I00699,1,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",9,0,0.3262
I00699,1,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",7,*,0.7703
I00699,1,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",*,0,0.0440
I00699,1,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",6,*,0.7039
I00699,1,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",19,*,0.7028
I00699,1,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",27,*,0.5592
I00699,1,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",6,0,0.3541
I00699,1,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7,0,0.2412
I00699,1,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",7,0,0.4065
I00699,1,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",*,0,0.0110
I00699,1,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",25,*,1.3415
I00699,1,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",22,*,0.6218
I00699,1,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",*,0,0.0681
I00699,1,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",16,*,0.7767
I00699,1,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",48,*,1.4957
I00699,1,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",8,*,0.5573
I00699,1,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",23,0,1.1064
I00699,1,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",31,0,1.2179
I00699,1,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",21,0,0.6919
I00699,1,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",51,*,1.3281
I00699,1,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",55,*,2.1265
I00699,1,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",18,0,0.3727
I00699,1,RBK,"WALSALL HEALTHCARE NHS TRUST",8,0,0.3348
I00699,1,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",*,0,0.0120
I00699,1,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",12,*,0.4450
I00699,1,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",*,0,0.0416
I00699,1,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",*,0,0.0063
I00699,1,RA3,"WESTON AREA HEALTH NHS TRUST",*,*,0.1508
I00699,1,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",*,0,0.6750
I00699,1,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",*,0,0.0179
I00699,1,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",*,0,0.0512
I00699,1,RLQ,"WYE VALLEY NHS TRUST",*,*,0.2066
I00699,1,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",*,0,0.0029
I00699,2,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",474,156,96.2000
I00699,2,RCF,"AIREDALE NHS FOUNDATION TRUST",168,38,33.6754
I00699,2,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",444,102,97.0534
I00699,2,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",783,179,145.2433
I00699,2,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",308,74,61.2337
I00699,2,R1H,"BARTS HEALTH NHS TRUST",959,124,156.1961
I00699,2,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1222,237,269.9739
I00699,2,RC1,"BEDFORD HOSPITAL NHS TRUST",338,68,68.4568
I00699,2,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",511,135,102.3999
I00699,2,RMC,"BOLTON NHS FOUNDATION TRUST",586,130,121.1928
I00699,2,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",278,28,39.7389
I00699,2,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",571,65,101.3296
I00699,2,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1344,204,277.9838
I00699,2,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",200,56,42.2660
I00699,2,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",349,66,60.4327
I00699,2,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",462,59,80.8116
I00699,2,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",404,39,34.3261
I00699,2,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",423,80,75.5394
I00699,2,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",333,61,70.0767
I00699,2,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",472,98,84.4955
I00699,2,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",605,165,135.3908
I00699,2,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",437,101,88.9308
I00699,2,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",576,132,110.0528
I00699,2,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",402,87,70.5252
I00699,2,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",506,79,86.1965
I00699,2,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",1151,184,246.4464
I00699,2,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",504,123,96.3756
I00699,2,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",179,39,35.4386
I00699,2,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",389,70,74.3421
I00699,2,RJN,"EAST CHESHIRE NHS TRUST",281,84,65.1693
I00699,2,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",1633,445,369.5296
I00699,2,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",626,142,124.8147
I00699,2,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",571,153,126.1388
I00699,2,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",605,114,132.2703
I00699,2,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",1374,270,272.4467
I00699,2,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",457,82,96.1756
I00699,2,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",179,42,42.6988
I00699,2,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",518,119,99.2571
I00699,2,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",679,162,140.3803
I00699,2,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",161,24,19.1128
I00699,2,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",657,153,146.1871
I00699,2,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",146,37,33.6708
I00699,2,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",1134,224,213.9622
I00699,2,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",207,47,40.6896
I00699,2,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",99,8,13.2076
I00699,2,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",471,77,74.7220
I00699,2,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",591,109,108.4511
I00699,2,RGQ,"IPSWICH HOSPITAL NHS TRUST",565,104,116.0531
I00699,2,R1F,"ISLE OF WIGHT NHS TRUST",355,66,76.2910
I00699,2,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",269,33,53.0963
I00699,2,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",308,75,57.5905
I00699,2,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",673,106,103.1977
I00699,2,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",414,98,90.2239
I00699,2,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",815,159,175.3552
I00699,2,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",877,122,121.2036
I00699,2,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",781,135,131.5617
I00699,2,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",703,125,136.1054
I00699,2,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",478,101,86.8163
I00699,2,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",440,65,82.4011
I00699,2,RPA,"MEDWAY NHS FOUNDATION TRUST",427,71,83.4459
I00699,2,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",381,86,74.9709
I00699,2,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",469,87,103.9779
I00699,2,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",573,153,122.1573
I00699,2,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",410,76,79.0776
I00699,2,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1054,240,242.0154
I00699,2,RVJ,"NORTH BRISTOL NHS TRUST",388,67,89.0201
I00699,2,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",302,62,59.4242
I00699,2,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",307,39,39.7341
I00699,2,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",416,71,72.4052
I00699,2,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",421,74,70.7179
I00699,2,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",189,45,38.8487
I00699,2,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",513,161,119.0153
I00699,2,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",646,155,146.2030
I00699,2,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1659,297,345.7953
I00699,2,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",638,101,118.8282
I00699,2,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",528,77,83.0749
I00699,2,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",997,200,220.3138
I00699,2,RK9,"PLYMOUTH HOSPITALS NHS TRUST",651,136,133.6324
I00699,2,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",449,64,95.0754
I00699,2,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",737,171,162.3564
I00699,2,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",623,120,118.1843
I00699,2,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",429,75,84.1841
I00699,2,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",421,68,77.8877
I00699,2,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",582,117,112.6153
I00699,2,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",660,142,123.1565
I00699,2,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",248,35,49.0415
I00699,2,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",560,119,113.0101
I00699,2,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",605,147,129.4816
I00699,2,RNZ,"SALISBURY NHS FOUNDATION TRUST",221,40,44.5363
I00699,2,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",355,61,65.4162
I00699,2,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",734,151,151.2391
I00699,2,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",597,125,144.2639
I00699,2,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",575,117,116.0653
I00699,2,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1467,266,284.5460
I00699,2,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",190,41,40.4582
I00699,2,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",309,53,61.9070
I00699,2,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",490,142,111.4881
I00699,2,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",335,65,67.1268
I00699,2,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",473,118,88.7416
I00699,2,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",684,112,130.9077
I00699,2,RWJ,"STOCKPORT NHS FOUNDATION TRUST",327,79,73.2204
I00699,2,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",499,107,107.4587
I00699,2,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",172,53,37.2032
I00699,2,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",506,87,103.0032
I00699,2,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",555,169,125.3573
I00699,2,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",155,23,23.7983
I00699,2,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",512,81,77.3722
I00699,2,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",320,80,66.6021
I00699,2,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",596,129,143.0264
I00699,2,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",177,30,34.2572
I00699,2,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",265,46,64.9328
I00699,2,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",662,141,122.2777
I00699,2,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",315,52,57.8447
I00699,2,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",645,127,154.1406
I00699,2,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",805,225,184.2585
I00699,2,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",177,18,23.8480
I00699,2,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",354,54,70.1636
I00699,2,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",429,77,80.0307
I00699,2,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",544,122,97.7224
I00699,2,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",702,100,108.9159
I00699,2,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",426,49,69.0077
I00699,2,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",1216,155,194.8067
I00699,2,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",438,95,85.0497
I00699,2,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",659,79,120.5145
I00699,2,RBK,"WALSALL HEALTHCARE NHS TRUST",266,59,52.2034
I00699,2,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",336,63,56.1484
I00699,2,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",337,56,68.8949
I00699,2,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",453,72,97.4283
I00699,2,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",1034,224,240.4749
I00699,2,RA3,"WESTON AREA HEALTH NHS TRUST",184,45,41.1256
I00699,2,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",893,185,203.1108
I00699,2,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",588,136,116.6740
I00699,2,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",305,82,62.4397
I00699,2,RLQ,"WYE VALLEY NHS TRUST",168,41,32.3872
I00699,2,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",349,62,85.6326
I00699,2,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",1476,343,346.2335
I00699,3,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",27,*,2.1181
I00699,3,RCF,"AIREDALE NHS FOUNDATION TRUST",16,0,0.4675
I00699,3,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",10,0,0.4010
I00699,3,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",16,*,0.8475
