INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,1,AGE_GROUP_20,3.674,0.5029,53.3747,1,0
I00699,1,AGE_GROUP_21,0,,,0,
I00699,1,BIRTHWEIGHT_6,0,,,0,
I00699,1,CHARLSON_INDEX_1,0,,,0,
I00699,1,CHARLSON_INDEX_2,0.8705,0.2121,16.8428,1,0
I00699,1,CHARLSON_INDEX_3,0.853,0.2115,16.2642,1,0.0001
I00699,1,GENDER_1,0,,,0,
I00699,1,GENDER_2,-0.6715,0.1765,14.4745,1,0.0001
I00699,1,GENDER_3,0,,,0,
I00699,1,Intercept,-4.4588,0.4074,119.7587,1,0
I00699,1,YEAR_INDEX_1,0,,,0,
I00699,1,YEAR_INDEX_2,-0.1714,0.1975,0.7529,1,0.3856
I00699,1,YEAR_INDEX_3,0.0689,0.1841,0.14,1,0.7082
I00699,2,ADMIMETH_1,-0.3853,0.0332,134.3757,1,0
I00699,2,ADMIMETH_2,0,,,0,
I00699,2,ADMIMETH_3,0,,,0,
I00699,2,ADMISSION_MONTH_1,0.2811,0.0183,236.4819,1,0
I00699,2,ADMISSION_MONTH_2,0.2928,0.0189,240.7344,1,0
I00699,2,ADMISSION_MONTH_3,0.2427,0.0189,165.5021,1,0
I00699,2,ADMISSION_MONTH_4,0.1175,0.019,38.2556,1,0
I00699,2,ADMISSION_MONTH_5,0.0596,0.0189,9.88,1,0.0017
I00699,2,ADMISSION_MONTH_6,0.025,0.0192,1.7042,1,0.1917
I00699,2,ADMISSION_MONTH_7,0,,,0,
I00699,2,ADMISSION_MONTH_8,-0.0219,0.019,1.338,1,0.2474
I00699,2,ADMISSION_MONTH_9,0.0454,0.0189,5.7532,1,0.0165
I00699,2,ADMISSION_MONTH_10,0.0915,0.0187,23.9037,1,0
I00699,2,ADMISSION_MONTH_11,0.1408,0.0188,56.2464,1,0
I00699,2,ADMISSION_MONTH_12,0.2663,0.0182,214.4723,1,0
I00699,2,AGE_GROUP_1,-4.2181,0.1698,617.0428,1,0
I00699,2,AGE_GROUP_2,-3.7632,0.1653,518.5417,1,0
I00699,2,AGE_GROUP_3,-3.4173,0.2053,276.9584,1,0
I00699,2,AGE_GROUP_4,-2.5594,0.1737,217.1522,1,0
I00699,2,AGE_GROUP_5,-2.9858,0.173,297.9995,1,0
I00699,2,AGE_GROUP_6,-2.502,0.1135,486.1209,1,0
I00699,2,AGE_GROUP_7,-2.31,0.0912,641.4906,1,0
I00699,2,AGE_GROUP_8,-1.9821,0.0694,814.85,1,0
I00699,2,AGE_GROUP_9,-1.7073,0.0552,955.0452,1,0
I00699,2,AGE_GROUP_10,-1.4257,0.0445,1027.0746,1,0
I00699,2,AGE_GROUP_11,-1.205,0.0331,1327.5048,1,0
I00699,2,AGE_GROUP_12,-1.0958,0.0267,1685.678,1,0
I00699,2,AGE_GROUP_13,-0.9239,0.0222,1738.0784,1,0
I00699,2,AGE_GROUP_14,-0.7359,0.0191,1491.803,1,0
I00699,2,AGE_GROUP_15,-0.5945,0.0163,1329.4606,1,0
I00699,2,AGE_GROUP_16,-0.4193,0.0142,878.0232,1,0
I00699,2,AGE_GROUP_17,-0.215,0.0134,255.4619,1,0
I00699,2,AGE_GROUP_18,0,,,0,
I00699,2,AGE_GROUP_19,0.3031,0.0126,578.8055,1,0
I00699,2,AGE_GROUP_20,0.6797,0.0132,2665.57,1,0
I00699,2,AGE_GROUP_21,0,,,0,
I00699,2,BIRTHWEIGHT_6,0,,,0,
I00699,2,CHARLSON_INDEX_1,0,,,0,
I00699,2,CHARLSON_INDEX_2,0.0946,0.0168,31.7827,1,0
I00699,2,CHARLSON_INDEX_3,0.7975,0.012,4410.1088,1,0
I00699,2,GENDER_1,0,,,0,
I00699,2,GENDER_2,0.0575,0.0077,56.2495,1,0
I00699,2,GENDER_3,0,,,0,
I00699,2,Intercept,-1.8751,0.0202,8629.7917,1,0
I00699,2,YEAR_INDEX_1,0,,,0,
I00699,2,YEAR_INDEX_2,-0.0221,0.0099,4.9302,1,0.0264
I00699,2,YEAR_INDEX_3,0.0239,0.0093,6.6033,1,0.0102
I00699,3,ADMIMETH_1,-0.17,0.2128,0.638,1,0.4244
I00699,3,ADMIMETH_2,0,,,0,
I00699,3,ADMIMETH_3,0,,,0,
I00699,3,ADMISSION_MONTH_1,0.2319,0.1592,2.123,1,0.1451
I00699,3,ADMISSION_MONTH_2,0.0847,0.1648,0.2644,1,0.6071
I00699,3,ADMISSION_MONTH_3,0,,,0,
I00699,3,ADMISSION_MONTH_4,0.098,0.1642,0.3566,1,0.5504
I00699,3,ADMISSION_MONTH_5,-0.1374,0.1709,0.6465,1,0.4214
I00699,3,ADMISSION_MONTH_6,-0.3959,0.1799,4.8435,1,0.0278
I00699,3,ADMISSION_MONTH_7,0.0275,0.1614,0.029,1,0.8647
I00699,3,ADMISSION_MONTH_8,0.0396,0.1645,0.0579,1,0.8098
I00699,3,ADMISSION_MONTH_9,-0.0131,0.1695,0.0059,1,0.9386
I00699,3,ADMISSION_MONTH_10,-0.0372,0.1655,0.0506,1,0.8221
I00699,3,ADMISSION_MONTH_11,0.0308,0.163,0.0357,1,0.8501
I00699,3,ADMISSION_MONTH_12,0.1112,0.1633,0.4643,1,0.4956
I00699,3,AGE_GROUP_1,-0.6758,1.0424,0.4203,1,0.5168
I00699,3,AGE_GROUP_2,0,,,0,
I00699,3,AGE_GROUP_3,-12.2713,201.5019,0.0037,1,0.9514
I00699,3,AGE_GROUP_4,-0.2774,1.0431,0.0707,1,0.7903
I00699,3,AGE_GROUP_5,-12.3503,491.42,0.0006,1,0.9799
I00699,3,AGE_GROUP_6,-0.0475,1.0441,0.0021,1,0.9637
I00699,3,AGE_GROUP_7,0.4157,0.768,0.2929,1,0.5883
I00699,3,AGE_GROUP_8,1.2832,0.5382,5.6853,1,0.0171
I00699,3,AGE_GROUP_9,1.491,0.4635,10.3496,1,0.0013
I00699,3,AGE_GROUP_10,1.4114,0.4637,9.2661,1,0.0023
I00699,3,AGE_GROUP_11,1.5145,0.4021,14.1885,1,0.0002
I00699,3,AGE_GROUP_12,1.0705,0.4087,6.8618,1,0.0088
I00699,3,AGE_GROUP_13,1.8948,0.3391,31.219,1,0
I00699,3,AGE_GROUP_14,1.7802,0.3406,27.3222,1,0
I00699,3,AGE_GROUP_15,2.1357,0.3228,43.7674,1,0
I00699,3,AGE_GROUP_16,2.3916,0.3137,58.1087,1,0
I00699,3,AGE_GROUP_17,2.4189,0.3135,59.548,1,0
I00699,3,AGE_GROUP_18,2.6202,0.3103,71.2986,1,0
I00699,3,AGE_GROUP_19,2.9654,0.3089,92.1788,1,0
I00699,3,AGE_GROUP_20,3.2809,0.3105,111.6551,1,0
I00699,3,AGE_GROUP_21,0,,,0,
I00699,3,BIRTHWEIGHT_6,0,,,0,
I00699,3,CHARLSON_INDEX_1,0,,,0,
I00699,3,CHARLSON_INDEX_2,0.3457,0.1577,4.8043,1,0.0284
I00699,3,CHARLSON_INDEX_3,1.2625,0.1141,122.5205,1,0
I00699,3,GENDER_1,0,,,0,
I00699,3,GENDER_2,-0.0825,0.0682,1.4619,1,0.2266
I00699,3,GENDER_3,0,,,0,
I00699,3,Intercept,-5.8573,0.3168,341.8203,1,0
I00699,3,YEAR_INDEX_1,0,,,0,
I00699,3,YEAR_INDEX_2,-0.0054,0.0831,0.0043,1,0.9478
I00699,3,YEAR_INDEX_3,0.3505,0.0804,18.9934,1,0
I00699,4,ADMIMETH_1,-0.7724,0.2209,12.2302,1,0.0005
I00699,4,ADMIMETH_2,0,,,0,
I00699,4,ADMIMETH_3,0,,,0,
I00699,4,ADMISSION_MONTH_1,0.7557,0.2271,11.0731,1,0.0009
I00699,4,ADMISSION_MONTH_2,0.552,0.2412,5.2363,1,0.0221
I00699,4,ADMISSION_MONTH_3,0.277,0.2527,1.2017,1,0.273
I00699,4,ADMISSION_MONTH_4,0.1391,0.2522,0.304,1,0.5814
I00699,4,ADMISSION_MONTH_5,-0.1493,0.2631,0.3218,1,0.5705
I00699,4,ADMISSION_MONTH_6,-0.0116,0.2553,0.0021,1,0.9636
I00699,4,ADMISSION_MONTH_7,0,,,0,
I00699,4,ADMISSION_MONTH_8,0.3514,0.2377,2.1857,1,0.1393
I00699,4,ADMISSION_MONTH_9,0.2705,0.2462,1.2074,1,0.2719
I00699,4,ADMISSION_MONTH_10,0.5231,0.2341,4.9914,1,0.0255
I00699,4,ADMISSION_MONTH_11,0.1938,0.2476,0.6123,1,0.4339
I00699,4,ADMISSION_MONTH_12,0.3684,0.2453,2.2551,1,0.1332
I00699,4,AGE_GROUP_1,0,,,0,
I00699,4,AGE_GROUP_2,-14.4456,505.8301,0.0008,1,0.9772
I00699,4,AGE_GROUP_3,-14.6068,665.4089,0.0005,1,0.9825
I00699,4,AGE_GROUP_4,-1.1057,1.0335,1.1445,1,0.2847
I00699,4,AGE_GROUP_5,-0.9126,1.0325,0.7812,1,0.3768
I00699,4,AGE_GROUP_6,0.4,0.5598,0.5104,1,0.475
I00699,4,AGE_GROUP_7,-14.4386,750.2408,0.0004,1,0.9846
I00699,4,AGE_GROUP_8,0.6814,0.4552,2.241,1,0.1344
I00699,4,AGE_GROUP_9,0.1155,0.5157,0.0502,1,0.8228
I00699,4,AGE_GROUP_10,-0.3534,0.565,0.3912,1,0.5317
I00699,4,AGE_GROUP_11,-0.0212,0.4601,0.0021,1,0.9632
I00699,4,AGE_GROUP_12,0.4973,0.3649,1.8569,1,0.173
I00699,4,AGE_GROUP_13,0.5523,0.3366,2.6923,1,0.1008
I00699,4,AGE_GROUP_14,0.9907,0.3157,9.8464,1,0.0017
I00699,4,AGE_GROUP_15,1.1346,0.3018,14.1302,1,0.0002
I00699,4,AGE_GROUP_16,1.2174,0.2953,16.991,1,0
I00699,4,AGE_GROUP_17,1.4488,0.295,24.1201,1,0
I00699,4,AGE_GROUP_18,1.6932,0.2931,33.3727,1,0
I00699,4,AGE_GROUP_19,1.6924,0.3034,31.1207,1,0
I00699,4,AGE_GROUP_20,2.1908,0.3059,51.2791,1,0
I00699,4,AGE_GROUP_21,0,,,0,
I00699,4,BIRTHWEIGHT_6,0,,,0,
I00699,4,CHARLSON_INDEX_1,0,,,0,
I00699,4,CHARLSON_INDEX_2,0.6882,0.1966,12.2582,1,0.0005
I00699,4,CHARLSON_INDEX_3,1.3677,0.1684,65.9285,1,0
I00699,4,GENDER_1,0.4791,0.0983,23.7352,1,0
I00699,4,GENDER_2,0,,,0,
I00699,4,GENDER_3,0,,,0,
I00699,4,Intercept,-5.3452,0.3093,298.6855,1,0
I00699,4,YEAR_INDEX_1,0,,,0,
I00699,4,YEAR_INDEX_2,0.0185,0.1153,0.0257,1,0.8725
I00699,4,YEAR_INDEX_3,-0.0407,0.1192,0.1166,1,0.7327
I00699,5,ADMIMETH_1,-1.1495,0.308,13.9309,1,0.0002
I00699,5,ADMIMETH_2,0,,,0,
I00699,5,ADMIMETH_3,0,,,0,
I00699,5,ADMISSION_MONTH_1,0.3479,0.4012,0.7518,1,0.3859
I00699,5,ADMISSION_MONTH_2,0.4719,0.4087,1.3327,1,0.2483
I00699,5,ADMISSION_MONTH_3,0.4492,0.3957,1.2889,1,0.2563
I00699,5,ADMISSION_MONTH_4,0.7265,0.3812,3.6322,1,0.0567
I00699,5,ADMISSION_MONTH_5,0,,,0,
I00699,5,ADMISSION_MONTH_6,0.1846,0.4156,0.1974,1,0.6568
I00699,5,ADMISSION_MONTH_7,0.7004,0.3734,3.5179,1,0.0607
I00699,5,ADMISSION_MONTH_8,0.5228,0.39,1.7971,1,0.1801
I00699,5,ADMISSION_MONTH_9,0.7908,0.3677,4.6263,1,0.0315
I00699,5,ADMISSION_MONTH_10,-0.1889,0.4633,0.1662,1,0.6835
I00699,5,ADMISSION_MONTH_11,0.0202,0.4353,0.0022,1,0.9629
I00699,5,ADMISSION_MONTH_12,0.2268,0.4251,0.2846,1,0.5937
I00699,5,AGE_GROUP_21,0,,,0,
I00699,5,BIRTHWEIGHT_6,0,,,0,
I00699,5,CHARLSON_INDEX_1,0,,,0,
I00699,5,CHARLSON_INDEX_2,0.336,0.2392,1.9738,1,0.16
I00699,5,CHARLSON_INDEX_3,1.2316,0.1866,43.579,1,0
I00699,5,GENDER_1,0,,,0,
I00699,5,GENDER_2,-0.1371,0.1699,0.6508,1,0.4198
I00699,5,GENDER_3,0,,,0,
I00699,5,Intercept,-4.375,0.3513,155.069,1,0
I00699,5,YEAR_INDEX_1,0,,,0,
I00699,5,YEAR_INDEX_2,0.0815,0.2044,0.1588,1,0.6903
I00699,5,YEAR_INDEX_3,0.3186,0.1975,2.6012,1,0.1068
I00699,6,ADMIMETH_1,-0.487,0.2296,4.4996,1,0.0339
I00699,6,ADMIMETH_2,0,,,0,
I00699,6,ADMIMETH_3,0,,,0,
I00699,6,ADMISSION_MONTH_1,-0.0324,0.1253,0.0669,1,0.7958
I00699,6,ADMISSION_MONTH_2,0.0926,0.1282,0.5221,1,0.47
I00699,6,ADMISSION_MONTH_3,0.3497,0.1251,7.8135,1,0.0052
I00699,6,ADMISSION_MONTH_4,-0.0883,0.1419,0.3873,1,0.5337
I00699,6,ADMISSION_MONTH_5,0.0727,0.1364,0.284,1,0.5941
I00699,6,ADMISSION_MONTH_6,-0.21,0.1477,2.0218,1,0.1551
I00699,6,ADMISSION_MONTH_7,0.1393,0.1341,1.0802,1,0.2987
I00699,6,ADMISSION_MONTH_8,0.0556,0.1386,0.1607,1,0.6885
I00699,6,ADMISSION_MONTH_9,0.1784,0.1315,1.8402,1,0.1749
I00699,6,ADMISSION_MONTH_10,0.0698,0.131,0.2838,1,0.5942
I00699,6,ADMISSION_MONTH_11,0,,,0,
I00699,6,ADMISSION_MONTH_12,0.0632,0.1247,0.2567,1,0.6124
I00699,6,AGE_GROUP_1,0.5984,0.3264,3.3603,1,0.0668
I00699,6,AGE_GROUP_2,0,,,0,
I00699,6,AGE_GROUP_3,-1.8362,1.0142,3.278,1,0.0702
I00699,6,AGE_GROUP_4,0.3402,0.6028,0.3186,1,0.5725
I00699,6,AGE_GROUP_5,-0.0966,0.728,0.0176,1,0.8944
I00699,6,AGE_GROUP_6,0.4064,0.6029,0.4544,1,0.5002
I00699,6,AGE_GROUP_7,0.497,0.603,0.6793,1,0.4098
I00699,6,AGE_GROUP_8,2.0435,0.3191,41.0111,1,0
I00699,6,AGE_GROUP_9,1.2445,0.4444,7.8405,1,0.0051
I00699,6,AGE_GROUP_10,2.3167,0.3063,57.2045,1,0
I00699,6,AGE_GROUP_11,2.0389,0.3143,42.0768,1,0
I00699,6,AGE_GROUP_12,2.6504,0.2529,109.7963,1,0
I00699,6,AGE_GROUP_13,2.9199,0.2357,153.4559,1,0
I00699,6,AGE_GROUP_14,3.382,0.2195,237.2913,1,0
I00699,6,AGE_GROUP_15,3.2889,0.2208,221.8051,1,0
I00699,6,AGE_GROUP_16,3.8154,0.206,342.8775,1,0
I00699,6,AGE_GROUP_17,4.0671,0.2031,400.9636,1,0
I00699,6,AGE_GROUP_18,4.4165,0.1995,489.8982,1,0
I00699,6,AGE_GROUP_19,4.7395,0.1987,568.9745,1,0
I00699,6,AGE_GROUP_20,5.2821,0.1981,711.2723,1,0
I00699,6,AGE_GROUP_21,0,,,0,
I00699,6,BIRTHWEIGHT_6,0,,,0,
I00699,6,CHARLSON_INDEX_1,0,,,0,
I00699,6,CHARLSON_INDEX_2,0.6204,0.1221,25.8288,1,0
I00699,6,CHARLSON_INDEX_3,1.8187,0.0939,375.3457,1,0
I00699,6,GENDER_1,0,,,0,
I00699,6,GENDER_2,-0.0402,0.0551,0.533,1,0.4654
I00699,6,GENDER_3,0,,,0,
I00699,6,Intercept,-8.677,0.1965,1950.4909,1,0
I00699,6,YEAR_INDEX_1,0,,,0,
I00699,6,YEAR_INDEX_2,-0.097,0.0622,2.4368,1,0.1185
I00699,6,YEAR_INDEX_3,-0.3862,0.0713,29.3121,1,0
I00699,7,ADMIMETH_1,0,,,0,
I00699,7,ADMIMETH_2,0,,,0,
I00699,7,ADMIMETH_3,3.0413,0.0625,2364.9952,1,0
I00699,7,ADMISSION_MONTH_1,0.126,0.1129,1.2455,1,0.2644
I00699,7,ADMISSION_MONTH_2,0.1058,0.1173,0.8139,1,0.367
I00699,7,ADMISSION_MONTH_3,0.1806,0.1152,2.4554,1,0.1171
I00699,7,ADMISSION_MONTH_4,0.0514,0.1171,0.1931,1,0.6604
I00699,7,ADMISSION_MONTH_5,0.0726,0.1137,0.4077,1,0.5231
I00699,7,ADMISSION_MONTH_6,-0.1559,0.1199,1.6901,1,0.1936
I00699,7,ADMISSION_MONTH_7,0.1667,0.1122,2.2077,1,0.1373
I00699,7,ADMISSION_MONTH_8,0.0878,0.1136,0.5971,1,0.4397
I00699,7,ADMISSION_MONTH_9,0.1118,0.1137,0.9673,1,0.3253
I00699,7,ADMISSION_MONTH_10,0,,,0,
I00699,7,ADMISSION_MONTH_11,0.0232,0.1161,0.0398,1,0.8419
I00699,7,ADMISSION_MONTH_12,-0.0035,0.118,0.0009,1,0.9765
I00699,7,AGE_GROUP_1,-12.4232,758.9271,0.0003,1,0.9869
I00699,7,AGE_GROUP_2,0.1234,1.0872,0.0129,1,0.9097
I00699,7,AGE_GROUP_3,-11.9018,273.0564,0.0019,1,0.9652
I00699,7,AGE_GROUP_4,-12.0643,242.8387,0.0025,1,0.9604
I00699,7,AGE_GROUP_5,-11.7836,195.2063,0.0036,1,0.9519
I00699,7,AGE_GROUP_6,-0.873,0.7359,1.4074,1,0.2355
I00699,7,AGE_GROUP_7,-0.7562,0.5279,2.0516,1,0.152
I00699,7,AGE_GROUP_8,-0.6183,0.4709,1.724,1,0.1892
I00699,7,AGE_GROUP_9,0.0266,0.2301,0.0134,1,0.9079
I00699,7,AGE_GROUP_10,0.0429,0.1748,0.0603,1,0.806
I00699,7,AGE_GROUP_11,-0.1744,0.1328,1.7242,1,0.1892
I00699,7,AGE_GROUP_12,-0.0044,0.1013,0.0019,1,0.9654
I00699,7,AGE_GROUP_13,-0.1543,0.0961,2.578,1,0.1084
I00699,7,AGE_GROUP_14,0,,,0,
I00699,7,AGE_GROUP_15,0.2892,0.0857,11.4001,1,0.0007
I00699,7,AGE_GROUP_16,0.4391,0.0857,26.2701,1,0
I00699,7,AGE_GROUP_17,0.5673,0.093,37.2376,1,0
I00699,7,AGE_GROUP_18,0.9469,0.1003,89.1516,1,0
I00699,7,AGE_GROUP_19,1.1715,0.1211,93.6504,1,0
I00699,7,AGE_GROUP_20,1.274,0.1647,59.8466,1,0
I00699,7,AGE_GROUP_21,0,,,0,
I00699,7,BIRTHWEIGHT_6,0,,,0,
I00699,7,CHARLSON_INDEX_1,0,,,0,
I00699,7,CHARLSON_INDEX_2,0.1833,0.0806,5.1742,1,0.0229
I00699,7,CHARLSON_INDEX_3,0.9544,0.0554,296.3017,1,0
I00699,7,GENDER_1,0,,,0,
I00699,7,GENDER_2,-0.0527,0.0534,0.9733,1,0.3239
I00699,7,GENDER_3,0,,,0,
I00699,7,Intercept,-5.3968,0.1257,1842.1557,1,0
I00699,7,YEAR_INDEX_1,0,,,0,
I00699,7,YEAR_INDEX_2,0.0775,0.058,1.7858,1,0.1814
I00699,7,YEAR_INDEX_3,0.0837,0.0578,2.0949,1,0.1478
I00699,8,ADMIMETH_1,-1.9983,0.05,1594.3401,1,0
I00699,8,ADMIMETH_2,0,,,0,
I00699,8,ADMIMETH_3,0,,,0,
I00699,8,ADMISSION_MONTH_1,0.0049,0.0832,0.0034,1,0.9532
I00699,8,ADMISSION_MONTH_2,0.0962,0.0846,1.2945,1,0.2552
I00699,8,ADMISSION_MONTH_3,0.1058,0.0844,1.5715,1,0.21
I00699,8,ADMISSION_MONTH_4,0.0731,0.0834,0.7684,1,0.3807
I00699,8,ADMISSION_MONTH_5,0.0969,0.0818,1.4041,1,0.236
I00699,8,ADMISSION_MONTH_6,0.0267,0.0825,0.105,1,0.746
I00699,8,ADMISSION_MONTH_7,-0.0543,0.0828,0.4305,1,0.5117
I00699,8,ADMISSION_MONTH_8,0.0093,0.0826,0.0127,1,0.9103
I00699,8,ADMISSION_MONTH_9,-0.0882,0.0853,1.0697,1,0.301
I00699,8,ADMISSION_MONTH_10,0,,,0,
I00699,8,ADMISSION_MONTH_11,0.1227,0.084,2.1331,1,0.1441
I00699,8,ADMISSION_MONTH_12,0.1193,0.0839,2.0239,1,0.1548
I00699,8,AGE_GROUP_4,-11.1343,596.4831,0.0003,1,0.9851
I00699,8,AGE_GROUP_5,-11.4792,381.3107,0.0009,1,0.976
I00699,8,AGE_GROUP_6,-11.3568,127.0857,0.008,1,0.9288
I00699,8,AGE_GROUP_7,-1.3612,1.0322,1.7393,1,0.1872
I00699,8,AGE_GROUP_8,-0.2476,0.3752,0.4357,1,0.5092
I00699,8,AGE_GROUP_9,-0.1607,0.2853,0.3172,1,0.5733
I00699,8,AGE_GROUP_10,-0.4886,0.2096,5.4349,1,0.0197
I00699,8,AGE_GROUP_11,-0.0367,0.1244,0.0869,1,0.7682
I00699,8,AGE_GROUP_12,-0.0334,0.092,0.1319,1,0.7165
I00699,8,AGE_GROUP_13,-0.221,0.0763,8.3853,1,0.0038
I00699,8,AGE_GROUP_14,-0.1415,0.0662,4.5656,1,0.0326
I00699,8,AGE_GROUP_15,-0.0638,0.0607,1.1074,1,0.2927
I00699,8,AGE_GROUP_16,0,,,0,
I00699,8,AGE_GROUP_17,0.1601,0.0589,7.3955,1,0.0065
I00699,8,AGE_GROUP_18,0.362,0.0621,33.9767,1,0
I00699,8,AGE_GROUP_19,0.6136,0.0712,74.3601,1,0
I00699,8,AGE_GROUP_20,0.8211,0.0915,80.5774,1,0
I00699,8,AGE_GROUP_21,0,,,0,
I00699,8,BIRTHWEIGHT_6,0,,,0,
I00699,8,CHARLSON_INDEX_1,0,,,0,
I00699,8,CHARLSON_INDEX_2,0.2129,0.0658,10.482,1,0.0012
I00699,8,CHARLSON_INDEX_3,1.2437,0.0447,773.3626,1,0
I00699,8,GENDER_1,0,,,0,
I00699,8,GENDER_2,-0.0139,0.0385,0.1298,1,0.7187
I00699,8,GENDER_3,0,,,0,
I00699,8,Intercept,-1.8696,0.0823,516.47,1,0
I00699,8,YEAR_INDEX_1,0,,,0,
I00699,8,YEAR_INDEX_2,0.0471,0.0428,1.2139,1,0.2706
I00699,8,YEAR_INDEX_3,0.1025,0.042,5.9621,1,0.0146
I00699,9,ADMIMETH_1,-2.4184,0.0665,1321.4034,1,0
I00699,9,ADMIMETH_2,0,,,0,
I00699,9,ADMIMETH_3,0,,,0,
I00699,9,ADMISSION_MONTH_1,0.1011,0.1044,0.9378,1,0.3329
I00699,9,ADMISSION_MONTH_2,0.101,0.1079,0.8761,1,0.3493
I00699,9,ADMISSION_MONTH_3,0.3191,0.1039,9.4298,1,0.0021
I00699,9,ADMISSION_MONTH_4,0.0575,0.1061,0.2932,1,0.5882
I00699,9,ADMISSION_MONTH_5,0,,,0,
I00699,9,ADMISSION_MONTH_6,0.1252,0.1049,1.4226,1,0.233
I00699,9,ADMISSION_MONTH_7,0.0528,0.1038,0.2591,1,0.6107
I00699,9,ADMISSION_MONTH_8,-0.029,0.1035,0.0784,1,0.7795
I00699,9,ADMISSION_MONTH_9,0.1195,0.1055,1.2849,1,0.257
I00699,9,ADMISSION_MONTH_10,0.0122,0.1068,0.013,1,0.9094
I00699,9,ADMISSION_MONTH_11,0.0183,0.1057,0.0298,1,0.8628
I00699,9,ADMISSION_MONTH_12,0.1637,0.1057,2.3975,1,0.1215
I00699,9,AGE_GROUP_1,-7.9965,132.1641,0.0037,1,0.9518
I00699,9,AGE_GROUP_5,-1.5446,1.0675,2.0933,1,0.1479
I00699,9,AGE_GROUP_6,-0.6264,0.8174,0.5872,1,0.4435
I00699,9,AGE_GROUP_7,-1.1711,0.4891,5.732,1,0.0167
I00699,9,AGE_GROUP_8,-0.7208,0.2895,6.2012,1,0.0128
I00699,9,AGE_GROUP_9,-0.972,0.2336,17.3166,1,0
I00699,9,AGE_GROUP_10,-0.4975,0.1863,7.1276,1,0.0076
I00699,9,AGE_GROUP_11,-0.32,0.138,5.3761,1,0.0204
I00699,9,AGE_GROUP_12,-0.1904,0.108,3.1088,1,0.0779
I00699,9,AGE_GROUP_13,-0.1485,0.0954,2.4212,1,0.1197
I00699,9,AGE_GROUP_14,-0.1297,0.0913,2.0166,1,0.1556
I00699,9,AGE_GROUP_15,-0.1333,0.0828,2.5918,1,0.1074
I00699,9,AGE_GROUP_16,0,,,0,
I00699,9,AGE_GROUP_17,0.0113,0.0771,0.0215,1,0.8835
I00699,9,AGE_GROUP_18,0.2015,0.0783,6.6324,1,0.01
I00699,9,AGE_GROUP_19,0.5197,0.0875,35.3211,1,0
I00699,9,AGE_GROUP_20,0.8134,0.1163,48.9039,1,0
I00699,9,AGE_GROUP_21,0,,,0,
