INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01965,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",3.3553,13
I01965,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",3.3934,19
I01965,RJN,"EAST CHESHIRE NHS TRUST",3.4738,12
I01965,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",2.7740,13
I01965,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",4.2577,13
I01965,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",3.3659,12
I01965,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",4.3230,19
I01965,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",2.7254,19
I01965,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",3.4354,13
I01965,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",3.4254,11
I01965,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",2.8448,12
I01965,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.0218,13
I01965,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",4.2389,13
I01965,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",3.0916,15
I01965,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3.3194,12
I01965,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",1.9876,19
I01965,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.2673,19
I01965,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",3.7515,19
I01965,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",4.3587,19
I01965,RGQ,"IPSWICH HOSPITAL NHS TRUST",3.1556,13
I01965,R1F,"ISLE OF WIGHT NHS TRUST",4.3634,13
I01965,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2.9932,12
I01965,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",3.3991,13
I01965,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.2190,19
I01965,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",2.8584,19
I01965,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",4.5444,12
I01965,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",3.6349,19
I01965,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2.4764,13
I01965,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",3.8027,12
I01965,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2.7322,13
I01965,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",3.6714,19
I01965,RPA,"MEDWAY NHS FOUNDATION TRUST",3.9982,19
I01965,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",4.6863,12
I01965,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",3.3377,13
I01965,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",4.2103,13
I01965,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.0822,14
I01965,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",4.2982,13
I01965,RVJ,"NORTH BRISTOL NHS TRUST",4.3859,19
I01965,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",3.8282,13
I01965,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",3.9185,19
I01965,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",3.8514,19
I01965,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",2.7955,19
I01965,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",4.2514,13
I01965,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",3.1162,12
I01965,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",3.6966,19
I01965,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.1156,19
I01965,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",5.1062,19
I01965,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.9446,12
I01965,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",4.3747,13
I01965,RK9,"PLYMOUTH HOSPITALS NHS TRUST",5.5858,19
I01965,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",3.2032,13
I01965,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3.6240,13
I01965,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2.3505,12
I01965,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",4.8937,12
I01965,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",2.9707,13
I01965,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",4.1675,19
I01965,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",3.7226,19
I01965,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",3.4550,13
I01965,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",3.3057,13
I01965,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",4.7385,13
I01965,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.3397,19
I01965,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.0872,14
I01965,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3.6156,19
I01965,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",4.2969,13
I01965,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",4.2266,19
I01965,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",3.6628,14
I01965,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",4.1588,12
I01965,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",3.6366,11
I01965,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.6594,19
I01965,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",2.6301,19
I01965,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.1706,19
I01965,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.9162,13
I01965,RWJ,"STOCKPORT NHS FOUNDATION TRUST",3.5407,13
I01965,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",4.7547,19
I01965,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",4.6529,19
I01965,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",4.1986,19
I01965,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",3.9906,19
I01965,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.5023,12
I01965,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",3.9934,13
I01965,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",2.8171,13
I01965,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",2.8686,13
I01965,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",3.9654,12
I01965,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.2626,13
I01965,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",5.2660,19
I01965,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",4.3796,19
I01965,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",5.0294,12
I01965,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2.6341,15
I01965,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",5.0402,19
I01965,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",5.4020,19
I01965,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",4.2733,19
I01965,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3.7169,19
I01965,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.3535,12
I01965,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.4215,13
I01965,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.9492,15
I01965,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",3.7808,19
I01965,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4.4041,19
I01965,RBK,"WALSALL HEALTHCARE NHS TRUST",4.1440,14
I01965,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",3.9588,19
I01965,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.5373,12
I01965,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.1393,19
I01965,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3.8977,19
I01965,RA3,"WESTON AREA HEALTH NHS TRUST",3.2096,19
I01965,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",4.8705,19
I01965,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",3.5994,19
I01965,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",4.0029,13
I01965,RLQ,"WYE VALLEY NHS TRUST",3.2096,19
I01965,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",2.8559,19
I01965,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",2.9666,12
