INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,Q1_NUMERATOR,Q2_NUMERATOR,Q3_NUMERATOR,Q4_NUMERATOR,Q5_NUMERATOR,NULL_NUMERATOR,Q1_RATE,Q2_RATE,Q3_RATE,Q4_RATE,Q5_RATE,NULL_RATE
I00743,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1610,70,495,340,345,350,10,4,31,21,21,22,1
I00743,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1630,295,620,500,180,30,*,18,38,31,11,2,*
I00743,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1500,535,365,255,240,100,*,36,24,17,16,7,*
I00743,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",1985,145,290,460,540,535,15,7,15,23,27,27,1
I00743,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2645,975,480,400,505,260,25,37,18,15,19,10,1
I00743,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1735,325,475,465,350,115,*,19,27,27,20,7,*
I00743,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3540,620,860,835,755,435,40,18,24,24,21,12,1
I00743,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1255,360,375,215,155,95,55,29,30,17,12,8,4
I00743,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2755,365,520,580,540,725,25,13,19,21,20,26,1
I00743,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",7230,2740,1295,1260,935,930,70,38,18,17,13,13,1
I00743,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1720,405,375,270,335,285,45,24,22,16,19,17,3
I00743,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2865,595,585,680,480,505,20,21,20,24,17,18,1
I00743,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",4425,725,840,885,1020,915,40,16,19,20,23,21,1
I00743,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4385,755,800,795,1080,920,30,17,18,18,25,21,1
I00743,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1825,365,230,390,525,310,10,20,13,21,29,17,1
I00743,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4385,1035,930,765,980,620,50,24,21,17,22,14,1
I00743,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",2565,475,730,610,410,290,45,19,28,24,16,11,2
I00743,RBK,"WALSALL HEALTHCARE NHS TRUST",1525,675,320,175,220,125,10,44,21,11,14,8,1
I00743,RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",1325,405,160,210,295,250,*,31,12,16,22,19,*
I00743,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",2080,20,290,410,540,790,30,1,14,20,26,38,1
I00743,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1460,95,255,570,390,140,*,7,17,39,27,10,*
I00743,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3115,185,615,860,845,605,*,6,20,28,27,19,*
I00743,RA3,"WESTON AREA HEALTH NHS TRUST",855,165,175,110,260,130,10,19,20,13,30,15,1
I00743,RKE,"WHITTINGTON HEALTH NHS TRUST",600,180,170,105,70,10,75,30,28,18,12,2,13
I00743,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2245,685,395,265,495,380,30,31,18,12,22,17,1
I00743,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2880,365,460,780,800,465,10,13,16,27,28,16,0
I00743,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1770,555,450,275,285,200,*,31,25,16,16,11,*
I00743,RLQ,"WYE VALLEY NHS TRUST",1240,85,265,480,190,70,150,7,21,39,15,6,12
I00743,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",1030,65,125,370,310,150,10,6,12,36,30,15,1
I00743,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3140,360,450,680,685,940,30,11,14,22,22,30,1
