INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,DENOMINATOR,IN_HOSPITAL_NUMERATOR,OUT_HOSPITAL_NUMERATOR,IN_HOSPITAL_RATE,OUT_HOSPITAL_RATE
I00733,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",3061,2301,760,75.1715,24.8285
I00733,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",1202,859,343,71.4642,28.5358
I00733,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",2272,1638,634,72.0951,27.9049
I00733,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4149,2949,1200,71.0774,28.9226
I00733,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2302,1750,552,76.0209,23.9791
I00733,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",2492,1859,633,74.5987,25.4013
I00733,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1646,1170,476,71.0814,28.9186
I00733,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",2326,1601,725,68.8306,31.1694
I00733,RPA,"MEDWAY NHS FOUNDATION TRUST",1924,1373,551,71.3617,28.6383
I00733,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",1502,997,505,66.3782,33.6218
I00733,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",1810,1271,539,70.2210,29.7790
I00733,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",2927,2109,818,72.0533,27.9467
I00733,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1187,807,380,67.9865,32.0135
I00733,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3518,2492,1026,70.8357,29.1643
I00733,RVJ,"NORTH BRISTOL NHS TRUST",2067,1569,498,75.9071,24.0929
I00733,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",1763,1194,569,67.7255,32.2745
I00733,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",1294,1054,240,81.4529,18.5471
I00733,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",2043,1449,594,70.9251,29.0749
I00733,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1756,1315,441,74.8861,25.1139
I00733,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",1186,825,361,69.5616,30.4384
I00733,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",2416,1569,847,64.9421,35.0579
I00733,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",2973,2339,634,78.6747,21.3253
I00733,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",4361,3381,980,77.5281,22.4719
I00733,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3126,2300,826,73.5765,26.4235
I00733,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",3985,2651,1334,66.5245,33.4755
I00733,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",1922,1313,609,68.3143,31.6857
I00733,RK9,"PLYMOUTH HOSPITALS NHS TRUST",2367,1596,771,67.4271,32.5729
I00733,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",1563,1193,370,76.3276,23.6724
I00733,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",3054,2150,904,70.3995,29.6005
I00733,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",1462,1017,445,69.5622,30.4378
I00733,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",2423,1632,791,67.3545,32.6455
I00733,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",1967,1390,577,70.6660,29.3340
I00733,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",2791,2018,773,72.3038,27.6962
I00733,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1977,1474,503,74.5574,25.4426
I00733,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",1266,842,424,66.5087,33.4913
I00733,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",1955,1420,535,72.6343,27.3657
I00733,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",1704,1261,443,74.0023,25.9977
I00733,RNZ,"SALISBURY NHS FOUNDATION TRUST",1050,814,236,77.5238,22.4762
I00733,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",2196,1568,628,71.4026,28.5974
I00733,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",3596,2684,912,74.6385,25.3615
I00733,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1884,1294,590,68.6837,31.3163
I00733,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",2664,1714,950,64.3393,35.6607
I00733,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",2759,1968,791,71.3302,28.6698
I00733,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",1180,882,298,74.7458,25.2542
I00733,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",1178,818,360,69.4397,30.5603
I00733,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",2259,1514,745,67.0208,32.9792
I00733,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1215,753,462,61.9753,38.0247
I00733,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2070,1595,475,77.0531,22.9469
I00733,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",2217,1536,681,69.2828,30.7172
I00733,RWJ,"STOCKPORT NHS FOUNDATION TRUST",1817,1401,416,77.1051,22.8949
I00733,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",1770,1276,494,72.0904,27.9096
I00733,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",1336,869,467,65.0449,34.9551
I00733,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1739,1171,568,67.3376,32.6624
I00733,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",2262,1613,649,71.3086,28.6914
I00733,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",959,755,204,78.7278,21.2722
I00733,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",2714,1973,741,72.6971,27.3029
I00733,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",1495,985,510,65.8863,34.1137
I00733,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1628,1133,495,69.5946,30.4054
I00733,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",1478,1003,475,67.8620,32.1380
I00733,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",2029,1589,440,78.3144,21.6856
I00733,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",2572,1935,637,75.2333,24.7667
I00733,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",526,362,164,68.8213,31.1787
I00733,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",1798,1275,523,70.9121,29.0879
I00733,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3455,2332,1123,67.4964,32.5036
I00733,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",1108,832,276,75.0903,24.9097
I00733,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",1835,1396,439,76.0763,23.9237
I00733,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",2728,2121,607,77.7493,22.2507
I00733,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2694,1964,730,72.9027,27.0973
I00733,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1775,1336,439,75.2676,24.7324
I00733,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",2916,2089,827,71.6392,28.3608
I00733,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",4506,2986,1520,66.2672,33.7328
I00733,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1844,1205,639,65.3471,34.6529
I00733,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",4274,2916,1358,68.2265,31.7735
I00733,RBK,"WALSALL HEALTHCARE NHS TRUST",1524,1053,471,69.0945,30.9055
I00733,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",1495,1084,411,72.5084,27.4916
I00733,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",1865,1289,576,69.1153,30.8847
I00733,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1337,908,429,67.9132,32.0868
I00733,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",3103,2117,986,68.2243,31.7757
I00733,RA3,"WESTON AREA HEALTH NHS TRUST",1007,696,311,69.1162,30.8838
I00733,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",2237,1622,615,72.5078,27.4922
I00733,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",2856,1892,964,66.2465,33.7535
I00733,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1724,1170,554,67.8654,32.1346
I00733,RLQ,"WYE VALLEY NHS TRUST",1173,830,343,70.7587,29.2413
I00733,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",985,675,310,68.5279,31.4721
I00733,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3180,2155,1025,67.7673,32.2327
