INDICATOR_CODE,DIAGNOSIS_GROUP,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,1,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",*,0,0.1604
I00699,1,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",8,0,0.2418
I00699,1,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",11,0,0.2523
I00699,1,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",6,0,0.1294
I00699,1,RVJ,"NORTH BRISTOL NHS TRUST",11,0,0.2397
I00699,1,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",*,0,0.4113
I00699,1,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",30,*,1.2012
I00699,1,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",12,0,0.3579
I00699,1,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",*,0,0.0610
I00699,1,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",11,0,0.2899
I00699,1,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",*,0,0.0088
I00699,1,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",*,*,0.2339
I00699,1,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",41,*,1.1943
I00699,1,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",33,*,1.2991
I00699,1,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",63,0,1.4088
I00699,1,RK9,"PLYMOUTH HOSPITALS NHS TRUST",*,0,0.1570
I00699,1,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",*,*,0.1443
I00699,1,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",10,0,0.4090
I00699,1,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",*,0,0.2422
I00699,1,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",*,*,0.2575
I00699,1,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",42,*,1.8770
I00699,1,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",28,*,1.8007
I00699,1,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",*,0,0.3347
I00699,1,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",*,0,0.0176
I00699,1,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",9,0,0.1617
I00699,1,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",43,*,1.5973
I00699,1,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",33,*,1.0087
I00699,1,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",*,*,0.0866
I00699,1,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",*,*,0.3984
I00699,1,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",*,0,0.0706
I00699,1,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",*,*,0.1661
I00699,1,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",*,0,0.0693
I00699,1,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",7,0,0.2892
I00699,1,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",*,0,0.1242
I00699,1,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",61,*,1.4517
I00699,1,RWJ,"STOCKPORT NHS FOUNDATION TRUST",*,0,0.0122
I00699,1,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",9,0,0.1671
I00699,1,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",10,*,0.8903
I00699,1,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",*,0,0.1179
I00699,1,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",9,*,0.3825
I00699,1,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",10,0,0.4930
I00699,1,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",32,0,0.9160
I00699,1,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",6,0,0.0689
I00699,1,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",*,0,0.0548
I00699,1,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",*,0,0.1421
I00699,1,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",*,0,0.2565
I00699,1,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",16,0,0.5719
I00699,1,RKE,"THE WHITTINGTON HEALTH NHS TRUST",12,*,0.3123
I00699,1,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",6,0,0.1122
I00699,1,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",10,*,0.5953
I00699,1,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",35,*,1.4492
I00699,1,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",23,0,0.4545
I00699,1,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",33,0,1.0808
I00699,1,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",22,*,0.8447
I00699,1,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",54,*,1.8261
I00699,1,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",63,*,2.1337
I00699,1,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",*,*,0.5018
I00699,1,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",17,*,0.5812
I00699,1,RBK,"WALSALL HEALTHCARE NHS TRUST",13,*,0.8961
I00699,1,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",*,*,0.0545
I00699,1,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",15,*,0.5256
I00699,1,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",*,0,0.1192
I00699,1,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",*,0,0.0202
I00699,1,RA3,"WESTON AREA HEALTH NHS TRUST",*,*,0.5018
I00699,1,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",*,0,0.0278
I00699,1,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",*,0,0.1163
I00699,1,RLQ,"WYE VALLEY NHS TRUST",*,*,0.2230
I00699,1,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",*,0,0.0535
I00699,1,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",7,0,0.2250
I00699,2,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",813,171,158.6984
I00699,2,RCF,"AIREDALE NHS FOUNDATION TRUST",252,64,51.8449
I00699,2,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",721,153,163.2588
I00699,2,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",908,215,174.3211
I00699,2,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",413,95,80.9669
I00699,2,R1H,"BARTS HEALTH NHS TRUST",1394,185,219.5712
I00699,2,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1514,296,311.9809
I00699,2,RC1,"BEDFORD HOSPITAL NHS TRUST",553,125,117.8265
I00699,2,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",858,171,161.6957
I00699,2,RMC,"BOLTON NHS FOUNDATION TRUST",901,173,175.3383
I00699,2,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",516,76,93.0378
I00699,2,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",740,95,133.1998
I00699,2,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",1046,174,203.0188
I00699,2,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",234,57,49.6050
I00699,2,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",789,155,160.5714
I00699,2,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",779,102,139.8559
I00699,2,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",618,106,113.4393
I00699,2,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",552,102,118.9572
I00699,2,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",574,129,106.1394
I00699,2,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",742,174,154.0042
I00699,2,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",568,114,101.7867
I00699,2,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",888,208,174.4832
I00699,2,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",600,123,113.0908
I00699,2,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",693,96,116.8894
I00699,2,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",1657,273,351.0380
I00699,2,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",828,173,156.7034
I00699,2,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",262,58,49.2851
I00699,2,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",632,118,112.2667
I00699,2,RJN,"EAST CHESHIRE NHS TRUST",332,70,70.6062
I00699,2,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",2033,541,435.0785
I00699,2,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",1108,277,219.5058
I00699,2,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",1001,236,221.4331
I00699,2,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",785,151,163.1657
I00699,2,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",1856,339,351.1476
I00699,2,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",602,124,127.1184
I00699,2,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",315,62,67.0741
I00699,2,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",775,181,154.2080
I00699,2,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",970,258,186.7356
I00699,2,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",247,30,31.8773
I00699,2,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",780,135,148.7832
I00699,2,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",246,59,55.8854
I00699,2,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",1639,299,323.2937
I00699,2,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",224,37,34.3016
I00699,2,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",709,145,133.8676
I00699,2,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",803,148,148.6269
I00699,2,RGQ,"IPSWICH HOSPITAL NHS TRUST",656,137,140.8849
I00699,2,R1F,"ISLE OF WIGHT NHS TRUST",442,86,91.8465
I00699,2,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",446,83,88.0574
I00699,2,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",342,85,67.6326
I00699,2,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",1042,183,175.9472
I00699,2,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",487,129,114.1015
I00699,2,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",1094,220,223.3138
I00699,2,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1050,172,159.2470
I00699,2,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",1301,237,239.8653
I00699,2,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",1335,254,276.7520
I00699,2,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",683,125,124.5842
I00699,2,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",922,151,177.8557
I00699,2,R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",1202,172,197.0843
I00699,2,RPA,"MEDWAY NHS FOUNDATION TRUST",614,144,123.3203
I00699,2,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",612,120,123.7369
I00699,2,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",739,150,161.5806
I00699,2,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",921,184,171.4936
I00699,2,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",608,111,115.8203
I00699,2,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1270,329,287.2639
I00699,2,RVJ,"NORTH BRISTOL NHS TRUST",724,134,153.6500
I00699,2,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",457,81,92.6796
I00699,2,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",577,88,86.6081
I00699,2,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",646,130,120.6974
I00699,2,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",1468,309,311.1505
I00699,2,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",694,123,122.7343
I00699,2,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",211,52,44.7416
I00699,2,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",687,176,150.7970
I00699,2,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",952,205,210.4239
I00699,2,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",2619,483,556.9818
I00699,2,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",944,133,170.8713
I00699,2,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1109,199,193.8254
I00699,2,RK9,"PLYMOUTH HOSPITALS NHS TRUST",827,133,159.2628
I00699,2,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",428,58,86.5018
I00699,2,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1202,254,261.3797
I00699,2,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",842,159,155.3006
I00699,2,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",713,152,145.2129
I00699,2,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",569,87,106.4527
I00699,2,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",739,137,149.5539
I00699,2,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",1256,299,241.1724
I00699,2,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",452,65,94.0593
I00699,2,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",750,136,147.0009
I00699,2,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",749,175,151.5174
I00699,2,RNZ,"SALISBURY NHS FOUNDATION TRUST",280,53,58.9295
I00699,2,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",418,77,77.6754
I00699,2,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",970,195,203.5834
I00699,2,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",752,131,168.1611
I00699,2,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",870,185,176.2088
I00699,2,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1694,321,318.8343
I00699,2,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",287,61,63.0383
I00699,2,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",577,98,117.4521
I00699,2,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",700,191,146.9676
I00699,2,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",534,102,100.3952
I00699,2,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",930,173,179.6513
I00699,2,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",896,173,171.1603
I00699,2,RWJ,"STOCKPORT NHS FOUNDATION TRUST",579,130,116.8224
I00699,2,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",894,211,201.9231
I00699,2,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",364,95,77.6367
I00699,2,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",799,123,161.3160
I00699,2,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",656,181,137.5858
I00699,2,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",326,55,59.4170
I00699,2,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",699,133,106.7167
I00699,2,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",440,106,94.8742
I00699,2,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",863,176,202.6071
I00699,2,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",240,61,47.5176
I00699,2,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",349,45,85.4266
I00699,2,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",771,130,127.2260
I00699,2,RKE,"THE WHITTINGTON HEALTH NHS TRUST",449,60,82.5122
I00699,2,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",724,149,158.2847
I00699,2,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",1144,299,243.8059
I00699,2,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",306,28,48.9005
I00699,2,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",622,122,126.7805
I00699,2,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",706,163,135.4026
I00699,2,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",779,108,126.5149
I00699,2,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",593,135,112.8631
I00699,2,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",2139,360,386.0416
I00699,2,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",664,124,124.5456
I00699,2,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",910,148,162.6018
I00699,2,RBK,"WALSALL HEALTHCARE NHS TRUST",488,116,99.9855
I00699,2,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",530,96,95.5001
I00699,2,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",646,110,135.6256
I00699,2,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",749,125,162.1794
I00699,2,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",1570,298,360.6613
I00699,2,RA3,"WESTON AREA HEALTH NHS TRUST",363,70,79.0713
I00699,2,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",1424,318,292.6426
I00699,2,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1026,244,211.2393
I00699,2,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",476,135,96.3876
I00699,2,RLQ,"WYE VALLEY NHS TRUST",293,92,56.1169
I00699,2,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",563,111,130.3974
I00699,2,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",1529,355,347.3036
I00699,3,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",30,*,2.1504
I00699,3,RCF,"AIREDALE NHS FOUNDATION TRUST",20,0,0.3443
I00699,3,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",12,*,0.7197
I00699,3,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",19,0,0.6818
I00699,3,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",16,0,0.2068
I00699,3,R1H,"BARTS HEALTH NHS TRUST",88,7,5.7209
I00699,3,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",14,*,0.9621
I00699,3,RC1,"BEDFORD HOSPITAL NHS TRUST",9,0,0.2351
I00699,3,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",27,*,1.7083
I00699,3,RMC,"BOLTON NHS FOUNDATION TRUST",20,*,0.7893
I00699,3,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",18,*,1.2961
I00699,3,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",65,*,3.9809
