INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,MEAN,MAXIMUM
I01966,RJN,"EAST CHESHIRE NHS TRUST",3.9068,12
I01966,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",3.1616,13
I01966,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",4.4029,13
I01966,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",4.1208,12
I01966,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",4.0415,19
I01966,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",3.2823,19
I01966,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",4.4237,13
I01966,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",4.3290,11
I01966,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",3.4489,12
I01966,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",3.8955,13
I01966,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",4.8730,13
I01966,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",3.3469,15
I01966,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",3.9682,12
I01966,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",3.3808,19
I01966,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.6622,19
I01966,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",4.4481,19
I01966,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",4.1901,19
I01966,RGQ,"IPSWICH HOSPITAL NHS TRUST",3.8384,13
I01966,R1F,"ISLE OF WIGHT NHS TRUST",5.9246,13
I01966,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.9772,12
I01966,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",3.6645,13
I01966,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",4.6195,19
I01966,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",3.2690,19
I01966,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",3.7964,12
I01966,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",4.4922,19
I01966,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2.7709,13
I01966,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",3.9957,12
I01966,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.2977,13
I01966,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",4.3940,19
I01966,RPA,"MEDWAY NHS FOUNDATION TRUST",4.1231,19
I01966,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",4.1480,12
I01966,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",4.2963,13
I01966,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",3.9142,13
I01966,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",3.6845,14
I01966,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.9345,13
I01966,RVJ,"NORTH BRISTOL NHS TRUST",4.6267,19
I01966,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",4.3678,13
I01966,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",3.5361,19
I01966,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",3.9216,19
I01966,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",3.7692,19
I01966,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",3.7833,13
I01966,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",4.0036,13
I01966,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",4.1393,19
I01966,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",4.3907,19
I01966,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",5.4495,19
I01966,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.9337,12
I01966,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",4.9875,13
I01966,RK9,"PLYMOUTH HOSPITALS NHS TRUST",4.7743,19
I01966,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",3.7744,13
I01966,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",4.1680,13
I01966,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",2.9140,12
I01966,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",5.0372,12
I01966,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",3.6999,13
I01966,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",4.4128,19
I01966,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",4.7137,19
I01966,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",3.8170,13
I01966,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",4.0538,13
I01966,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",5.7510,13
I01966,RNZ,"SALISBURY NHS FOUNDATION TRUST",3.5390,19
I01966,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",4.1509,19
I01966,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",4.0059,19
I01966,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",4.6828,13
I01966,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",4.4115,19
I01966,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",3.8906,13
I01966,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",3.9669,12
I01966,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",4.0888,11
I01966,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",4.4081,19
I01966,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",3.4627,19
I01966,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",3.4555,19
I01966,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",4.4370,13
I01966,RWJ,"STOCKPORT NHS FOUNDATION TRUST",4.1359,13
I01966,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",5.8045,19
I01966,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",5.3266,19
I01966,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",3.9268,19
I01966,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",3.9389,19
I01966,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",3.6063,12
I01966,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",3.8722,13
I01966,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",3.5175,13
I01966,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3.3224,13
I01966,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",4.4146,19
I01966,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",3.9589,13
I01966,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",4.3673,19
I01966,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",4.2267,19
I01966,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",4.1007,12
I01966,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",3.4081,15
I01966,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",4.0672,19
I01966,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",5.1080,19
I01966,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",5.2438,19
I01966,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",5.6593,19
I01966,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",4.1854,12
I01966,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",3.4762,13
I01966,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",3.6402,15
I01966,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",4.3434,19
I01966,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",3.6163,18
I01966,RBK,"WALSALL HEALTHCARE NHS TRUST",4.3469,14
I01966,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",4.3614,19
I01966,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",4.5894,12
I01966,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",4.8697,12
I01966,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",4.3178,19
I01966,RA3,"WESTON AREA HEALTH NHS TRUST",4.1065,19
I01966,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",5.4241,19
I01966,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",4.4014,19
I01966,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5.0895,13
I01966,RLQ,"WYE VALLEY NHS TRUST",5.1463,19
I01966,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",3.9489,19
I01966,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",3.3744,12
